Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF82,75.56,21.48,48.52,2.12,51.67,46.67,0.45,0.05,0.53,0.41
RBF83,80.37,16.3,48.33,2.76,53.33,43.33,0.48,0.03,0.55,0.43
RBF84,87.04,20.74,53.89,1.67,56.67,51.67,0.59,0.03,0.63,0.53
RBF85,51.48,42.96,47.22,3.23,51.67,41.67,0.46,0.08,0.62,0.38
RBF86,81.48,25.19,53.33,2.2,58.33,51.67,0.51,0.02,0.52,0.47
RBF87,57.04,37.78,47.41,3.24,53.33,43.33,0.47,0.04,0.53,0.39
RBF88,65.56,39.26,52.41,0.88,53.33,51.67,0.47,0.03,0.52,0.44
RBF89,86.67,23.33,55.0,1.86,56.67,51.67,0.57,0.03,0.63,0.54
RBF90,40.0,48.89,44.44,6.24,56.67,35.0,0.42,0.09,0.63,0.33
RBF91,82.96,16.3,49.63,2.0,51.67,46.67,0.47,0.07,0.65,0.41
RBF92,64.07,25.93,45.0,5.77,55.0,38.33,0.4,0.02,0.45,0.37
RBF93,81.48,12.59,47.04,4.47,51.67,40.0,0.44,0.01,0.47,0.43
RBF94,81.48,17.78,49.63,1.62,51.67,46.67,0.5,0.01,0.51,0.48
RBF95,83.33,20.0,51.67,2.04,55.0,48.33,0.61,0.04,0.66,0.52
RBF96,60.74,22.96,41.85,5.43,51.67,36.67,0.4,0.09,0.63,0.34
RBF97,78.52,25.19,51.85,2.69,56.67,48.33,0.54,0.02,0.58,0.52
RBF98,88.52,7.41,47.96,1.82,51.67,46.67,0.53,0.04,0.61,0.46
RBF99,61.48,19.63,40.56,6.29,50.0,33.33,0.4,0.07,0.58,0.35
RBF100,80.74,7.41,44.07,5.53,53.33,38.33,0.39,0.06,0.51,0.35
RBF101,85.19,20.37,52.78,2.76,58.33,50.0,0.53,0.02,0.55,0.5
RBF102,62.22,21.11,41.67,5.4,51.67,36.67,0.38,0.07,0.53,0.27
RBF103,78.15,12.59,45.37,4.84,55.0,40.0,0.39,0.03,0.47,0.37
RBF104,80.37,22.96,51.67,2.76,55.0,46.67,0.56,0.03,0.59,0.5
RBF105,56.3,58.52,57.41,3.45,61.67,51.67,0.56,0.07,0.69,0.49
RBF106,87.78,10.74,49.26,3.24,53.33,43.33,0.53,0.03,0.57,0.49
LINEAR1,98.52,8.15,53.33,1.67,55.0,51.67,0.71,0.04,0.77,0.67
LINEAR2,100.0,54.07,77.04,3.51,80.0,70.0,0.97,0.01,0.98,0.96
LINEAR3,100.0,3.33,51.67,0.0,51.67,51.67,0.7,0.01,0.72,0.69
LINEAR4,100.0,74.07,87.04,2.98,90.0,81.67,0.96,0.01,0.97,0.95
LINEAR5,98.15,13.33,55.74,2.52,58.33,53.33,0.9,0.02,0.91,0.87
LINEAR6,100.0,6.67,53.33,0.0,53.33,53.33,0.74,0.03,0.78,0.7
LINEAR7,100.0,77.04,88.52,5.43,93.33,81.67,0.99,0.0,0.99,0.98
LINEAR8,100.0,52.59,76.3,1.82,78.33,73.33,0.94,0.0,0.94,0.93
LINEAR9,100.0,8.52,54.26,0.88,55.0,53.33,0.96,0.02,0.98,0.93
LINEAR10,100.0,10.0,55.0,0.0,55.0,55.0,0.94,0.01,0.95,0.93
LINEAR11,100.0,13.33,56.67,0.0,56.67,56.67,0.82,0.03,0.86,0.79
LINEAR12,100.0,84.07,92.04,1.11,93.33,90.0,0.96,0.01,0.97,0.95
LINEAR13,100.0,81.85,90.93,0.88,91.67,90.0,0.96,0.02,0.97,0.93
LINEAR14,100.0,86.67,93.33,0.0,93.33,93.33,0.99,0.01,1.0,0.98
LINEAR15,100.0,85.19,92.59,1.21,93.33,90.0,0.99,0.01,1.0,0.98
LINEAR16,100.0,84.81,92.41,1.21,95.0,91.67,0.98,0.0,0.99,0.97
LINEAR17,100.0,20.0,60.0,4.0,65.0,56.67,0.98,0.01,0.99,0.96
LINEAR18,100.0,87.78,93.89,2.2,96.67,91.67,1.0,0.0,1.0,0.99
LINEAR19,100.0,90.74,95.37,2.17,96.67,90.0,0.94,0.0,0.94,0.93
LINEAR20,100.0,88.15,94.07,0.88,95.0,93.33,0.99,0.01,1.0,0.96
LINEAR21,100.0,97.04,98.52,1.76,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR22,100.0,88.15,94.07,1.21,95.0,91.67,1.0,0.0,1.0,1.0
LINEAR23,100.0,78.89,89.44,0.83,90.0,88.33,1.0,0.0,1.0,1.0
LINEAR24,99.63,91.48,95.56,0.83,96.67,95.0,0.96,0.01,0.97,0.95
LINEAR25,100.0,88.52,94.26,0.88,95.0,93.33,0.96,0.03,0.99,0.92
LINEAR26,100.0,96.67,98.33,0.0,98.33,98.33,0.99,0.01,1.0,0.98
LINEAR27,100.0,97.04,98.52,1.94,100.0,95.0,1.0,0.0,1.0,1.0
LINEAR28,100.0,95.19,97.59,0.88,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR29,100.0,90.74,95.37,3.2,98.33,91.67,0.99,0.01,1.0,0.98
LINEAR30,100.0,4.81,52.41,0.88,53.33,51.67,0.99,0.01,1.0,0.98
LINEAR31,100.0,96.67,98.33,2.36,100.0,93.33,1.0,0.0,1.0,1.0
LINEAR32,100.0,72.96,86.48,4.2,90.0,81.67,0.99,0.02,1.0,0.96
LINEAR33,100.0,88.52,94.26,2.9,96.67,90.0,0.99,0.01,1.0,0.98
LINEAR34,100.0,94.81,97.41,2.78,100.0,93.33,1.0,0.0,1.0,1.0
LINEAR35,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR36,100.0,89.63,94.81,2.27,98.33,91.67,0.99,0.01,1.0,0.98
LINEAR37,100.0,80.37,90.19,1.55,91.67,88.33,1.0,0.0,1.0,1.0
LINEAR38,100.0,16.3,58.15,3.86,63.33,55.0,0.92,0.01,0.93,0.9
LINEAR39,100.0,90.37,95.19,2.12,96.67,91.67,0.96,0.01,0.97,0.96
LINEAR40,98.15,90.74,94.44,1.44,96.67,93.33,0.97,0.0,0.97,0.96
LINEAR41,100.0,90.0,95.0,2.36,96.67,90.0,0.99,0.01,1.0,0.97
LINEAR42,100.0,95.19,97.59,0.88,98.33,96.67,0.99,0.01,1.0,0.98
LINEAR43,100.0,99.26,99.63,1.11,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR44,100.0,91.85,95.93,0.88,96.67,95.0,0.99,0.01,1.0,0.98
LINEAR45,100.0,87.41,93.7,1.62,95.0,91.67,0.99,0.01,1.0,0.97
LINEAR46,100.0,75.93,87.96,0.73,88.33,86.67,1.0,0.0,1.0,1.0
LINEAR47,100.0,14.81,57.41,0.88,58.33,56.67,0.94,0.01,0.95,0.92
LINEAR48,98.15,92.96,95.56,0.83,96.67,95.0,0.97,0.01,0.98,0.96
LINEAR49,100.0,90.74,95.37,1.82,96.67,91.67,0.95,0.01,0.96,0.93
LINEAR50,100.0,70.37,85.19,1.76,86.67,83.33,0.97,0.03,1.0,0.92
LINEAR51,100.0,98.15,99.07,1.21,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR52,100.0,95.93,97.96,1.11,98.33,95.0,1.0,0.0,1.0,0.99
LINEAR53,100.0,84.44,92.22,2.36,95.0,88.33,0.99,0.01,1.0,0.98
LINEAR54,100.0,76.67,88.33,2.04,90.0,85.0,0.99,0.01,1.0,0.98
LINEAR55,100.0,88.52,94.26,0.88,95.0,93.33,1.0,0.0,1.0,1.0
LINEAR56,100.0,77.78,88.89,2.2,91.67,85.0,1.0,0.0,1.0,1.0
LINEAR57,100.0,70.37,85.19,1.76,88.33,83.33,0.99,0.01,1.0,0.98
LINEAR58,100.0,7.41,53.7,0.73,55.0,53.33,0.86,0.07,0.94,0.8
LINEAR59,100.0,3.33,51.67,0.0,51.67,51.67,0.89,0.02,0.92,0.88
LINEAR60,100.0,3.33,51.67,0.0,51.67,51.67,0.93,0.0,0.93,0.92
LINEAR61,100.0,6.3,53.15,1.76,55.0,51.67,0.91,0.03,0.95,0.88
LINEAR62,96.67,8.15,52.41,0.88,53.33,51.67,0.82,0.06,0.89,0.77
LINEAR63,100.0,1.48,50.74,0.88,51.67,50.0,0.88,0.02,0.9,0.86
LINEAR64,100.0,0.0,50.0,0.0,50.0,50.0,0.87,0.01,0.89,0.87
LINEAR65,97.41,14.81,56.11,0.83,56.67,55.0,0.85,0.01,0.86,0.84
LINEAR66,100.0,9.63,54.81,1.76,56.67,53.33,0.93,0.02,0.95,0.9
LINEAR67,100.0,7.04,53.52,2.27,56.67,51.67,0.91,0.02,0.94,0.89
LINEAR68,100.0,3.33,51.67,0.0,51.67,51.67,0.6,0.01,0.61,0.58
LINEAR69,100.0,0.0,50.0,0.0,50.0,50.0,0.48,0.02,0.51,0.46
LINEAR70,100.0,3.33,51.67,0.0,51.67,51.67,0.46,0.01,0.48,0.45
LINEAR71,100.0,0.74,50.37,0.73,51.67,50.0,0.53,0.01,0.54,0.52
LINEAR72,100.0,0.0,50.0,0.0,50.0,50.0,0.49,0.01,0.5,0.47
LINEAR73,100.0,0.0,50.0,0.0,50.0,50.0,0.52,0.01,0.53,0.51
LINEAR74,100.0,0.37,50.19,0.56,51.67,50.0,0.52,0.01,0.52,0.51
LINEAR75,100.0,0.0,50.0,0.0,50.0,50.0,0.48,0.0,0.49,0.48
LINEAR76,100.0,4.81,52.41,0.88,53.33,51.67,0.75,0.02,0.78,0.73
LINEAR77,100.0,1.48,50.74,0.88,51.67,50.0,0.51,0.0,0.52,0.51
LINEAR78,97.78,1.48,49.63,0.73,50.0,48.33,0.43,0.0,0.44,0.42
LINEAR79,100.0,0.0,50.0,0.0,50.0,50.0,0.56,0.01,0.57,0.55
LINEAR80,100.0,0.0,50.0,0.0,50.0,50.0,0.45,0.01,0.46,0.43
LINEAR81,86.3,13.7,50.0,3.73,55.0,46.67,0.53,0.01,0.54,0.53
LINEAR82,100.0,3.33,51.67,0.0,51.67,51.67,0.42,0.0,0.43,0.42
LINEAR83,100.0,2.96,51.48,0.56,51.67,50.0,0.49,0.01,0.51,0.48
LINEAR84,100.0,3.33,51.67,0.0,51.67,51.67,0.51,0.01,0.53,0.51
LINEAR85,100.0,1.48,50.74,0.88,51.67,50.0,0.67,0.02,0.69,0.65
LINEAR86,100.0,0.0,50.0,0.0,50.0,50.0,0.51,0.0,0.51,0.5
LINEAR87,100.0,0.0,50.0,0.0,50.0,50.0,0.58,0.0,0.58,0.57
LINEAR88,100.0,2.59,51.3,1.62,53.33,50.0,0.4,0.01,0.41,0.39
LINEAR89,100.0,0.0,50.0,0.0,50.0,50.0,0.54,0.01,0.55,0.53
LINEAR90,100.0,2.96,51.48,1.76,53.33,50.0,0.76,0.01,0.78,0.74
LINEAR91,100.0,0.0,50.0,0.0,50.0,50.0,0.59,0.01,0.6,0.57
LINEAR92,100.0,3.33,51.67,0.0,51.67,51.67,0.59,0.0,0.59,0.58
LINEAR93,100.0,0.0,50.0,0.0,50.0,50.0,0.51,0.0,0.51,0.5
LINEAR94,100.0,3.33,51.67,0.0,51.67,51.67,0.54,0.01,0.56,0.52
LINEAR95,100.0,0.0,50.0,0.0,50.0,50.0,0.66,0.0,0.67,0.66
LINEAR96,100.0,1.48,50.74,0.88,51.67,50.0,0.59,0.01,0.61,0.58
LINEAR97,100.0,3.33,51.67,0.0,51.67,51.67,0.49,0.01,0.5,0.48
LINEAR98,100.0,3.33,51.67,0.0,51.67,51.67,0.51,0.0,0.51,0.5
LINEAR99,97.04,9.26,53.15,1.0,55.0,51.67,0.58,0.01,0.59,0.57
LINEAR100,100.0,0.37,50.19,0.56,51.67,50.0,0.5,0.01,0.51,0.49
LINEAR101,100.0,3.33,51.67,0.0,51.67,51.67,0.5,0.01,0.52,0.49
LINEAR102,99.26,0.37,49.81,0.56,50.0,48.33,0.65,0.01,0.66,0.62
LINEAR103,100.0,3.33,51.67,0.0,51.67,51.67,0.53,0.01,0.55,0.52
LINEAR104,100.0,0.0,50.0,0.0,50.0,50.0,0.59,0.01,0.6,0.58
LINEAR105,100.0,0.0,50.0,0.0,50.0,50.0,0.77,0.02,0.79,0.74
LINEAR106,100.0,0.0,50.0,0.0,50.0,50.0,0.48,0.02,0.5,0.45
OLD1,0.0,0.0,55.0,0.0,55.0,55.0,0.42,0.0,0.43,0.43
OLD2,0.0,0.0,85.0,0.0,85.0,85.0,0.86,0.0,0.86,0.86
OLD3,0.0,0.0,51.67,0.0,51.67,51.67,0.4,0.0,0.4,0.4
OLD4,0.0,0.0,85.0,0.0,85.0,85.0,0.92,0.0,0.92,0.92
OLD5,0.0,0.0,83.33,0.0,83.33,83.33,0.84,0.0,0.84,0.84
OLD6,0.0,0.0,50.0,0.0,50.0,50.0,0.37,0.0,0.37,0.37
OLD7,0.0,0.0,91.67,0.0,91.67,91.67,0.97,0.0,0.97,0.97
OLD8,0.0,0.0,93.33,0.0,93.33,93.33,0.94,0.0,0.94,0.94
OLD9,0.0,0.0,78.33,0.0,78.33,78.33,0.8,0.0,0.8,0.8
OLD10,0.0,0.0,76.67,0.0,76.67,76.67,0.78,0.0,0.78,0.78
OLD11,0.0,0.0,61.67,0.0,61.67,61.67,0.58,0.0,0.58,0.58
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD15,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD16,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD17,0.0,0.0,91.67,0.0,91.67,91.67,0.92,0.0,0.92,0.92
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,96.67,0.0,96.67,96.67,0.99,0.0,0.99,0.99
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,93.33,0.0,93.33,93.33,0.95,0.0,0.95,0.95
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,75.0,0.0,75.0,75.0,0.8,0.0,0.8,0.8
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,86.67,0.0,86.67,86.67,0.91,0.0,0.91,0.91
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.23,0.0,0.23,0.23
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.3,0.0,0.3,0.3
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.29,0.0,0.29,0.29
OLD61,0.0,0.0,53.33,0.0,53.33,53.33,0.35,0.0,0.35,0.35
OLD62,0.0,0.0,51.67,0.0,51.67,51.67,0.43,0.0,0.43,0.43
OLD63,0.0,0.0,51.67,0.0,51.67,51.67,0.37,0.0,0.37,0.37
OLD64,0.0,0.0,51.67,0.0,51.67,51.67,0.44,0.0,0.44,0.44
OLD65,0.0,0.0,66.67,0.0,66.67,66.67,0.62,0.0,0.62,0.62
OLD66,0.0,0.0,61.67,0.0,61.67,61.67,0.63,0.0,0.63,0.63
OLD67,0.0,0.0,61.67,0.0,61.67,61.67,0.58,0.0,0.58,0.58
OLD68,0.0,0.0,51.67,0.0,51.67,51.67,0.47,0.0,0.47,0.47
OLD69,0.0,0.0,53.33,0.0,53.33,53.33,0.47,0.0,0.47,0.47
OLD70,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD71,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD72,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
OLD73,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD74,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD75,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.35,0.0,0.35,0.35
OLD77,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD78,0.0,0.0,51.67,0.0,51.67,51.67,0.5,0.0,0.5,0.5
OLD79,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD80,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD81,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD82,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD83,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD84,0.0,0.0,51.67,0.0,51.67,51.67,0.47,0.0,0.47,0.47
OLD85,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD86,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD87,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD88,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD89,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD90,0.0,0.0,60.0,0.0,60.0,60.0,0.56,0.0,0.56,0.56
OLD91,0.0,0.0,56.67,0.0,56.67,56.67,0.57,0.0,0.57,0.57
