Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
LINEAR2,92.22,64.07,78.15,0.56,78.33,76.67,0.91,0.0,0.92,0.9
LINEAR3,100.0,0.0,50.0,0.0,50.0,50.0,0.67,0.02,0.7,0.64
LINEAR4,94.44,72.22,83.33,0.83,85.0,81.67,0.95,0.0,0.96,0.95
LINEAR5,99.63,4.81,52.22,0.83,53.33,51.67,0.85,0.02,0.87,0.82
LINEAR6,99.63,3.7,51.67,0.83,53.33,50.0,0.88,0.0,0.88,0.87
LINEAR7,94.44,98.52,96.48,0.56,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR8,100.0,30.0,65.0,2.5,70.0,61.67,0.97,0.01,0.98,0.95
LINEAR9,99.63,18.52,59.07,0.88,60.0,58.33,0.95,0.01,0.96,0.94
LINEAR10,96.67,17.04,56.85,2.82,61.67,55.0,0.92,0.0,0.92,0.92
LINEAR11,96.67,7.78,52.22,0.83,53.33,51.67,0.76,0.01,0.78,0.75
LINEAR12,94.44,96.67,95.56,0.83,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR13,100.0,85.19,92.59,1.69,95.0,90.0,0.99,0.01,1.0,0.98
LINEAR14,100.0,98.89,99.44,0.83,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR15,99.63,96.67,98.15,0.56,98.33,96.67,0.99,0.01,1.0,0.98
LINEAR16,96.67,85.56,91.11,3.44,96.67,88.33,0.99,0.0,0.99,0.99
LINEAR17,97.04,28.15,62.59,1.69,66.67,61.67,0.96,0.01,0.96,0.95
LINEAR18,94.44,96.67,95.56,0.83,96.67,95.0,0.98,0.0,0.99,0.98
LINEAR19,99.63,77.41,88.52,0.56,90.0,88.33,0.97,0.01,0.99,0.94
LINEAR20,100.0,96.3,98.15,1.0,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR21,100.0,89.63,94.81,1.0,96.67,93.33,1.0,0.0,1.0,0.99
LINEAR22,96.67,96.3,96.48,1.3,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR23,100.0,72.22,86.11,5.2,96.67,81.67,0.99,0.01,1.0,0.98
LINEAR24,94.44,100.0,97.22,0.83,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR25,99.63,79.26,89.44,2.2,93.33,85.0,0.99,0.01,1.0,0.97
LINEAR26,100.0,98.89,99.44,0.83,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR27,97.78,93.7,95.74,0.88,96.67,95.0,0.99,0.01,1.0,0.97
LINEAR28,98.15,100.0,99.07,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR29,100.0,90.74,95.37,0.73,96.67,95.0,0.99,0.01,1.0,0.97
LINEAR30,100.0,7.78,53.89,3.44,60.0,51.67,0.95,0.01,0.96,0.92
LINEAR31,94.44,100.0,97.22,0.83,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR32,100.0,76.67,88.33,0.83,90.0,86.67,0.99,0.01,1.0,0.96
LINEAR33,100.0,92.22,96.11,1.18,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR34,99.63,94.07,96.85,0.56,98.33,96.67,0.99,0.01,1.0,0.97
LINEAR35,99.63,96.67,98.15,0.56,98.33,96.67,1.0,0.01,1.0,0.98
LINEAR36,100.0,96.67,98.33,0.0,98.33,98.33,0.99,0.01,1.0,0.97
LINEAR37,100.0,87.78,93.89,1.18,95.0,91.67,1.0,0.0,1.0,1.0
LINEAR38,98.89,23.33,61.11,1.67,65.0,60.0,0.84,0.02,0.85,0.8
LINEAR39,94.44,95.56,95.0,0.83,96.67,93.33,0.99,0.0,0.99,0.98
LINEAR40,100.0,87.78,93.89,2.36,96.67,90.0,0.97,0.02,0.99,0.94
LINEAR41,99.63,92.96,96.3,1.62,98.33,93.33,0.99,0.01,1.0,0.97
LINEAR42,99.26,96.3,97.78,0.83,98.33,96.67,0.99,0.01,1.0,0.97
LINEAR43,100.0,98.89,99.44,0.83,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR44,100.0,95.56,97.78,0.83,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR45,100.0,87.04,93.52,0.56,95.0,93.33,0.99,0.01,1.0,0.97
LINEAR46,100.0,93.33,96.67,0.83,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR47,100.0,14.07,57.04,1.11,60.0,56.67,0.95,0.01,0.96,0.93
LINEAR48,94.44,96.67,95.56,0.83,96.67,95.0,0.99,0.0,0.99,0.99
LINEAR49,99.26,78.89,89.07,1.69,91.67,86.67,0.98,0.02,0.99,0.96
LINEAR50,98.52,96.67,97.59,0.88,98.33,96.67,0.99,0.01,1.0,0.97
LINEAR51,100.0,92.96,96.48,2.82,98.33,91.67,1.0,0.0,1.0,1.0
LINEAR52,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR53,100.0,92.96,96.48,0.56,96.67,95.0,0.99,0.01,1.0,0.97
LINEAR54,100.0,89.26,94.63,0.73,95.0,93.33,0.99,0.01,1.0,0.97
LINEAR55,100.0,90.37,95.19,0.56,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR56,100.0,87.04,93.52,0.56,95.0,93.33,1.0,0.0,1.0,0.99
LINEAR57,100.0,36.3,68.15,1.76,70.0,65.0,0.98,0.01,0.99,0.96
LINEAR58,90.74,12.96,51.85,3.38,58.33,48.33,0.69,0.06,0.79,0.64
LINEAR59,100.0,0.0,50.0,0.0,50.0,50.0,0.87,0.02,0.89,0.85
LINEAR60,99.63,0.0,49.81,0.56,50.0,48.33,0.91,0.01,0.93,0.91
LINEAR61,96.67,6.67,51.67,0.0,51.67,51.67,0.92,0.0,0.92,0.91
LINEAR62,96.67,7.78,52.22,0.83,53.33,51.67,0.8,0.02,0.84,0.78
LINEAR63,96.3,10.37,53.33,2.89,58.33,51.67,0.85,0.02,0.88,0.84
LINEAR64,96.67,7.78,52.22,1.67,56.67,51.67,0.75,0.02,0.79,0.72
LINEAR65,99.26,7.78,53.52,1.0,55.0,51.67,0.72,0.02,0.74,0.68
LINEAR66,100.0,6.67,53.33,0.0,53.33,53.33,0.85,0.01,0.86,0.83
LINEAR67,82.96,33.7,58.33,5.95,66.67,51.67,0.7,0.02,0.72,0.66
LINEAR68,97.78,1.85,49.81,1.55,51.67,48.33,0.6,0.01,0.61,0.59
LINEAR69,96.67,6.67,51.67,0.0,51.67,51.67,0.56,0.01,0.57,0.54
LINEAR70,96.67,3.33,50.0,0.0,50.0,50.0,0.54,0.01,0.55,0.53
LINEAR71,95.93,0.74,48.33,0.0,48.33,48.33,0.51,0.0,0.52,0.51
LINEAR72,95.93,3.33,49.63,1.11,50.0,46.67,0.46,0.01,0.47,0.45
LINEAR73,98.52,7.41,52.96,0.73,53.33,51.67,0.45,0.01,0.46,0.43
LINEAR74,100.0,0.0,50.0,0.0,50.0,50.0,0.6,0.0,0.61,0.6
LINEAR75,93.7,7.78,50.74,2.78,51.67,43.33,0.49,0.0,0.49,0.48
LINEAR76,99.63,1.48,50.56,0.83,51.67,50.0,0.74,0.03,0.78,0.72
LINEAR77,96.67,6.67,51.67,0.0,51.67,51.67,0.56,0.01,0.57,0.55
LINEAR78,96.67,6.67,51.67,0.0,51.67,51.67,0.45,0.01,0.46,0.44
LINEAR79,97.78,0.0,48.89,0.83,50.0,48.33,0.6,0.0,0.6,0.59
LINEAR80,94.81,6.67,50.74,1.69,51.67,46.67,0.46,0.0,0.47,0.45
LINEAR81,99.26,3.33,51.3,0.73,51.67,50.0,0.47,0.01,0.48,0.46
LINEAR82,100.0,2.96,51.48,0.56,51.67,50.0,0.58,0.01,0.61,0.57
LINEAR83,96.67,2.22,49.44,0.83,50.0,48.33,0.48,0.0,0.48,0.47
LINEAR84,96.67,3.33,50.0,0.0,50.0,50.0,0.56,0.0,0.57,0.56
LINEAR85,95.56,4.44,50.0,1.44,53.33,48.33,0.56,0.01,0.58,0.55
LINEAR86,97.78,0.0,48.89,0.83,50.0,48.33,0.52,0.0,0.53,0.52
LINEAR87,97.78,2.22,50.0,0.83,51.67,48.33,0.52,0.01,0.53,0.5
LINEAR88,98.15,3.33,50.74,1.88,51.67,46.67,0.48,0.0,0.48,0.47
LINEAR89,81.48,10.74,46.11,1.67,48.33,43.33,0.45,0.01,0.46,0.43
LINEAR90,95.56,2.96,49.26,2.22,53.33,46.67,0.68,0.01,0.69,0.67
LINEAR91,96.67,5.56,51.11,0.83,51.67,50.0,0.56,0.01,0.58,0.55
LINEAR92,99.26,0.0,49.63,0.73,50.0,48.33,0.48,0.01,0.5,0.47
LINEAR93,98.89,1.48,50.19,0.56,51.67,50.0,0.56,0.01,0.58,0.56
LINEAR94,85.93,13.7,49.81,1.0,51.67,48.33,0.51,0.0,0.51,0.5
LINEAR95,95.93,7.04,51.48,1.3,53.33,48.33,0.58,0.01,0.59,0.58
LINEAR96,100.0,1.85,50.93,0.88,51.67,50.0,0.55,0.01,0.56,0.52
LINEAR97,100.0,5.56,52.78,1.67,55.0,51.67,0.64,0.0,0.64,0.63
LINEAR98,100.0,0.0,50.0,0.0,50.0,50.0,0.59,0.01,0.6,0.57
LINEAR99,99.26,4.07,51.67,0.83,53.33,50.0,0.51,0.01,0.52,0.48
LINEAR100,99.63,5.93,52.78,0.83,53.33,51.67,0.58,0.01,0.6,0.57
LINEAR101,97.41,9.26,53.33,0.83,55.0,51.67,0.6,0.02,0.62,0.58
LINEAR102,99.26,1.48,50.37,1.39,53.33,48.33,0.56,0.02,0.57,0.53
LINEAR103,100.0,3.33,51.67,0.0,51.67,51.67,0.65,0.01,0.68,0.65
LINEAR104,93.33,4.07,48.7,1.82,50.0,45.0,0.55,0.01,0.56,0.53
LINEAR105,100.0,8.15,54.07,1.21,56.67,53.33,0.81,0.0,0.82,0.8
LINEAR106,87.78,8.89,48.33,2.2,51.67,45.0,0.52,0.01,0.52,0.51
OLD1,0.0,0.0,55.0,0.0,55.0,55.0,0.44,0.0,0.44,0.44
OLD2,0.0,0.0,81.67,0.0,81.67,81.67,0.82,0.0,0.82,0.82
OLD3,0.0,0.0,53.33,0.0,53.33,53.33,0.42,0.0,0.42,0.42
OLD4,0.0,0.0,78.33,0.0,78.33,78.33,0.87,0.0,0.87,0.87
OLD5,0.0,0.0,73.33,0.0,73.33,73.33,0.79,0.0,0.79,0.79
OLD6,0.0,0.0,51.67,0.0,51.67,51.67,0.42,0.0,0.42,0.42
OLD7,0.0,0.0,93.33,0.0,93.33,93.33,0.97,0.0,0.97,0.97
OLD8,0.0,0.0,95.0,0.0,95.0,95.0,0.98,0.0,0.98,0.98
OLD9,0.0,0.0,81.67,0.0,81.67,81.67,0.82,0.0,0.82,0.82
OLD10,0.0,0.0,68.33,0.0,68.33,68.33,0.67,0.0,0.67,0.67
OLD11,0.0,0.0,58.33,0.0,58.33,58.33,0.53,0.0,0.53,0.53
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD15,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD16,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD17,0.0,0.0,83.33,0.0,83.33,83.33,0.85,0.0,0.85,0.85
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,96.67,0.0,96.67,96.67,0.97,0.0,0.97,0.97
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,91.67,0.0,91.67,91.67,0.91,0.0,0.91,0.91
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,75.0,0.0,75.0,75.0,0.79,0.0,0.79,0.79
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,86.67,0.0,86.67,86.67,0.89,0.0,0.9,0.9
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.21,0.0,0.21,0.21
OLD59,0.0,0.0,51.67,0.0,51.67,51.67,0.33,0.0,0.33,0.33
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.31,0.0,0.31,0.31
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.34,0.34
OLD62,0.0,0.0,51.67,0.0,51.67,51.67,0.46,0.0,0.46,0.46
OLD63,0.0,0.0,51.67,0.0,51.67,51.67,0.4,0.0,0.4,0.4
OLD64,0.0,0.0,51.67,0.0,51.67,51.67,0.39,0.0,0.39,0.39
OLD65,0.0,0.0,55.0,0.0,55.0,55.0,0.56,0.0,0.56,0.56
OLD66,0.0,0.0,58.33,0.0,58.33,58.33,0.59,0.0,0.59,0.59
OLD67,0.0,0.0,63.33,0.0,63.33,63.33,0.64,0.0,0.64,0.64
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD69,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD70,0.0,0.0,56.67,0.0,56.67,56.67,0.5,0.0,0.5,0.5
OLD71,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD72,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD73,0.0,0.0,53.33,0.0,53.33,53.33,0.53,0.0,0.53,0.53
OLD74,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD75,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.35,0.0,0.35,0.35
OLD77,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD78,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD79,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD80,0.0,0.0,56.67,0.0,56.67,56.67,0.51,0.0,0.51,0.51
OLD81,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD82,0.0,0.0,53.33,0.0,53.33,53.33,0.45,0.0,0.45,0.45
OLD83,0.0,0.0,61.67,0.0,61.67,61.67,0.53,0.0,0.53,0.53
OLD84,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD85,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD86,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD87,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD88,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD89,0.0,0.0,60.0,0.0,60.0,60.0,0.54,0.0,0.54,0.54
OLD90,0.0,0.0,60.0,0.0,60.0,60.0,0.53,0.0,0.53,0.53
OLD91,0.0,0.0,58.33,0.0,58.33,58.33,0.58,0.0,0.58,0.58
