Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF82,76.3,26.67,51.48,2.12,55.0,48.33,0.48,0.04,0.57,0.44
RBF83,92.22,4.07,48.15,1.3,50.0,46.67,0.45,0.04,0.51,0.4
RBF84,81.11,15.56,48.33,2.36,51.67,45.0,0.46,0.05,0.55,0.42
RBF85,95.56,17.78,56.67,1.67,58.33,55.0,0.58,0.03,0.64,0.53
RBF86,85.56,13.33,49.44,2.2,53.33,46.67,0.52,0.02,0.55,0.51
RBF87,80.74,20.0,50.37,2.98,53.33,45.0,0.48,0.07,0.54,0.36
RBF88,83.7,17.78,50.74,2.22,53.33,48.33,0.46,0.01,0.48,0.43
RBF89,84.44,6.3,45.37,1.82,48.33,43.33,0.42,0.02,0.46,0.4
RBF90,74.44,33.33,53.89,3.91,58.33,45.0,0.56,0.04,0.62,0.49
RBF91,79.26,22.96,51.11,1.67,53.33,48.33,0.53,0.02,0.56,0.49
RBF92,84.44,12.22,48.33,2.5,51.67,43.33,0.49,0.06,0.56,0.39
RBF93,84.44,17.78,51.11,1.44,53.33,48.33,0.52,0.03,0.55,0.46
RBF94,88.52,16.67,52.59,1.88,55.0,50.0,0.51,0.04,0.57,0.44
RBF95,71.85,43.33,57.59,5.41,66.67,48.33,0.64,0.03,0.68,0.58
RBF96,82.96,7.78,45.37,2.74,50.0,41.67,0.48,0.07,0.56,0.34
RBF97,83.33,20.37,51.85,1.94,55.0,48.33,0.55,0.02,0.58,0.51
RBF98,81.85,20.37,51.11,2.89,55.0,45.0,0.5,0.03,0.55,0.45
RBF99,85.93,18.15,52.04,3.61,55.0,45.0,0.5,0.05,0.55,0.42
RBF100,85.19,11.85,48.52,2.12,51.67,45.0,0.48,0.02,0.5,0.46
RBF101,87.04,8.15,47.59,1.47,50.0,45.0,0.51,0.04,0.57,0.43
RBF102,70.37,27.41,48.89,2.2,51.67,45.0,0.54,0.08,0.64,0.4
RBF103,85.93,11.48,48.7,2.17,53.33,46.67,0.55,0.03,0.6,0.52
RBF104,91.85,6.67,49.26,2.06,51.67,46.67,0.55,0.04,0.61,0.48
RBF105,89.26,10.74,50.0,3.12,53.33,45.0,0.66,0.03,0.7,0.58
RBF106,91.11,11.48,51.3,1.62,53.33,48.33,0.51,0.03,0.55,0.46
LINEAR1,94.07,6.67,50.37,0.73,51.67,50.0,0.72,0.01,0.74,0.7
LINEAR2,94.07,73.7,83.89,2.2,85.0,80.0,0.96,0.0,0.97,0.96
LINEAR3,96.67,7.41,52.04,0.73,53.33,51.67,0.67,0.02,0.71,0.65
LINEAR4,97.41,75.56,86.48,3.67,88.33,80.0,0.98,0.0,0.99,0.98
LINEAR5,100.0,13.33,56.67,0.0,56.67,56.67,0.95,0.0,0.95,0.94
LINEAR6,100.0,3.33,51.67,0.0,51.67,51.67,0.85,0.01,0.87,0.85
LINEAR7,97.04,95.19,96.11,0.83,96.67,95.0,0.99,0.0,0.99,0.98
LINEAR8,100.0,38.52,69.26,1.47,70.0,66.67,0.99,0.0,1.0,0.99
LINEAR9,100.0,9.26,54.63,0.73,55.0,53.33,0.98,0.0,0.98,0.97
LINEAR10,100.0,3.33,51.67,0.0,51.67,51.67,0.91,0.01,0.92,0.91
LINEAR11,100.0,4.81,52.41,1.47,55.0,51.67,0.9,0.02,0.94,0.89
LINEAR12,97.41,93.33,95.37,0.73,96.67,95.0,0.99,0.0,1.0,0.99
LINEAR13,100.0,92.59,96.3,0.73,96.67,95.0,0.99,0.01,0.99,0.97
LINEAR14,100.0,79.63,89.81,0.56,90.0,88.33,1.0,0.0,1.0,1.0
LINEAR15,100.0,85.93,92.96,1.11,95.0,91.67,1.0,0.0,1.0,0.99
LINEAR16,100.0,76.67,88.33,0.0,88.33,88.33,1.0,0.0,1.0,0.99
LINEAR17,100.0,9.63,54.81,0.56,55.0,53.33,0.99,0.01,1.0,0.98
LINEAR18,97.41,96.67,97.04,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR19,100.0,87.78,93.89,2.2,95.0,90.0,0.99,0.01,1.0,0.98
LINEAR20,100.0,90.74,95.37,2.32,96.67,90.0,1.0,0.0,1.0,0.99
LINEAR21,100.0,85.19,92.59,1.69,93.33,88.33,1.0,0.0,1.0,1.0
LINEAR22,100.0,77.41,88.7,3.09,91.67,83.33,1.0,0.0,1.0,1.0
LINEAR23,100.0,62.59,81.3,0.73,81.67,80.0,0.99,0.01,1.0,0.98
LINEAR24,97.41,96.3,96.85,0.56,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR25,100.0,95.93,97.96,0.73,98.33,96.67,1.0,0.01,1.0,0.98
LINEAR26,100.0,79.63,89.81,2.42,91.67,85.0,1.0,0.0,1.0,0.99
LINEAR27,100.0,89.26,94.63,0.73,95.0,93.33,1.0,0.0,1.0,0.99
LINEAR28,100.0,86.3,93.15,0.56,93.33,91.67,1.0,0.0,1.0,1.0
LINEAR29,100.0,80.37,90.19,1.55,93.33,88.33,1.0,0.0,1.0,1.0
LINEAR30,100.0,2.59,51.3,0.73,51.67,50.0,0.99,0.01,1.0,0.98
LINEAR31,97.41,96.67,97.04,0.73,98.33,96.67,1.0,0.0,1.0,0.99
LINEAR32,100.0,91.11,95.56,2.2,96.67,91.67,1.0,0.01,1.0,0.98
LINEAR33,100.0,80.74,90.37,2.32,91.67,85.0,0.99,0.01,0.99,0.96
LINEAR34,100.0,89.26,94.63,0.73,95.0,93.33,1.0,0.0,1.0,0.99
LINEAR35,100.0,95.56,97.78,3.63,100.0,90.0,1.0,0.0,1.0,1.0
LINEAR36,100.0,84.81,92.41,2.06,95.0,88.33,1.0,0.0,1.0,1.0
LINEAR37,100.0,88.52,94.26,1.69,95.0,90.0,1.0,0.0,1.0,1.0
LINEAR38,100.0,17.04,58.52,3.67,65.0,56.67,0.97,0.0,0.97,0.97
LINEAR39,97.41,96.67,97.04,0.73,98.33,96.67,0.99,0.0,1.0,0.99
LINEAR40,100.0,93.7,96.85,3.06,98.33,90.0,1.0,0.01,1.0,0.98
LINEAR41,100.0,63.7,81.85,5.49,85.0,70.0,1.0,0.01,1.0,0.99
LINEAR42,100.0,90.74,95.37,2.17,96.67,91.67,1.0,0.0,1.0,1.0
LINEAR43,100.0,94.44,97.22,2.2,98.33,93.33,1.0,0.0,1.0,1.0
LINEAR44,100.0,81.11,90.56,2.2,91.67,86.67,1.0,0.0,1.0,0.99
LINEAR45,100.0,85.93,92.96,0.73,93.33,91.67,1.0,0.0,1.0,1.0
LINEAR46,100.0,93.33,96.67,2.04,98.33,93.33,1.0,0.0,1.0,1.0
LINEAR47,100.0,9.26,54.63,1.39,56.67,53.33,0.96,0.0,0.97,0.95
LINEAR48,97.41,96.67,97.04,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR49,100.0,96.67,98.33,0.0,98.33,98.33,1.0,0.01,1.0,0.98
LINEAR50,100.0,61.11,80.56,3.23,83.33,75.0,1.0,0.01,1.0,0.98
LINEAR51,100.0,92.96,96.48,0.56,96.67,95.0,1.0,0.01,1.0,0.98
LINEAR52,100.0,94.44,97.22,2.2,98.33,93.33,1.0,0.01,1.0,0.98
LINEAR53,100.0,82.59,91.3,4.06,93.33,83.33,1.0,0.01,1.0,0.98
LINEAR54,100.0,81.48,90.74,0.88,91.67,90.0,0.99,0.01,1.0,0.98
LINEAR55,100.0,82.59,91.3,0.73,91.67,90.0,1.0,0.0,1.0,1.0
LINEAR56,100.0,91.48,95.74,0.88,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR57,99.26,79.26,89.26,1.47,90.0,86.67,0.99,0.0,1.0,0.99
LINEAR58,93.33,6.67,50.0,0.0,50.0,50.0,0.81,0.05,0.9,0.78
LINEAR59,100.0,3.33,51.67,0.0,51.67,51.67,0.9,0.02,0.93,0.89
LINEAR60,100.0,0.0,50.0,0.0,50.0,50.0,0.89,0.02,0.93,0.87
LINEAR61,100.0,2.22,51.11,1.44,53.33,50.0,0.95,0.01,0.98,0.94
LINEAR62,100.0,3.33,51.67,0.0,51.67,51.67,0.82,0.02,0.86,0.8
LINEAR63,96.67,14.07,55.37,0.73,56.67,55.0,0.75,0.03,0.81,0.73
LINEAR64,100.0,3.33,51.67,0.0,51.67,51.67,0.85,0.03,0.91,0.83
LINEAR65,100.0,9.63,54.81,6.26,66.67,51.67,0.92,0.01,0.94,0.91
LINEAR66,100.0,3.33,51.67,0.0,51.67,51.67,0.85,0.02,0.88,0.84
LINEAR67,96.67,3.33,50.0,0.0,50.0,50.0,0.8,0.01,0.82,0.79
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0,0.6,0.01,0.63,0.59
LINEAR69,97.41,0.0,48.7,0.73,50.0,48.33,0.56,0.01,0.57,0.55
LINEAR70,100.0,0.0,50.0,0.0,50.0,50.0,0.41,0.0,0.42,0.41
LINEAR71,100.0,0.0,50.0,0.0,50.0,50.0,0.47,0.0,0.47,0.47
LINEAR72,100.0,0.0,50.0,0.0,50.0,50.0,0.48,0.01,0.49,0.47
LINEAR73,100.0,2.59,51.3,0.73,51.67,50.0,0.55,0.01,0.56,0.54
LINEAR74,100.0,0.0,50.0,0.0,50.0,50.0,0.49,0.01,0.5,0.47
LINEAR75,96.67,2.59,49.63,0.73,50.0,48.33,0.49,0.01,0.5,0.48
LINEAR76,100.0,0.74,50.37,0.73,51.67,50.0,0.79,0.02,0.84,0.77
LINEAR77,100.0,0.0,50.0,0.0,50.0,50.0,0.55,0.0,0.55,0.54
LINEAR78,100.0,0.0,50.0,0.0,50.0,50.0,0.41,0.01,0.42,0.41
LINEAR79,100.0,0.0,50.0,0.0,50.0,50.0,0.5,0.0,0.51,0.5
LINEAR80,100.0,0.0,50.0,0.0,50.0,50.0,0.44,0.01,0.45,0.42
LINEAR81,100.0,3.33,51.67,0.0,51.67,51.67,0.56,0.01,0.59,0.56
LINEAR82,100.0,3.33,51.67,0.0,51.67,51.67,0.47,0.0,0.48,0.47
LINEAR83,96.67,0.0,48.33,0.0,48.33,48.33,0.5,0.01,0.51,0.47
LINEAR84,100.0,0.0,50.0,0.0,50.0,50.0,0.45,0.01,0.48,0.44
LINEAR85,100.0,2.96,51.48,0.56,51.67,50.0,0.58,0.01,0.59,0.56
LINEAR86,100.0,0.0,50.0,0.0,50.0,50.0,0.49,0.01,0.5,0.48
LINEAR87,100.0,0.0,50.0,0.0,50.0,50.0,0.57,0.01,0.58,0.56
LINEAR88,100.0,1.11,50.56,0.83,51.67,50.0,0.5,0.0,0.5,0.49
LINEAR89,96.67,0.74,48.7,0.73,50.0,48.33,0.51,0.01,0.51,0.49
LINEAR90,100.0,3.33,51.67,0.0,51.67,51.67,0.66,0.01,0.66,0.64
LINEAR91,100.0,0.0,50.0,0.0,50.0,50.0,0.59,0.01,0.6,0.58
LINEAR92,100.0,3.33,51.67,0.0,51.67,51.67,0.57,0.0,0.58,0.56
LINEAR93,100.0,0.0,50.0,0.0,50.0,50.0,0.53,0.0,0.54,0.53
LINEAR94,96.67,0.0,48.33,0.0,48.33,48.33,0.54,0.01,0.55,0.53
LINEAR95,100.0,0.0,50.0,0.0,50.0,50.0,0.67,0.01,0.67,0.66
LINEAR96,100.0,0.0,50.0,0.0,50.0,50.0,0.57,0.01,0.58,0.55
LINEAR97,100.0,2.96,51.48,0.56,51.67,50.0,0.57,0.0,0.57,0.56
LINEAR98,96.67,0.0,48.33,0.0,48.33,48.33,0.49,0.01,0.5,0.48
LINEAR99,100.0,0.0,50.0,0.0,50.0,50.0,0.59,0.01,0.6,0.57
LINEAR100,100.0,0.74,50.37,0.73,51.67,50.0,0.47,0.01,0.48,0.46
LINEAR101,96.67,0.74,48.7,0.73,50.0,48.33,0.56,0.01,0.57,0.55
LINEAR102,100.0,0.0,50.0,0.0,50.0,50.0,0.66,0.0,0.67,0.65
LINEAR103,100.0,0.0,50.0,0.0,50.0,50.0,0.56,0.01,0.58,0.54
LINEAR104,96.67,0.0,48.33,0.0,48.33,48.33,0.6,0.01,0.6,0.58
LINEAR105,100.0,0.0,50.0,0.0,50.0,50.0,0.75,0.0,0.76,0.74
LINEAR106,96.67,0.0,48.33,0.0,48.33,48.33,0.55,0.01,0.57,0.53
OLD1,0.0,0.0,68.33,0.0,68.33,68.33,0.6,0.0,0.6,0.6
OLD2,0.0,0.0,91.67,0.0,91.67,91.67,0.89,0.0,0.89,0.89
OLD3,0.0,0.0,51.67,0.0,51.67,51.67,0.46,0.0,0.46,0.46
OLD4,0.0,0.0,90.0,0.0,90.0,90.0,0.93,0.0,0.93,0.93
OLD5,0.0,0.0,85.0,0.0,85.0,85.0,0.89,0.0,0.89,0.89
OLD6,0.0,0.0,53.33,0.0,53.33,53.33,0.42,0.0,0.42,0.42
OLD7,0.0,0.0,95.0,0.0,95.0,95.0,0.97,0.0,0.97,0.97
OLD8,0.0,0.0,93.33,0.0,93.33,93.33,0.97,0.0,0.97,0.97
OLD9,0.0,0.0,78.33,0.0,78.33,78.33,0.82,0.0,0.82,0.82
OLD10,0.0,0.0,80.0,0.0,80.0,80.0,0.78,0.0,0.78,0.78
OLD11,0.0,0.0,60.0,0.0,60.0,60.0,0.55,0.0,0.55,0.55
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD15,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD16,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD17,0.0,0.0,95.0,0.0,95.0,95.0,0.96,0.0,0.96,0.96
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,96.67,0.0,96.67,96.67,0.97,0.0,0.97,0.97
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,73.33,0.0,73.33,73.33,0.78,0.0,0.78,0.78
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,85.0,0.0,85.0,85.0,0.91,0.0,0.91,0.91
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.22,0.0,0.22,0.22
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.31,0.0,0.31,0.31
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.33,0.0,0.33,0.33
OLD62,0.0,0.0,51.67,0.0,51.67,51.67,0.41,0.0,0.41,0.41
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.3,0.0,0.29,0.29
OLD64,0.0,0.0,51.67,0.0,51.67,51.67,0.4,0.0,0.4,0.4
OLD65,0.0,0.0,63.33,0.0,63.33,63.33,0.55,0.0,0.55,0.55
OLD66,0.0,0.0,66.67,0.0,66.67,66.67,0.63,0.0,0.63,0.63
OLD67,0.0,0.0,68.33,0.0,68.33,68.33,0.67,0.0,0.67,0.67
OLD68,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD69,0.0,0.0,51.67,0.0,51.67,51.67,0.49,0.0,0.49,0.49
OLD70,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.49,0.49
OLD71,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD72,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD73,0.0,0.0,51.67,0.0,51.67,51.67,0.49,0.0,0.49,0.49
OLD74,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD75,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.39,0.0,0.39,0.39
OLD77,0.0,0.0,51.67,0.0,51.67,51.67,0.47,0.0,0.47,0.47
OLD78,0.0,0.0,51.67,0.0,51.67,51.67,0.49,0.0,0.49,0.49
OLD79,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD80,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD81,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD82,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD83,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD84,0.0,0.0,50.0,0.0,50.0,50.0,0.47,0.0,0.47,0.47
OLD85,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
OLD86,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD87,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD88,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD89,0.0,0.0,55.0,0.0,55.0,55.0,0.55,0.0,0.55,0.55
OLD90,0.0,0.0,56.67,0.0,56.67,56.67,0.57,0.0,0.57,0.57
OLD91,0.0,0.0,61.67,0.0,61.67,61.67,0.6,0.0,0.6,0.6
