Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
LINEAR95,96.67,3.33,50.0,0.0,50.0,50.0,0.52,0.01,0.52,0.5
LINEAR96,93.33,6.67,50.0,0.0,50.0,50.0,0.63,0.01,0.64,0.61
LINEAR97,100.0,3.33,51.67,0.83,53.33,50.0,0.52,0.01,0.53,0.49
LINEAR98,100.0,0.0,50.0,0.0,50.0,50.0,0.56,0.01,0.56,0.53
LINEAR99,96.67,7.04,51.85,0.56,53.33,51.67,0.63,0.01,0.64,0.61
LINEAR100,98.52,10.37,54.44,1.67,55.0,50.0,0.58,0.01,0.59,0.55
LINEAR101,97.04,0.37,48.7,1.11,51.67,48.33,0.57,0.01,0.57,0.54
LINEAR102,93.7,14.44,54.07,1.21,56.67,53.33,0.65,0.0,0.65,0.65
LINEAR103,100.0,6.67,53.33,0.0,53.33,53.33,0.59,0.0,0.6,0.58
LINEAR104,96.3,0.74,48.52,0.56,50.0,48.33,0.59,0.03,0.61,0.52
LINEAR105,100.0,7.78,53.89,1.18,56.67,53.33,0.8,0.01,0.8,0.78
LINEAR106,96.67,3.7,50.19,0.56,51.67,50.0,0.58,0.01,0.59,0.54
OLD1,0.0,0.0,61.67,0.0,61.67,61.67,0.52,0.0,0.52,0.52
OLD2,0.0,0.0,81.67,0.0,81.67,81.67,0.84,0.0,0.84,0.84
OLD3,0.0,0.0,51.67,0.0,51.67,51.67,0.39,0.0,0.39,0.39
OLD4,0.0,0.0,83.33,0.0,83.33,83.33,0.9,0.0,0.9,0.9
OLD5,0.0,0.0,75.0,0.0,75.0,75.0,0.8,0.0,0.8,0.8
OLD6,0.0,0.0,51.67,0.0,51.67,51.67,0.35,0.0,0.35,0.35
OLD7,0.0,0.0,95.0,0.0,95.0,95.0,0.98,0.0,0.98,0.98
OLD8,0.0,0.0,91.67,0.0,91.67,91.67,0.95,0.0,0.95,0.95
OLD9,0.0,0.0,78.33,0.0,78.33,78.33,0.8,0.0,0.8,0.8
OLD10,0.0,0.0,73.33,0.0,73.33,73.33,0.67,0.0,0.67,0.67
OLD11,0.0,0.0,65.0,0.0,65.0,65.0,0.6,0.0,0.6,0.6
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD15,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD16,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD17,0.0,0.0,88.33,0.0,88.33,88.33,0.94,0.0,0.94,0.94
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,98.33,0.0,98.33,98.33,0.98,0.0,0.98,0.98
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,91.67,0.0,91.67,91.67,0.96,0.0,0.96,0.96
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,80.0,0.0,80.0,80.0,0.84,0.0,0.84,0.84
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,85.0,0.0,85.0,85.0,0.92,0.0,0.92,0.92
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.23,0.0,0.23,0.23
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.3,0.0,0.3,0.3
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.27,0.0,0.27,0.27
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.3,0.0,0.3,0.3
OLD62,0.0,0.0,51.67,0.0,51.67,51.67,0.45,0.0,0.45,0.45
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.39,0.0,0.39,0.39
OLD64,0.0,0.0,53.33,0.0,53.33,53.33,0.47,0.0,0.47,0.47
OLD65,0.0,0.0,68.33,0.0,68.33,68.33,0.64,0.0,0.64,0.64
OLD66,0.0,0.0,65.0,0.0,65.0,65.0,0.67,0.0,0.67,0.67
OLD67,0.0,0.0,65.0,0.0,65.0,65.0,0.64,0.0,0.64,0.64
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD69,0.0,0.0,51.67,0.0,51.67,51.67,0.48,0.0,0.48,0.48
OLD70,0.0,0.0,53.33,0.0,53.33,53.33,0.53,0.0,0.53,0.53
OLD71,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD72,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.51,0.51
OLD73,0.0,0.0,61.67,0.0,61.67,61.67,0.58,0.0,0.57,0.57
OLD74,0.0,0.0,55.0,0.0,55.0,55.0,0.57,0.0,0.57,0.57
OLD75,0.0,0.0,61.67,0.0,61.67,61.67,0.55,0.0,0.55,0.55
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.36,0.0,0.36,0.36
OLD77,0.0,0.0,51.67,0.0,51.67,51.67,0.48,0.0,0.48,0.48
OLD78,0.0,0.0,51.67,0.0,51.67,51.67,0.51,0.0,0.51,0.51
OLD79,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD80,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD81,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD82,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD83,0.0,0.0,58.33,0.0,58.33,58.33,0.53,0.0,0.53,0.53
OLD84,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD85,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.53,0.53
OLD86,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD87,0.0,0.0,58.33,0.0,58.33,58.33,0.53,0.0,0.53,0.53
OLD88,0.0,0.0,55.0,0.0,55.0,55.0,0.57,0.0,0.57,0.57
OLD89,0.0,0.0,60.0,0.0,60.0,60.0,0.56,0.0,0.56,0.56
OLD90,0.0,0.0,55.0,0.0,55.0,55.0,0.55,0.0,0.55,0.55
OLD91,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
