Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,98.33,0.0,98.33,98.33,0.98,0.0,0.98,0.98
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,93.33,0.0,93.33,93.33,0.95,0.0,0.95,0.95
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,80.0,0.0,80.0,80.0,0.86,0.0,0.86,0.86
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,88.33,0.0,88.33,88.33,0.94,0.0,0.94,0.94
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.21,0.0,0.21,0.21
OLD59,0.0,0.0,51.67,0.0,51.67,51.67,0.34,0.0,0.34,0.34
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.33,0.33
OLD61,0.0,0.0,51.67,0.0,51.67,51.67,0.38,0.0,0.38,0.38
OLD62,0.0,0.0,53.33,0.0,53.33,53.33,0.45,0.0,0.45,0.45
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.3,0.0,0.3,0.3
OLD64,0.0,0.0,50.0,0.0,50.0,50.0,0.44,0.0,0.44,0.44
OLD65,0.0,0.0,58.33,0.0,58.33,58.33,0.58,0.0,0.58,0.58
OLD66,0.0,0.0,65.0,0.0,65.0,65.0,0.64,0.0,0.64,0.64
OLD67,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD69,0.0,0.0,51.67,0.0,51.67,51.67,0.5,0.0,0.5,0.5
OLD70,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD71,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD72,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.51,0.51
OLD73,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD74,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD75,0.0,0.0,53.33,0.0,53.33,53.33,0.45,0.0,0.45,0.45
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.4,0.0,0.4,0.4
OLD77,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD78,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD79,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD80,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD81,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD82,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD83,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD84,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD85,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD86,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD87,0.0,0.0,60.0,0.0,60.0,60.0,0.58,0.0,0.57,0.57
OLD88,0.0,0.0,60.0,0.0,60.0,60.0,0.59,0.0,0.59,0.59
OLD89,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD90,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.51,0.51
OLD91,0.0,0.0,60.0,0.0,60.0,60.0,0.6,0.0,0.6,0.6
OLD92,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
OLD93,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
OLD94,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD95,0.0,0.0,58.33,0.0,58.33,58.33,0.53,0.0,0.53,0.53
OLD96,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
OLD97,0.0,0.0,60.0,0.0,60.0,60.0,0.6,0.0,0.6,0.6
OLD98,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD99,0.0,0.0,63.33,0.0,63.33,63.33,0.62,0.0,0.62,0.62
OLD100,0.0,0.0,63.33,0.0,63.33,63.33,0.61,0.0,0.61,0.61
OLD101,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD102,0.0,0.0,61.67,0.0,61.67,61.67,0.59,0.0,0.59,0.59
OLD103,0.0,0.0,63.33,0.0,63.33,63.33,0.63,0.0,0.64,0.64
OLD104,0.0,0.0,58.33,0.0,58.33,58.33,0.53,0.0,0.53,0.53
OLD105,0.0,0.0,65.0,0.0,65.0,65.0,0.68,0.0,0.68,0.68
OLD106,0.0,0.0,58.33,0.0,58.33,58.33,0.6,0.0,0.6,0.6
