Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
LINEAR58,98.52,81.48,90.0,5.27,95.0,80.0
LINEAR59,85.56,57.04,71.3,3.41,75.0,65.0
LINEAR60,96.67,47.41,72.04,3.71,80.0,68.33
LINEAR61,91.85,52.96,72.41,2.78,76.67,68.33
LINEAR62,97.78,53.33,75.56,5.53,83.33,65.0
LINEAR63,85.56,53.33,69.44,4.93,78.33,61.67
LINEAR64,86.67,51.85,69.26,4.72,75.0,60.0
LINEAR65,81.48,78.89,80.19,5.74,86.67,71.67
LINEAR66,80.37,58.15,69.26,6.41,78.33,60.0
LINEAR67,81.48,44.81,63.15,9.07,75.0,50.0
LINEAR68,79.63,54.07,66.85,2.94,70.0,61.67
LINEAR69,92.96,14.07,53.52,2.27,56.67,50.0
LINEAR70,87.41,25.56,56.48,3.38,61.67,51.67
LINEAR71,80.74,28.15,54.44,3.82,60.0,50.0
LINEAR72,63.7,49.63,56.67,2.36,60.0,53.33
LINEAR73,50.74,54.44,52.59,3.24,56.67,46.67
LINEAR74,66.3,37.41,51.85,1.94,55.0,48.33
LINEAR75,65.93,35.56,50.74,3.02,56.67,48.33
LINEAR76,91.48,74.44,82.96,6.17,88.33,71.67
LINEAR77,93.33,28.52,60.93,1.47,63.33,58.33
LINEAR78,79.63,52.59,66.11,3.23,70.0,60.0
LINEAR79,86.67,23.7,55.19,4.67,61.67,48.33
LINEAR80,77.41,38.15,57.78,2.36,60.0,55.0
LINEAR81,46.67,56.67,51.67,4.0,58.33,46.67
LINEAR82,46.67,45.19,45.93,1.69,48.33,43.33
LINEAR83,65.93,31.48,48.7,1.39,51.67,46.67
LINEAR84,80.0,43.7,61.85,6.32,70.0,51.67
LINEAR85,74.81,53.7,64.26,7.87,71.67,51.67
LINEAR86,77.78,43.7,60.74,2.78,65.0,56.67
LINEAR87,44.07,68.52,56.3,3.31,60.0,50.0
LINEAR88,50.74,45.56,48.15,3.17,51.67,43.33
LINEAR89,77.41,29.26,53.33,2.89,56.67,48.33
LINEAR90,91.85,29.26,60.56,4.49,65.0,53.33
LINEAR91,92.96,32.96,62.96,5.32,68.33,55.0
LINEAR92,40.74,77.78,59.26,4.09,68.33,55.0
LINEAR93,81.11,17.78,49.44,1.86,51.67,46.67
LINEAR94,67.41,41.11,54.26,3.92,60.0,46.67
LINEAR95,52.96,74.44,63.7,2.98,66.67,58.33
LINEAR96,59.63,74.81,67.22,2.2,70.0,63.33
LINEAR97,72.59,30.0,51.3,4.15,58.33,46.67
LINEAR98,71.85,49.26,60.56,6.07,68.33,51.67
LINEAR99,66.67,74.81,70.74,3.02,76.67,66.67
LINEAR100,70.0,45.19,57.59,3.45,61.67,51.67
LINEAR101,80.0,34.44,57.22,2.2,60.0,53.33
LINEAR102,61.85,61.85,61.85,2.27,65.0,58.33
LINEAR103,81.11,31.11,56.11,1.18,58.33,55.0
LINEAR104,73.7,45.93,59.81,4.44,66.67,53.33
LINEAR105,67.78,45.56,56.67,5.53,65.0,50.0
LINEAR106,81.11,35.56,58.33,4.49,65.0,53.33
OLD1,60.0,60.0,60.0,0.0,60.0,60.0
OLD2,76.67,96.67,86.67,0.0,86.67,86.67
OLD3,3.33,100.0,51.67,0.0,51.67,51.67
OLD4,76.67,100.0,88.33,0.0,88.33,88.33
OLD5,83.33,73.33,78.33,0.0,78.33,78.33
OLD6,86.67,26.67,56.67,0.0,56.67,56.67
OLD7,96.67,93.33,95.0,0.0,95.0,95.0
OLD8,96.67,93.33,95.0,0.0,95.0,95.0
OLD9,83.33,70.0,76.67,0.0,76.67,76.67
OLD10,83.33,66.67,75.0,0.0,75.0,75.0
OLD11,70.0,46.67,58.33,0.0,58.33,58.33
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,96.67,100.0,98.33,0.0,98.33,98.33
OLD15,96.67,100.0,98.33,0.0,98.33,98.33
OLD16,96.67,100.0,98.33,0.0,98.33,98.33
OLD17,86.67,93.33,90.0,0.0,90.0,90.0
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,96.67,100.0,98.33,0.0,98.33,98.33
OLD22,96.67,100.0,98.33,0.0,98.33,98.33
OLD23,96.67,100.0,98.33,0.0,98.33,98.33
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,96.67,93.33,95.0,0.0,95.0,95.0
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,66.67,90.0,78.33,0.0,78.33,78.33
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,93.33,93.33,93.33,0.0,93.33,93.33
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,100.0,100.0,100.0,0.0,100.0,100.0
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,96.67,3.33,50.0,0.0,50.0,50.0
OLD61,96.67,3.33,50.0,0.0,50.0,50.0
OLD62,90.0,13.33,51.67,0.0,51.67,51.67
OLD63,0.0,100.0,50.0,0.0,50.0,50.0
OLD64,3.33,100.0,51.67,0.0,51.67,51.67
OLD65,23.33,96.67,60.0,0.0,60.0,60.0
OLD66,50.0,73.33,61.67,0.0,61.67,61.67
OLD67,53.33,83.33,68.33,0.0,68.33,68.33
OLD68,93.33,10.0,51.67,0.0,51.67,51.67
OLD69,50.0,56.67,53.33,0.0,53.33,53.33
OLD70,23.33,80.0,51.67,0.0,51.67,51.67
OLD71,16.67,90.0,53.33,0.0,53.33,53.33
OLD72,56.67,53.33,55.0,0.0,55.0,55.0
OLD73,23.33,83.33,53.33,0.0,53.33,53.33
OLD74,13.33,93.33,53.33,0.0,53.33,53.33
OLD75,20.0,96.67,58.33,0.0,58.33,58.33
OLD76,0.0,100.0,50.0,0.0,50.0,50.0
OLD77,83.33,23.33,53.33,0.0,53.33,53.33
OLD78,86.67,23.33,55.0,0.0,55.0,55.0
OLD79,30.0,80.0,55.0,0.0,55.0,55.0
OLD80,56.67,56.67,56.67,0.0,56.67,56.67
OLD81,0.0,100.0,50.0,0.0,50.0,50.0
OLD82,23.33,83.33,53.33,0.0,53.33,53.33
OLD83,20.0,90.0,55.0,0.0,55.0,55.0
OLD84,90.0,16.67,53.33,0.0,53.33,53.33
OLD85,30.0,80.0,55.0,0.0,55.0,55.0
OLD86,40.0,83.33,61.67,0.0,61.67,61.67
OLD87,23.33,83.33,53.33,0.0,53.33,53.33
OLD88,66.67,46.67,56.67,0.0,56.67,56.67
OLD89,20.0,90.0,55.0,0.0,55.0,55.0
OLD90,23.33,90.0,56.67,0.0,56.67,56.67
OLD91,56.67,63.33,60.0,0.0,60.0,60.0
OLD92,66.67,53.33,60.0,0.0,60.0,60.0
OLD93,13.33,93.33,53.33,0.0,53.33,53.33
OLD94,43.33,80.0,61.67,0.0,61.67,61.67
OLD95,40.0,80.0,60.0,0.0,60.0,60.0
OLD96,23.33,90.0,56.67,0.0,56.67,56.67
OLD97,50.0,66.67,58.33,0.0,58.33,58.33
OLD98,53.33,66.67,60.0,0.0,60.0,60.0
OLD99,66.67,53.33,60.0,0.0,60.0,60.0
OLD100,50.0,70.0,60.0,0.0,60.0,60.0
OLD101,43.33,80.0,61.67,0.0,61.67,61.67
OLD102,23.33,90.0,56.67,0.0,56.67,56.67
OLD103,23.33,93.33,58.33,0.0,58.33,58.33
OLD104,43.33,86.67,65.0,0.0,65.0,65.0
OLD105,50.0,96.67,73.33,0.0,73.33,73.33
OLD106,43.33,90.0,66.67,0.0,66.67,66.67
