Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
LINEAR5,100.0,23.33,61.67,0.0,61.67,61.67
LINEAR6,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR7,100.0,81.11,90.56,0.83,91.67,90.0
LINEAR8,100.0,20.37,60.19,0.56,61.67,60.0
LINEAR9,100.0,10.0,55.0,0.0,55.0,55.0
LINEAR10,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR11,100.0,10.0,55.0,0.0,55.0,55.0
LINEAR12,100.0,83.33,91.67,0.0,91.67,91.67
LINEAR13,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR14,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR15,100.0,88.89,94.44,1.44,96.67,93.33
LINEAR16,100.0,76.67,88.33,0.0,88.33,88.33
LINEAR17,100.0,9.63,54.81,0.56,55.0,53.33
LINEAR18,100.0,80.0,90.0,0.0,90.0,90.0
LINEAR19,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR20,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR21,100.0,93.33,96.67,0.83,98.33,95.0
LINEAR22,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR23,100.0,54.07,77.04,0.73,78.33,76.67
LINEAR24,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR25,100.0,92.22,96.11,0.83,96.67,95.0
LINEAR26,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR27,100.0,87.78,93.89,1.18,95.0,91.67
LINEAR28,100.0,94.07,97.04,0.73,98.33,96.67
LINEAR29,100.0,86.67,93.33,0.0,93.33,93.33
LINEAR30,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR31,100.0,82.22,91.11,0.83,91.67,90.0
LINEAR32,100.0,64.44,82.22,0.83,83.33,81.67
LINEAR33,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR34,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR35,100.0,98.15,99.07,0.88,100.0,98.33
LINEAR36,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR37,100.0,85.19,92.59,0.88,93.33,91.67
LINEAR38,100.0,11.48,55.74,0.88,56.67,55.0
LINEAR39,100.0,76.67,88.33,0.0,88.33,88.33
LINEAR40,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR41,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR42,100.0,95.93,97.96,0.73,98.33,96.67
LINEAR43,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR44,100.0,95.56,97.78,0.83,98.33,96.67
LINEAR45,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR46,100.0,83.33,91.67,0.0,91.67,91.67
LINEAR47,100.0,10.0,55.0,0.0,55.0,55.0
LINEAR48,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR49,100.0,90.74,95.37,1.39,96.67,93.33
LINEAR50,100.0,83.7,91.85,0.56,93.33,91.67
LINEAR51,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR52,100.0,94.44,97.22,0.83,98.33,96.67
LINEAR53,100.0,90.74,95.37,0.73,96.67,95.0
LINEAR54,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR55,100.0,91.48,95.74,0.88,96.67,95.0
LINEAR56,100.0,73.33,86.67,0.0,86.67,86.67
LINEAR57,100.0,43.33,71.67,0.0,71.67,71.67
LINEAR58,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR59,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR60,95.56,3.33,49.44,0.83,50.0,48.33
LINEAR61,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR62,100.0,5.56,52.78,0.83,53.33,51.67
LINEAR63,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR64,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR65,96.67,10.0,53.33,0.0,53.33,53.33
LINEAR66,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR67,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR69,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR70,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR71,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR72,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR73,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR74,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR75,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR76,93.7,3.33,48.52,0.56,50.0,48.33
LINEAR77,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR78,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR79,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR80,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR81,95.56,0.0,47.78,0.83,48.33,46.67
LINEAR82,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR83,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR84,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR85,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR86,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR87,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR88,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR89,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR90,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR91,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR92,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR93,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR94,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR95,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR96,96.67,6.67,51.67,0.0,51.67,51.67
LINEAR97,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR98,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR99,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR100,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR101,100.0,1.11,50.56,0.83,51.67,50.0
LINEAR102,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR103,100.0,1.48,50.74,0.88,51.67,50.0
LINEAR104,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR105,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR106,100.0,3.33,51.67,0.0,51.67,51.67
OLD1,60.0,60.0,60.0,0.0,60.0,60.0
OLD2,80.0,96.67,88.33,0.0,88.33,88.33
OLD3,10.0,100.0,55.0,0.0,55.0,55.0
OLD4,80.0,96.67,88.33,0.0,88.33,88.33
OLD5,60.0,96.67,78.33,0.0,78.33,78.33
OLD6,66.67,33.33,50.0,0.0,50.0,50.0
OLD7,100.0,96.67,98.33,0.0,98.33,98.33
OLD8,96.67,96.67,96.67,0.0,96.67,96.67
OLD9,70.0,83.33,76.67,0.0,76.67,76.67
OLD10,66.67,76.67,71.67,0.0,71.67,71.67
OLD11,86.67,40.0,63.33,0.0,63.33,63.33
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,100.0,100.0,100.0,0.0,100.0,100.0
OLD15,100.0,100.0,100.0,0.0,100.0,100.0
OLD16,100.0,100.0,100.0,0.0,100.0,100.0
OLD17,70.0,90.0,80.0,0.0,80.0,80.0
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,100.0,100.0,100.0,0.0,100.0,100.0
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,96.67,100.0,98.33,0.0,98.33,98.33
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,80.0,96.67,88.33,0.0,88.33,88.33
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,86.67,63.33,75.0,0.0,75.0,75.0
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,83.33,96.67,90.0,0.0,90.0,90.0
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,93.33,100.0,96.67,0.0,96.67,96.67
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,100.0,0.0,50.0,0.0,50.0,50.0
OLD61,100.0,0.0,50.0,0.0,50.0,50.0
OLD62,86.67,20.0,53.33,0.0,53.33,53.33
OLD63,0.0,100.0,50.0,0.0,50.0,50.0
OLD64,3.33,100.0,51.67,0.0,51.67,51.67
OLD65,23.33,93.33,58.33,0.0,58.33,58.33
OLD66,30.0,83.33,56.67,0.0,56.67,56.67
OLD67,23.33,90.0,56.67,0.0,56.67,56.67
OLD68,66.67,36.67,51.67,0.0,51.67,51.67
OLD69,66.67,36.67,51.67,0.0,51.67,51.67
OLD70,56.67,53.33,55.0,0.0,55.0,55.0
OLD71,40.0,66.67,53.33,0.0,53.33,53.33
OLD72,40.0,70.0,55.0,0.0,55.0,55.0
OLD73,6.67,100.0,53.33,0.0,53.33,53.33
OLD74,73.33,33.33,53.33,0.0,53.33,53.33
OLD75,96.67,10.0,53.33,0.0,53.33,53.33
OLD76,93.33,6.67,50.0,0.0,50.0,50.0
OLD77,86.67,16.67,51.67,0.0,51.67,51.67
OLD78,16.67,86.67,51.67,0.0,51.67,51.67
OLD79,33.33,73.33,53.33,0.0,53.33,53.33
OLD80,53.33,60.0,56.67,0.0,56.67,56.67
OLD81,86.67,23.33,55.0,0.0,55.0,55.0
OLD82,50.0,53.33,51.67,0.0,51.67,51.67
OLD83,63.33,46.67,55.0,0.0,55.0,55.0
OLD84,86.67,26.67,56.67,0.0,56.67,56.67
OLD85,83.33,26.67,55.0,0.0,55.0,55.0
OLD86,40.0,70.0,55.0,0.0,55.0,55.0
OLD87,86.67,20.0,53.33,0.0,53.33,53.33
OLD88,3.33,100.0,51.67,0.0,51.67,51.67
OLD89,96.67,10.0,53.33,0.0,53.33,53.33
OLD90,43.33,70.0,56.67,0.0,56.67,56.67
OLD91,40.0,73.33,56.67,0.0,56.67,56.67
OLD92,23.33,93.33,58.33,0.0,58.33,58.33
OLD93,83.33,30.0,56.67,0.0,56.67,56.67
OLD94,20.0,86.67,53.33,0.0,53.33,53.33
OLD95,53.33,73.33,63.33,0.0,63.33,63.33
OLD96,86.67,20.0,53.33,0.0,53.33,53.33
OLD97,60.0,53.33,56.67,0.0,56.67,56.67
OLD98,6.67,100.0,53.33,0.0,53.33,53.33
OLD99,86.67,26.67,56.67,0.0,56.67,56.67
OLD100,60.0,53.33,56.67,0.0,56.67,56.67
OLD101,13.33,96.67,55.0,0.0,55.0,55.0
OLD102,23.33,90.0,56.67,0.0,56.67,56.67
OLD103,73.33,43.33,58.33,0.0,58.33,58.33
OLD104,76.67,43.33,60.0,0.0,60.0,60.0
OLD105,73.33,53.33,63.33,0.0,63.33,63.33
OLD106,13.33,100.0,56.67,0.0,56.67,56.67
