Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF78,81.48,15.19,48.33,1.18,50.0,46.67
RBF79,59.63,39.26,49.44,4.56,55.0,43.33
RBF80,56.67,47.04,51.85,1.94,55.0,48.33
RBF81,62.59,35.93,49.26,4.01,55.0,43.33
RBF82,74.81,30.37,52.59,5.21,60.0,46.67
RBF83,75.19,19.26,47.22,4.0,53.33,41.67
RBF84,85.19,14.81,50.0,2.5,53.33,46.67
RBF85,51.85,41.11,46.48,3.38,51.67,43.33
RBF86,78.52,26.3,52.41,4.42,58.33,45.0
RBF87,67.78,34.81,51.3,4.31,56.67,43.33
RBF88,72.59,27.78,50.19,1.3,51.67,48.33
RBF89,81.48,17.41,49.44,2.04,51.67,45.0
RBF90,49.26,47.41,48.33,5.0,58.33,43.33
RBF91,68.89,30.37,49.63,4.06,53.33,43.33
RBF92,63.33,35.56,49.44,2.89,55.0,46.67
RBF93,66.67,25.93,46.3,3.71,51.67,40.0
RBF94,79.63,17.41,48.52,4.52,55.0,41.67
RBF95,57.41,41.11,49.26,4.26,53.33,41.67
RBF96,62.22,36.3,49.26,2.78,53.33,45.0
RBF97,72.96,31.85,52.41,2.65,56.67,48.33
RBF98,85.19,12.59,48.89,5.14,56.67,43.33
RBF99,64.44,30.0,47.22,4.93,56.67,41.67
RBF100,72.22,22.59,47.41,4.65,53.33,41.67
RBF101,85.19,7.04,46.11,6.07,53.33,36.67
RBF102,63.33,24.07,43.7,4.77,51.67,38.33
RBF103,66.67,38.15,52.41,3.34,56.67,48.33
RBF104,72.22,24.07,48.15,2.82,53.33,43.33
RBF105,53.33,33.33,43.33,3.82,48.33,36.67
RBF106,77.41,17.04,47.22,3.12,53.33,45.0
LINEAR1,93.33,13.33,53.33,0.0,53.33,53.33
LINEAR2,93.33,47.78,70.56,1.44,71.67,68.33
LINEAR3,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR4,93.33,60.37,76.85,0.56,78.33,76.67
LINEAR5,96.67,3.33,50.0,0.0,50.0,50.0
LINEAR6,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR7,93.33,90.0,91.67,0.0,91.67,91.67
LINEAR8,99.63,23.7,61.67,0.0,61.67,61.67
LINEAR9,100.0,10.0,55.0,0.0,55.0,55.0
LINEAR10,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR11,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR12,94.81,96.67,95.74,0.88,96.67,95.0
LINEAR13,100.0,86.67,93.33,0.0,93.33,93.33
LINEAR14,100.0,91.85,95.93,0.88,96.67,95.0
LINEAR15,100.0,95.56,97.78,0.83,98.33,96.67
LINEAR16,100.0,70.37,85.19,0.56,86.67,85.0
LINEAR17,100.0,35.56,67.78,0.83,68.33,66.67
LINEAR18,93.33,97.78,95.56,0.83,96.67,95.0
LINEAR19,96.67,93.33,95.0,0.0,95.0,95.0
LINEAR20,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR21,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR22,100.0,73.33,86.67,0.0,86.67,86.67
LINEAR23,100.0,50.0,75.0,0.0,75.0,75.0
LINEAR24,93.33,96.67,95.0,0.0,95.0,95.0
LINEAR25,96.67,89.26,92.96,0.73,93.33,91.67
LINEAR26,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR27,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR28,100.0,77.41,88.7,1.11,90.0,86.67
LINEAR29,100.0,85.56,92.78,1.18,95.0,91.67
LINEAR30,100.0,27.04,63.52,1.0,65.0,61.67
LINEAR31,93.33,96.67,95.0,0.0,95.0,95.0
LINEAR32,100.0,72.96,86.48,1.55,90.0,85.0
LINEAR33,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR34,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR35,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR36,100.0,87.04,93.52,0.56,95.0,93.33
LINEAR37,100.0,77.78,88.89,0.83,90.0,88.33
LINEAR38,100.0,13.33,56.67,0.0,56.67,56.67
LINEAR39,93.33,93.33,93.33,0.0,93.33,93.33
LINEAR40,100.0,79.26,89.63,1.11,91.67,88.33
LINEAR41,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR42,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR43,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR44,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR45,100.0,83.33,91.67,0.0,91.67,91.67
LINEAR46,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR47,100.0,0.74,50.37,0.73,51.67,50.0
LINEAR48,93.33,86.67,90.0,0.0,90.0,90.0
LINEAR49,96.67,93.33,95.0,0.0,95.0,95.0
LINEAR50,100.0,83.33,91.67,0.0,91.67,91.67
LINEAR51,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR52,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR53,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR54,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR55,100.0,89.26,94.63,0.73,95.0,93.33
LINEAR56,100.0,83.33,91.67,0.0,91.67,91.67
LINEAR57,100.0,76.3,88.15,1.0,90.0,86.67
LINEAR58,93.33,11.11,52.22,0.83,53.33,51.67
LINEAR59,96.67,3.33,50.0,0.0,50.0,50.0
LINEAR60,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR61,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR62,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR63,100.0,17.04,58.52,0.56,60.0,58.33
LINEAR64,97.78,11.85,54.81,0.56,55.0,53.33
LINEAR65,96.67,10.74,53.7,0.73,55.0,53.33
LINEAR66,100.0,10.37,55.19,0.56,56.67,55.0
LINEAR67,96.67,6.67,51.67,0.0,51.67,51.67
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR69,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR70,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR71,100.0,0.37,50.19,0.56,51.67,50.0
LINEAR72,97.78,0.0,48.89,0.83,50.0,48.33
LINEAR73,99.26,3.33,51.3,0.73,51.67,50.0
LINEAR74,96.67,6.67,51.67,0.0,51.67,51.67
LINEAR75,96.67,6.67,51.67,0.0,51.67,51.67
LINEAR76,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR77,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR78,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR79,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR80,96.67,5.93,51.3,0.73,51.67,50.0
LINEAR81,96.67,3.33,50.0,0.0,50.0,50.0
LINEAR82,96.67,10.37,53.52,0.56,55.0,53.33
LINEAR83,96.67,3.33,50.0,0.0,50.0,50.0
LINEAR84,100.0,0.74,50.37,0.73,51.67,50.0
LINEAR85,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR86,99.26,6.3,52.78,0.83,53.33,51.67
LINEAR87,96.67,3.33,50.0,0.0,50.0,50.0
LINEAR88,100.0,4.81,52.41,0.88,53.33,51.67
LINEAR89,96.67,2.59,49.63,0.73,50.0,48.33
LINEAR90,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR91,93.33,3.33,48.33,0.0,48.33,48.33
LINEAR92,96.67,1.85,49.26,0.88,50.0,48.33
LINEAR93,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR94,96.67,6.67,51.67,0.0,51.67,51.67
LINEAR95,96.67,1.85,49.26,0.88,50.0,48.33
LINEAR96,96.67,6.67,51.67,0.0,51.67,51.67
LINEAR97,96.67,3.7,50.19,0.56,51.67,50.0
LINEAR98,96.67,6.67,51.67,0.0,51.67,51.67
LINEAR99,96.67,10.0,53.33,0.0,53.33,53.33
LINEAR100,96.67,16.67,56.67,0.0,56.67,56.67
LINEAR101,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR102,96.67,13.33,55.0,0.0,55.0,55.0
LINEAR103,99.26,0.0,49.63,0.73,50.0,48.33
LINEAR104,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR105,99.63,13.33,56.48,0.56,56.67,55.0
LINEAR106,96.67,6.67,51.67,0.0,51.67,51.67
OLD1,16.67,90.0,53.33,0.0,53.33,53.33
OLD2,73.33,90.0,81.67,0.0,81.67,81.67
OLD3,10.0,100.0,55.0,0.0,55.0,55.0
OLD4,73.33,90.0,81.67,0.0,81.67,81.67
OLD5,76.67,73.33,75.0,0.0,75.0,75.0
OLD6,96.67,10.0,53.33,0.0,53.33,53.33
OLD7,76.67,100.0,88.33,0.0,88.33,88.33
OLD8,76.67,100.0,88.33,0.0,88.33,88.33
OLD9,66.67,80.0,73.33,0.0,73.33,73.33
OLD10,50.0,83.33,66.67,0.0,66.67,66.67
OLD11,83.33,33.33,58.33,0.0,58.33,58.33
OLD12,96.67,100.0,98.33,0.0,98.33,98.33
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,100.0,100.0,100.0,0.0,100.0,100.0
OLD15,100.0,100.0,100.0,0.0,100.0,100.0
OLD16,100.0,100.0,100.0,0.0,100.0,100.0
OLD17,83.33,93.33,88.33,0.0,88.33,88.33
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,100.0,100.0,100.0,0.0,100.0,100.0
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,100.0,100.0,100.0,0.0,100.0,100.0
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,96.67,96.67,96.67,0.0,96.67,96.67
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,66.67,80.0,73.33,0.0,73.33,73.33
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,83.33,93.33,88.33,0.0,88.33,88.33
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,96.67,100.0,98.33,0.0,98.33,98.33
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,96.67,3.33,50.0,0.0,50.0,50.0
OLD61,86.67,13.33,50.0,0.0,50.0,50.0
OLD62,66.67,36.67,51.67,0.0,51.67,51.67
OLD63,6.67,96.67,51.67,0.0,51.67,51.67
OLD64,3.33,100.0,51.67,0.0,51.67,51.67
OLD65,33.33,93.33,63.33,0.0,63.33,63.33
OLD66,33.33,90.0,61.67,0.0,61.67,61.67
OLD67,20.0,100.0,60.0,0.0,60.0,60.0
OLD68,96.67,13.33,55.0,0.0,55.0,55.0
OLD69,100.0,3.33,51.67,0.0,51.67,51.67
OLD70,83.33,23.33,53.33,0.0,53.33,53.33
OLD71,26.67,80.0,53.33,0.0,53.33,53.33
OLD72,0.0,100.0,50.0,0.0,50.0,50.0
OLD73,66.67,43.33,55.0,0.0,55.0,55.0
OLD74,100.0,10.0,55.0,0.0,55.0,55.0
OLD75,20.0,93.33,56.67,0.0,56.67,56.67
OLD76,96.67,3.33,50.0,0.0,50.0,50.0
OLD77,100.0,3.33,51.67,0.0,51.67,51.67
OLD78,96.67,13.33,55.0,0.0,55.0,55.0
OLD79,23.33,83.33,53.33,0.0,53.33,53.33
OLD80,13.33,93.33,53.33,0.0,53.33,53.33
OLD81,73.33,33.33,53.33,0.0,53.33,53.33
OLD82,83.33,30.0,56.67,0.0,56.67,56.67
OLD83,20.0,90.0,55.0,0.0,55.0,55.0
OLD84,83.33,23.33,53.33,0.0,53.33,53.33
OLD85,36.67,80.0,58.33,0.0,58.33,58.33
OLD86,43.33,73.33,58.33,0.0,58.33,58.33
OLD87,90.0,20.0,55.0,0.0,55.0,55.0
OLD88,83.33,30.0,56.67,0.0,56.67,56.67
OLD89,20.0,96.67,58.33,0.0,58.33,58.33
OLD90,36.67,76.67,56.67,0.0,56.67,56.67
OLD91,23.33,90.0,56.67,0.0,56.67,56.67
OLD92,66.67,50.0,58.33,0.0,58.33,58.33
OLD93,83.33,30.0,56.67,0.0,56.67,56.67
OLD94,20.0,93.33,56.67,0.0,56.67,56.67
OLD95,43.33,80.0,61.67,0.0,61.67,61.67
OLD96,33.33,83.33,58.33,0.0,58.33,58.33
OLD97,20.0,93.33,56.67,0.0,56.67,56.67
OLD98,20.0,90.0,55.0,0.0,55.0,55.0
OLD99,33.33,90.0,61.67,0.0,61.67,61.67
OLD100,46.67,63.33,55.0,0.0,55.0,55.0
OLD101,20.0,90.0,55.0,0.0,55.0,55.0
OLD102,20.0,100.0,60.0,0.0,60.0,60.0
OLD103,46.67,66.67,56.67,0.0,56.67,56.67
OLD104,20.0,93.33,56.67,0.0,56.67,56.67
OLD105,63.33,60.0,61.67,0.0,61.67,61.67
OLD106,20.0,93.33,56.67,0.0,56.67,56.67
