Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
LINEAR20,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR21,100.0,84.81,92.41,2.37,95.0,88.33
LINEAR22,100.0,83.33,91.67,0.0,91.67,91.67
LINEAR23,100.0,68.52,84.26,0.88,85.0,83.33
LINEAR24,100.0,95.56,97.78,0.83,98.33,96.67
LINEAR25,100.0,94.07,97.04,1.39,98.33,95.0
LINEAR26,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR27,100.0,75.93,87.96,2.17,90.0,85.0
LINEAR28,100.0,91.48,95.74,2.06,98.33,93.33
LINEAR29,100.0,90.0,95.0,0.83,96.67,93.33
LINEAR30,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR31,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR32,100.0,95.19,97.59,0.88,98.33,96.67
LINEAR33,100.0,92.59,96.3,0.73,96.67,95.0
LINEAR34,100.0,88.15,94.07,2.37,96.67,88.33
LINEAR35,100.0,94.07,97.04,0.73,98.33,96.67
LINEAR36,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR37,100.0,80.74,90.37,1.11,91.67,88.33
LINEAR38,100.0,4.07,52.04,0.73,53.33,51.67
LINEAR39,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR40,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR41,100.0,87.78,93.89,0.83,95.0,93.33
LINEAR42,100.0,74.44,87.22,2.2,88.33,83.33
LINEAR43,100.0,91.48,95.74,1.88,96.67,91.67
LINEAR44,100.0,93.7,96.85,0.56,98.33,96.67
LINEAR45,100.0,86.67,93.33,0.0,93.33,93.33
LINEAR46,100.0,77.78,88.89,2.76,91.67,85.0
LINEAR47,100.0,14.44,57.22,1.18,60.0,56.67
LINEAR48,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR49,99.63,93.33,96.48,0.56,96.67,95.0
LINEAR50,100.0,90.0,95.0,1.18,96.67,93.33
LINEAR51,100.0,67.41,83.7,2.17,86.67,80.0
LINEAR52,100.0,92.59,96.3,0.73,96.67,95.0
LINEAR53,100.0,88.52,94.26,1.69,95.0,90.0
LINEAR54,100.0,85.56,92.78,1.18,93.33,90.0
LINEAR55,100.0,94.44,97.22,0.83,98.33,96.67
LINEAR56,100.0,86.67,93.33,0.0,93.33,93.33
LINEAR57,100.0,36.67,68.33,1.18,70.0,66.67
LINEAR58,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR59,99.26,3.33,51.3,0.73,51.67,50.0
LINEAR60,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR61,100.0,0.74,50.37,0.73,51.67,50.0
LINEAR62,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR63,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR64,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR65,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR66,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR67,100.0,2.96,51.48,0.56,51.67,50.0
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR69,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR70,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR71,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR72,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR73,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR74,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR75,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR76,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR77,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR78,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR79,100.0,0.74,50.37,0.73,51.67,50.0
LINEAR80,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR81,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR82,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR83,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR84,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR85,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR86,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR87,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR88,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR89,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR90,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR91,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR92,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR93,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR94,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR95,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR96,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR97,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR98,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR99,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR100,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR101,100.0,1.11,50.56,0.83,51.67,50.0
LINEAR102,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR103,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR104,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR105,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR106,100.0,1.48,50.74,0.88,51.67,50.0
OLD1,30.0,80.0,55.0,0.0,55.0,55.0
OLD2,86.67,93.33,90.0,0.0,90.0,90.0
OLD3,93.33,10.0,51.67,0.0,51.67,51.67
OLD4,86.67,86.67,86.67,0.0,86.67,86.67
OLD5,73.33,86.67,80.0,0.0,80.0,80.0
OLD6,90.0,13.33,51.67,0.0,51.67,51.67
OLD7,100.0,96.67,98.33,0.0,98.33,98.33
OLD8,93.33,100.0,96.67,0.0,96.67,96.67
OLD9,56.67,80.0,68.33,0.0,68.33,68.33
OLD10,70.0,63.33,66.67,0.0,66.67,66.67
OLD11,56.67,63.33,60.0,0.0,60.0,60.0
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,100.0,100.0,100.0,0.0,100.0,100.0
OLD15,100.0,100.0,100.0,0.0,100.0,100.0
OLD16,100.0,100.0,100.0,0.0,100.0,100.0
OLD17,83.33,86.67,85.0,0.0,85.0,85.0
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,100.0,100.0,100.0,0.0,100.0,100.0
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,96.67,100.0,98.33,0.0,98.33,98.33
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,90.0,96.67,93.33,0.0,93.33,93.33
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,70.0,93.33,81.67,0.0,81.67,81.67
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,80.0,96.67,88.33,0.0,88.33,88.33
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,96.67,96.67,96.67,0.0,96.67,96.67
OLD58,100.0,3.33,51.67,0.0,51.67,51.67
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,90.0,10.0,50.0,0.0,50.0,50.0
OLD61,96.67,6.67,51.67,0.0,51.67,51.67
OLD62,96.67,6.67,51.67,0.0,51.67,51.67
OLD63,0.0,100.0,50.0,0.0,50.0,50.0
OLD64,0.0,100.0,50.0,0.0,50.0,50.0
OLD65,23.33,93.33,58.33,0.0,58.33,58.33
OLD66,36.67,93.33,65.0,0.0,65.0,65.0
OLD67,53.33,76.67,65.0,0.0,65.0,65.0
OLD68,76.67,26.67,51.67,0.0,51.67,51.67
OLD69,96.67,6.67,51.67,0.0,51.67,51.67
OLD70,66.67,36.67,51.67,0.0,51.67,51.67
OLD71,46.67,66.67,56.67,0.0,56.67,56.67
OLD72,36.67,66.67,51.67,0.0,51.67,51.67
OLD73,23.33,86.67,55.0,0.0,55.0,55.0
OLD74,53.33,63.33,58.33,0.0,58.33,58.33
OLD75,66.67,40.0,53.33,0.0,53.33,53.33
OLD76,0.0,100.0,50.0,0.0,50.0,50.0
OLD77,93.33,10.0,51.67,0.0,51.67,51.67
OLD78,43.33,60.0,51.67,0.0,51.67,51.67
OLD79,33.33,73.33,53.33,0.0,53.33,53.33
OLD80,20.0,90.0,55.0,0.0,55.0,55.0
OLD81,70.0,43.33,56.67,0.0,56.67,56.67
OLD82,80.0,26.67,53.33,0.0,53.33,53.33
OLD83,73.33,40.0,56.67,0.0,56.67,56.67
OLD84,43.33,60.0,51.67,0.0,51.67,51.67
OLD85,33.33,76.67,55.0,0.0,55.0,55.0
OLD86,36.67,70.0,53.33,0.0,53.33,53.33
OLD87,86.67,23.33,55.0,0.0,55.0,55.0
OLD88,80.0,33.33,56.67,0.0,56.67,56.67
OLD89,66.67,53.33,60.0,0.0,60.0,60.0
OLD90,46.67,70.0,58.33,0.0,58.33,58.33
OLD91,36.67,90.0,63.33,0.0,63.33,63.33
OLD92,70.0,60.0,65.0,0.0,65.0,65.0
OLD93,36.67,73.33,55.0,0.0,55.0,55.0
OLD94,73.33,40.0,56.67,0.0,56.67,56.67
OLD95,20.0,100.0,60.0,0.0,60.0,60.0
OLD96,70.0,43.33,56.67,0.0,56.67,56.67
OLD97,53.33,70.0,61.67,0.0,61.67,61.67
OLD98,53.33,60.0,56.67,0.0,56.67,56.67
OLD99,23.33,96.67,60.0,0.0,60.0,60.0
OLD100,80.0,43.33,61.67,0.0,61.67,61.67
OLD101,53.33,66.67,60.0,0.0,60.0,60.0
OLD102,36.67,80.0,58.33,0.0,58.33,58.33
OLD103,53.33,70.0,61.67,0.0,61.67,61.67
OLD104,66.67,53.33,60.0,0.0,60.0,60.0
OLD105,53.33,83.33,68.33,0.0,68.33,68.33
OLD106,66.67,56.67,61.67,0.0,61.67,61.67
