Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF49,98.89,100.0,99.44,0.83,100.0,98.33
RBF50,89.26,96.67,92.96,4.06,96.67,85.0
RBF51,95.56,95.19,95.37,1.62,98.33,93.33
RBF52,84.81,95.19,90.0,5.95,98.33,83.33
RBF53,85.19,84.81,85.0,6.87,95.0,75.0
RBF54,76.67,51.48,64.07,7.03,75.0,56.67
RBF55,94.07,61.48,77.78,4.86,86.67,71.67
RBF56,97.41,46.3,71.85,6.74,88.33,66.67
RBF57,91.85,38.52,65.19,2.69,70.0,61.67
RBF58,89.63,31.85,60.74,0.88,61.67,60.0
RBF59,96.67,8.15,52.41,3.13,60.0,50.0
RBF60,91.48,10.37,50.93,1.47,53.33,48.33
RBF61,92.96,9.26,51.11,1.67,53.33,48.33
RBF62,87.04,20.74,53.89,4.08,63.33,50.0
RBF63,61.48,77.04,69.26,3.64,73.33,65.0
RBF64,75.56,22.22,48.89,5.27,56.67,43.33
RBF65,94.81,10.37,52.59,1.88,55.0,50.0
RBF66,88.89,41.85,65.37,2.98,70.0,61.67
RBF67,91.11,10.0,50.56,1.86,53.33,48.33
RBF68,90.0,15.19,52.59,1.88,56.67,50.0
RBF69,92.59,5.93,49.26,0.88,50.0,48.33
RBF70,95.19,9.26,52.22,1.86,55.0,50.0
RBF71,50.0,49.63,49.81,1.76,51.67,46.67
RBF72,83.33,18.89,51.11,2.04,53.33,48.33
RBF73,94.07,4.81,49.44,1.86,53.33,46.67
RBF74,86.67,1.85,44.26,2.06,46.67,41.67
RBF75,88.89,5.19,47.04,1.62,50.0,45.0
RBF76,75.56,11.48,43.52,4.67,50.0,36.67
RBF77,93.7,8.89,51.3,1.82,53.33,48.33
RBF78,85.19,15.93,50.56,3.73,56.67,46.67
RBF79,53.7,43.7,48.7,2.32,53.33,45.0
RBF80,76.3,17.78,47.04,3.61,50.0,40.0
RBF81,81.85,16.3,49.07,2.52,55.0,46.67
RBF82,53.33,46.3,49.81,4.12,55.0,41.67
RBF83,90.37,7.04,48.7,2.0,51.67,45.0
RBF84,87.41,17.78,52.59,3.34,60.0,48.33
RBF85,55.19,55.56,55.37,3.61,60.0,50.0
RBF86,82.22,8.15,45.19,2.42,48.33,41.67
RBF87,90.0,10.37,50.19,3.77,56.67,45.0
RBF88,87.41,15.56,51.48,2.69,55.0,46.67
RBF89,98.52,1.48,50.0,1.44,51.67,48.33
RBF90,66.3,41.85,54.07,2.06,56.67,51.67
RBF91,82.96,19.63,51.3,3.09,56.67,48.33
RBF92,92.96,7.41,50.19,1.94,51.67,46.67
RBF93,80.37,14.81,47.59,2.9,53.33,43.33
RBF94,91.48,4.44,47.96,2.32,51.67,45.0
RBF95,71.48,11.11,41.3,3.2,46.67,36.67
RBF96,82.96,13.7,48.33,2.5,51.67,43.33
RBF97,84.81,18.15,51.48,1.55,53.33,50.0
RBF98,88.89,7.04,47.96,2.32,50.0,43.33
RBF99,87.78,17.04,52.41,2.65,56.67,48.33
RBF100,86.67,13.7,50.19,1.76,53.33,48.33
RBF101,92.96,20.74,56.85,2.82,60.0,53.33
RBF102,81.11,12.96,47.04,3.31,51.67,41.67
RBF103,87.78,20.0,53.89,3.23,58.33,50.0
RBF104,88.52,7.04,47.78,2.2,51.67,45.0
RBF105,84.07,39.63,61.85,4.2,66.67,53.33
RBF106,91.48,5.93,48.7,1.11,50.0,46.67
LINEAR1,78.89,9.26,44.07,1.88,48.33,41.67
LINEAR2,90.37,69.63,80.0,0.0,80.0,80.0
LINEAR3,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR4,96.3,66.3,81.3,2.17,83.33,76.67
LINEAR5,100.0,17.04,58.52,0.56,60.0,58.33
LINEAR6,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR7,97.04,96.3,96.67,0.0,96.67,96.67
LINEAR8,100.0,51.11,75.56,0.83,76.67,75.0
LINEAR9,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR10,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR11,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR12,97.04,96.67,96.85,0.56,98.33,96.67
LINEAR13,100.0,99.63,99.81,0.56,100.0,98.33
LINEAR14,100.0,90.74,95.37,2.17,96.67,90.0
LINEAR15,100.0,89.63,94.81,0.56,95.0,93.33
LINEAR16,100.0,58.89,79.44,1.18,81.67,78.33
LINEAR17,100.0,1.85,50.93,0.88,51.67,50.0
LINEAR18,97.04,99.63,98.33,0.0,98.33,98.33
LINEAR19,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR20,100.0,92.59,96.3,1.11,96.67,93.33
LINEAR21,100.0,92.59,96.3,1.11,96.67,93.33
LINEAR22,100.0,74.07,87.04,1.11,88.33,85.0
LINEAR23,100.0,64.81,82.41,1.21,83.33,80.0
LINEAR24,96.67,96.67,96.67,0.0,96.67,96.67
LINEAR25,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR26,100.0,67.41,83.7,1.82,88.33,81.67
LINEAR27,100.0,88.89,94.44,1.67,95.0,90.0
LINEAR28,100.0,89.26,94.63,1.11,95.0,91.67
LINEAR29,100.0,89.26,94.63,1.11,95.0,91.67
LINEAR30,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR31,97.04,96.67,96.85,0.56,98.33,96.67
LINEAR32,100.0,92.59,96.3,1.11,96.67,93.33
LINEAR33,100.0,80.37,90.19,3.27,91.67,81.67
LINEAR34,100.0,92.96,96.48,0.56,96.67,95.0
LINEAR35,100.0,86.3,93.15,0.56,93.33,91.67
LINEAR36,100.0,86.67,93.33,0.83,95.0,91.67
LINEAR37,100.0,54.44,77.22,1.67,78.33,73.33
LINEAR38,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR39,97.04,99.63,98.33,0.0,98.33,98.33
LINEAR40,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR41,100.0,67.41,83.7,1.82,86.67,80.0
LINEAR42,100.0,93.7,96.85,1.94,98.33,93.33
LINEAR43,100.0,84.81,92.41,2.78,93.33,85.0
LINEAR44,100.0,89.63,94.81,2.94,100.0,88.33
LINEAR45,100.0,70.74,85.37,2.17,86.67,80.0
LINEAR46,100.0,96.3,98.15,0.56,98.33,96.67
LINEAR47,100.0,25.19,62.59,0.88,63.33,61.67
LINEAR48,97.04,96.67,96.85,0.56,98.33,96.67
LINEAR49,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR50,100.0,55.93,77.96,1.11,78.33,75.0
LINEAR51,100.0,86.3,93.15,1.3,95.0,90.0
LINEAR52,100.0,92.59,96.3,1.11,96.67,93.33
LINEAR53,100.0,86.3,93.15,0.56,93.33,91.67
LINEAR54,100.0,77.78,88.89,3.33,90.0,80.0
LINEAR55,100.0,96.3,98.15,0.56,98.33,96.67
LINEAR56,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR57,100.0,29.63,64.81,0.56,65.0,63.33
LINEAR58,93.7,13.33,53.52,0.56,55.0,53.33
LINEAR59,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR60,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR61,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR62,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR63,99.26,15.93,57.59,1.69,61.67,56.67
LINEAR64,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR65,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR66,96.67,12.59,54.63,0.73,55.0,53.33
LINEAR67,97.04,0.0,48.52,0.56,50.0,48.33
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR69,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR70,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR71,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR72,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR73,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR74,95.93,4.81,50.37,1.62,51.67,46.67
LINEAR75,97.04,3.33,50.19,0.56,51.67,50.0
LINEAR76,100.0,4.07,52.04,1.11,55.0,51.67
LINEAR77,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR78,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR79,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR80,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR81,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR82,92.59,4.07,48.33,1.44,50.0,45.0
LINEAR83,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR84,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR85,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR86,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR87,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR88,92.96,10.0,51.48,0.56,51.67,50.0
LINEAR89,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR90,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR91,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR92,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR93,92.59,10.37,51.48,0.56,51.67,50.0
LINEAR94,97.04,3.33,50.19,0.56,51.67,50.0
LINEAR95,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR96,99.63,3.33,51.48,0.56,51.67,50.0
LINEAR97,90.0,6.67,48.33,0.0,48.33,48.33
LINEAR98,96.67,3.33,50.0,0.0,50.0,50.0
LINEAR99,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR100,95.93,15.19,55.56,1.18,58.33,55.0
LINEAR101,96.3,1.11,48.7,1.11,51.67,48.33
LINEAR102,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR103,95.93,6.3,51.11,0.83,51.67,50.0
LINEAR104,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR105,90.37,21.48,55.93,2.22,61.67,55.0
LINEAR106,97.04,2.96,50.0,0.0,50.0,50.0
OLD1,16.67,96.67,56.67,0.0,56.67,56.67
OLD2,56.67,96.67,76.67,0.0,76.67,76.67
OLD3,13.33,90.0,51.67,0.0,51.67,51.67
OLD4,86.67,80.0,83.33,0.0,83.33,83.33
OLD5,73.33,76.67,75.0,0.0,75.0,75.0
OLD6,100.0,6.67,53.33,0.0,53.33,53.33
OLD7,90.0,100.0,95.0,0.0,95.0,95.0
OLD8,86.67,100.0,93.33,0.0,93.33,93.33
OLD9,80.0,76.67,78.33,0.0,78.33,78.33
OLD10,76.67,73.33,75.0,0.0,75.0,75.0
OLD11,90.0,30.0,60.0,0.0,60.0,60.0
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,100.0,100.0,100.0,0.0,100.0,100.0
OLD15,100.0,100.0,100.0,0.0,100.0,100.0
OLD16,100.0,100.0,100.0,0.0,100.0,100.0
OLD17,83.33,86.67,85.0,0.0,85.0,85.0
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,100.0,100.0,100.0,0.0,100.0,100.0
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,100.0,100.0,100.0,0.0,100.0,100.0
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,86.67,96.67,91.67,0.0,91.67,91.67
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,66.67,86.67,76.67,0.0,76.67,76.67
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,90.0,90.0,90.0,0.0,90.0,90.0
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,100.0,100.0,100.0,0.0,100.0,100.0
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,100.0,0.0,50.0,0.0,50.0,50.0
OLD61,80.0,20.0,50.0,0.0,50.0,50.0
OLD62,80.0,23.33,51.67,0.0,51.67,51.67
OLD63,6.67,96.67,51.67,0.0,51.67,51.67
OLD64,6.67,100.0,53.33,0.0,53.33,53.33
OLD65,53.33,70.0,61.67,0.0,61.67,61.67
OLD66,43.33,80.0,61.67,0.0,61.67,61.67
OLD67,60.0,63.33,61.67,0.0,61.67,61.67
OLD68,90.0,16.67,53.33,0.0,53.33,53.33
OLD69,83.33,20.0,51.67,0.0,51.67,51.67
OLD70,100.0,6.67,53.33,0.0,53.33,53.33
OLD71,40.0,70.0,55.0,0.0,55.0,55.0
OLD72,26.67,80.0,53.33,0.0,53.33,53.33
OLD73,36.67,70.0,53.33,0.0,53.33,53.33
OLD74,63.33,46.67,55.0,0.0,55.0,55.0
OLD75,10.0,96.67,53.33,0.0,53.33,53.33
OLD76,100.0,3.33,51.67,0.0,51.67,51.67
OLD77,76.67,26.67,51.67,0.0,51.67,51.67
OLD78,96.67,10.0,53.33,0.0,53.33,53.33
OLD79,33.33,73.33,53.33,0.0,53.33,53.33
OLD80,50.0,63.33,56.67,0.0,56.67,56.67
OLD81,66.67,43.33,55.0,0.0,55.0,55.0
OLD82,93.33,16.67,55.0,0.0,55.0,55.0
OLD83,60.0,50.0,55.0,0.0,55.0,55.0
OLD84,80.0,26.67,53.33,0.0,53.33,53.33
OLD85,73.33,36.67,55.0,0.0,55.0,55.0
OLD86,50.0,73.33,61.67,0.0,61.67,61.67
OLD87,23.33,86.67,55.0,0.0,55.0,55.0
OLD88,90.0,23.33,56.67,0.0,56.67,56.67
OLD89,60.0,56.67,58.33,0.0,58.33,58.33
OLD90,40.0,73.33,56.67,0.0,56.67,56.67
OLD91,63.33,60.0,61.67,0.0,61.67,61.67
OLD92,36.67,80.0,58.33,0.0,58.33,58.33
OLD93,90.0,26.67,58.33,0.0,58.33,58.33
OLD94,60.0,56.67,58.33,0.0,58.33,58.33
OLD95,26.67,100.0,63.33,0.0,63.33,63.33
OLD96,23.33,90.0,56.67,0.0,56.67,56.67
OLD97,90.0,26.67,58.33,0.0,58.33,58.33
OLD98,43.33,73.33,58.33,0.0,58.33,58.33
OLD99,53.33,66.67,60.0,0.0,60.0,60.0
OLD100,90.0,30.0,60.0,0.0,60.0,60.0
OLD101,60.0,53.33,56.67,0.0,56.67,56.67
OLD102,53.33,70.0,61.67,0.0,61.67,61.67
OLD103,43.33,73.33,58.33,0.0,58.33,58.33
OLD104,60.0,53.33,56.67,0.0,56.67,56.67
OLD105,50.0,80.0,65.0,0.0,65.0,65.0
OLD106,60.0,63.33,61.67,0.0,61.67,61.67
