Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF81,62.59,45.93,54.26,5.34,66.67,48.33
RBF82,82.96,22.96,52.96,4.23,60.0,46.67
RBF83,81.85,18.15,50.0,4.41,56.67,43.33
RBF84,75.56,19.26,47.41,2.65,51.67,45.0
RBF85,61.11,35.56,48.33,4.71,56.67,41.67
RBF86,54.81,44.07,49.44,5.14,58.33,40.0
RBF87,57.41,59.63,58.52,3.95,65.0,53.33
RBF88,83.33,27.41,55.37,5.51,66.67,51.67
RBF89,76.3,21.11,48.7,3.89,56.67,45.0
RBF90,54.44,53.7,54.07,3.24,58.33,50.0
RBF91,72.59,34.07,53.33,5.53,58.33,45.0
RBF92,64.81,38.89,51.85,4.37,58.33,46.67
RBF93,84.07,23.7,53.89,3.0,58.33,50.0
RBF94,77.04,16.67,46.85,2.56,51.67,43.33
RBF95,69.63,34.44,52.04,3.61,58.33,48.33
RBF96,63.7,33.7,48.7,4.47,55.0,40.0
RBF97,82.59,22.22,52.41,4.26,56.67,43.33
RBF98,81.48,19.26,50.37,4.06,56.67,43.33
RBF99,66.3,28.52,47.41,3.83,53.33,43.33
RBF100,84.07,20.0,52.04,2.98,56.67,46.67
RBF101,79.63,19.26,49.44,5.0,60.0,43.33
RBF102,59.63,46.3,52.96,4.7,60.0,46.67
RBF103,87.04,17.41,52.22,4.0,56.67,45.0
RBF104,77.78,28.89,53.33,2.89,56.67,48.33
RBF105,80.0,30.74,55.37,6.86,63.33,41.67
RBF106,80.37,15.93,48.15,5.3,56.67,40.0
LINEAR1,100.0,0.37,50.19,0.56,51.67,50.0
LINEAR2,100.0,39.63,69.81,1.0,71.67,68.33
LINEAR3,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR4,100.0,50.37,75.19,0.56,76.67,75.0
LINEAR5,96.67,13.33,55.0,0.0,55.0,55.0
LINEAR6,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR7,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR8,100.0,17.41,58.7,0.73,60.0,58.33
LINEAR9,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR10,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR11,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR12,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR13,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR14,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR15,100.0,83.33,91.67,0.83,93.33,90.0
LINEAR16,100.0,59.63,79.81,0.56,80.0,78.33
LINEAR17,100.0,26.67,63.33,0.0,63.33,63.33
LINEAR18,100.0,89.26,94.63,0.73,95.0,93.33
LINEAR19,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR20,100.0,82.59,91.3,0.73,91.67,90.0
LINEAR21,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR22,100.0,69.63,84.81,1.0,86.67,83.33
LINEAR23,100.0,43.33,71.67,0.83,73.33,70.0
LINEAR24,100.0,85.56,92.78,0.83,93.33,91.67
LINEAR25,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR26,100.0,84.07,92.04,1.11,95.0,91.67
LINEAR27,100.0,90.37,95.19,0.56,96.67,95.0
LINEAR28,100.0,85.56,92.78,1.18,95.0,91.67
LINEAR29,100.0,75.56,87.78,0.83,88.33,86.67
LINEAR30,100.0,42.59,71.3,0.73,71.67,70.0
LINEAR31,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR32,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR33,100.0,73.33,86.67,0.0,86.67,86.67
LINEAR34,100.0,93.7,96.85,0.56,98.33,96.67
LINEAR35,100.0,86.67,93.33,0.0,93.33,93.33
LINEAR36,100.0,99.63,99.81,0.56,100.0,98.33
LINEAR37,100.0,60.0,80.0,0.0,80.0,80.0
LINEAR38,100.0,20.0,60.0,0.0,60.0,60.0
LINEAR39,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR40,100.0,86.67,93.33,0.0,93.33,93.33
LINEAR41,100.0,72.59,86.3,0.73,86.67,85.0
LINEAR42,100.0,89.63,94.81,0.56,95.0,93.33
LINEAR43,100.0,84.81,92.41,0.88,93.33,91.67
LINEAR44,100.0,90.37,95.19,0.56,96.67,95.0
LINEAR45,100.0,85.56,92.78,0.83,93.33,91.67
LINEAR46,100.0,66.3,83.15,2.42,86.67,80.0
LINEAR47,100.0,18.52,59.26,0.88,60.0,58.33
LINEAR48,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR49,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR50,100.0,80.0,90.0,0.0,90.0,90.0
LINEAR51,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR52,100.0,83.7,91.85,0.56,93.33,91.67
LINEAR53,100.0,85.19,92.59,1.21,93.33,90.0
LINEAR54,100.0,83.7,91.85,1.55,95.0,90.0
LINEAR55,100.0,94.07,97.04,0.73,98.33,96.67
LINEAR56,100.0,86.3,93.15,0.56,93.33,91.67
LINEAR57,100.0,40.0,70.0,0.0,70.0,70.0
LINEAR58,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR59,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR60,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR61,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR62,98.52,3.33,50.93,0.88,51.67,50.0
LINEAR63,100.0,10.37,55.19,0.56,56.67,55.0
LINEAR64,100.0,16.3,58.15,0.56,58.33,56.67
LINEAR65,93.33,20.0,56.67,0.0,56.67,56.67
LINEAR66,100.0,9.63,54.81,0.56,55.0,53.33
LINEAR67,100.0,12.59,56.3,0.73,56.67,55.0
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR69,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR70,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR71,98.89,0.0,49.44,0.83,50.0,48.33
LINEAR72,93.33,4.07,48.7,0.73,50.0,48.33
LINEAR73,93.33,12.59,52.96,0.73,53.33,51.67
LINEAR74,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR75,100.0,0.37,50.19,0.56,51.67,50.0
LINEAR76,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR77,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR78,93.33,0.0,46.67,0.0,46.67,46.67
LINEAR79,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR80,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR81,93.33,10.0,51.67,0.0,51.67,51.67
LINEAR82,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR83,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR84,96.67,3.33,50.0,0.0,50.0,50.0
LINEAR85,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR86,99.26,3.33,51.3,0.73,51.67,50.0
LINEAR87,93.33,3.7,48.52,0.56,50.0,48.33
LINEAR88,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR89,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR90,99.63,1.11,50.37,0.73,51.67,50.0
LINEAR91,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR92,93.33,6.67,50.0,0.0,50.0,50.0
LINEAR93,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR94,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR95,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR96,93.33,10.0,51.67,0.0,51.67,51.67
LINEAR97,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR98,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR99,100.0,0.37,50.19,0.56,51.67,50.0
LINEAR100,96.67,2.22,49.44,0.83,50.0,48.33
LINEAR101,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR102,91.48,16.67,54.07,1.21,55.0,51.67
LINEAR103,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR104,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR105,100.0,16.67,58.33,0.0,58.33,58.33
LINEAR106,100.0,3.33,51.67,0.0,51.67,51.67
OLD1,66.67,66.67,66.67,0.0,66.67,66.67
OLD2,76.67,100.0,88.33,0.0,88.33,88.33
OLD3,6.67,96.67,51.67,0.0,51.67,51.67
OLD4,76.67,100.0,88.33,0.0,88.33,88.33
OLD5,60.0,96.67,78.33,0.0,78.33,78.33
OLD6,93.33,13.33,53.33,0.0,53.33,53.33
OLD7,90.0,100.0,95.0,0.0,95.0,95.0
OLD8,93.33,100.0,96.67,0.0,96.67,96.67
OLD9,80.0,80.0,80.0,0.0,80.0,80.0
OLD10,60.0,83.33,71.67,0.0,71.67,71.67
OLD11,70.0,43.33,56.67,0.0,56.67,56.67
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,100.0,100.0,100.0,0.0,100.0,100.0
OLD15,96.67,100.0,98.33,0.0,98.33,98.33
OLD16,100.0,100.0,100.0,0.0,100.0,100.0
OLD17,93.33,80.0,86.67,0.0,86.67,86.67
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,100.0,100.0,100.0,0.0,100.0,100.0
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,96.67,100.0,98.33,0.0,98.33,98.33
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,90.0,93.33,91.67,0.0,91.67,91.67
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,63.33,83.33,73.33,0.0,73.33,73.33
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,83.33,96.67,90.0,0.0,90.0,90.0
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,100.0,100.0,100.0,0.0,100.0,100.0
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,100.0,0.0,50.0,0.0,50.0,50.0
OLD61,100.0,0.0,50.0,0.0,50.0,50.0
OLD62,73.33,26.67,50.0,0.0,50.0,50.0
OLD63,0.0,100.0,50.0,0.0,50.0,50.0
OLD64,0.0,100.0,50.0,0.0,50.0,50.0
OLD65,10.0,96.67,53.33,0.0,53.33,53.33
OLD66,23.33,96.67,60.0,0.0,60.0,60.0
OLD67,33.33,90.0,61.67,0.0,61.67,61.67
OLD68,93.33,10.0,51.67,0.0,51.67,51.67
OLD69,86.67,20.0,53.33,0.0,53.33,53.33
OLD70,73.33,30.0,51.67,0.0,51.67,51.67
OLD71,73.33,33.33,53.33,0.0,53.33,53.33
OLD72,43.33,66.67,55.0,0.0,55.0,55.0
OLD73,63.33,40.0,51.67,0.0,51.67,51.67
OLD74,23.33,80.0,51.67,0.0,51.67,51.67
OLD75,76.67,46.67,61.67,0.0,61.67,61.67
OLD76,96.67,3.33,50.0,0.0,50.0,50.0
OLD77,66.67,36.67,51.67,0.0,51.67,51.67
OLD78,83.33,26.67,55.0,0.0,55.0,55.0
OLD79,3.33,100.0,51.67,0.0,51.67,51.67
OLD80,16.67,96.67,56.67,0.0,56.67,56.67
OLD81,63.33,46.67,55.0,0.0,55.0,55.0
OLD82,100.0,3.33,51.67,0.0,51.67,51.67
OLD83,76.67,40.0,58.33,0.0,58.33,58.33
OLD84,80.0,23.33,51.67,0.0,51.67,51.67
OLD85,46.67,63.33,55.0,0.0,55.0,55.0
OLD86,16.67,93.33,55.0,0.0,55.0,55.0
OLD87,46.67,60.0,53.33,0.0,53.33,53.33
OLD88,0.0,100.0,50.0,0.0,50.0,50.0
OLD89,33.33,76.67,55.0,0.0,55.0,55.0
OLD90,46.67,66.67,56.67,0.0,56.67,56.67
OLD91,16.67,100.0,58.33,0.0,58.33,58.33
OLD92,63.33,53.33,58.33,0.0,58.33,58.33
OLD93,23.33,83.33,53.33,0.0,53.33,53.33
OLD94,76.67,40.0,58.33,0.0,58.33,58.33
OLD95,26.67,100.0,63.33,0.0,63.33,63.33
OLD96,63.33,46.67,55.0,0.0,55.0,55.0
OLD97,23.33,86.67,55.0,0.0,55.0,55.0
OLD98,76.67,40.0,58.33,0.0,58.33,58.33
OLD99,10.0,100.0,55.0,0.0,55.0,55.0
OLD100,30.0,80.0,55.0,0.0,55.0,55.0
OLD101,33.33,83.33,58.33,0.0,58.33,58.33
OLD102,16.67,93.33,55.0,0.0,55.0,55.0
OLD103,83.33,33.33,58.33,0.0,58.33,58.33
OLD104,33.33,83.33,58.33,0.0,58.33,58.33
OLD105,83.33,50.0,66.67,0.0,66.67,66.67
OLD106,33.33,93.33,63.33,0.0,63.33,63.33
