Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF70,87.04,13.33,50.19,3.06,55.0,45.0
RBF71,86.67,21.85,54.26,3.34,58.33,48.33
RBF72,89.63,12.22,50.93,2.22,55.0,48.33
RBF73,74.81,24.81,49.81,3.38,53.33,43.33
RBF74,86.3,12.59,49.44,3.0,53.33,46.67
RBF75,95.56,8.15,51.85,1.76,53.33,48.33
RBF76,64.07,16.67,40.37,4.06,46.67,36.67
RBF77,92.59,17.04,54.81,1.76,58.33,53.33
RBF78,91.85,6.3,49.07,3.24,51.67,45.0
RBF79,86.67,21.11,53.89,3.12,60.0,50.0
RBF80,81.85,21.85,51.85,4.12,58.33,46.67
RBF81,81.11,13.7,47.41,7.22,55.0,36.67
RBF82,83.7,12.96,48.33,1.86,51.67,45.0
RBF83,91.48,12.59,52.04,2.17,55.0,50.0
RBF84,91.48,5.19,48.33,0.83,50.0,46.67
RBF85,96.3,15.56,55.93,1.47,56.67,53.33
RBF86,97.41,7.78,52.59,1.21,53.33,50.0
RBF87,80.74,26.67,53.7,3.71,61.67,50.0
RBF88,84.44,10.74,47.59,1.21,50.0,46.67
RBF89,89.63,6.67,48.15,3.67,55.0,45.0
RBF90,88.52,25.93,57.22,2.64,61.67,53.33
RBF91,86.3,11.48,48.89,2.36,51.67,45.0
RBF92,78.15,17.04,47.59,4.09,51.67,40.0
RBF93,85.19,13.7,49.44,2.64,55.0,46.67
RBF94,89.26,8.15,48.7,3.51,56.67,45.0
RBF95,86.3,18.52,52.41,2.22,55.0,48.33
RBF96,76.67,19.63,48.15,4.75,53.33,41.67
RBF97,80.0,17.04,48.52,3.67,53.33,41.67
RBF98,94.07,6.3,50.19,2.69,55.0,46.67
RBF99,85.19,15.93,50.56,4.25,56.67,43.33
RBF100,91.48,7.04,49.26,1.21,50.0,46.67
RBF101,92.59,5.93,49.26,2.37,53.33,46.67
RBF102,76.67,29.63,53.15,3.95,58.33,46.67
RBF103,87.41,5.56,46.48,1.0,48.33,45.0
RBF104,93.7,4.07,48.89,1.67,50.0,46.67
RBF105,87.04,5.93,46.48,2.27,50.0,43.33
RBF106,94.07,10.37,52.22,1.86,55.0,50.0
LINEAR1,93.33,13.33,53.33,0.0,53.33,53.33
LINEAR2,93.33,68.89,81.11,0.83,81.67,80.0
LINEAR3,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR4,97.04,66.67,81.85,0.56,83.33,81.67
LINEAR5,100.0,30.0,65.0,0.0,65.0,65.0
LINEAR6,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR7,97.41,87.04,92.22,0.83,93.33,91.67
LINEAR8,100.0,50.0,75.0,0.0,75.0,75.0
LINEAR9,100.0,16.67,58.33,0.0,58.33,58.33
LINEAR10,100.0,13.33,56.67,0.0,56.67,56.67
LINEAR11,100.0,10.0,55.0,0.0,55.0,55.0
LINEAR12,98.89,90.37,94.63,0.73,95.0,93.33
LINEAR13,100.0,97.41,98.7,0.73,100.0,98.33
LINEAR14,100.0,81.85,90.93,1.47,93.33,88.33
LINEAR15,100.0,83.33,91.67,0.0,91.67,91.67
LINEAR16,100.0,70.37,85.19,1.3,86.67,83.33
LINEAR17,100.0,25.56,62.78,0.83,63.33,61.67
LINEAR18,98.89,95.19,97.04,0.73,98.33,96.67
LINEAR19,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR20,100.0,77.41,88.7,0.73,90.0,88.33
LINEAR21,100.0,76.67,88.33,0.0,88.33,88.33
LINEAR22,100.0,75.56,87.78,0.83,88.33,86.67
LINEAR23,100.0,63.33,81.67,0.0,81.67,81.67
LINEAR24,98.89,96.67,97.78,0.83,98.33,96.67
LINEAR25,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR26,100.0,80.0,90.0,0.0,90.0,90.0
LINEAR27,100.0,92.22,96.11,0.83,96.67,95.0
LINEAR28,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR29,100.0,80.74,90.37,0.73,91.67,90.0
LINEAR30,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR31,98.15,90.37,94.26,1.21,96.67,93.33
LINEAR32,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR33,100.0,86.67,93.33,0.0,93.33,93.33
LINEAR34,100.0,78.15,89.07,0.88,90.0,88.33
LINEAR35,100.0,84.81,92.41,0.88,93.33,91.67
LINEAR36,100.0,89.26,94.63,1.62,96.67,93.33
LINEAR37,100.0,76.67,88.33,0.0,88.33,88.33
LINEAR38,100.0,10.0,55.0,0.0,55.0,55.0
LINEAR39,98.89,96.67,97.78,0.83,98.33,96.67
LINEAR40,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR41,100.0,76.67,88.33,0.0,88.33,88.33
LINEAR42,100.0,77.41,88.7,0.73,90.0,88.33
LINEAR43,100.0,90.0,95.0,2.36,96.67,90.0
LINEAR44,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR45,100.0,81.11,90.56,0.83,91.67,90.0
LINEAR46,100.0,71.48,85.74,0.88,86.67,85.0
LINEAR47,100.0,7.41,53.7,0.73,55.0,53.33
LINEAR48,95.56,96.67,96.11,0.83,96.67,95.0
LINEAR49,100.0,98.15,99.07,0.88,100.0,98.33
LINEAR50,100.0,81.85,90.93,1.21,91.67,88.33
LINEAR51,100.0,68.15,84.07,0.88,85.0,83.33
LINEAR52,100.0,86.67,93.33,0.0,93.33,93.33
LINEAR53,100.0,88.52,94.26,0.88,95.0,93.33
LINEAR54,100.0,76.67,88.33,0.0,88.33,88.33
LINEAR55,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR56,100.0,72.22,86.11,1.18,88.33,85.0
LINEAR57,100.0,66.67,83.33,0.0,83.33,83.33
LINEAR58,91.48,6.67,49.07,0.88,50.0,48.33
LINEAR59,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR60,93.33,3.33,48.33,0.0,48.33,48.33
LINEAR61,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR62,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR63,86.67,26.67,56.67,0.0,56.67,56.67
LINEAR64,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR65,100.0,10.0,55.0,0.0,55.0,55.0
LINEAR66,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR67,96.67,3.33,50.0,0.0,50.0,50.0
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR69,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR70,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR71,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR72,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR73,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR74,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR75,96.67,2.96,49.81,0.56,50.0,48.33
LINEAR76,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR77,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR78,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR79,93.33,4.81,49.07,1.21,51.67,48.33
LINEAR80,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR81,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR82,96.67,6.67,51.67,0.0,51.67,51.67
LINEAR83,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR84,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR85,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR86,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR87,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR88,100.0,1.48,50.74,0.88,51.67,50.0
LINEAR89,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR90,86.67,19.26,52.96,2.17,55.0,50.0
LINEAR91,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR92,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR93,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR94,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR95,100.0,1.11,50.56,0.83,51.67,50.0
LINEAR96,100.0,1.85,50.93,0.88,51.67,50.0
LINEAR97,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR98,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR99,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR100,100.0,2.59,51.3,0.73,51.67,50.0
LINEAR101,96.67,0.74,48.7,0.73,50.0,48.33
LINEAR102,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR103,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR104,96.67,3.33,50.0,0.0,50.0,50.0
LINEAR105,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR106,96.67,3.33,50.0,0.0,50.0,50.0
OLD1,30.0,90.0,60.0,0.0,60.0,60.0
OLD2,80.0,96.67,88.33,0.0,88.33,88.33
OLD3,20.0,90.0,55.0,0.0,55.0,55.0
OLD4,80.0,93.33,86.67,0.0,86.67,86.67
OLD5,60.0,96.67,78.33,0.0,78.33,78.33
OLD6,86.67,20.0,53.33,0.0,53.33,53.33
OLD7,83.33,100.0,91.67,0.0,91.67,91.67
OLD8,86.67,96.67,91.67,0.0,91.67,91.67
OLD9,73.33,80.0,76.67,0.0,76.67,76.67
OLD10,66.67,76.67,71.67,0.0,71.67,71.67
OLD11,80.0,40.0,60.0,0.0,60.0,60.0
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,100.0,100.0,100.0,0.0,100.0,100.0
OLD15,96.67,100.0,98.33,0.0,98.33,98.33
OLD16,100.0,100.0,100.0,0.0,100.0,100.0
OLD17,73.33,96.67,85.0,0.0,85.0,85.0
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,100.0,100.0,100.0,0.0,100.0,100.0
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,100.0,100.0,100.0,0.0,100.0,100.0
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,90.0,96.67,93.33,0.0,93.33,93.33
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,66.67,80.0,73.33,0.0,73.33,73.33
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,73.33,96.67,85.0,0.0,85.0,85.0
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,100.0,100.0,100.0,0.0,100.0,100.0
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,100.0,0.0,50.0,0.0,50.0,50.0
OLD61,90.0,10.0,50.0,0.0,50.0,50.0
OLD62,63.33,40.0,51.67,0.0,51.67,51.67
OLD63,0.0,100.0,50.0,0.0,50.0,50.0
OLD64,0.0,100.0,50.0,0.0,50.0,50.0
OLD65,16.67,100.0,58.33,0.0,58.33,58.33
OLD66,26.67,96.67,61.67,0.0,61.67,61.67
OLD67,23.33,100.0,61.67,0.0,61.67,61.67
OLD68,86.67,23.33,55.0,0.0,55.0,55.0
OLD69,76.67,30.0,53.33,0.0,53.33,53.33
OLD70,73.33,33.33,53.33,0.0,53.33,53.33
OLD71,46.67,63.33,55.0,0.0,55.0,55.0
OLD72,26.67,83.33,55.0,0.0,55.0,55.0
OLD73,23.33,83.33,53.33,0.0,53.33,53.33
OLD74,96.67,10.0,53.33,0.0,53.33,53.33
OLD75,66.67,46.67,56.67,0.0,56.67,56.67
OLD76,86.67,13.33,50.0,0.0,50.0,50.0
OLD77,76.67,36.67,56.67,0.0,56.67,56.67
OLD78,46.67,56.67,51.67,0.0,51.67,51.67
OLD79,16.67,90.0,53.33,0.0,53.33,53.33
OLD80,53.33,53.33,53.33,0.0,53.33,53.33
OLD81,66.67,43.33,55.0,0.0,55.0,55.0
OLD82,96.67,10.0,53.33,0.0,53.33,53.33
OLD83,76.67,33.33,55.0,0.0,55.0,55.0
OLD84,73.33,33.33,53.33,0.0,53.33,53.33
OLD85,73.33,40.0,56.67,0.0,56.67,56.67
OLD86,26.67,80.0,53.33,0.0,53.33,53.33
OLD87,66.67,43.33,55.0,0.0,55.0,55.0
OLD88,13.33,93.33,53.33,0.0,53.33,53.33
OLD89,100.0,10.0,55.0,0.0,55.0,55.0
OLD90,23.33,90.0,56.67,0.0,56.67,56.67
OLD91,26.67,86.67,56.67,0.0,56.67,56.67
OLD92,50.0,66.67,58.33,0.0,58.33,58.33
OLD93,96.67,10.0,53.33,0.0,53.33,53.33
OLD94,56.67,60.0,58.33,0.0,58.33,58.33
OLD95,26.67,96.67,61.67,0.0,61.67,61.67
OLD96,16.67,93.33,55.0,0.0,55.0,55.0
OLD97,26.67,83.33,55.0,0.0,55.0,55.0
OLD98,76.67,40.0,58.33,0.0,58.33,58.33
OLD99,66.67,53.33,60.0,0.0,60.0,60.0
OLD100,60.0,53.33,56.67,0.0,56.67,56.67
OLD101,56.67,60.0,58.33,0.0,58.33,58.33
OLD102,16.67,96.67,56.67,0.0,56.67,56.67
OLD103,73.33,43.33,58.33,0.0,58.33,58.33
OLD104,76.67,50.0,63.33,0.0,63.33,63.33
OLD105,73.33,56.67,65.0,0.0,65.0,65.0
OLD106,76.67,50.0,63.33,0.0,63.33,63.33
