Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF23,78.15,91.11,84.63,2.98,88.33,80.0,0.9,0.03,0.92,0.84
RBF24,95.93,99.63,97.78,0.83,98.33,96.67,1.0,0.0,1.0,1.0
RBF25,89.63,100.0,94.81,0.56,95.0,93.33,0.99,0.0,1.0,0.98
RBF26,96.3,99.63,97.96,2.0,100.0,95.0,1.0,0.01,1.0,0.98
RBF27,82.96,99.26,91.11,2.64,96.67,86.67,0.99,0.01,1.0,0.95
RBF28,80.74,97.78,89.26,2.37,93.33,85.0,0.96,0.01,0.98,0.94
RBF29,78.15,97.04,87.59,0.88,88.33,86.67,0.95,0.02,0.97,0.91
RBF30,63.33,90.37,76.85,2.42,81.67,75.0,0.86,0.05,0.91,0.75
RBF31,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
RBF32,89.63,100.0,94.81,0.56,95.0,93.33,1.0,0.0,1.0,0.99
RBF33,96.3,100.0,98.15,1.76,100.0,95.0,1.0,0.0,1.0,0.99
RBF34,82.96,99.63,91.3,3.09,98.33,86.67,1.0,0.01,1.0,0.99
RBF35,80.74,99.63,90.19,2.56,93.33,85.0,0.98,0.01,0.99,0.97
RBF36,78.15,99.63,88.89,1.18,90.0,86.67,0.98,0.01,0.99,0.96
RBF37,63.33,97.04,80.19,2.42,85.0,76.67,0.96,0.03,0.99,0.9
RBF38,76.3,88.15,82.22,2.36,85.0,80.0,0.93,0.03,0.95,0.86
RBF39,95.93,98.89,97.41,0.88,98.33,96.67,1.0,0.0,1.0,1.0
RBF40,89.63,100.0,94.81,0.56,95.0,93.33,1.0,0.0,1.0,0.99
RBF41,96.3,100.0,98.15,1.76,100.0,95.0,1.0,0.0,1.0,0.99
RBF42,82.96,100.0,91.48,2.82,98.33,88.33,1.0,0.0,1.0,0.99
RBF43,80.74,99.63,90.19,2.56,93.33,85.0,0.99,0.01,1.0,0.97
RBF44,78.15,100.0,89.07,1.21,90.0,86.67,0.99,0.01,1.0,0.97
RBF45,63.33,100.0,81.67,2.5,86.67,78.33,0.99,0.01,1.0,0.98
RBF46,76.3,100.0,88.15,2.56,91.67,85.0,0.99,0.01,1.0,0.97
RBF47,70.37,97.04,83.7,4.06,88.33,76.67,0.93,0.02,0.96,0.9
RBF48,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
RBF49,89.63,100.0,94.81,0.56,95.0,93.33,1.0,0.0,1.0,1.0
RBF50,96.3,100.0,98.15,1.76,100.0,95.0,1.0,0.0,1.0,1.0
RBF51,82.96,100.0,91.48,2.82,98.33,88.33,1.0,0.0,1.0,1.0
RBF52,80.74,100.0,90.37,2.17,93.33,86.67,0.99,0.01,1.0,0.97
RBF53,78.15,100.0,89.07,1.21,90.0,86.67,1.0,0.01,1.0,0.97
RBF54,63.33,100.0,81.67,2.5,86.67,78.33,1.0,0.01,1.0,0.98
RBF55,76.3,100.0,88.15,2.56,91.67,85.0,1.0,0.0,1.0,1.0
RBF56,70.37,97.78,84.07,3.02,88.33,80.0,0.97,0.02,0.99,0.94
RBF57,60.37,94.07,77.22,3.54,81.67,70.0,0.92,0.03,0.96,0.87
RBF58,95.93,93.7,94.81,2.12,96.67,90.0,0.99,0.0,0.99,0.98
RBF59,89.63,91.48,90.56,2.64,93.33,85.0,0.95,0.02,0.97,0.93
RBF60,96.3,94.44,95.37,3.8,98.33,88.33,0.98,0.02,1.0,0.94
RBF61,82.96,93.33,88.15,3.17,95.0,83.33,0.94,0.05,0.98,0.86
RBF62,80.74,87.78,84.26,5.41,88.33,73.33,0.9,0.04,0.93,0.83
RBF63,78.15,83.7,80.93,2.65,83.33,76.67,0.85,0.02,0.87,0.8
RBF64,63.33,86.3,74.81,2.56,80.0,71.67,0.84,0.04,0.87,0.75
RBF65,76.3,91.11,83.7,3.41,88.33,80.0,0.94,0.03,0.96,0.88
RBF66,70.37,94.44,82.41,4.34,86.67,73.33,0.91,0.02,0.94,0.86
RBF67,60.37,91.48,75.93,3.92,80.0,68.33,0.87,0.03,0.9,0.81
RBF68,96.3,39.63,67.96,2.32,71.67,65.0,0.81,0.02,0.84,0.77
RBF69,82.96,42.96,62.96,2.86,68.33,60.0,0.71,0.01,0.72,0.68
RBF70,80.74,36.3,58.52,1.3,60.0,56.67,0.72,0.02,0.74,0.69
RBF71,78.15,29.63,53.89,1.44,56.67,51.67,0.65,0.01,0.67,0.62
RBF72,63.33,41.85,52.59,2.37,56.67,48.33,0.51,0.01,0.53,0.5
RBF73,76.3,33.7,55.0,5.0,60.0,45.0,0.58,0.02,0.6,0.54
RBF74,70.37,30.74,50.56,3.0,53.33,46.67,0.51,0.02,0.55,0.49
RBF75,60.37,32.59,46.48,1.55,48.33,45.0,0.43,0.02,0.47,0.41
RBF76,96.3,92.59,94.44,2.5,98.33,91.67,0.98,0.02,1.0,0.95
RBF77,82.96,80.0,81.48,2.42,86.67,78.33,0.86,0.03,0.89,0.81
RBF78,80.74,58.15,69.44,3.63,75.0,63.33,0.84,0.02,0.86,0.8
RBF79,78.15,55.93,67.04,2.61,71.67,63.33,0.77,0.01,0.78,0.74
RBF80,63.33,48.15,55.74,2.22,58.33,53.33,0.59,0.01,0.61,0.58
RBF81,76.3,42.59,59.44,3.12,65.0,55.0,0.66,0.02,0.68,0.63
RBF82,70.37,39.63,55.0,4.08,60.0,48.33,0.55,0.01,0.57,0.53
RBF83,60.37,41.11,50.74,1.88,53.33,48.33,0.49,0.02,0.52,0.47
RBF84,80.74,48.89,64.81,2.12,68.33,61.67,0.78,0.02,0.8,0.76
RBF85,78.15,62.96,70.56,2.04,73.33,66.67,0.81,0.02,0.83,0.76
RBF86,63.33,65.93,64.63,2.98,70.0,61.67,0.69,0.02,0.71,0.63
RBF87,76.3,45.93,61.11,2.76,65.0,58.33,0.68,0.01,0.71,0.67
RBF88,70.37,37.41,53.89,2.36,56.67,51.67,0.56,0.02,0.6,0.53
RBF89,60.37,47.78,54.07,3.13,58.33,50.0,0.56,0.02,0.59,0.54
RBF90,78.15,71.11,74.63,1.62,76.67,71.67,0.83,0.02,0.85,0.78
RBF91,63.33,65.93,64.63,2.61,70.0,61.67,0.73,0.03,0.75,0.67
RBF92,76.3,55.56,65.93,3.24,70.0,61.67,0.74,0.02,0.76,0.71
RBF93,70.37,46.67,58.52,2.94,61.67,53.33,0.63,0.01,0.65,0.61
RBF94,60.37,38.89,49.63,2.0,53.33,46.67,0.51,0.01,0.52,0.5
RBF95,63.33,70.0,66.67,3.33,73.33,61.67,0.74,0.02,0.76,0.69
RBF96,76.3,54.07,65.19,3.48,70.0,60.0,0.74,0.02,0.77,0.72
RBF97,70.37,58.52,64.44,2.89,70.0,60.0,0.69,0.01,0.71,0.67
RBF98,60.37,45.93,53.15,2.82,56.67,48.33,0.55,0.02,0.57,0.52
RBF99,76.3,67.41,71.85,3.58,78.33,66.67,0.82,0.02,0.85,0.8
RBF100,70.37,54.81,62.59,3.02,66.67,58.33,0.66,0.02,0.7,0.63
RBF101,60.37,50.74,55.56,1.86,58.33,51.67,0.57,0.02,0.59,0.53
RBF102,76.3,49.26,62.78,3.0,66.67,58.33,0.71,0.01,0.73,0.69
RBF103,70.37,66.3,68.33,2.89,71.67,65.0,0.72,0.01,0.74,0.69
RBF104,60.37,52.59,56.48,3.17,60.0,50.0,0.6,0.01,0.62,0.57
RBF105,70.37,75.56,72.96,3.89,80.0,66.67,0.8,0.02,0.83,0.78
RBF106,60.37,57.41,58.89,1.67,61.67,56.67,0.63,0.01,0.65,0.6
LINEAR1,97.04,86.67,91.85,2.27,95.0,88.33,0.98,0.0,0.99,0.98
LINEAR2,97.04,96.67,96.85,0.56,98.33,96.67,0.99,0.0,0.99,0.99
LINEAR3,78.89,87.78,83.33,2.2,86.67,80.0,0.87,0.0,0.87,0.86
LINEAR4,97.04,96.67,96.85,0.56,98.33,96.67,0.99,0.0,0.99,0.98
LINEAR5,78.89,91.11,85.0,0.83,86.67,83.33,0.89,0.01,0.9,0.88
LINEAR6,96.67,67.04,81.85,1.94,83.33,78.33,0.94,0.0,0.95,0.94
LINEAR7,97.04,95.56,96.3,1.11,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR8,78.89,100.0,89.44,0.83,90.0,88.33,0.95,0.0,0.95,0.94
LINEAR9,96.67,88.52,92.59,1.21,95.0,91.67,0.98,0.0,0.98,0.98
LINEAR10,96.3,93.7,95.0,0.83,96.67,93.33,0.97,0.0,0.97,0.97
LINEAR11,87.04,89.63,88.33,0.83,90.0,86.67,0.92,0.0,0.93,0.91
LINEAR12,97.04,96.67,96.85,0.56,98.33,96.67,1.0,0.0,1.0,0.99
LINEAR13,78.89,97.04,87.96,1.11,90.0,86.67,0.98,0.0,0.98,0.98
LINEAR14,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR15,96.3,100.0,98.15,0.56,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR16,87.04,100.0,93.52,0.56,95.0,93.33,0.99,0.0,1.0,0.99
LINEAR17,74.81,97.04,85.93,1.47,88.33,83.33,0.94,0.01,0.95,0.93
LINEAR18,97.04,96.67,96.85,0.56,98.33,96.67,0.98,0.0,0.99,0.97
LINEAR19,78.89,100.0,89.44,0.83,90.0,88.33,0.99,0.0,0.99,0.98
LINEAR20,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR21,96.3,100.0,98.15,0.56,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR22,87.04,100.0,93.52,0.56,95.0,93.33,1.0,0.0,1.0,0.99
LINEAR23,74.81,100.0,87.41,1.21,88.33,85.0,0.98,0.01,1.0,0.97
LINEAR24,97.04,100.0,98.52,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR25,78.89,100.0,89.44,0.83,90.0,88.33,1.0,0.0,1.0,0.99
LINEAR26,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR27,96.3,100.0,98.15,0.56,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR28,87.04,100.0,93.52,0.56,95.0,93.33,1.0,0.0,1.0,1.0
LINEAR29,74.81,100.0,87.41,1.21,88.33,85.0,1.0,0.0,1.0,0.99
LINEAR30,66.3,100.0,83.15,1.3,85.0,81.67,0.95,0.0,0.96,0.94
LINEAR31,97.04,100.0,98.52,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR32,78.89,100.0,89.44,0.83,90.0,88.33,0.98,0.0,0.98,0.98
LINEAR33,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR34,96.3,100.0,98.15,0.56,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR35,87.04,100.0,93.52,0.56,95.0,93.33,1.0,0.0,1.0,1.0
LINEAR36,74.81,100.0,87.41,1.21,88.33,85.0,1.0,0.0,1.0,1.0
LINEAR37,66.3,100.0,83.15,1.3,85.0,81.67,1.0,0.0,1.0,1.0
LINEAR38,90.0,92.22,91.11,0.83,91.67,90.0,0.97,0.0,0.97,0.97
LINEAR39,97.04,100.0,98.52,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR40,78.89,100.0,89.44,0.83,90.0,88.33,0.99,0.0,0.99,0.99
LINEAR41,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR42,96.3,100.0,98.15,0.56,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR43,87.04,100.0,93.52,0.56,95.0,93.33,1.0,0.0,1.0,1.0
LINEAR44,74.81,100.0,87.41,1.21,88.33,85.0,1.0,0.0,1.0,1.0
LINEAR45,66.3,100.0,83.15,1.3,85.0,81.67,1.0,0.0,1.0,1.0
LINEAR46,90.0,100.0,95.0,0.0,95.0,95.0,1.0,0.0,1.0,1.0
LINEAR47,76.3,97.78,87.04,1.82,90.0,85.0,0.96,0.0,0.97,0.96
LINEAR48,97.04,100.0,98.52,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR49,78.89,100.0,89.44,0.83,90.0,88.33,0.98,0.0,0.99,0.98
LINEAR50,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR51,96.3,100.0,98.15,0.56,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR52,87.04,100.0,93.52,0.56,95.0,93.33,1.0,0.0,1.0,1.0
LINEAR53,74.81,100.0,87.41,1.21,88.33,85.0,1.0,0.0,1.0,1.0
LINEAR54,66.3,100.0,83.15,1.3,85.0,81.67,1.0,0.0,1.0,1.0
LINEAR55,90.0,99.26,94.63,0.73,95.0,93.33,1.0,0.0,1.0,1.0
LINEAR56,76.3,96.67,86.48,1.76,88.33,83.33,0.98,0.0,0.98,0.98
LINEAR57,64.07,100.0,82.04,1.11,83.33,80.0,0.95,0.0,0.95,0.95
LINEAR58,97.04,97.41,97.22,0.83,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR59,78.89,100.0,89.44,0.83,90.0,88.33,0.9,0.0,0.91,0.89
LINEAR60,96.67,80.74,88.7,0.73,90.0,88.33,0.98,0.0,0.98,0.98
LINEAR61,96.3,90.74,93.52,1.55,95.0,91.67,0.96,0.0,0.96,0.96
LINEAR62,87.04,91.85,89.44,1.44,91.67,88.33,0.94,0.0,0.95,0.94
LINEAR63,74.81,91.85,83.33,1.67,85.0,81.67,0.9,0.01,0.91,0.89
LINEAR64,66.3,93.7,80.0,1.67,83.33,78.33,0.91,0.0,0.92,0.91
LINEAR65,90.0,96.3,93.15,0.56,93.33,91.67,0.97,0.0,0.98,0.97
LINEAR66,76.3,90.37,83.33,2.04,86.67,80.0,0.93,0.0,0.94,0.93
LINEAR67,64.07,96.3,80.19,0.56,81.67,80.0,0.89,0.0,0.9,0.88
LINEAR68,96.67,28.89,62.78,1.18,65.0,61.67,0.81,0.0,0.82,0.8
LINEAR69,96.3,28.15,62.22,1.18,63.33,60.0,0.79,0.01,0.8,0.77
LINEAR70,87.04,29.26,58.15,1.3,60.0,55.0,0.71,0.01,0.73,0.7
LINEAR71,74.81,37.41,56.11,2.2,60.0,53.33,0.64,0.01,0.65,0.63
LINEAR72,66.3,41.85,54.07,1.88,56.67,51.67,0.56,0.01,0.57,0.55
LINEAR73,90.0,27.04,58.52,1.3,60.0,56.67,0.6,0.01,0.61,0.59
LINEAR74,76.3,27.78,52.04,2.0,55.0,48.33,0.47,0.01,0.48,0.46
LINEAR75,64.07,41.11,52.59,3.24,56.67,46.67,0.47,0.01,0.48,0.46
LINEAR76,96.67,90.0,93.33,0.0,93.33,93.33,0.98,0.0,0.99,0.98
LINEAR77,96.3,73.33,84.81,1.0,86.67,83.33,0.91,0.0,0.92,0.9
LINEAR78,87.04,62.22,74.63,2.74,76.67,70.0,0.84,0.01,0.86,0.83
LINEAR79,74.81,65.93,70.37,1.82,73.33,68.33,0.77,0.01,0.78,0.76
LINEAR80,66.3,52.96,59.63,2.47,61.67,55.0,0.64,0.0,0.65,0.63
LINEAR81,90.0,25.93,57.96,1.11,60.0,56.67,0.72,0.01,0.74,0.71
LINEAR82,76.3,35.56,55.93,1.69,58.33,53.33,0.55,0.0,0.56,0.55
LINEAR83,64.07,44.44,54.26,2.06,56.67,50.0,0.51,0.01,0.52,0.51
LINEAR84,87.04,46.67,66.85,1.0,68.33,65.0,0.81,0.01,0.82,0.8
LINEAR85,74.81,80.37,77.59,2.65,80.0,73.33,0.83,0.01,0.84,0.82
LINEAR86,66.3,68.89,67.59,1.21,70.0,66.67,0.75,0.0,0.75,0.74
LINEAR87,90.0,30.74,60.37,0.73,61.67,60.0,0.74,0.01,0.75,0.72
LINEAR88,76.3,32.96,54.63,2.32,58.33,51.67,0.53,0.01,0.54,0.52
LINEAR89,64.07,48.89,56.48,1.76,60.0,55.0,0.58,0.01,0.59,0.57
LINEAR90,74.81,90.0,82.41,1.21,83.33,80.0,0.85,0.0,0.86,0.85
LINEAR91,66.3,79.63,72.96,2.0,76.67,70.0,0.79,0.01,0.8,0.78
LINEAR92,90.0,54.81,72.41,0.88,73.33,71.67,0.81,0.01,0.83,0.8
LINEAR93,76.3,41.48,58.89,1.18,60.0,56.67,0.6,0.01,0.62,0.59
LINEAR94,64.07,40.37,52.22,1.18,53.33,50.0,0.53,0.0,0.54,0.53
LINEAR95,66.3,75.56,70.93,1.21,73.33,70.0,0.8,0.0,0.81,0.8
LINEAR96,90.0,56.3,73.15,1.0,75.0,71.67,0.83,0.01,0.84,0.82
LINEAR97,76.3,54.44,65.37,1.39,66.67,63.33,0.73,0.01,0.75,0.72
LINEAR98,64.07,32.59,48.33,1.44,50.0,46.67,0.49,0.0,0.5,0.48
LINEAR99,90.0,71.11,80.56,1.44,83.33,78.33,0.89,0.01,0.9,0.89
LINEAR100,76.3,47.78,62.04,1.62,65.0,60.0,0.65,0.01,0.67,0.64
LINEAR101,64.07,61.11,62.59,2.06,66.67,60.0,0.64,0.0,0.65,0.63
LINEAR102,90.0,57.04,73.52,1.76,76.67,71.67,0.84,0.0,0.85,0.83
LINEAR103,76.3,54.07,65.19,1.94,68.33,61.67,0.71,0.01,0.72,0.69
LINEAR104,64.07,53.7,58.89,1.18,60.0,56.67,0.62,0.01,0.63,0.61
LINEAR105,76.3,78.52,77.41,1.88,80.0,75.0,0.86,0.0,0.87,0.85
LINEAR106,64.07,56.3,60.19,1.55,63.33,58.33,0.66,0.01,0.67,0.65
OLD1,0.0,0.0,76.67,0.0,76.67,76.67,0.67,0.0,0.67,0.67
OLD2,0.0,0.0,88.33,0.0,88.33,88.33,0.88,0.0,0.88,0.88
OLD3,0.0,0.0,53.33,0.0,53.33,53.33,0.47,0.0,0.47,0.47
OLD4,0.0,0.0,88.33,0.0,88.33,88.33,0.92,0.0,0.92,0.92
OLD5,0.0,0.0,85.0,0.0,85.0,85.0,0.83,0.0,0.83,0.83
OLD6,0.0,0.0,53.33,0.0,53.33,53.33,0.41,0.0,0.41,0.41
OLD7,0.0,0.0,91.67,0.0,91.67,91.67,0.97,0.0,0.97,0.97
OLD8,0.0,0.0,90.0,0.0,90.0,90.0,0.94,0.0,0.94,0.94
OLD9,0.0,0.0,80.0,0.0,80.0,80.0,0.8,0.0,0.8,0.8
OLD10,0.0,0.0,75.0,0.0,75.0,75.0,0.77,0.0,0.77,0.77
OLD11,0.0,0.0,58.33,0.0,58.33,58.33,0.54,0.0,0.54,0.54
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD15,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD16,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD17,0.0,0.0,88.33,0.0,88.33,88.33,0.9,0.0,0.9,0.9
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD21,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD23,0.0,0.0,96.67,0.0,96.67,96.67,0.99,0.0,0.99,0.99
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,98.33,0.0,98.33,98.33,0.98,0.0,0.98,0.98
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,93.33,0.0,93.33,93.33,0.92,0.0,0.92,0.92
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,76.67,0.0,76.67,76.67,0.82,0.0,0.82,0.82
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,85.0,0.0,85.0,85.0,0.88,0.0,0.88,0.88
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.21,0.0,0.21,0.21
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.3,0.0,0.3,0.3
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.3,0.0,0.3,0.3
OLD61,0.0,0.0,51.67,0.0,51.67,51.67,0.36,0.0,0.36,0.36
OLD62,0.0,0.0,51.67,0.0,51.67,51.67,0.43,0.0,0.43,0.43
OLD63,0.0,0.0,51.67,0.0,51.67,51.67,0.37,0.0,0.37,0.37
OLD64,0.0,0.0,50.0,0.0,50.0,50.0,0.43,0.0,0.43,0.43
OLD65,0.0,0.0,61.67,0.0,61.67,61.67,0.61,0.0,0.61,0.61
OLD66,0.0,0.0,63.33,0.0,63.33,63.33,0.61,0.0,0.61,0.61
OLD67,0.0,0.0,71.67,0.0,71.67,71.67,0.7,0.0,0.7,0.7
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD69,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD70,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD71,0.0,0.0,55.0,0.0,55.0,55.0,0.55,0.0,0.55,0.55
OLD72,0.0,0.0,51.67,0.0,51.67,51.67,0.49,0.0,0.49,0.49
OLD73,0.0,0.0,53.33,0.0,53.33,53.33,0.53,0.0,0.53,0.53
OLD74,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD75,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.4,0.0,0.4,0.4
OLD77,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD78,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD79,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD80,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD81,0.0,0.0,58.33,0.0,58.33,58.33,0.53,0.0,0.53,0.53
OLD82,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD83,0.0,0.0,56.67,0.0,56.67,56.67,0.57,0.0,0.57,0.57
OLD84,0.0,0.0,50.0,0.0,50.0,50.0,0.46,0.0,0.46,0.46
OLD85,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD86,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD87,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD88,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD89,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD90,0.0,0.0,60.0,0.0,60.0,60.0,0.58,0.0,0.58,0.58
OLD91,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
