Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF36,84.07,100.0,92.04,1.62,95.0,90.0,1.0,0.0,1.0,0.99
RBF37,82.96,100.0,91.48,0.56,91.67,90.0,1.0,0.0,1.0,1.0
RBF38,78.89,91.11,85.0,3.91,90.0,78.33,0.93,0.01,0.94,0.92
RBF39,94.07,99.63,96.85,1.55,98.33,95.0,1.0,0.0,1.0,1.0
RBF40,91.48,100.0,95.74,0.88,96.67,95.0,1.0,0.0,1.0,0.99
RBF41,77.78,100.0,88.89,2.76,93.33,85.0,0.97,0.03,1.0,0.93
RBF42,81.11,100.0,90.56,1.44,93.33,88.33,0.99,0.02,1.0,0.95
RBF43,94.44,100.0,97.22,0.83,98.33,96.67,1.0,0.0,1.0,1.0
RBF44,84.07,100.0,92.04,1.62,95.0,90.0,1.0,0.0,1.0,1.0
RBF45,82.96,100.0,91.48,0.56,91.67,90.0,1.0,0.0,1.0,1.0
RBF46,78.89,98.15,88.52,3.95,93.33,81.67,0.98,0.02,1.0,0.97
RBF47,69.26,100.0,84.63,2.47,88.33,81.67,0.97,0.01,0.97,0.96
RBF48,94.07,97.41,95.74,1.69,98.33,93.33,0.99,0.01,1.0,0.96
RBF49,91.48,100.0,95.74,0.88,96.67,95.0,1.0,0.0,1.0,0.99
RBF50,77.78,100.0,88.89,2.76,93.33,85.0,0.97,0.03,1.0,0.93
RBF51,81.11,100.0,90.56,1.44,93.33,88.33,0.99,0.02,1.0,0.95
RBF52,94.44,100.0,97.22,0.83,98.33,96.67,1.0,0.0,1.0,1.0
RBF53,84.07,100.0,92.04,1.62,95.0,90.0,1.0,0.0,1.0,1.0
RBF54,82.96,100.0,91.48,0.56,91.67,90.0,1.0,0.0,1.0,1.0
RBF55,78.89,100.0,89.44,4.56,95.0,81.67,1.0,0.0,1.0,1.0
RBF56,69.26,100.0,84.63,2.47,88.33,81.67,1.0,0.0,1.0,1.0
RBF57,78.89,100.0,89.44,1.18,90.0,86.67,0.99,0.0,1.0,0.98
RBF58,94.07,92.96,93.52,1.94,95.0,90.0,0.97,0.0,0.98,0.97
RBF59,91.48,91.85,91.67,1.18,93.33,90.0,0.92,0.01,0.94,0.91
RBF60,77.78,88.89,83.33,3.54,88.33,78.33,0.84,0.06,0.92,0.74
RBF61,81.11,91.11,86.11,1.44,88.33,83.33,0.88,0.01,0.9,0.87
RBF62,94.44,94.81,94.63,1.11,96.67,93.33,0.97,0.02,0.99,0.95
RBF63,84.07,85.56,84.81,1.76,86.67,81.67,0.9,0.01,0.92,0.89
RBF64,82.96,83.7,83.33,0.0,83.33,83.33,0.89,0.0,0.9,0.89
RBF65,78.89,88.89,83.89,4.33,90.0,76.67,0.91,0.0,0.92,0.9
RBF66,69.26,88.15,78.7,2.0,81.67,76.67,0.91,0.01,0.91,0.89
RBF67,78.89,99.63,89.26,1.21,90.0,86.67,0.93,0.0,0.94,0.92
RBF68,77.78,14.44,46.11,2.2,50.0,43.33,0.47,0.05,0.57,0.43
RBF69,81.11,22.96,52.04,1.62,53.33,48.33,0.53,0.01,0.55,0.51
RBF70,94.44,25.56,60.0,1.67,61.67,56.67,0.6,0.01,0.62,0.58
RBF71,84.07,21.48,52.78,1.44,55.0,51.67,0.53,0.01,0.55,0.53
RBF72,82.96,21.11,52.04,2.0,53.33,48.33,0.54,0.01,0.56,0.54
RBF73,78.89,32.22,55.56,2.64,60.0,51.67,0.53,0.01,0.55,0.5
RBF74,69.26,20.74,45.0,2.36,48.33,41.67,0.51,0.01,0.53,0.49
RBF75,78.89,25.19,52.04,2.0,55.0,48.33,0.54,0.03,0.59,0.48
RBF76,77.78,34.81,56.3,2.86,60.0,51.67,0.69,0.04,0.75,0.66
RBF77,81.11,27.41,54.26,2.52,58.33,51.67,0.63,0.02,0.67,0.61
RBF78,94.44,17.78,56.11,2.04,60.0,53.33,0.59,0.01,0.59,0.57
RBF79,84.07,14.81,49.44,1.86,53.33,46.67,0.48,0.02,0.52,0.45
RBF80,82.96,14.81,48.89,2.5,55.0,46.67,0.52,0.01,0.53,0.5
RBF81,78.89,38.52,58.7,2.17,61.67,55.0,0.52,0.01,0.53,0.52
RBF82,69.26,30.0,49.63,3.2,53.33,45.0,0.51,0.02,0.54,0.48
RBF83,78.89,18.89,48.89,1.86,53.33,46.67,0.54,0.02,0.57,0.5
RBF84,94.44,25.19,59.81,0.56,60.0,58.33,0.62,0.01,0.64,0.6
RBF85,84.07,27.78,55.93,1.88,60.0,53.33,0.57,0.03,0.61,0.53
RBF86,82.96,28.15,55.56,3.0,60.0,51.67,0.59,0.01,0.6,0.58
RBF87,78.89,31.11,55.0,3.54,60.0,51.67,0.54,0.01,0.56,0.51
RBF88,69.26,29.63,49.44,0.83,50.0,48.33,0.55,0.03,0.58,0.5
RBF89,78.89,20.0,49.44,2.89,56.67,46.67,0.57,0.03,0.6,0.53
RBF90,84.07,48.52,66.3,1.11,68.33,65.0,0.74,0.02,0.76,0.71
RBF91,82.96,25.19,54.07,2.78,60.0,51.67,0.61,0.01,0.63,0.6
RBF92,78.89,39.26,59.07,3.34,63.33,55.0,0.51,0.01,0.53,0.5
RBF93,69.26,25.19,47.22,2.2,50.0,43.33,0.5,0.02,0.52,0.48
RBF94,78.89,26.3,52.59,0.88,53.33,51.67,0.55,0.04,0.61,0.5
RBF95,82.96,43.7,63.33,2.36,66.67,60.0,0.67,0.01,0.69,0.65
RBF96,78.89,39.26,59.07,2.78,63.33,55.0,0.57,0.01,0.58,0.56
RBF97,69.26,30.37,49.81,1.55,51.67,48.33,0.54,0.02,0.58,0.51
RBF98,78.89,21.85,50.37,4.39,56.67,43.33,0.55,0.01,0.57,0.53
RBF99,78.89,28.15,53.52,4.12,58.33,46.67,0.5,0.02,0.52,0.49
RBF100,69.26,29.26,49.26,1.69,51.67,46.67,0.54,0.02,0.57,0.51
RBF101,78.89,20.37,49.63,1.62,51.67,46.67,0.59,0.01,0.61,0.58
RBF102,78.89,45.56,62.22,2.89,66.67,58.33,0.65,0.01,0.66,0.63
RBF103,69.26,24.81,47.04,2.86,53.33,45.0,0.5,0.03,0.53,0.45
RBF104,78.89,39.26,59.07,2.52,63.33,55.0,0.6,0.04,0.68,0.54
RBF105,69.26,66.3,67.78,1.86,70.0,65.0,0.77,0.01,0.78,0.76
RBF106,78.89,25.93,52.41,1.88,56.67,50.0,0.57,0.04,0.62,0.5
LINEAR1,77.78,18.52,48.15,1.3,50.0,46.67,0.6,0.01,0.61,0.58
LINEAR2,77.78,82.96,80.37,4.06,83.33,71.67,0.87,0.0,0.88,0.86
LINEAR3,93.33,11.85,52.59,0.88,53.33,51.67,0.72,0.01,0.74,0.7
LINEAR4,77.78,97.41,87.59,1.21,90.0,86.67,0.93,0.01,0.94,0.92
LINEAR5,93.33,14.07,53.7,0.73,55.0,53.33,0.87,0.01,0.88,0.85
LINEAR6,96.67,10.0,53.33,0.0,53.33,53.33,0.81,0.01,0.82,0.79
LINEAR7,77.78,99.63,88.7,0.73,90.0,88.33,0.98,0.0,0.98,0.97
LINEAR8,93.33,70.74,82.04,1.11,83.33,80.0,0.92,0.0,0.92,0.92
LINEAR9,96.67,22.22,59.44,1.44,61.67,58.33,0.94,0.01,0.94,0.93
LINEAR10,93.33,17.41,55.37,2.17,58.33,53.33,0.88,0.01,0.89,0.87
LINEAR11,95.93,21.11,58.52,1.0,60.0,56.67,0.87,0.01,0.88,0.86
LINEAR12,77.78,99.26,88.52,1.0,90.0,86.67,0.99,0.0,0.99,0.99
LINEAR13,93.33,97.04,95.19,0.56,96.67,95.0,0.99,0.0,0.99,0.99
LINEAR14,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR15,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR16,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR17,81.48,100.0,90.74,6.46,95.0,80.0,0.99,0.0,0.99,0.99
LINEAR18,77.78,100.0,88.89,0.83,90.0,88.33,1.0,0.0,1.0,1.0
LINEAR19,93.33,94.07,93.7,0.73,95.0,93.33,0.96,0.0,0.96,0.96
LINEAR20,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR21,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR22,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR23,81.48,100.0,90.74,6.46,95.0,80.0,1.0,0.0,1.0,1.0
LINEAR24,77.78,100.0,88.89,0.83,90.0,88.33,0.99,0.0,0.99,0.99
LINEAR25,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR26,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR27,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR28,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR29,81.48,100.0,90.74,6.46,95.0,80.0,1.0,0.0,1.0,1.0
LINEAR30,25.93,96.67,61.3,0.73,61.67,60.0,0.96,0.01,0.97,0.95
LINEAR31,77.78,100.0,88.89,0.83,90.0,88.33,1.0,0.0,1.0,1.0
LINEAR32,93.33,96.67,95.0,0.0,95.0,95.0,0.97,0.0,0.97,0.96
LINEAR33,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR34,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR35,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR36,81.48,100.0,90.74,6.46,95.0,80.0,1.0,0.0,1.0,1.0
LINEAR37,25.93,100.0,62.96,0.73,63.33,61.67,1.0,0.0,1.0,1.0
LINEAR38,29.63,93.7,61.67,0.83,63.33,60.0,0.92,0.0,0.92,0.91
LINEAR39,77.78,100.0,88.89,0.83,90.0,88.33,0.99,0.0,1.0,0.99
LINEAR40,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR41,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR42,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR43,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR44,81.48,100.0,90.74,6.46,95.0,80.0,1.0,0.0,1.0,1.0
LINEAR45,25.93,100.0,62.96,0.73,63.33,61.67,1.0,0.0,1.0,1.0
LINEAR46,29.63,96.67,63.15,1.0,65.0,61.67,0.97,0.0,0.97,0.97
LINEAR47,54.44,96.3,75.37,2.98,78.33,70.0,0.92,0.02,0.93,0.88
LINEAR48,77.78,100.0,88.89,0.83,90.0,88.33,0.99,0.0,0.99,0.98
LINEAR49,93.33,94.07,93.7,0.73,95.0,93.33,0.96,0.0,0.96,0.96
LINEAR50,96.67,100.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR51,93.33,100.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR52,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR53,81.48,100.0,90.74,6.46,95.0,80.0,1.0,0.0,1.0,1.0
LINEAR54,25.93,100.0,62.96,0.73,63.33,61.67,1.0,0.0,1.0,1.0
LINEAR55,29.63,100.0,64.81,1.0,66.67,63.33,1.0,0.0,1.0,1.0
LINEAR56,54.44,99.26,76.85,3.17,80.0,71.67,0.98,0.01,0.99,0.96
LINEAR57,80.0,93.33,86.67,0.83,88.33,85.0,0.96,0.01,0.97,0.94
LINEAR58,77.78,27.41,52.59,1.47,55.0,51.67,0.7,0.02,0.73,0.68
LINEAR59,93.33,3.33,48.33,0.0,48.33,48.33,0.86,0.0,0.87,0.86
LINEAR60,96.67,10.0,53.33,0.0,53.33,53.33,0.9,0.01,0.91,0.88
LINEAR61,93.33,10.74,52.04,0.73,53.33,51.67,0.88,0.01,0.89,0.86
LINEAR62,95.93,17.04,56.48,0.56,56.67,55.0,0.87,0.0,0.88,0.87
LINEAR63,81.48,62.22,71.85,2.42,76.67,68.33,0.81,0.02,0.84,0.79
LINEAR64,25.93,93.33,59.63,0.73,60.0,58.33,0.87,0.0,0.88,0.87
LINEAR65,29.63,91.85,60.74,1.21,61.67,58.33,0.89,0.0,0.89,0.88
LINEAR66,54.44,92.96,73.7,2.86,76.67,70.0,0.88,0.01,0.89,0.87
LINEAR67,80.0,89.63,84.81,0.56,85.0,83.33,0.89,0.01,0.91,0.88
LINEAR68,96.67,6.3,51.48,0.56,51.67,50.0,0.6,0.01,0.61,0.59
LINEAR69,93.33,0.0,46.67,0.0,46.67,46.67,0.55,0.01,0.57,0.54
LINEAR70,95.93,7.41,51.67,0.0,51.67,51.67,0.55,0.01,0.56,0.55
LINEAR71,81.48,31.11,56.3,3.09,60.0,51.67,0.6,0.01,0.61,0.57
LINEAR72,25.93,81.11,53.52,2.12,56.67,51.67,0.59,0.01,0.6,0.58
LINEAR73,29.63,63.7,46.67,1.44,50.0,45.0,0.54,0.01,0.55,0.53
LINEAR74,54.44,36.67,45.56,2.76,50.0,43.33,0.44,0.01,0.46,0.43
LINEAR75,80.0,25.56,52.78,1.86,56.67,51.67,0.51,0.0,0.51,0.5
LINEAR76,96.67,3.33,50.0,0.0,50.0,50.0,0.7,0.01,0.71,0.69
LINEAR77,93.33,5.19,49.26,1.47,51.67,48.33,0.69,0.01,0.71,0.67
LINEAR78,95.93,6.67,51.3,0.73,51.67,50.0,0.57,0.01,0.58,0.55
LINEAR79,81.48,28.52,55.0,2.5,58.33,51.67,0.58,0.01,0.59,0.57
LINEAR80,25.93,71.85,48.89,1.67,51.67,46.67,0.53,0.0,0.54,0.53
LINEAR81,29.63,57.78,43.7,1.39,46.67,41.67,0.53,0.0,0.54,0.53
LINEAR82,54.44,34.81,44.63,1.11,46.67,43.33,0.39,0.0,0.4,0.39
LINEAR83,80.0,21.85,50.93,1.21,51.67,48.33,0.51,0.0,0.52,0.51
LINEAR84,95.93,10.0,52.96,0.73,53.33,51.67,0.64,0.01,0.65,0.61
LINEAR85,81.48,40.0,60.74,3.24,63.33,55.0,0.64,0.01,0.65,0.62
LINEAR86,25.93,68.89,47.41,1.21,50.0,46.67,0.6,0.0,0.6,0.6
LINEAR87,29.63,67.78,48.7,1.11,50.0,46.67,0.57,0.01,0.6,0.55
LINEAR88,54.44,50.0,52.22,2.2,55.0,48.33,0.5,0.0,0.51,0.5
LINEAR89,80.0,15.93,47.96,1.11,50.0,46.67,0.52,0.02,0.54,0.49
LINEAR90,81.48,52.96,67.22,2.64,71.67,63.33,0.75,0.01,0.77,0.73
LINEAR91,25.93,80.37,53.15,1.55,55.0,50.0,0.65,0.01,0.66,0.64
LINEAR92,29.63,61.11,45.37,2.17,50.0,43.33,0.56,0.01,0.58,0.54
LINEAR93,54.44,34.81,44.63,0.73,45.0,43.33,0.43,0.0,0.43,0.42
LINEAR94,80.0,32.59,56.3,1.11,58.33,55.0,0.59,0.0,0.6,0.58
LINEAR95,25.93,79.26,52.59,1.21,55.0,51.67,0.69,0.0,0.69,0.68
LINEAR96,29.63,72.59,51.11,1.18,53.33,50.0,0.59,0.02,0.62,0.57
LINEAR97,54.44,52.96,53.7,1.62,55.0,50.0,0.49,0.01,0.5,0.48
LINEAR98,80.0,14.44,47.22,0.83,48.33,46.67,0.47,0.01,0.48,0.46
LINEAR99,29.63,70.0,49.81,1.55,53.33,48.33,0.53,0.03,0.58,0.5
LINEAR100,54.44,45.19,49.81,1.76,51.67,46.67,0.49,0.01,0.51,0.48
LINEAR101,80.0,20.74,50.37,0.73,51.67,50.0,0.46,0.02,0.48,0.44
LINEAR102,29.63,80.74,55.19,1.0,56.67,53.33,0.67,0.01,0.69,0.66
LINEAR103,54.44,33.7,44.07,1.47,45.0,41.67,0.37,0.01,0.39,0.35
LINEAR104,80.0,30.0,55.0,0.0,55.0,55.0,0.56,0.01,0.57,0.55
LINEAR105,54.44,81.85,68.15,2.12,70.0,65.0,0.72,0.01,0.73,0.71
LINEAR106,80.0,18.52,49.26,0.88,50.0,48.33,0.54,0.01,0.56,0.53
OLD1,0.0,0.0,60.0,0.0,60.0,60.0,0.48,0.0,0.48,0.48
OLD2,0.0,0.0,83.33,0.0,83.33,83.33,0.83,0.0,0.83,0.83
OLD3,0.0,0.0,50.0,0.0,50.0,50.0,0.43,0.0,0.43,0.43
OLD4,0.0,0.0,85.0,0.0,85.0,85.0,0.9,0.0,0.9,0.9
OLD5,0.0,0.0,85.0,0.0,85.0,85.0,0.83,0.0,0.83,0.83
OLD6,0.0,0.0,55.0,0.0,55.0,55.0,0.43,0.0,0.43,0.43
OLD7,0.0,0.0,93.33,0.0,93.33,93.33,0.97,0.0,0.97,0.97
OLD8,0.0,0.0,91.67,0.0,91.67,91.67,0.92,0.0,0.92,0.92
OLD9,0.0,0.0,75.0,0.0,75.0,75.0,0.76,0.0,0.77,0.77
OLD10,0.0,0.0,66.67,0.0,66.67,66.67,0.62,0.0,0.62,0.62
OLD11,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD12,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD14,0.0,0.0,96.67,0.0,96.67,96.67,0.97,0.0,0.97,0.97
OLD15,0.0,0.0,96.67,0.0,96.67,96.67,0.97,0.0,0.97,0.97
OLD16,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD17,0.0,0.0,90.0,0.0,90.0,90.0,0.92,0.0,0.92,0.92
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD21,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,93.33,0.0,93.33,93.33,0.94,0.0,0.94,0.94
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,71.67,0.0,71.67,71.67,0.73,0.0,0.73,0.73
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,88.33,0.0,88.33,88.33,0.92,0.0,0.92,0.92
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.25,0.0,0.25,0.25
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.33,0.0,0.33,0.33
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.38,0.0,0.38,0.38
OLD62,0.0,0.0,50.0,0.0,50.0,50.0,0.42,0.0,0.42,0.42
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.38,0.0,0.38,0.38
OLD64,0.0,0.0,50.0,0.0,50.0,50.0,0.37,0.0,0.37,0.37
OLD65,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD66,0.0,0.0,60.0,0.0,60.0,60.0,0.61,0.0,0.61,0.61
OLD67,0.0,0.0,65.0,0.0,65.0,65.0,0.63,0.0,0.63,0.63
OLD68,0.0,0.0,55.0,0.0,55.0,55.0,0.47,0.0,0.47,0.47
OLD69,0.0,0.0,50.0,0.0,50.0,50.0,0.47,0.0,0.47,0.47
OLD70,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD71,0.0,0.0,56.67,0.0,56.67,56.67,0.5,0.0,0.5,0.5
OLD72,0.0,0.0,51.67,0.0,51.67,51.67,0.47,0.0,0.47,0.47
OLD73,0.0,0.0,51.67,0.0,51.67,51.67,0.46,0.0,0.46,0.46
OLD74,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD75,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.4,0.0,0.4,0.4
OLD77,0.0,0.0,50.0,0.0,50.0,50.0,0.46,0.0,0.46,0.46
OLD78,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD79,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD80,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD81,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD82,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD83,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD84,0.0,0.0,51.67,0.0,51.67,51.67,0.47,0.0,0.47,0.47
OLD85,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD86,0.0,0.0,53.33,0.0,53.33,53.33,0.52,0.0,0.52,0.52
OLD87,0.0,0.0,51.67,0.0,51.67,51.67,0.48,0.0,0.48,0.48
OLD88,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD89,0.0,0.0,60.0,0.0,60.0,60.0,0.58,0.0,0.58,0.58
OLD90,0.0,0.0,58.33,0.0,58.33,58.33,0.54,0.0,0.54,0.54
OLD91,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
