Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
LINEAR16,100.0,92.96,96.48,2.27,98.33,93.33,1.0,0.0,1.0,1.0
LINEAR17,98.15,70.37,84.26,1.69,86.67,81.67,0.97,0.01,0.98,0.95
LINEAR18,98.89,87.78,93.33,1.44,95.0,90.0,0.94,0.02,0.97,0.92
LINEAR19,96.67,89.26,92.96,1.82,95.0,90.0,0.96,0.01,0.98,0.94
LINEAR20,97.41,95.93,96.67,1.44,100.0,95.0,1.0,0.0,1.0,0.99
LINEAR21,98.52,95.56,97.04,1.11,98.33,95.0,1.0,0.0,1.0,0.99
LINEAR22,98.89,100.0,99.44,0.83,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR23,98.52,93.7,96.11,1.18,98.33,95.0,0.99,0.0,1.0,0.98
LINEAR24,100.0,77.41,88.7,3.09,93.33,85.0,0.94,0.02,0.96,0.92
LINEAR25,88.15,91.48,89.81,1.94,91.67,86.67,0.95,0.01,0.96,0.94
LINEAR26,98.52,100.0,99.26,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR27,97.04,100.0,98.52,1.55,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR28,100.0,94.07,97.04,1.11,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR29,98.89,99.63,99.26,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR30,87.04,74.44,80.74,4.18,85.0,71.67,0.91,0.02,0.93,0.88
LINEAR31,98.89,76.3,87.59,2.78,91.67,83.33,0.9,0.04,0.95,0.86
LINEAR32,95.56,90.0,92.78,1.67,96.67,91.67,0.96,0.01,0.99,0.94
LINEAR33,98.89,100.0,99.44,0.83,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR34,98.15,99.63,98.89,0.83,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR35,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR36,100.0,99.63,99.81,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR37,87.04,100.0,93.52,2.42,98.33,90.0,0.99,0.01,1.0,0.97
LINEAR38,95.19,66.67,80.93,2.37,85.0,78.33,0.87,0.04,0.96,0.8
LINEAR39,95.56,85.19,90.37,2.47,93.33,85.0,0.89,0.02,0.94,0.87
LINEAR40,53.33,99.26,76.3,3.2,83.33,73.33,0.98,0.01,0.99,0.96
LINEAR41,100.0,96.67,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
LINEAR42,98.15,100.0,99.07,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR43,100.0,99.63,99.81,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR44,100.0,99.63,99.81,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR45,88.89,100.0,94.44,2.64,98.33,90.0,1.0,0.0,1.0,1.0
LINEAR46,100.0,91.11,95.56,1.67,96.67,91.67,1.0,0.0,1.0,0.99
LINEAR47,64.07,95.93,80.0,4.71,91.67,76.67,0.94,0.02,0.97,0.9
LINEAR48,86.3,84.07,85.19,4.75,90.0,76.67,0.9,0.03,0.94,0.86
LINEAR49,91.11,90.37,90.74,1.88,93.33,86.67,0.95,0.02,0.98,0.91
LINEAR50,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR51,99.63,100.0,99.81,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR52,100.0,99.26,99.63,1.11,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR53,95.93,100.0,97.96,1.11,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR54,89.26,99.26,94.26,2.06,96.67,90.0,1.0,0.0,1.0,0.99
LINEAR55,99.26,97.04,98.15,1.0,100.0,96.67,1.0,0.0,1.0,1.0
LINEAR56,81.85,98.89,90.37,3.41,96.67,86.67,0.99,0.0,1.0,0.99
LINEAR57,60.74,96.67,78.7,5.76,93.33,75.0,0.94,0.02,0.99,0.91
LINEAR58,91.11,81.48,86.3,3.31,90.0,81.67,0.9,0.02,0.93,0.87
LINEAR59,92.96,45.93,69.44,3.33,75.0,63.33,0.82,0.02,0.86,0.8
LINEAR60,95.19,42.96,69.07,6.3,76.67,60.0,0.91,0.02,0.93,0.87
LINEAR61,99.63,26.3,62.96,3.61,70.0,60.0,0.98,0.01,0.99,0.97
LINEAR62,100.0,33.33,66.67,3.73,71.67,61.67,0.97,0.01,0.98,0.94
LINEAR63,94.44,67.41,80.93,4.18,86.67,76.67,0.95,0.02,0.97,0.93
LINEAR64,88.52,64.81,76.67,2.89,80.0,71.67,0.89,0.03,0.91,0.84
LINEAR65,94.07,51.85,72.96,5.39,80.0,63.33,0.84,0.05,0.92,0.74
LINEAR66,78.15,70.0,74.07,5.14,80.0,66.67,0.83,0.05,0.91,0.74
LINEAR67,54.81,68.89,61.85,5.23,75.0,56.67,0.66,0.05,0.76,0.6
LINEAR68,62.22,67.41,64.81,4.12,70.0,58.33,0.72,0.01,0.74,0.7
LINEAR69,99.26,8.52,53.89,2.2,56.67,51.67,0.75,0.02,0.77,0.72
LINEAR70,97.41,12.59,55.0,1.44,56.67,51.67,0.62,0.01,0.64,0.59
LINEAR71,91.11,32.96,62.04,1.62,65.0,60.0,0.7,0.02,0.72,0.66
LINEAR72,68.52,45.19,56.85,2.12,60.0,55.0,0.58,0.01,0.59,0.57
LINEAR73,94.07,22.59,58.33,2.36,61.67,55.0,0.51,0.02,0.53,0.48
LINEAR74,56.67,51.85,54.26,2.37,58.33,51.67,0.55,0.01,0.57,0.54
LINEAR75,33.7,55.93,44.81,2.94,51.67,41.67,0.47,0.01,0.48,0.46
LINEAR76,91.85,67.41,79.63,3.31,83.33,73.33,0.93,0.01,0.95,0.91
LINEAR77,97.41,34.07,65.74,2.9,71.67,61.67,0.86,0.02,0.89,0.84
LINEAR78,100.0,26.67,63.33,2.76,66.67,60.0,0.77,0.02,0.79,0.73
LINEAR79,86.67,39.26,62.96,3.2,65.0,56.67,0.73,0.01,0.74,0.71
LINEAR80,80.74,37.41,59.07,2.65,61.67,53.33,0.64,0.01,0.65,0.62
LINEAR81,85.93,25.56,55.74,2.06,58.33,51.67,0.52,0.01,0.53,0.5
LINEAR82,67.04,28.89,47.96,4.55,58.33,43.33,0.53,0.02,0.59,0.5
LINEAR83,32.59,65.93,49.26,1.69,51.67,46.67,0.46,0.01,0.47,0.44
LINEAR84,100.0,15.93,57.96,0.73,58.33,56.67,0.79,0.01,0.8,0.77
LINEAR85,90.74,49.63,70.19,3.48,76.67,66.67,0.86,0.02,0.87,0.83
LINEAR86,75.19,50.37,62.78,2.64,66.67,60.0,0.72,0.01,0.74,0.71
LINEAR87,72.59,34.81,53.7,2.32,58.33,51.67,0.58,0.02,0.6,0.53
LINEAR88,49.63,60.74,55.19,3.48,60.0,50.0,0.56,0.02,0.58,0.52
LINEAR89,50.0,52.22,51.11,2.2,55.0,46.67,0.51,0.01,0.53,0.48
LINEAR90,80.74,72.59,76.67,3.23,81.67,70.0,0.86,0.03,0.89,0.8
LINEAR91,92.22,52.96,72.59,4.57,76.67,61.67,0.79,0.02,0.83,0.76
LINEAR92,88.89,33.33,61.11,1.67,63.33,58.33,0.65,0.01,0.67,0.63
LINEAR93,52.59,65.19,58.89,1.86,61.67,56.67,0.63,0.01,0.66,0.62
LINEAR94,56.3,47.04,51.67,2.64,55.0,48.33,0.53,0.01,0.54,0.51
LINEAR95,92.22,38.15,65.19,2.42,68.33,60.0,0.8,0.02,0.84,0.77
LINEAR96,96.67,27.41,62.04,2.61,65.0,56.67,0.68,0.01,0.7,0.65
LINEAR97,67.41,62.96,65.19,2.94,70.0,61.67,0.71,0.02,0.73,0.68
LINEAR98,46.67,52.22,49.44,2.89,53.33,45.0,0.51,0.01,0.53,0.49
LINEAR99,99.63,15.19,57.41,2.22,61.67,55.0,0.72,0.03,0.75,0.66
LINEAR100,67.04,64.81,65.93,3.34,71.67,60.0,0.71,0.01,0.73,0.69
LINEAR101,48.15,65.56,56.85,2.69,61.67,53.33,0.59,0.01,0.61,0.57
LINEAR102,96.3,34.81,65.56,3.12,70.0,60.0,0.7,0.02,0.73,0.68
LINEAR103,67.78,56.67,62.22,3.73,66.67,56.67,0.67,0.03,0.71,0.63
LINEAR104,48.15,62.22,55.19,2.12,58.33,51.67,0.61,0.01,0.62,0.59
LINEAR105,53.33,76.3,64.81,3.77,68.33,56.67,0.72,0.04,0.76,0.65
LINEAR106,48.15,62.22,55.19,1.55,56.67,51.67,0.55,0.01,0.56,0.53
OLD1,0.0,0.0,58.33,0.0,58.33,58.33,0.49,0.0,0.49,0.49
OLD2,0.0,0.0,83.33,0.0,83.33,83.33,0.82,0.0,0.82,0.82
OLD3,0.0,0.0,51.67,0.0,51.67,51.67,0.42,0.0,0.42,0.42
OLD4,0.0,0.0,85.0,0.0,85.0,85.0,0.91,0.0,0.91,0.91
OLD5,0.0,0.0,73.33,0.0,73.33,73.33,0.74,0.0,0.73,0.73
OLD6,0.0,0.0,53.33,0.0,53.33,53.33,0.43,0.0,0.43,0.43
OLD7,0.0,0.0,93.33,0.0,93.33,93.33,0.98,0.0,0.98,0.98
OLD8,0.0,0.0,88.33,0.0,88.33,88.33,0.87,0.0,0.87,0.87
OLD9,0.0,0.0,75.0,0.0,75.0,75.0,0.75,0.0,0.75,0.75
OLD10,0.0,0.0,70.0,0.0,70.0,70.0,0.66,0.0,0.66,0.66
OLD11,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD14,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD15,0.0,0.0,96.67,0.0,96.67,96.67,0.97,0.0,0.97,0.97
OLD16,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD17,0.0,0.0,86.67,0.0,86.67,86.67,0.91,0.0,0.91,0.91
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD21,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,96.67,0.0,96.67,96.67,0.94,0.0,0.94,0.94
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,75.0,0.0,75.0,75.0,0.78,0.0,0.78,0.78
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,88.33,0.0,88.33,88.33,0.91,0.0,0.91,0.91
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.27,0.0,0.27,0.27
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.34,0.34
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.31,0.0,0.31,0.31
OLD61,0.0,0.0,51.67,0.0,51.67,51.67,0.36,0.0,0.36,0.36
OLD62,0.0,0.0,50.0,0.0,50.0,50.0,0.4,0.0,0.4,0.4
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD64,0.0,0.0,50.0,0.0,50.0,50.0,0.41,0.0,0.41,0.41
OLD65,0.0,0.0,60.0,0.0,60.0,60.0,0.6,0.0,0.6,0.6
OLD66,0.0,0.0,63.33,0.0,63.33,63.33,0.65,0.0,0.65,0.65
OLD67,0.0,0.0,61.67,0.0,61.67,61.67,0.64,0.0,0.64,0.64
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD69,0.0,0.0,53.33,0.0,53.33,53.33,0.47,0.0,0.47,0.47
OLD70,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD71,0.0,0.0,51.67,0.0,51.67,51.67,0.48,0.0,0.48,0.48
OLD72,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD73,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD74,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD75,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.38,0.0,0.38,0.38
OLD77,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD78,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD79,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD80,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD81,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD82,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD83,0.0,0.0,58.33,0.0,58.33,58.33,0.55,0.0,0.55,0.55
OLD84,0.0,0.0,51.67,0.0,51.67,51.67,0.45,0.0,0.45,0.45
OLD85,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD86,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
OLD87,0.0,0.0,51.67,0.0,51.67,51.67,0.48,0.0,0.48,0.48
OLD88,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD89,0.0,0.0,53.33,0.0,53.33,53.33,0.52,0.0,0.52,0.52
OLD90,0.0,0.0,58.33,0.0,58.33,58.33,0.57,0.0,0.57,0.57
OLD91,0.0,0.0,58.33,0.0,58.33,58.33,0.58,0.0,0.58,0.58
OLD92,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD93,0.0,0.0,58.33,0.0,58.33,58.33,0.59,0.0,0.59,0.59
OLD94,0.0,0.0,56.67,0.0,56.67,56.67,0.58,0.0,0.58,0.58
OLD95,0.0,0.0,63.33,0.0,63.33,63.33,0.6,0.0,0.6,0.6
OLD96,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD97,0.0,0.0,61.67,0.0,61.67,61.67,0.63,0.0,0.63,0.63
OLD98,0.0,0.0,63.33,0.0,63.33,63.33,0.62,0.0,0.62,0.62
OLD99,0.0,0.0,61.67,0.0,61.67,61.67,0.61,0.0,0.61,0.61
OLD100,0.0,0.0,63.33,0.0,63.33,63.33,0.66,0.0,0.66,0.66
OLD101,0.0,0.0,58.33,0.0,58.33,58.33,0.57,0.0,0.57,0.57
OLD102,0.0,0.0,61.67,0.0,61.67,61.67,0.6,0.0,0.6,0.6
OLD103,0.0,0.0,61.67,0.0,61.67,61.67,0.63,0.0,0.63,0.63
OLD104,0.0,0.0,60.0,0.0,60.0,60.0,0.61,0.0,0.61,0.61
OLD105,0.0,0.0,68.33,0.0,68.33,68.33,0.71,0.0,0.71,0.71
OLD106,0.0,0.0,58.33,0.0,58.33,58.33,0.58,0.0,0.58,0.58
