Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF85,85.93,23.7,54.81,4.29,58.33,46.67,0.57,0.03,0.64,0.54
RBF86,79.26,18.15,48.7,5.26,56.67,41.67,0.42,0.05,0.51,0.37
RBF87,94.44,5.19,49.81,1.55,51.67,46.67,0.48,0.04,0.52,0.41
RBF88,83.33,11.11,47.22,2.04,51.67,45.0,0.41,0.03,0.47,0.38
RBF89,88.89,8.15,48.52,3.48,55.0,45.0,0.48,0.04,0.52,0.42
RBF90,85.93,15.93,50.93,3.55,55.0,43.33,0.58,0.06,0.64,0.47
RBF91,81.11,13.7,47.41,2.9,53.33,43.33,0.54,0.05,0.62,0.48
RBF92,91.11,20.37,55.74,4.57,63.33,50.0,0.56,0.04,0.61,0.49
RBF93,96.3,6.67,51.48,1.94,55.0,48.33,0.61,0.06,0.67,0.54
RBF94,87.41,11.11,49.26,3.02,53.33,45.0,0.48,0.08,0.56,0.36
RBF95,83.7,1.48,42.59,2.78,46.67,38.33,0.45,0.04,0.54,0.41
RBF96,89.26,3.7,46.48,1.94,50.0,43.33,0.46,0.04,0.53,0.4
RBF97,87.78,13.33,50.56,4.93,56.67,41.67,0.53,0.05,0.6,0.44
RBF98,86.67,17.04,51.85,3.17,56.67,48.33,0.54,0.03,0.6,0.52
RBF99,92.22,14.81,53.52,4.12,58.33,48.33,0.47,0.09,0.57,0.35
RBF100,92.96,16.3,54.63,2.61,56.67,48.33,0.55,0.04,0.61,0.48
RBF101,86.67,12.59,49.63,4.31,56.67,41.67,0.48,0.03,0.52,0.44
RBF102,86.3,19.26,52.78,2.2,55.0,48.33,0.56,0.07,0.63,0.43
RBF103,91.11,13.7,52.41,2.37,56.67,50.0,0.56,0.04,0.6,0.48
RBF104,94.81,6.3,50.56,2.5,53.33,46.67,0.5,0.04,0.57,0.45
RBF105,92.59,30.37,61.48,3.58,68.33,56.67,0.73,0.05,0.79,0.66
RBF106,89.26,10.0,49.63,4.39,56.67,45.0,0.54,0.07,0.62,0.43
LINEAR1,98.89,10.0,54.44,0.83,55.0,53.33,0.8,0.01,0.81,0.79
LINEAR2,100.0,47.04,73.52,2.27,75.0,68.33,0.98,0.0,0.99,0.98
LINEAR3,100.0,6.67,53.33,0.0,53.33,53.33,0.65,0.01,0.67,0.64
LINEAR4,100.0,61.85,80.93,1.21,81.67,78.33,0.96,0.0,0.96,0.96
LINEAR5,100.0,10.74,55.37,0.73,56.67,55.0,0.85,0.01,0.86,0.84
LINEAR6,100.0,3.33,51.67,0.0,51.67,51.67,0.85,0.0,0.86,0.85
LINEAR7,100.0,62.22,81.11,3.12,85.0,73.33,0.99,0.0,0.99,0.98
LINEAR8,100.0,26.3,63.15,0.56,63.33,61.67,0.96,0.0,0.96,0.95
LINEAR9,100.0,15.93,57.96,1.11,58.33,55.0,0.95,0.01,0.96,0.92
LINEAR10,100.0,10.0,55.0,1.44,58.33,53.33,0.97,0.0,0.97,0.96
LINEAR11,100.0,13.33,56.67,0.0,56.67,56.67,0.92,0.01,0.94,0.91
LINEAR12,100.0,75.56,87.78,1.67,88.33,83.33,0.97,0.01,0.98,0.96
LINEAR13,100.0,55.93,77.96,1.11,78.33,75.0,0.97,0.02,0.98,0.93
LINEAR14,100.0,75.93,87.96,1.11,88.33,85.0,1.0,0.01,1.0,0.97
LINEAR15,100.0,86.67,93.33,0.0,93.33,93.33,1.0,0.01,1.0,0.98
LINEAR16,100.0,67.04,83.52,0.56,85.0,83.33,1.0,0.0,1.0,1.0
LINEAR17,100.0,20.37,60.19,0.56,61.67,60.0,0.98,0.0,0.99,0.97
LINEAR18,100.0,72.96,86.48,0.56,86.67,85.0,0.98,0.0,0.99,0.98
LINEAR19,100.0,49.26,74.63,2.47,76.67,68.33,0.95,0.03,0.96,0.88
LINEAR20,100.0,83.33,91.67,0.83,93.33,90.0,0.99,0.01,1.0,0.97
LINEAR21,100.0,96.67,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR22,100.0,81.11,90.56,0.83,91.67,90.0,0.99,0.01,1.0,0.97
LINEAR23,100.0,50.74,75.37,2.0,80.0,73.33,1.0,0.0,1.0,1.0
LINEAR24,100.0,80.37,90.19,2.12,91.67,85.0,0.98,0.0,0.98,0.97
LINEAR25,100.0,51.48,75.74,1.21,78.33,75.0,0.97,0.01,0.97,0.95
LINEAR26,100.0,82.22,91.11,1.44,93.33,88.33,1.0,0.0,1.0,1.0
LINEAR27,100.0,86.3,93.15,0.56,93.33,91.67,1.0,0.0,1.0,1.0
LINEAR28,100.0,90.37,95.19,0.56,96.67,95.0,0.99,0.01,1.0,0.98
LINEAR29,100.0,78.52,89.26,0.88,90.0,88.33,1.0,0.0,1.0,1.0
LINEAR30,100.0,18.15,59.07,0.88,60.0,58.33,0.99,0.0,1.0,0.98
LINEAR31,100.0,84.44,92.22,1.18,93.33,90.0,0.97,0.0,0.98,0.97
LINEAR32,100.0,48.52,74.26,2.52,76.67,68.33,0.94,0.02,0.95,0.89
LINEAR33,100.0,75.19,87.59,2.9,90.0,80.0,1.0,0.01,1.0,0.98
LINEAR34,100.0,89.26,94.63,1.11,95.0,91.67,1.0,0.01,1.0,0.98
LINEAR35,100.0,96.3,98.15,0.56,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR36,100.0,94.07,97.04,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR37,100.0,70.0,85.0,2.2,88.33,81.67,1.0,0.0,1.0,1.0
LINEAR38,100.0,22.59,61.3,0.73,61.67,60.0,0.94,0.0,0.94,0.94
LINEAR39,100.0,72.96,86.48,0.56,86.67,85.0,0.97,0.0,0.97,0.96
LINEAR40,100.0,79.63,89.81,0.56,90.0,88.33,0.99,0.02,1.0,0.93
LINEAR41,100.0,78.52,89.26,1.69,90.0,85.0,1.0,0.01,1.0,0.98
LINEAR42,100.0,88.52,94.26,1.69,95.0,90.0,1.0,0.0,1.0,0.99
LINEAR43,100.0,92.59,96.3,1.11,96.67,93.33,1.0,0.0,1.0,0.99
LINEAR44,100.0,89.26,94.63,1.11,95.0,91.67,1.0,0.0,1.0,1.0
LINEAR45,100.0,88.15,94.07,1.21,95.0,91.67,1.0,0.0,1.0,0.99
LINEAR46,100.0,87.78,93.89,1.18,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR47,100.0,14.07,57.04,0.73,58.33,56.67,1.0,0.0,1.0,1.0
LINEAR48,100.0,89.63,94.81,0.56,95.0,93.33,0.98,0.0,0.98,0.97
LINEAR49,100.0,72.96,86.48,0.56,86.67,85.0,0.96,0.02,0.98,0.9
LINEAR50,100.0,76.3,88.15,0.56,88.33,86.67,1.0,0.01,1.0,0.97
LINEAR51,100.0,93.33,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR52,100.0,89.63,94.81,1.3,96.67,91.67,1.0,0.0,1.0,1.0
LINEAR53,100.0,92.59,96.3,2.47,98.33,90.0,1.0,0.0,1.0,1.0
LINEAR54,100.0,80.0,90.0,1.44,91.67,86.67,1.0,0.0,1.0,1.0
LINEAR55,100.0,93.7,96.85,0.56,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR56,100.0,82.96,91.48,0.56,91.67,90.0,1.0,0.0,1.0,1.0
LINEAR57,100.0,32.22,66.11,1.67,70.0,65.0,1.0,0.0,1.0,1.0
LINEAR58,100.0,10.0,55.0,0.0,55.0,55.0,0.88,0.02,0.92,0.87
LINEAR59,97.04,10.0,53.52,0.56,55.0,53.33,0.86,0.01,0.89,0.86
LINEAR60,100.0,0.0,50.0,0.0,50.0,50.0,0.9,0.01,0.92,0.89
LINEAR61,100.0,3.33,51.67,0.0,51.67,51.67,0.94,0.0,0.95,0.94
LINEAR62,100.0,3.33,51.67,0.0,51.67,51.67,0.9,0.02,0.94,0.89
LINEAR63,86.67,20.37,53.52,0.56,55.0,53.33,0.77,0.01,0.8,0.76
LINEAR64,93.33,11.85,52.59,2.78,60.0,51.67,0.79,0.01,0.83,0.78
LINEAR65,100.0,7.04,53.52,0.56,55.0,53.33,0.86,0.01,0.89,0.85
LINEAR66,99.63,23.7,61.67,0.0,61.67,61.67,0.83,0.02,0.87,0.82
LINEAR67,96.67,6.67,51.67,0.0,51.67,51.67,0.86,0.01,0.88,0.85
LINEAR68,100.0,2.96,51.48,0.56,51.67,50.0,0.57,0.0,0.58,0.56
LINEAR69,100.0,0.0,50.0,0.0,50.0,50.0,0.56,0.01,0.56,0.54
LINEAR70,100.0,0.0,50.0,0.0,50.0,50.0,0.49,0.01,0.5,0.47
LINEAR71,86.67,6.67,46.67,0.0,46.67,46.67,0.54,0.01,0.54,0.53
LINEAR72,93.33,4.07,48.7,0.73,50.0,48.33,0.52,0.0,0.53,0.52
LINEAR73,100.0,0.37,50.19,0.56,51.67,50.0,0.43,0.0,0.44,0.43
LINEAR74,100.0,5.19,52.59,1.21,55.0,51.67,0.56,0.0,0.56,0.55
LINEAR75,96.67,3.33,50.0,0.0,50.0,50.0,0.47,0.01,0.49,0.46
LINEAR76,100.0,0.0,50.0,0.0,50.0,50.0,0.75,0.01,0.77,0.74
LINEAR77,100.0,0.0,50.0,0.0,50.0,50.0,0.59,0.01,0.6,0.55
LINEAR78,100.0,0.0,50.0,0.0,50.0,50.0,0.5,0.0,0.51,0.5
LINEAR79,92.96,0.0,46.48,0.56,46.67,45.0,0.54,0.01,0.55,0.53
LINEAR80,92.96,3.33,48.15,0.56,48.33,46.67,0.48,0.01,0.49,0.47
LINEAR81,100.0,0.0,50.0,0.0,50.0,50.0,0.56,0.0,0.56,0.55
LINEAR82,93.7,17.04,55.37,1.11,58.33,55.0,0.58,0.0,0.59,0.58
LINEAR83,96.67,0.0,48.33,0.0,48.33,48.33,0.55,0.01,0.57,0.54
LINEAR84,100.0,0.0,50.0,0.0,50.0,50.0,0.54,0.0,0.54,0.53
LINEAR85,86.67,11.11,48.89,0.83,50.0,48.33,0.65,0.0,0.66,0.65
LINEAR86,93.33,7.04,50.19,0.56,51.67,50.0,0.59,0.01,0.6,0.56
LINEAR87,100.0,0.0,50.0,0.0,50.0,50.0,0.62,0.0,0.62,0.61
LINEAR88,98.52,6.67,52.59,1.21,53.33,50.0,0.57,0.0,0.58,0.57
LINEAR89,96.67,0.0,48.33,0.0,48.33,48.33,0.56,0.01,0.58,0.56
LINEAR90,92.96,10.0,51.48,0.56,51.67,50.0,0.74,0.0,0.74,0.74
LINEAR91,96.3,10.0,53.15,0.56,53.33,51.67,0.74,0.0,0.74,0.73
LINEAR92,99.26,5.56,52.41,1.47,55.0,50.0,0.54,0.0,0.55,0.54
LINEAR93,100.0,0.0,50.0,0.0,50.0,50.0,0.59,0.01,0.61,0.57
LINEAR94,96.67,0.37,48.52,0.56,50.0,48.33,0.63,0.0,0.64,0.62
LINEAR95,93.33,3.7,48.52,0.56,50.0,48.33,0.71,0.01,0.72,0.7
LINEAR96,100.0,5.56,52.78,0.83,53.33,51.67,0.63,0.0,0.63,0.62
LINEAR97,100.0,3.33,51.67,0.0,51.67,51.67,0.65,0.0,0.66,0.65
LINEAR98,96.67,2.96,49.81,0.56,50.0,48.33,0.43,0.0,0.43,0.42
LINEAR99,100.0,0.37,50.19,0.56,51.67,50.0,0.66,0.0,0.66,0.65
LINEAR100,100.0,3.33,51.67,0.0,51.67,51.67,0.6,0.01,0.62,0.59
LINEAR101,96.3,0.0,48.15,0.56,48.33,46.67,0.53,0.0,0.53,0.52
LINEAR102,100.0,7.04,53.52,0.56,55.0,53.33,0.66,0.0,0.66,0.65
LINEAR103,100.0,10.37,55.19,0.56,56.67,55.0,0.63,0.01,0.65,0.63
LINEAR104,96.67,0.0,48.33,0.0,48.33,48.33,0.54,0.01,0.54,0.53
LINEAR105,100.0,10.0,55.0,0.0,55.0,55.0,0.76,0.01,0.78,0.75
LINEAR106,96.67,3.33,50.0,0.0,50.0,50.0,0.61,0.01,0.62,0.6
OLD1,0.0,0.0,60.0,0.0,60.0,60.0,0.5,0.0,0.5,0.5
OLD2,0.0,0.0,86.67,0.0,86.67,86.67,0.86,0.0,0.86,0.86
OLD3,0.0,0.0,51.67,0.0,51.67,51.67,0.39,0.0,0.39,0.39
OLD4,0.0,0.0,85.0,0.0,85.0,85.0,0.9,0.0,0.9,0.9
OLD5,0.0,0.0,81.67,0.0,81.67,81.67,0.85,0.0,0.85,0.85
OLD6,0.0,0.0,53.33,0.0,53.33,53.33,0.4,0.0,0.4,0.4
OLD7,0.0,0.0,95.0,0.0,95.0,95.0,0.98,0.0,0.98,0.98
OLD8,0.0,0.0,95.0,0.0,95.0,95.0,0.99,0.0,0.99,0.99
OLD9,0.0,0.0,83.33,0.0,83.33,83.33,0.82,0.0,0.82,0.82
OLD10,0.0,0.0,73.33,0.0,73.33,73.33,0.72,0.0,0.72,0.72
OLD11,0.0,0.0,65.0,0.0,65.0,65.0,0.6,0.0,0.6,0.6
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD15,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD16,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD17,0.0,0.0,90.0,0.0,90.0,90.0,0.95,0.0,0.95,0.95
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,73.33,0.0,73.33,73.33,0.82,0.0,0.82,0.82
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,90.0,0.0,90.0,90.0,0.95,0.0,0.95,0.95
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.21,0.0,0.21,0.21
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.3,0.0,0.3,0.3
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.27,0.0,0.27,0.27
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.34,0.34
OLD62,0.0,0.0,55.0,0.0,55.0,55.0,0.46,0.0,0.46,0.46
OLD63,0.0,0.0,51.67,0.0,51.67,51.67,0.29,0.0,0.29,0.29
OLD64,0.0,0.0,50.0,0.0,50.0,50.0,0.36,0.0,0.36,0.36
OLD65,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD66,0.0,0.0,60.0,0.0,60.0,60.0,0.59,0.0,0.59,0.59
OLD67,0.0,0.0,60.0,0.0,60.0,60.0,0.59,0.0,0.59,0.59
OLD68,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD69,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD70,0.0,0.0,58.33,0.0,58.33,58.33,0.52,0.0,0.52,0.52
OLD71,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD72,0.0,0.0,51.67,0.0,51.67,51.67,0.49,0.0,0.49,0.49
OLD73,0.0,0.0,51.67,0.0,51.67,51.67,0.51,0.0,0.51,0.51
OLD74,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD75,0.0,0.0,53.33,0.0,53.33,53.33,0.47,0.0,0.47,0.47
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.34,0.34
OLD77,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD78,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD79,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD80,0.0,0.0,53.33,0.0,53.33,53.33,0.52,0.0,0.52,0.52
OLD81,0.0,0.0,60.0,0.0,60.0,60.0,0.55,0.0,0.55,0.55
OLD82,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD83,0.0,0.0,56.67,0.0,56.67,56.67,0.48,0.0,0.48,0.48
OLD84,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD85,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD86,0.0,0.0,58.33,0.0,58.33,58.33,0.59,0.0,0.59,0.59
OLD87,0.0,0.0,58.33,0.0,58.33,58.33,0.58,0.0,0.58,0.58
OLD88,0.0,0.0,56.67,0.0,56.67,56.67,0.51,0.0,0.51,0.51
OLD89,0.0,0.0,50.0,0.0,50.0,50.0,0.42,0.0,0.42,0.42
OLD90,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD91,0.0,0.0,58.33,0.0,58.33,58.33,0.64,0.0,0.64,0.64
