Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF41,97.78,92.96,95.37,4.31,100.0,90.0,0.98,0.02,1.0,0.97
RBF42,94.44,92.96,93.7,6.55,100.0,85.0,0.96,0.05,1.0,0.89
RBF43,84.81,91.85,88.33,8.46,100.0,76.67,0.9,0.1,1.0,0.71
RBF44,77.04,88.15,82.59,10.64,95.0,63.33,0.85,0.15,0.98,0.55
RBF45,84.07,62.59,73.33,13.23,88.33,50.0,0.83,0.17,1.0,0.54
RBF46,87.04,52.22,69.63,11.42,83.33,53.33,0.84,0.13,0.98,0.67
RBF47,88.15,12.22,50.19,1.76,53.33,48.33,0.61,0.12,0.7,0.33
RBF48,97.04,97.41,97.22,1.44,98.33,95.0,0.99,0.01,1.0,0.97
RBF49,96.67,98.89,97.78,1.86,100.0,95.0,1.0,0.0,1.0,1.0
RBF50,97.78,91.11,94.44,5.71,100.0,86.67,0.98,0.03,1.0,0.92
RBF51,94.44,97.04,95.74,4.87,100.0,88.33,0.96,0.05,1.0,0.89
RBF52,85.56,88.52,87.04,12.04,100.0,68.33,0.9,0.11,1.0,0.7
RBF53,77.04,91.85,84.44,13.84,96.67,60.0,0.85,0.17,0.99,0.51
RBF54,72.59,61.85,67.22,20.05,90.0,40.0,0.74,0.25,0.99,0.37
RBF55,85.56,51.85,68.7,12.38,83.33,53.33,0.81,0.15,0.98,0.64
RBF56,82.96,52.22,67.59,12.28,85.0,50.0,0.82,0.13,0.97,0.58
RBF57,89.26,26.67,57.96,5.7,66.67,46.67,0.81,0.1,0.9,0.56
RBF58,90.74,22.22,56.48,4.12,63.33,50.0,0.78,0.04,0.83,0.72
RBF59,69.26,74.44,71.85,4.89,81.67,66.67,0.8,0.03,0.84,0.77
RBF60,94.44,29.26,61.85,4.75,68.33,55.0,0.9,0.03,0.93,0.83
RBF61,91.85,27.04,59.44,7.68,70.0,50.0,0.83,0.09,0.93,0.7
RBF62,85.93,18.89,52.41,5.01,58.33,45.0,0.7,0.07,0.79,0.57
RBF63,72.59,56.67,64.63,5.45,73.33,60.0,0.73,0.1,0.81,0.56
RBF64,72.96,30.37,51.67,3.82,55.0,45.0,0.59,0.15,0.77,0.44
RBF65,85.19,44.07,64.63,7.16,78.33,55.0,0.72,0.08,0.8,0.56
RBF66,88.89,40.74,64.81,7.88,75.0,55.0,0.75,0.08,0.87,0.64
RBF67,82.96,43.7,63.33,10.03,78.33,50.0,0.71,0.12,0.84,0.55
RBF68,94.81,11.85,53.33,1.18,55.0,51.67,0.53,0.05,0.61,0.48
RBF69,91.85,8.52,50.19,1.0,51.67,48.33,0.56,0.02,0.58,0.51
RBF70,87.78,12.59,50.19,2.12,55.0,48.33,0.46,0.06,0.52,0.39
RBF71,72.96,36.67,54.81,5.8,66.67,48.33,0.56,0.04,0.63,0.51
RBF72,66.67,27.78,47.22,3.23,50.0,41.67,0.45,0.05,0.51,0.37
RBF73,77.78,18.15,47.96,2.47,51.67,45.0,0.53,0.06,0.6,0.46
RBF74,74.07,20.74,47.41,2.65,50.0,41.67,0.51,0.03,0.54,0.43
RBF75,95.19,8.15,51.67,0.83,53.33,50.0,0.51,0.02,0.54,0.48
RBF76,94.44,3.7,49.07,2.06,51.67,45.0,0.75,0.03,0.78,0.68
RBF77,91.48,8.52,50.0,1.44,51.67,46.67,0.56,0.04,0.6,0.5
RBF78,89.26,22.22,55.74,4.01,61.67,51.67,0.49,0.06,0.56,0.42
RBF79,71.85,28.15,50.0,3.73,53.33,43.33,0.51,0.07,0.59,0.4
RBF80,80.0,14.44,47.22,3.33,50.0,43.33,0.44,0.05,0.51,0.38
RBF81,83.33,11.48,47.41,4.09,55.0,43.33,0.5,0.04,0.55,0.43
RBF82,94.07,4.44,49.26,2.22,51.67,46.67,0.53,0.07,0.61,0.45
RBF83,90.0,11.11,50.56,2.76,55.0,46.67,0.5,0.04,0.55,0.45
RBF84,87.41,10.74,49.07,1.88,51.67,46.67,0.49,0.02,0.52,0.45
RBF85,78.15,21.11,49.63,3.09,53.33,45.0,0.6,0.06,0.65,0.47
RBF86,71.85,25.93,48.89,2.89,55.0,46.67,0.45,0.03,0.51,0.41
RBF87,77.04,21.11,49.07,4.8,56.67,41.67,0.57,0.05,0.64,0.51
RBF88,83.7,14.44,49.07,1.69,50.0,45.0,0.49,0.02,0.53,0.46
RBF89,89.26,5.93,47.59,1.47,50.0,45.0,0.51,0.02,0.54,0.47
RBF90,68.89,40.37,54.63,6.28,65.0,48.33,0.59,0.04,0.64,0.52
RBF91,74.44,16.3,45.37,3.41,50.0,40.0,0.45,0.06,0.52,0.38
RBF92,84.81,10.74,47.78,2.5,50.0,41.67,0.53,0.03,0.58,0.49
RBF93,88.15,17.41,52.78,5.65,61.67,46.67,0.54,0.08,0.65,0.45
RBF94,87.04,14.81,50.93,4.65,58.33,43.33,0.55,0.03,0.59,0.5
RBF95,72.22,15.19,43.7,5.58,48.33,33.33,0.4,0.07,0.5,0.31
RBF96,85.19,10.37,47.78,3.54,51.67,41.67,0.5,0.06,0.58,0.44
RBF97,88.15,10.37,49.26,2.22,53.33,46.67,0.5,0.02,0.53,0.48
RBF98,83.33,9.63,46.48,2.94,50.0,40.0,0.48,0.05,0.54,0.42
RBF99,75.56,20.37,47.96,2.86,51.67,41.67,0.52,0.08,0.61,0.43
RBF100,89.26,9.26,49.26,2.06,51.67,46.67,0.5,0.02,0.54,0.48
RBF101,84.81,13.33,49.07,2.22,51.67,45.0,0.51,0.04,0.55,0.42
RBF102,84.44,16.67,50.56,3.73,58.33,46.67,0.53,0.06,0.63,0.45
RBF103,83.33,14.07,48.7,1.82,51.67,46.67,0.47,0.03,0.51,0.43
RBF104,83.33,11.48,47.41,2.22,50.0,43.33,0.51,0.03,0.55,0.48
RBF105,67.78,33.7,50.74,2.52,53.33,46.67,0.52,0.08,0.61,0.4
RBF106,80.37,19.26,49.81,4.03,55.0,45.0,0.52,0.04,0.57,0.43
LINEAR1,92.22,16.67,54.44,2.2,58.33,53.33,0.62,0.01,0.64,0.6
LINEAR2,100.0,50.0,75.0,5.27,78.33,65.0,0.98,0.0,0.98,0.98
LINEAR3,100.0,0.0,50.0,0.0,50.0,50.0,0.62,0.02,0.66,0.59
LINEAR4,100.0,65.93,82.96,4.06,85.0,75.0,0.94,0.01,0.94,0.93
LINEAR5,100.0,18.52,59.26,1.47,60.0,56.67,0.89,0.01,0.9,0.87
LINEAR6,100.0,7.41,53.7,0.73,55.0,53.33,0.8,0.03,0.87,0.78
LINEAR7,100.0,80.37,90.19,2.94,91.67,85.0,0.99,0.0,0.99,0.98
LINEAR8,100.0,47.78,73.89,2.76,76.67,68.33,0.95,0.01,0.95,0.93
LINEAR9,100.0,15.19,57.59,1.47,58.33,55.0,0.98,0.0,0.98,0.97
LINEAR10,100.0,6.67,53.33,0.0,53.33,53.33,0.96,0.0,0.97,0.96
LINEAR11,100.0,12.59,56.3,0.73,56.67,55.0,0.92,0.01,0.93,0.91
LINEAR12,100.0,75.93,87.96,1.82,90.0,85.0,0.94,0.02,0.95,0.9
LINEAR13,100.0,81.48,90.74,2.37,93.33,86.67,0.99,0.02,1.0,0.95
LINEAR14,100.0,95.19,97.59,1.47,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR15,100.0,93.33,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR16,100.0,78.52,89.26,1.47,90.0,86.67,1.0,0.01,1.0,0.98
LINEAR17,100.0,14.44,57.22,0.83,58.33,56.67,0.94,0.0,0.95,0.94
LINEAR18,100.0,84.07,92.04,4.23,95.0,85.0,0.98,0.01,0.98,0.96
LINEAR19,100.0,92.22,96.11,1.18,96.67,93.33,0.96,0.01,0.97,0.95
LINEAR20,100.0,95.19,97.59,1.47,98.33,95.0,0.99,0.01,1.0,0.98
LINEAR21,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR22,100.0,85.93,92.96,0.73,93.33,91.67,1.0,0.0,1.0,0.99
LINEAR23,100.0,61.48,80.74,1.21,83.33,80.0,0.99,0.01,1.0,0.98
LINEAR24,100.0,89.63,94.81,0.56,95.0,93.33,0.98,0.01,0.98,0.96
LINEAR25,100.0,84.07,92.04,1.62,95.0,90.0,0.98,0.01,0.99,0.97
LINEAR26,100.0,95.93,97.96,1.11,98.33,95.0,0.99,0.01,1.0,0.97
LINEAR27,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR28,100.0,84.44,92.22,2.2,93.33,88.33,1.0,0.01,1.0,0.98
LINEAR29,100.0,84.07,92.04,2.61,93.33,86.67,0.99,0.01,1.0,0.97
LINEAR30,100.0,5.93,52.96,0.73,53.33,51.67,0.98,0.01,0.99,0.96
LINEAR31,100.0,84.81,92.41,2.06,95.0,88.33,0.99,0.01,1.0,0.98
LINEAR32,100.0,83.33,91.67,2.2,95.0,88.33,0.99,0.02,1.0,0.96
LINEAR33,100.0,95.19,97.59,2.06,100.0,93.33,1.0,0.0,1.0,1.0
LINEAR34,100.0,95.19,97.59,1.47,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR35,100.0,94.44,97.22,2.2,98.33,93.33,1.0,0.0,1.0,0.99
LINEAR36,100.0,92.59,96.3,0.73,96.67,95.0,1.0,0.0,1.0,0.99
LINEAR37,100.0,90.37,95.19,1.76,96.67,91.67,0.99,0.01,1.0,0.98
LINEAR38,100.0,11.11,55.56,0.83,56.67,55.0,0.93,0.0,0.93,0.92
LINEAR39,100.0,91.85,95.93,1.47,96.67,93.33,0.98,0.01,0.99,0.97
LINEAR40,100.0,86.3,93.15,1.0,95.0,91.67,0.96,0.02,0.98,0.92
LINEAR41,100.0,92.96,96.48,0.56,96.67,95.0,0.99,0.01,1.0,0.97
LINEAR42,100.0,96.67,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR43,100.0,97.78,98.89,2.2,100.0,95.0,1.0,0.0,1.0,1.0
LINEAR44,100.0,88.52,94.26,1.69,96.67,91.67,1.0,0.0,1.0,0.99
LINEAR45,100.0,87.04,93.52,1.76,95.0,90.0,1.0,0.01,1.0,0.98
LINEAR46,100.0,71.11,85.56,2.04,88.33,81.67,1.0,0.0,1.0,1.0
LINEAR47,100.0,3.33,51.67,0.0,51.67,51.67,0.95,0.01,0.96,0.94
LINEAR48,97.41,92.59,95.0,0.0,95.0,95.0,0.96,0.01,0.97,0.94
LINEAR49,100.0,90.0,95.0,0.0,95.0,95.0,0.97,0.02,0.99,0.93
LINEAR50,100.0,80.74,90.37,2.61,91.67,85.0,0.99,0.02,1.0,0.95
LINEAR51,100.0,96.67,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR52,100.0,84.81,92.41,3.34,95.0,86.67,1.0,0.01,1.0,0.98
LINEAR53,100.0,88.15,94.07,1.47,95.0,91.67,1.0,0.0,1.0,0.99
LINEAR54,100.0,85.56,92.78,1.18,93.33,90.0,1.0,0.0,1.0,1.0
LINEAR55,100.0,81.11,90.56,1.44,91.67,88.33,1.0,0.0,1.0,1.0
LINEAR56,100.0,80.74,90.37,3.09,93.33,85.0,1.0,0.0,1.0,0.99
LINEAR57,100.0,32.22,66.11,1.67,68.33,63.33,1.0,0.0,1.0,1.0
LINEAR58,100.0,15.56,57.78,1.18,58.33,55.0,0.83,0.06,0.95,0.79
LINEAR59,100.0,2.96,51.48,2.94,56.67,50.0,0.74,0.04,0.81,0.71
LINEAR60,100.0,0.0,50.0,0.0,50.0,50.0,0.89,0.03,0.94,0.87
LINEAR61,100.0,10.37,55.19,0.56,56.67,55.0,0.94,0.02,0.96,0.91
LINEAR62,100.0,3.33,51.67,0.0,51.67,51.67,0.93,0.01,0.96,0.92
LINEAR63,100.0,0.0,50.0,0.0,50.0,50.0,0.84,0.0,0.84,0.83
LINEAR64,100.0,0.0,50.0,0.0,50.0,50.0,0.81,0.01,0.82,0.8
LINEAR65,100.0,4.07,52.04,0.73,53.33,51.67,0.81,0.02,0.84,0.79
LINEAR66,100.0,0.0,50.0,0.0,50.0,50.0,0.89,0.01,0.91,0.89
LINEAR67,100.0,6.67,53.33,0.0,53.33,53.33,0.86,0.01,0.88,0.85
LINEAR68,100.0,3.33,51.67,0.0,51.67,51.67,0.59,0.0,0.59,0.58
LINEAR69,100.0,0.0,50.0,0.0,50.0,50.0,0.61,0.02,0.64,0.59
LINEAR70,100.0,0.0,50.0,0.0,50.0,50.0,0.5,0.01,0.51,0.48
LINEAR71,99.26,0.0,49.63,0.73,50.0,48.33,0.51,0.02,0.54,0.5
LINEAR72,100.0,0.0,50.0,0.0,50.0,50.0,0.5,0.02,0.52,0.47
LINEAR73,100.0,0.0,50.0,0.0,50.0,50.0,0.5,0.0,0.5,0.49
LINEAR74,100.0,0.0,50.0,0.0,50.0,50.0,0.55,0.01,0.56,0.54
LINEAR75,100.0,0.0,50.0,0.0,50.0,50.0,0.5,0.0,0.51,0.49
LINEAR76,100.0,0.0,50.0,0.0,50.0,50.0,0.75,0.04,0.82,0.72
LINEAR77,100.0,0.0,50.0,0.0,50.0,50.0,0.65,0.02,0.69,0.63
LINEAR78,100.0,0.0,50.0,0.0,50.0,50.0,0.34,0.01,0.36,0.33
LINEAR79,99.26,0.0,49.63,0.73,50.0,48.33,0.56,0.01,0.58,0.55
LINEAR80,100.0,2.59,51.3,0.73,51.67,50.0,0.45,0.0,0.46,0.44
LINEAR81,100.0,0.0,50.0,0.0,50.0,50.0,0.53,0.01,0.54,0.52
LINEAR82,100.0,3.33,51.67,0.0,51.67,51.67,0.52,0.0,0.53,0.51
LINEAR83,100.0,3.33,51.67,0.0,51.67,51.67,0.46,0.01,0.48,0.45
LINEAR84,100.0,0.0,50.0,0.0,50.0,50.0,0.64,0.0,0.65,0.63
LINEAR85,100.0,0.0,50.0,0.0,50.0,50.0,0.67,0.02,0.69,0.65
LINEAR86,100.0,0.0,50.0,0.0,50.0,50.0,0.55,0.01,0.56,0.54
LINEAR87,100.0,0.0,50.0,0.0,50.0,50.0,0.62,0.01,0.64,0.61
LINEAR88,100.0,0.0,50.0,0.0,50.0,50.0,0.52,0.0,0.52,0.51
LINEAR89,100.0,0.0,50.0,0.0,50.0,50.0,0.48,0.0,0.48,0.47
LINEAR90,99.63,0.0,49.81,0.56,50.0,48.33,0.79,0.01,0.8,0.78
LINEAR91,100.0,0.0,50.0,0.0,50.0,50.0,0.59,0.01,0.6,0.58
LINEAR92,100.0,2.96,51.48,0.56,51.67,50.0,0.64,0.01,0.66,0.63
LINEAR93,100.0,0.0,50.0,0.0,50.0,50.0,0.58,0.0,0.59,0.58
LINEAR94,100.0,3.33,51.67,0.0,51.67,51.67,0.56,0.01,0.57,0.55
LINEAR95,100.0,0.0,50.0,0.0,50.0,50.0,0.65,0.01,0.66,0.65
LINEAR96,100.0,3.33,51.67,0.0,51.67,51.67,0.64,0.01,0.65,0.62
LINEAR97,100.0,0.0,50.0,0.0,50.0,50.0,0.58,0.01,0.6,0.58
LINEAR98,100.0,3.33,51.67,0.0,51.67,51.67,0.54,0.01,0.56,0.53
LINEAR99,100.0,2.96,51.48,0.56,51.67,50.0,0.59,0.0,0.6,0.58
LINEAR100,100.0,0.0,50.0,0.0,50.0,50.0,0.6,0.0,0.6,0.59
LINEAR101,100.0,2.59,51.3,0.73,51.67,50.0,0.51,0.01,0.53,0.5
LINEAR102,100.0,0.0,50.0,0.0,50.0,50.0,0.71,0.01,0.72,0.7
LINEAR103,100.0,2.59,51.3,0.73,51.67,50.0,0.58,0.01,0.6,0.58
LINEAR104,100.0,0.0,50.0,0.0,50.0,50.0,0.56,0.0,0.57,0.56
LINEAR105,100.0,0.0,50.0,0.0,50.0,50.0,0.73,0.01,0.73,0.71
LINEAR106,99.26,3.33,51.3,0.73,51.67,50.0,0.5,0.0,0.51,0.49
OLD1,0.0,0.0,60.0,0.0,60.0,60.0,0.49,0.0,0.49,0.49
OLD2,0.0,0.0,83.33,0.0,83.33,83.33,0.81,0.0,0.81,0.81
OLD3,0.0,0.0,53.33,0.0,53.33,53.33,0.41,0.0,0.41,0.41
OLD4,0.0,0.0,81.67,0.0,81.67,81.67,0.9,0.0,0.9,0.9
OLD5,0.0,0.0,80.0,0.0,80.0,80.0,0.8,0.0,0.8,0.8
OLD6,0.0,0.0,50.0,0.0,50.0,50.0,0.41,0.0,0.41,0.41
OLD7,0.0,0.0,91.67,0.0,91.67,91.67,0.98,0.0,0.98,0.98
OLD8,0.0,0.0,90.0,0.0,90.0,90.0,0.92,0.0,0.92,0.92
OLD9,0.0,0.0,75.0,0.0,75.0,75.0,0.73,0.0,0.73,0.73
OLD10,0.0,0.0,65.0,0.0,65.0,65.0,0.65,0.0,0.65,0.65
OLD11,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD15,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD16,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD17,0.0,0.0,86.67,0.0,86.67,86.67,0.9,0.0,0.9,0.9
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,95.0,0.0,95.0,95.0,0.96,0.0,0.96,0.96
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,73.33,0.0,73.33,73.33,0.8,0.0,0.8,0.8
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,81.67,0.0,81.67,81.67,0.89,0.0,0.89,0.89
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,96.67,0.0,96.67,96.67,0.97,0.0,0.97,0.97
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.24,0.0,0.24,0.24
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.31,0.0,0.31,0.31
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.36,0.0,0.36,0.36
OLD62,0.0,0.0,51.67,0.0,51.67,51.67,0.43,0.0,0.43,0.43
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD64,0.0,0.0,51.67,0.0,51.67,51.67,0.38,0.0,0.38,0.38
OLD65,0.0,0.0,60.0,0.0,60.0,60.0,0.55,0.0,0.55,0.55
OLD66,0.0,0.0,60.0,0.0,60.0,60.0,0.58,0.0,0.58,0.58
OLD67,0.0,0.0,66.67,0.0,66.67,66.67,0.62,0.0,0.62,0.62
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD69,0.0,0.0,50.0,0.0,50.0,50.0,0.45,0.0,0.45,0.45
OLD70,0.0,0.0,56.67,0.0,56.67,56.67,0.5,0.0,0.5,0.5
OLD71,0.0,0.0,51.67,0.0,51.67,51.67,0.48,0.0,0.48,0.48
OLD72,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD73,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD74,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD75,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.37,0.0,0.37,0.37
OLD77,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD78,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD79,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD80,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD81,0.0,0.0,58.33,0.0,58.33,58.33,0.54,0.0,0.54,0.54
OLD82,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD83,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD84,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD85,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD86,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD87,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD88,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD89,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD90,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD91,0.0,0.0,58.33,0.0,58.33,58.33,0.57,0.0,0.57,0.57
