Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF39,92.96,91.85,92.41,3.45,96.67,88.33,0.97,0.02,0.99,0.94
RBF40,98.52,85.93,92.22,6.29,100.0,85.0,0.98,0.02,1.0,0.93
RBF41,93.7,95.93,94.81,3.48,98.33,86.67,0.96,0.06,1.0,0.81
RBF42,91.48,98.15,94.81,3.67,98.33,86.67,0.94,0.07,1.0,0.75
RBF43,94.81,82.59,88.7,3.31,95.0,83.33,0.96,0.03,0.99,0.9
RBF44,92.22,80.74,86.48,7.09,96.67,73.33,0.94,0.06,0.99,0.8
RBF45,93.33,51.85,72.59,6.35,80.0,61.67,0.94,0.08,0.99,0.77
RBF46,94.44,71.85,83.15,11.47,93.33,65.0,0.95,0.06,1.0,0.8
RBF47,94.07,34.81,64.44,5.0,73.33,58.33,0.87,0.04,0.92,0.81
RBF48,92.59,95.93,94.26,1.88,96.67,91.67,0.97,0.02,1.0,0.94
RBF49,98.15,96.3,97.22,2.36,100.0,93.33,1.0,0.01,1.0,0.98
RBF50,98.89,98.52,98.7,1.39,100.0,96.67,1.0,0.01,1.0,0.97
RBF51,91.85,94.07,92.96,3.61,98.33,85.0,0.94,0.07,0.99,0.77
RBF52,94.44,84.44,89.44,3.63,96.67,83.33,0.96,0.03,0.99,0.9
RBF53,91.85,81.85,86.85,7.47,96.67,75.0,0.94,0.06,1.0,0.79
RBF54,95.19,58.89,77.04,3.61,81.67,70.0,0.95,0.06,1.0,0.82
RBF55,94.44,70.74,82.59,6.13,91.67,76.67,0.95,0.06,1.0,0.81
RBF56,96.67,57.04,76.85,6.15,86.67,68.33,0.96,0.06,1.0,0.87
RBF57,78.52,76.67,77.59,7.95,88.33,65.0,0.84,0.11,0.97,0.63
RBF58,91.48,17.41,54.44,2.89,60.0,51.67,0.86,0.05,0.89,0.74
RBF59,85.93,10.74,48.33,5.53,55.0,38.33,0.78,0.13,0.88,0.5
RBF60,92.59,3.7,48.15,5.68,58.33,36.67,0.81,0.13,0.91,0.48
RBF61,92.22,7.41,49.81,4.37,56.67,41.67,0.79,0.08,0.86,0.62
RBF62,85.93,17.04,51.48,2.27,55.0,48.33,0.72,0.04,0.75,0.63
RBF63,64.44,73.7,69.07,6.24,76.67,61.67,0.76,0.04,0.81,0.68
RBF64,91.48,45.56,68.52,4.37,75.0,61.67,0.79,0.1,0.9,0.59
RBF65,70.37,58.15,64.26,3.24,70.0,61.67,0.7,0.04,0.8,0.66
RBF66,93.33,23.7,58.52,5.17,65.0,50.0,0.74,0.1,0.82,0.52
RBF67,61.48,58.52,60.0,4.08,63.33,50.0,0.64,0.05,0.74,0.6
RBF68,94.07,5.19,49.63,1.11,50.0,46.67,0.55,0.04,0.61,0.45
RBF69,92.22,2.59,47.41,3.24,51.67,40.0,0.54,0.06,0.59,0.43
RBF70,75.56,18.15,46.85,5.3,56.67,40.0,0.44,0.04,0.49,0.38
RBF71,45.56,44.44,45.0,3.54,50.0,40.0,0.48,0.04,0.54,0.39
RBF72,67.04,34.81,50.93,3.55,56.67,46.67,0.5,0.03,0.54,0.45
RBF73,65.56,34.44,50.0,3.12,55.0,45.0,0.48,0.02,0.52,0.45
RBF74,85.19,18.15,51.67,2.36,55.0,48.33,0.52,0.02,0.54,0.48
RBF75,61.85,28.89,45.37,5.58,56.67,38.33,0.47,0.05,0.57,0.43
RBF76,92.22,1.11,46.67,3.44,50.0,38.33,0.69,0.14,0.85,0.38
RBF77,92.96,6.3,49.63,1.82,53.33,48.33,0.54,0.02,0.56,0.5
RBF78,81.85,12.22,47.04,3.09,50.0,41.67,0.48,0.02,0.52,0.45
RBF79,59.63,27.41,43.52,6.32,51.67,33.33,0.41,0.03,0.45,0.36
RBF80,83.7,12.96,48.33,3.0,51.67,43.33,0.47,0.02,0.5,0.43
RBF81,68.89,31.48,50.19,2.56,55.0,46.67,0.5,0.01,0.52,0.48
RBF82,88.52,17.04,52.78,3.33,58.33,48.33,0.51,0.03,0.54,0.46
RBF83,56.3,45.19,50.74,5.53,61.67,43.33,0.51,0.05,0.61,0.45
RBF84,86.67,15.56,51.11,2.76,56.67,46.67,0.53,0.04,0.58,0.44
RBF85,64.07,34.81,49.44,4.17,55.0,43.33,0.48,0.02,0.51,0.45
RBF86,81.11,21.48,51.3,3.41,55.0,45.0,0.48,0.03,0.52,0.44
RBF87,66.3,32.59,49.44,3.54,56.67,45.0,0.55,0.04,0.61,0.48
RBF88,92.22,11.48,51.85,1.76,55.0,48.33,0.51,0.03,0.54,0.43
RBF89,54.81,53.33,54.07,4.01,63.33,50.0,0.55,0.04,0.62,0.47
RBF90,63.7,39.63,51.67,5.27,61.67,43.33,0.51,0.03,0.58,0.47
RBF91,94.44,21.85,58.15,4.2,63.33,51.67,0.63,0.04,0.67,0.55
RBF92,80.74,27.78,54.26,3.92,63.33,50.0,0.5,0.03,0.53,0.46
RBF93,85.19,16.67,50.93,1.88,53.33,46.67,0.55,0.03,0.6,0.49
RBF94,51.85,51.11,51.48,2.56,55.0,48.33,0.51,0.04,0.6,0.47
RBF95,94.07,15.19,54.63,3.8,61.67,50.0,0.61,0.06,0.68,0.52
RBF96,90.37,19.26,54.81,2.42,60.0,51.67,0.54,0.03,0.59,0.5
RBF97,89.63,7.41,48.52,2.27,51.67,45.0,0.54,0.07,0.61,0.43
RBF98,59.26,42.59,50.93,6.72,60.0,40.0,0.52,0.08,0.63,0.35
RBF99,82.96,32.22,57.59,3.55,60.0,50.0,0.56,0.02,0.6,0.52
RBF100,88.89,18.52,53.7,5.45,58.33,45.0,0.53,0.03,0.55,0.46
RBF101,62.59,30.74,46.67,6.45,58.33,36.67,0.45,0.06,0.57,0.39
RBF102,68.52,33.7,51.11,2.76,53.33,45.0,0.52,0.02,0.55,0.49
RBF103,93.7,6.67,50.19,2.27,53.33,46.67,0.56,0.03,0.61,0.53
RBF104,67.78,38.52,53.15,6.43,63.33,43.33,0.54,0.05,0.63,0.47
RBF105,85.56,15.56,50.56,4.25,56.67,43.33,0.61,0.06,0.67,0.47
RBF106,48.89,60.74,54.81,5.1,60.0,46.67,0.55,0.02,0.58,0.51
LINEAR1,97.78,12.59,55.19,1.0,56.67,53.33,0.82,0.04,0.88,0.79
LINEAR2,99.26,56.3,77.78,1.86,80.0,75.0,0.99,0.0,0.99,0.98
LINEAR3,97.41,0.0,48.7,0.73,50.0,48.33,0.79,0.02,0.81,0.77
LINEAR4,97.04,68.52,82.78,3.0,85.0,78.33,0.94,0.0,0.95,0.94
LINEAR5,96.67,20.0,58.33,0.0,58.33,58.33,0.91,0.01,0.93,0.91
LINEAR6,100.0,6.67,53.33,0.0,53.33,53.33,0.91,0.01,0.92,0.89
LINEAR7,97.41,89.26,93.33,0.0,93.33,93.33,0.98,0.01,0.99,0.97
LINEAR8,96.67,65.56,81.11,1.67,83.33,78.33,0.95,0.0,0.95,0.95
LINEAR9,100.0,18.52,59.26,1.47,61.67,58.33,0.99,0.0,1.0,0.99
LINEAR10,100.0,23.7,61.85,1.55,63.33,58.33,0.99,0.01,1.0,0.98
LINEAR11,98.89,10.0,54.44,1.18,55.0,51.67,0.86,0.0,0.87,0.86
LINEAR12,93.33,94.81,94.07,0.88,95.0,93.33,0.98,0.01,0.99,0.97
LINEAR13,100.0,88.15,94.07,1.88,95.0,90.0,0.97,0.0,0.97,0.96
LINEAR14,100.0,98.89,99.44,0.83,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR15,100.0,90.0,95.0,0.0,95.0,95.0,1.0,0.0,1.0,1.0
LINEAR16,100.0,72.22,86.11,0.83,86.67,85.0,1.0,0.0,1.0,0.99
LINEAR17,100.0,43.7,71.85,2.94,76.67,70.0,0.96,0.0,0.97,0.95
LINEAR18,97.04,77.78,87.41,1.88,88.33,83.33,0.98,0.01,0.98,0.96
LINEAR19,100.0,79.26,89.63,0.73,90.0,88.33,0.94,0.01,0.95,0.93
LINEAR20,100.0,99.63,99.81,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR21,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR22,100.0,80.37,90.19,0.56,91.67,90.0,0.95,0.03,0.97,0.91
LINEAR23,100.0,66.3,83.15,2.56,88.33,81.67,1.0,0.0,1.0,0.99
LINEAR24,97.78,84.44,91.11,0.83,91.67,90.0,0.98,0.01,0.98,0.97
LINEAR25,97.41,88.15,92.78,1.86,95.0,90.0,0.96,0.0,0.97,0.95
LINEAR26,100.0,96.3,98.15,0.56,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR27,100.0,96.67,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR28,100.0,88.89,94.44,3.23,96.67,88.33,1.0,0.0,1.0,1.0
LINEAR29,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR30,100.0,8.15,54.07,1.47,56.67,53.33,0.98,0.0,0.98,0.97
LINEAR31,97.78,81.11,89.44,3.33,91.67,85.0,0.97,0.01,0.98,0.96
LINEAR32,100.0,82.96,91.48,2.94,93.33,86.67,0.96,0.0,0.97,0.96
LINEAR33,100.0,96.67,98.33,0.0,98.33,98.33,0.99,0.01,1.0,0.98
LINEAR34,100.0,95.19,97.59,0.88,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR35,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR36,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR37,100.0,74.07,87.04,0.73,88.33,86.67,1.0,0.0,1.0,1.0
LINEAR38,96.67,19.26,57.96,2.17,61.67,56.67,0.88,0.0,0.88,0.87
LINEAR39,97.04,79.26,88.15,0.56,88.33,86.67,0.95,0.03,0.97,0.89
LINEAR40,100.0,58.15,79.07,1.47,80.0,76.67,0.94,0.07,0.98,0.82
LINEAR41,100.0,93.33,96.67,0.0,96.67,96.67,0.99,0.01,1.0,0.97
LINEAR42,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR43,100.0,90.37,95.19,0.56,96.67,95.0,1.0,0.0,1.0,0.99
LINEAR44,100.0,99.63,99.81,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR45,100.0,75.93,87.96,2.61,91.67,83.33,1.0,0.01,1.0,0.98
LINEAR46,100.0,85.56,92.78,1.67,95.0,91.67,1.0,0.0,1.0,1.0
LINEAR47,100.0,9.63,54.81,0.56,55.0,53.33,0.95,0.0,0.96,0.94
LINEAR48,97.78,77.41,87.59,1.21,88.33,85.0,0.97,0.02,0.98,0.93
LINEAR49,98.89,71.85,85.37,1.11,86.67,83.33,0.93,0.03,0.94,0.88
LINEAR50,100.0,87.78,93.89,1.67,95.0,91.67,0.98,0.03,1.0,0.94
LINEAR51,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR52,100.0,93.33,96.67,2.5,98.33,93.33,1.0,0.0,1.0,0.99
LINEAR53,100.0,96.67,98.33,0.0,98.33,98.33,1.0,0.0,1.0,0.99
LINEAR54,100.0,78.89,89.44,4.49,93.33,81.67,1.0,0.0,1.0,1.0
LINEAR55,100.0,91.48,95.74,1.69,96.67,91.67,1.0,0.0,1.0,1.0
LINEAR56,100.0,72.59,86.3,0.73,86.67,85.0,1.0,0.0,1.0,1.0
LINEAR57,100.0,68.52,84.26,1.47,86.67,83.33,1.0,0.01,1.0,0.99
LINEAR58,97.78,6.67,52.22,0.83,53.33,51.67,0.89,0.06,0.96,0.84
LINEAR59,100.0,3.33,51.67,0.0,51.67,51.67,0.94,0.01,0.96,0.93
LINEAR60,100.0,0.0,50.0,0.0,50.0,50.0,0.93,0.01,0.95,0.92
LINEAR61,100.0,0.0,50.0,0.0,50.0,50.0,0.94,0.01,0.96,0.93
LINEAR62,98.89,8.89,53.89,1.18,55.0,51.67,0.88,0.0,0.89,0.88
LINEAR63,89.63,22.22,55.93,3.55,61.67,51.67,0.72,0.04,0.78,0.69
LINEAR64,99.63,7.41,53.52,1.0,55.0,51.67,0.89,0.01,0.91,0.88
LINEAR65,92.59,24.44,58.52,2.94,63.33,56.67,0.8,0.01,0.83,0.79
LINEAR66,100.0,0.74,50.37,0.73,51.67,50.0,0.87,0.01,0.89,0.87
LINEAR67,94.81,16.67,55.74,1.69,56.67,51.67,0.68,0.01,0.69,0.66
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0,0.61,0.01,0.62,0.6
LINEAR69,100.0,0.0,50.0,0.0,50.0,50.0,0.62,0.01,0.63,0.61
LINEAR70,95.56,3.33,49.44,0.83,50.0,48.33,0.43,0.01,0.44,0.41
LINEAR71,85.56,7.41,46.48,0.56,46.67,45.0,0.46,0.0,0.46,0.45
LINEAR72,96.67,0.0,48.33,0.0,48.33,48.33,0.49,0.01,0.5,0.48
LINEAR73,92.22,0.74,46.48,0.56,46.67,45.0,0.45,0.01,0.46,0.43
LINEAR74,100.0,0.74,50.37,0.73,51.67,50.0,0.5,0.0,0.51,0.49
LINEAR75,96.67,6.67,51.67,0.0,51.67,51.67,0.44,0.0,0.45,0.43
LINEAR76,100.0,0.0,50.0,0.0,50.0,50.0,0.82,0.03,0.86,0.8
LINEAR77,100.0,0.0,50.0,0.0,50.0,50.0,0.59,0.0,0.59,0.58
LINEAR78,95.19,0.74,47.96,0.73,48.33,46.67,0.4,0.0,0.41,0.4
LINEAR79,88.52,14.44,51.48,1.0,53.33,50.0,0.48,0.01,0.49,0.46
LINEAR80,96.67,4.07,50.37,0.73,51.67,50.0,0.46,0.02,0.49,0.45
LINEAR81,92.22,0.37,46.3,0.73,46.67,45.0,0.51,0.0,0.51,0.5
LINEAR82,96.67,1.11,48.89,0.83,50.0,48.33,0.49,0.01,0.49,0.48
LINEAR83,96.67,7.41,52.04,1.39,55.0,50.0,0.46,0.02,0.48,0.44
LINEAR84,95.56,1.11,48.33,0.0,48.33,48.33,0.53,0.01,0.54,0.51
LINEAR85,95.93,15.56,55.74,1.47,58.33,53.33,0.56,0.0,0.56,0.56
LINEAR86,96.67,0.74,48.7,0.73,50.0,48.33,0.52,0.01,0.54,0.52
LINEAR87,92.22,5.93,49.07,1.47,50.0,46.67,0.58,0.01,0.6,0.57
LINEAR88,100.0,2.96,51.48,0.56,51.67,50.0,0.47,0.01,0.48,0.46
LINEAR89,85.93,15.19,50.56,2.2,51.67,45.0,0.48,0.0,0.49,0.47
LINEAR90,90.74,13.33,52.04,1.62,53.33,50.0,0.6,0.0,0.61,0.6
LINEAR91,98.52,3.33,50.93,0.88,51.67,50.0,0.61,0.01,0.63,0.59
LINEAR92,100.0,1.85,50.93,0.88,51.67,50.0,0.49,0.01,0.51,0.48
LINEAR93,97.04,0.0,48.52,0.56,50.0,48.33,0.54,0.01,0.55,0.53
LINEAR94,92.22,14.81,53.52,2.27,55.0,48.33,0.48,0.01,0.49,0.46
LINEAR95,96.67,4.07,50.37,0.73,51.67,50.0,0.69,0.01,0.71,0.67
LINEAR96,100.0,2.59,51.3,0.73,51.67,50.0,0.56,0.01,0.57,0.55
LINEAR97,100.0,0.0,50.0,0.0,50.0,50.0,0.54,0.0,0.54,0.53
LINEAR98,99.26,6.67,52.96,0.73,53.33,51.67,0.44,0.01,0.46,0.43
LINEAR99,100.0,3.33,51.67,0.0,51.67,51.67,0.57,0.01,0.58,0.56
LINEAR100,100.0,3.33,51.67,0.0,51.67,51.67,0.58,0.0,0.58,0.57
LINEAR101,100.0,0.74,50.37,0.73,51.67,50.0,0.42,0.0,0.42,0.4
LINEAR102,96.67,3.33,50.0,0.0,50.0,50.0,0.55,0.0,0.56,0.55
LINEAR103,100.0,0.0,50.0,0.0,50.0,50.0,0.55,0.0,0.56,0.54
LINEAR104,100.0,3.33,51.67,0.0,51.67,51.67,0.52,0.01,0.53,0.5
LINEAR105,100.0,0.37,50.19,0.56,51.67,50.0,0.8,0.01,0.81,0.78
LINEAR106,91.48,10.74,51.11,3.63,53.33,43.33,0.48,0.02,0.5,0.45
OLD1,0.0,0.0,60.0,0.0,60.0,60.0,0.55,0.0,0.55,0.55
OLD2,0.0,0.0,88.33,0.0,88.33,88.33,0.89,0.0,0.9,0.9
OLD3,0.0,0.0,51.67,0.0,51.67,51.67,0.46,0.0,0.46,0.46
OLD4,0.0,0.0,86.67,0.0,86.67,86.67,0.93,0.0,0.93,0.93
OLD5,0.0,0.0,81.67,0.0,81.67,81.67,0.86,0.0,0.86,0.86
OLD6,0.0,0.0,51.67,0.0,51.67,51.67,0.42,0.0,0.42,0.42
OLD7,0.0,0.0,93.33,0.0,93.33,93.33,0.98,0.0,0.98,0.98
OLD8,0.0,0.0,93.33,0.0,93.33,93.33,0.97,0.0,0.97,0.97
OLD9,0.0,0.0,83.33,0.0,83.33,83.33,0.86,0.0,0.86,0.86
OLD10,0.0,0.0,71.67,0.0,71.67,71.67,0.72,0.0,0.72,0.72
OLD11,0.0,0.0,58.33,0.0,58.33,58.33,0.57,0.0,0.57,0.57
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD15,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD16,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD17,0.0,0.0,83.33,0.0,83.33,83.33,0.89,0.0,0.9,0.9
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,90.0,0.0,90.0,90.0,0.9,0.0,0.9,0.9
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,78.33,0.0,78.33,78.33,0.84,0.0,0.84,0.84
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,93.33,0.0,93.33,93.33,0.94,0.0,0.94,0.94
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.23,0.0,0.23,0.23
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.34,0.34
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD61,0.0,0.0,51.67,0.0,51.67,51.67,0.38,0.0,0.38,0.38
OLD62,0.0,0.0,53.33,0.0,53.33,53.33,0.45,0.0,0.45,0.45
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD64,0.0,0.0,50.0,0.0,50.0,50.0,0.42,0.0,0.42,0.42
OLD65,0.0,0.0,61.67,0.0,61.67,61.67,0.61,0.0,0.61,0.61
OLD66,0.0,0.0,58.33,0.0,58.33,58.33,0.6,0.0,0.6,0.6
OLD67,0.0,0.0,63.33,0.0,63.33,63.33,0.65,0.0,0.65,0.65
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD69,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD70,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD71,0.0,0.0,50.0,0.0,50.0,50.0,0.46,0.0,0.46,0.46
OLD72,0.0,0.0,53.33,0.0,53.33,53.33,0.45,0.0,0.45,0.45
OLD73,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD74,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD75,0.0,0.0,58.33,0.0,58.33,58.33,0.52,0.0,0.52,0.52
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.4,0.0,0.4,0.4
OLD77,0.0,0.0,51.67,0.0,51.67,51.67,0.51,0.0,0.51,0.51
OLD78,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD79,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD80,0.0,0.0,56.67,0.0,56.67,56.67,0.51,0.0,0.51,0.51
OLD81,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD82,0.0,0.0,56.67,0.0,56.67,56.67,0.51,0.0,0.51,0.51
OLD83,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD84,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD85,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD86,0.0,0.0,53.33,0.0,53.33,53.33,0.52,0.0,0.52,0.52
OLD87,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
OLD88,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD89,0.0,0.0,58.33,0.0,58.33,58.33,0.55,0.0,0.55,0.55
OLD90,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD91,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
