Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF32,89.63,93.7,91.67,5.59,98.33,81.67,0.94,0.07,1.0,0.77
RBF33,85.93,97.78,91.85,3.86,96.67,83.33,0.91,0.06,0.98,0.82
RBF34,91.48,90.37,90.93,5.08,98.33,81.67,0.93,0.06,1.0,0.8
RBF35,77.78,72.22,75.0,12.02,96.67,61.67,0.82,0.14,0.99,0.62
RBF36,92.22,87.41,89.81,5.1,100.0,81.67,0.94,0.05,1.0,0.84
RBF37,88.52,75.19,81.85,9.77,93.33,61.67,0.91,0.11,1.0,0.63
RBF38,85.93,47.78,66.85,4.6,71.67,58.33,0.77,0.09,0.92,0.65
RBF39,90.74,97.04,93.89,5.27,98.33,85.0,0.95,0.06,1.0,0.84
RBF40,91.11,99.26,95.19,4.96,98.33,83.33,0.95,0.08,1.0,0.76
RBF41,88.52,90.37,89.44,5.46,98.33,78.33,0.92,0.07,1.0,0.77
RBF42,91.11,90.0,90.56,4.33,96.67,81.67,0.92,0.06,1.0,0.79
RBF43,77.78,74.44,76.11,11.46,96.67,61.67,0.81,0.14,0.99,0.62
RBF44,92.22,91.48,91.85,5.56,100.0,81.67,0.95,0.05,1.0,0.85
RBF45,88.89,66.67,77.78,9.2,90.0,58.33,0.88,0.12,0.99,0.58
RBF46,82.59,63.33,72.96,10.16,88.33,60.0,0.83,0.12,0.98,0.59
RBF47,90.74,50.74,70.74,6.24,81.67,61.67,0.86,0.07,0.93,0.76
RBF48,95.56,99.63,97.59,2.52,100.0,91.67,0.99,0.01,1.0,0.97
RBF49,93.7,96.3,95.0,4.64,98.33,83.33,0.98,0.04,1.0,0.88
RBF50,92.59,95.19,93.89,2.76,96.67,88.33,0.95,0.01,0.97,0.94
RBF51,91.11,84.07,87.59,6.72,98.33,76.67,0.92,0.06,1.0,0.79
RBF52,77.78,73.7,75.74,13.05,96.67,60.0,0.82,0.13,0.98,0.63
RBF53,91.85,88.89,90.37,5.82,98.33,80.0,0.95,0.04,1.0,0.86
RBF54,88.89,77.41,83.15,11.19,98.33,61.67,0.9,0.11,1.0,0.62
RBF55,91.11,65.56,78.33,8.12,90.0,60.0,0.89,0.11,1.0,0.64
RBF56,90.37,69.26,79.81,8.91,91.67,60.0,0.89,0.1,0.99,0.66
RBF57,88.52,41.85,65.19,6.26,75.0,53.33,0.81,0.12,0.92,0.59
RBF58,87.41,15.19,51.3,6.22,56.67,38.33,0.71,0.19,0.94,0.41
RBF59,83.7,22.96,53.33,9.65,71.67,36.67,0.72,0.14,0.95,0.5
RBF60,82.22,15.19,48.7,8.16,68.33,41.67,0.74,0.09,0.89,0.58
RBF61,91.11,14.81,52.96,8.57,73.33,45.0,0.77,0.09,0.9,0.67
RBF62,75.93,29.63,52.78,10.47,68.33,38.33,0.67,0.17,0.85,0.44
RBF63,81.48,52.59,67.04,2.98,70.0,61.67,0.76,0.05,0.82,0.69
RBF64,88.15,47.41,67.78,4.71,75.0,63.33,0.76,0.08,0.87,0.64
RBF65,93.7,7.78,50.74,2.37,53.33,46.67,0.63,0.17,0.89,0.4
RBF66,93.33,27.78,60.56,2.04,65.0,58.33,0.76,0.07,0.86,0.66
RBF67,82.96,50.74,66.85,5.92,75.0,55.0,0.77,0.08,0.9,0.65
RBF68,84.44,7.04,45.74,3.24,50.0,40.0,0.49,0.05,0.57,0.42
RBF69,91.11,7.41,49.26,2.37,55.0,46.67,0.5,0.02,0.53,0.46
RBF70,81.11,22.96,52.04,3.51,58.33,48.33,0.57,0.03,0.62,0.52
RBF71,91.48,5.56,48.52,1.94,51.67,46.67,0.48,0.04,0.55,0.44
RBF72,81.48,13.33,47.41,2.06,50.0,43.33,0.46,0.05,0.51,0.37
RBF73,79.26,22.22,50.74,4.5,56.67,43.33,0.52,0.05,0.61,0.46
RBF74,91.48,12.22,51.85,1.0,53.33,50.0,0.53,0.02,0.57,0.5
RBF75,82.59,12.96,47.78,1.18,50.0,46.67,0.51,0.02,0.54,0.48
RBF76,81.48,5.19,43.33,5.2,50.0,33.33,0.57,0.11,0.77,0.4
RBF77,91.11,9.63,50.37,2.86,56.67,46.67,0.49,0.06,0.57,0.42
RBF78,81.48,17.78,49.63,4.23,56.67,45.0,0.51,0.04,0.56,0.44
RBF79,65.56,29.26,47.41,2.06,50.0,45.0,0.46,0.02,0.47,0.43
RBF80,72.22,18.89,45.56,1.86,48.33,43.33,0.45,0.04,0.5,0.4
RBF81,75.19,37.78,56.48,4.67,65.0,51.67,0.55,0.04,0.61,0.5
RBF82,87.78,12.96,50.37,3.71,56.67,45.0,0.59,0.04,0.66,0.53
RBF83,86.3,10.74,48.52,4.03,53.33,40.0,0.49,0.03,0.53,0.45
RBF84,77.41,15.93,46.67,5.27,53.33,38.33,0.51,0.03,0.55,0.48
RBF85,68.89,41.11,55.0,3.33,60.0,50.0,0.53,0.02,0.57,0.52
RBF86,84.81,12.59,48.7,3.09,53.33,43.33,0.46,0.07,0.54,0.37
RBF87,81.11,22.96,52.04,2.17,55.0,48.33,0.57,0.04,0.61,0.51
RBF88,88.52,7.04,47.78,2.64,51.67,45.0,0.41,0.03,0.46,0.37
RBF89,82.22,7.78,45.0,3.44,50.0,40.0,0.44,0.03,0.48,0.39
RBF90,73.7,40.0,56.85,2.27,60.0,53.33,0.6,0.03,0.65,0.55
RBF91,88.52,15.56,52.04,2.74,58.33,50.0,0.5,0.06,0.57,0.41
RBF92,75.93,23.7,49.81,3.27,55.0,43.33,0.51,0.03,0.55,0.46
RBF93,87.78,11.11,49.44,2.64,53.33,45.0,0.52,0.04,0.59,0.47
RBF94,88.52,14.44,51.48,4.12,58.33,45.0,0.55,0.02,0.58,0.53
RBF95,86.67,8.15,47.41,3.45,51.67,40.0,0.48,0.09,0.61,0.33
RBF96,87.41,17.78,52.59,2.65,56.67,48.33,0.53,0.05,0.6,0.47
RBF97,88.89,11.11,50.0,2.36,53.33,46.67,0.44,0.03,0.5,0.4
RBF98,81.48,8.15,44.81,3.27,50.0,40.0,0.47,0.01,0.48,0.45
RBF99,88.15,10.0,49.07,3.64,55.0,41.67,0.49,0.07,0.57,0.4
RBF100,91.48,8.15,49.81,1.76,53.33,48.33,0.48,0.04,0.54,0.42
RBF101,88.15,8.52,48.33,4.08,56.67,43.33,0.51,0.03,0.58,0.48
RBF102,87.78,12.22,50.0,2.89,56.67,46.67,0.48,0.07,0.58,0.4
RBF103,92.96,6.3,49.63,1.62,51.67,46.67,0.54,0.04,0.61,0.5
RBF104,85.19,11.48,48.33,5.34,58.33,41.67,0.53,0.04,0.6,0.48
RBF105,92.96,14.07,53.52,2.27,58.33,51.67,0.61,0.08,0.69,0.49
RBF106,90.0,7.41,48.7,3.31,53.33,43.33,0.5,0.02,0.52,0.47
LINEAR1,99.63,8.89,54.26,1.21,55.0,51.67,0.78,0.03,0.82,0.76
LINEAR2,99.63,35.19,67.41,2.78,70.0,63.33,0.98,0.01,0.99,0.96
LINEAR3,96.67,0.0,48.33,0.0,48.33,48.33,0.77,0.02,0.82,0.75
LINEAR4,90.0,72.22,81.11,0.83,81.67,80.0,0.9,0.01,0.91,0.88
LINEAR5,96.67,8.89,52.78,1.67,55.0,51.67,0.85,0.02,0.87,0.83
LINEAR6,100.0,0.0,50.0,0.0,50.0,50.0,0.82,0.01,0.83,0.81
LINEAR7,99.63,87.41,93.52,2.27,95.0,88.33,0.98,0.01,0.99,0.97
LINEAR8,96.67,28.52,62.59,1.21,63.33,60.0,0.9,0.02,0.92,0.87
LINEAR9,100.0,13.33,56.67,0.0,56.67,56.67,0.95,0.02,0.96,0.92
LINEAR10,100.0,6.3,53.15,0.56,53.33,51.67,0.89,0.0,0.9,0.88
LINEAR11,98.89,3.33,51.11,0.83,51.67,50.0,0.88,0.0,0.89,0.88
LINEAR12,99.63,87.04,93.33,2.64,95.0,88.33,0.99,0.0,0.99,0.98
LINEAR13,96.67,87.04,91.85,1.76,93.33,90.0,0.96,0.01,0.97,0.94
LINEAR14,100.0,95.56,97.78,0.83,98.33,96.67,0.99,0.01,1.0,0.98
LINEAR15,100.0,96.67,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR16,100.0,85.19,92.59,0.88,93.33,91.67,0.99,0.01,1.0,0.98
LINEAR17,100.0,4.81,52.41,1.47,55.0,51.67,0.96,0.01,0.97,0.94
LINEAR18,96.3,96.67,96.48,0.56,96.67,95.0,0.99,0.0,0.99,0.98
LINEAR19,96.67,88.89,92.78,2.76,95.0,88.33,0.96,0.01,0.97,0.94
LINEAR20,100.0,88.89,94.44,0.83,95.0,93.33,0.99,0.01,1.0,0.97
LINEAR21,100.0,91.48,95.74,3.55,98.33,90.0,1.0,0.0,1.0,1.0
LINEAR22,100.0,86.67,93.33,0.83,95.0,91.67,0.99,0.01,1.0,0.98
LINEAR23,100.0,71.11,85.56,5.0,95.0,80.0,1.0,0.0,1.0,1.0
LINEAR24,99.63,88.52,94.07,1.47,95.0,91.67,1.0,0.0,1.0,0.99
LINEAR25,96.67,93.33,95.0,0.0,95.0,95.0,0.97,0.02,0.99,0.94
LINEAR26,100.0,95.56,97.78,0.83,98.33,96.67,0.99,0.01,1.0,0.97
LINEAR27,100.0,90.0,95.0,2.64,98.33,91.67,1.0,0.0,1.0,1.0
LINEAR28,100.0,85.56,92.78,1.86,95.0,90.0,1.0,0.0,1.0,1.0
LINEAR29,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR30,100.0,3.33,51.67,0.0,51.67,51.67,0.95,0.01,0.96,0.92
LINEAR31,97.41,96.67,97.04,0.73,98.33,96.67,0.99,0.0,0.99,0.98
LINEAR32,96.67,80.0,88.33,2.5,90.0,85.0,0.95,0.02,0.96,0.91
LINEAR33,100.0,83.7,91.85,0.56,93.33,91.67,0.99,0.01,1.0,0.97
LINEAR34,100.0,93.33,96.67,0.0,96.67,96.67,0.99,0.01,1.0,0.98
LINEAR35,100.0,91.85,95.93,1.21,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR36,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR37,100.0,93.33,96.67,0.0,96.67,96.67,1.0,0.0,1.0,1.0
LINEAR38,99.63,18.52,59.07,1.21,61.67,58.33,0.9,0.01,0.91,0.89
LINEAR39,99.63,82.22,90.93,1.21,91.67,88.33,0.99,0.0,0.99,0.98
LINEAR40,96.67,75.19,85.93,1.21,86.67,83.33,0.97,0.03,0.99,0.93
LINEAR41,100.0,93.33,96.67,2.76,98.33,90.0,0.98,0.01,0.98,0.97
LINEAR42,100.0,91.11,95.56,1.67,96.67,93.33,1.0,0.0,1.0,1.0
LINEAR43,100.0,85.56,92.78,3.33,95.0,88.33,1.0,0.0,1.0,1.0
LINEAR44,100.0,99.63,99.81,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR45,100.0,80.37,90.19,0.56,91.67,90.0,1.0,0.0,1.0,0.99
LINEAR46,100.0,84.07,92.04,1.11,93.33,90.0,1.0,0.0,1.0,1.0
LINEAR47,98.89,42.59,70.74,1.21,73.33,70.0,0.96,0.01,0.96,0.94
LINEAR48,95.56,96.67,96.11,0.83,96.67,95.0,0.97,0.0,0.98,0.97
LINEAR49,96.67,82.22,89.44,0.83,90.0,88.33,0.93,0.03,0.96,0.89
LINEAR50,100.0,79.26,89.63,1.11,91.67,88.33,0.98,0.03,1.0,0.94
LINEAR51,100.0,93.7,96.85,1.76,98.33,93.33,1.0,0.0,1.0,1.0
LINEAR52,100.0,83.7,91.85,0.56,93.33,91.67,1.0,0.0,1.0,0.99
LINEAR53,100.0,98.89,99.44,0.83,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR54,100.0,93.33,96.67,0.0,96.67,96.67,0.99,0.01,1.0,0.98
LINEAR55,100.0,79.63,89.81,0.56,90.0,88.33,0.98,0.01,0.99,0.95
LINEAR56,100.0,86.3,93.15,0.56,93.33,91.67,1.0,0.0,1.0,1.0
LINEAR57,100.0,58.15,79.07,1.47,80.0,76.67,0.98,0.01,0.99,0.96
LINEAR58,99.63,6.67,53.15,0.56,53.33,51.67,0.87,0.06,0.96,0.83
LINEAR59,96.67,2.22,49.44,0.83,50.0,48.33,0.95,0.01,0.96,0.93
LINEAR60,100.0,3.33,51.67,0.0,51.67,51.67,0.93,0.0,0.93,0.93
LINEAR61,100.0,3.33,51.67,0.0,51.67,51.67,0.94,0.01,0.95,0.93
LINEAR62,100.0,4.44,52.22,0.83,53.33,51.67,0.89,0.0,0.9,0.89
LINEAR63,100.0,3.7,51.85,0.56,53.33,51.67,0.77,0.03,0.81,0.75
LINEAR64,100.0,3.33,51.67,0.0,51.67,51.67,0.88,0.02,0.92,0.87
LINEAR65,100.0,3.33,51.67,0.0,51.67,51.67,0.85,0.02,0.88,0.84
LINEAR66,93.33,21.48,57.41,1.21,60.0,56.67,0.81,0.01,0.82,0.8
LINEAR67,95.93,27.04,61.48,2.27,65.0,60.0,0.93,0.01,0.94,0.91
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0,0.64,0.01,0.65,0.63
LINEAR69,100.0,0.0,50.0,0.0,50.0,50.0,0.55,0.0,0.55,0.55
LINEAR70,98.89,0.37,49.63,0.73,50.0,48.33,0.57,0.01,0.58,0.56
LINEAR71,100.0,0.0,50.0,0.0,50.0,50.0,0.52,0.01,0.53,0.51
LINEAR72,100.0,0.0,50.0,0.0,50.0,50.0,0.45,0.01,0.46,0.45
LINEAR73,91.85,3.7,47.78,0.83,48.33,46.67,0.47,0.0,0.47,0.47
LINEAR74,90.0,7.78,48.89,0.83,50.0,48.33,0.52,0.0,0.53,0.52
LINEAR75,99.63,3.33,51.48,0.56,51.67,50.0,0.56,0.0,0.56,0.55
LINEAR76,100.0,3.33,51.67,0.0,51.67,51.67,0.83,0.01,0.85,0.82
LINEAR77,100.0,3.33,51.67,0.0,51.67,51.67,0.55,0.01,0.56,0.54
LINEAR78,98.89,3.33,51.11,0.83,51.67,50.0,0.54,0.01,0.55,0.54
LINEAR79,98.52,4.44,51.48,0.56,51.67,50.0,0.53,0.01,0.54,0.52
LINEAR80,100.0,0.0,50.0,0.0,50.0,50.0,0.46,0.0,0.47,0.46
LINEAR81,86.67,11.85,49.26,1.21,51.67,48.33,0.48,0.01,0.49,0.46
LINEAR82,92.22,4.07,48.15,1.0,50.0,46.67,0.59,0.0,0.59,0.58
LINEAR83,99.63,6.67,53.15,0.56,53.33,51.67,0.51,0.0,0.51,0.5
LINEAR84,98.89,0.74,49.81,1.0,51.67,48.33,0.62,0.01,0.62,0.6
LINEAR85,99.63,4.44,52.04,0.73,53.33,51.67,0.59,0.01,0.6,0.58
LINEAR86,100.0,0.0,50.0,0.0,50.0,50.0,0.5,0.01,0.52,0.49
LINEAR87,97.78,0.74,49.26,1.47,50.0,46.67,0.55,0.0,0.56,0.55
LINEAR88,90.0,10.37,50.19,0.56,51.67,50.0,0.52,0.0,0.53,0.52
LINEAR89,94.44,10.74,52.59,0.88,53.33,51.67,0.46,0.01,0.47,0.45
LINEAR90,100.0,3.7,51.85,0.56,53.33,51.67,0.62,0.0,0.63,0.61
LINEAR91,100.0,0.0,50.0,0.0,50.0,50.0,0.52,0.01,0.53,0.52
LINEAR92,87.78,10.0,48.89,1.44,50.0,46.67,0.57,0.0,0.57,0.57
LINEAR93,90.0,7.04,48.52,0.56,50.0,48.33,0.61,0.01,0.63,0.61
LINEAR94,100.0,8.15,54.07,1.47,56.67,53.33,0.65,0.0,0.65,0.64
LINEAR95,100.0,0.0,50.0,0.0,50.0,50.0,0.55,0.01,0.58,0.54
LINEAR96,100.0,0.37,50.19,0.56,51.67,50.0,0.62,0.0,0.63,0.62
LINEAR97,90.0,12.96,51.48,1.0,53.33,50.0,0.54,0.01,0.55,0.52
LINEAR98,95.56,0.37,47.96,0.73,48.33,46.67,0.55,0.0,0.56,0.54
LINEAR99,95.56,7.78,51.67,1.44,53.33,50.0,0.56,0.01,0.57,0.54
LINEAR100,90.0,13.33,51.67,1.18,53.33,50.0,0.6,0.01,0.6,0.58
LINEAR101,100.0,6.67,53.33,0.0,53.33,53.33,0.61,0.01,0.62,0.6
LINEAR102,98.89,5.56,52.22,0.83,53.33,51.67,0.67,0.0,0.67,0.66
LINEAR103,92.22,6.67,49.44,0.83,50.0,48.33,0.63,0.01,0.65,0.61
LINEAR104,95.56,5.56,50.56,1.67,55.0,50.0,0.62,0.01,0.63,0.6
LINEAR105,92.96,18.52,55.74,1.21,56.67,53.33,0.74,0.01,0.75,0.73
LINEAR106,100.0,6.67,53.33,0.0,53.33,53.33,0.51,0.01,0.52,0.49
OLD1,0.0,0.0,66.67,0.0,66.67,66.67,0.55,0.0,0.55,0.55
OLD2,0.0,0.0,85.0,0.0,85.0,85.0,0.83,0.0,0.83,0.83
OLD3,0.0,0.0,53.33,0.0,53.33,53.33,0.45,0.0,0.45,0.45
OLD4,0.0,0.0,85.0,0.0,85.0,85.0,0.88,0.0,0.88,0.88
OLD5,0.0,0.0,78.33,0.0,78.33,78.33,0.85,0.0,0.85,0.85
OLD6,0.0,0.0,56.67,0.0,56.67,56.67,0.45,0.0,0.45,0.45
OLD7,0.0,0.0,90.0,0.0,90.0,90.0,0.95,0.0,0.95,0.95
OLD8,0.0,0.0,95.0,0.0,95.0,95.0,0.97,0.0,0.97,0.97
OLD9,0.0,0.0,75.0,0.0,75.0,75.0,0.78,0.0,0.78,0.78
OLD10,0.0,0.0,71.67,0.0,71.67,71.67,0.7,0.0,0.7,0.7
OLD11,0.0,0.0,60.0,0.0,60.0,60.0,0.58,0.0,0.58,0.58
OLD12,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD15,0.0,0.0,98.33,0.0,98.33,98.33,0.98,0.0,0.98,0.98
OLD16,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD17,0.0,0.0,86.67,0.0,86.67,86.67,0.92,0.0,0.92,0.92
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD21,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD23,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,98.33,0.0,98.33,98.33,0.98,0.0,0.98,0.98
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,91.67,0.0,91.67,91.67,0.95,0.0,0.95,0.95
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,73.33,0.0,73.33,73.33,0.81,0.0,0.81,0.81
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,91.67,0.0,91.67,91.67,0.96,0.0,0.96,0.96
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.27,0.0,0.27,0.27
OLD59,0.0,0.0,51.67,0.0,51.67,51.67,0.32,0.0,0.32,0.32
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.33,0.0,0.33,0.33
OLD61,0.0,0.0,51.67,0.0,51.67,51.67,0.37,0.0,0.37,0.37
OLD62,0.0,0.0,51.67,0.0,51.67,51.67,0.42,0.0,0.42,0.42
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.34,0.34
OLD64,0.0,0.0,50.0,0.0,50.0,50.0,0.39,0.0,0.39,0.39
OLD65,0.0,0.0,60.0,0.0,60.0,60.0,0.56,0.0,0.56,0.56
OLD66,0.0,0.0,63.33,0.0,63.33,63.33,0.63,0.0,0.63,0.63
OLD67,0.0,0.0,58.33,0.0,58.33,58.33,0.6,0.0,0.6,0.6
OLD68,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD69,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD70,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD71,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD72,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD73,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD74,0.0,0.0,55.0,0.0,55.0,55.0,0.55,0.0,0.55,0.55
OLD75,0.0,0.0,53.33,0.0,53.33,53.33,0.53,0.0,0.53,0.53
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.37,0.0,0.37,0.37
OLD77,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD78,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD79,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD80,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD81,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD82,0.0,0.0,53.33,0.0,53.33,53.33,0.53,0.0,0.53,0.53
OLD83,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD84,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD85,0.0,0.0,58.33,0.0,58.33,58.33,0.54,0.0,0.53,0.53
OLD86,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD87,0.0,0.0,58.33,0.0,58.33,58.33,0.53,0.0,0.53,0.53
OLD88,0.0,0.0,53.33,0.0,53.33,53.33,0.53,0.0,0.53,0.53
OLD89,0.0,0.0,58.33,0.0,58.33,58.33,0.54,0.0,0.54,0.54
OLD90,0.0,0.0,60.0,0.0,60.0,60.0,0.55,0.0,0.55,0.55
OLD91,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
