Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF77,84.07,31.11,57.59,3.24,63.33,51.67
RBF78,89.26,17.78,53.52,1.76,56.67,51.67
RBF79,82.96,25.19,54.07,2.78,58.33,50.0
RBF80,87.04,24.44,55.74,4.42,61.67,48.33
RBF81,65.93,43.33,54.63,2.61,58.33,51.67
RBF82,59.26,28.52,43.89,4.56,51.67,38.33
RBF83,62.22,50.0,56.11,4.56,63.33,51.67
RBF84,88.15,12.59,50.37,1.82,53.33,48.33
RBF85,81.85,35.19,58.52,2.69,63.33,55.0
RBF86,86.67,27.78,57.22,3.33,63.33,53.33
RBF87,54.81,51.11,52.96,4.39,58.33,46.67
RBF88,45.19,53.33,49.26,3.55,53.33,43.33
RBF89,63.33,37.78,50.56,4.17,58.33,45.0
RBF90,89.63,23.7,56.67,2.5,60.0,53.33
RBF91,78.89,39.63,59.26,4.09,65.0,55.0
RBF92,63.33,52.59,57.96,3.41,61.67,51.67
RBF93,37.04,72.22,54.63,3.61,60.0,50.0
RBF94,61.11,47.41,54.26,2.52,58.33,50.0
RBF95,86.3,40.37,63.33,4.0,68.33,58.33
RBF96,75.93,49.26,62.59,4.26,70.0,58.33
RBF97,46.3,68.89,57.59,2.9,61.67,51.67
RBF98,72.96,28.89,50.93,2.22,53.33,46.67
RBF99,63.33,65.93,64.63,3.31,68.33,56.67
RBF100,41.11,68.52,54.81,1.94,56.67,51.67
RBF101,74.07,30.74,52.41,3.13,58.33,48.33
RBF102,71.48,40.37,55.93,3.55,63.33,51.67
RBF103,52.22,65.19,58.7,3.51,61.67,51.67
RBF104,63.7,56.3,60.0,4.08,66.67,53.33
RBF105,59.26,66.3,62.78,5.0,70.0,55.0
RBF106,68.52,45.56,57.04,2.47,61.67,53.33
LINEAR1,100.0,7.78,53.89,1.44,55.0,51.67
LINEAR2,100.0,55.93,77.96,1.82,81.67,75.0
LINEAR3,100.0,0.37,50.19,0.56,51.67,50.0
LINEAR4,100.0,94.07,97.04,1.11,98.33,95.0
LINEAR5,100.0,33.33,66.67,2.89,71.67,61.67
LINEAR6,100.0,13.33,56.67,3.23,61.67,51.67
LINEAR7,100.0,79.63,89.81,2.42,95.0,86.67
LINEAR8,100.0,27.04,63.52,2.69,66.67,58.33
LINEAR9,100.0,27.04,63.52,4.29,68.33,56.67
LINEAR10,97.78,9.63,53.7,1.39,55.0,51.67
LINEAR11,99.63,4.44,52.04,2.32,55.0,50.0
LINEAR12,100.0,76.67,88.33,3.91,96.67,81.67
LINEAR13,98.15,83.7,90.93,1.69,93.33,88.33
LINEAR14,100.0,70.0,85.0,4.08,93.33,80.0
LINEAR15,96.67,87.78,92.22,2.04,95.0,88.33
LINEAR16,97.04,52.22,74.63,6.96,83.33,65.0
LINEAR17,96.3,14.44,55.37,5.45,63.33,50.0
LINEAR18,100.0,84.44,92.22,3.91,96.67,86.67
LINEAR19,98.15,83.7,90.93,1.88,93.33,88.33
LINEAR20,100.0,84.44,92.22,2.04,95.0,90.0
LINEAR21,97.41,75.19,86.3,5.12,91.67,78.33
LINEAR22,97.04,71.85,84.44,5.53,88.33,71.67
LINEAR23,95.93,58.52,77.22,6.24,86.67,66.67
LINEAR24,100.0,78.89,89.44,4.33,95.0,81.67
LINEAR25,100.0,82.96,91.48,2.12,93.33,86.67
LINEAR26,99.63,85.93,92.78,4.93,96.67,83.33
LINEAR27,97.04,88.52,92.78,3.12,96.67,88.33
LINEAR28,97.04,67.04,82.04,4.39,88.33,76.67
LINEAR29,97.04,63.33,80.19,8.31,93.33,65.0
LINEAR30,94.81,50.0,72.41,1.69,73.33,68.33
LINEAR31,100.0,82.59,91.3,2.86,95.0,85.0
LINEAR32,98.52,69.26,83.89,3.44,86.67,75.0
LINEAR33,100.0,85.93,92.96,3.41,98.33,88.33
LINEAR34,97.41,86.67,92.04,2.32,95.0,88.33
LINEAR35,97.04,90.74,93.89,3.23,96.67,86.67
LINEAR36,93.7,98.15,95.93,1.21,98.33,95.0
LINEAR37,95.19,95.56,95.37,1.39,98.33,93.33
LINEAR38,65.19,82.59,73.89,3.23,80.0,70.0
LINEAR39,99.63,85.56,92.59,2.37,96.67,88.33
LINEAR40,96.3,92.96,94.63,3.31,98.33,88.33
LINEAR41,100.0,87.04,93.52,1.94,98.33,91.67
LINEAR42,98.52,91.48,95.0,1.44,96.67,93.33
LINEAR43,95.93,100.0,97.96,1.11,100.0,96.67
LINEAR44,96.67,99.26,97.96,1.11,100.0,96.67
LINEAR45,97.41,96.3,96.85,1.0,98.33,95.0
LINEAR46,71.11,99.63,85.37,6.44,98.33,75.0
LINEAR47,61.85,85.19,73.52,7.38,91.67,66.67
LINEAR48,50.74,84.81,67.78,11.49,93.33,55.0
LINEAR49,99.63,37.78,68.7,7.16,85.0,63.33
LINEAR50,100.0,93.7,96.85,1.76,98.33,95.0
LINEAR51,95.56,100.0,97.78,1.18,100.0,96.67
LINEAR52,97.41,99.63,98.52,0.56,100.0,98.33
LINEAR53,94.07,100.0,97.04,0.73,98.33,96.67
LINEAR54,94.07,99.63,96.85,1.76,98.33,93.33
LINEAR55,75.93,99.26,87.59,4.8,96.67,78.33
LINEAR56,75.93,94.44,85.19,6.99,98.33,76.67
LINEAR57,80.37,89.26,84.81,4.96,95.0,78.33
LINEAR58,97.04,77.41,87.22,6.56,91.67,70.0
LINEAR59,100.0,9.26,54.63,0.73,55.0,53.33
LINEAR60,99.63,52.22,75.93,4.57,80.0,66.67
LINEAR61,98.15,32.96,65.56,5.4,71.67,56.67
LINEAR62,97.78,8.89,53.33,1.67,55.0,50.0
LINEAR63,97.41,10.74,54.07,2.78,60.0,50.0
LINEAR64,98.15,18.52,58.33,2.5,61.67,53.33
LINEAR65,76.67,61.85,69.26,4.26,73.33,63.33
LINEAR66,58.15,68.52,63.33,4.49,73.33,58.33
LINEAR67,79.26,63.7,71.48,4.67,81.67,65.0
LINEAR68,100.0,3.7,51.85,1.0,53.33,50.0
LINEAR69,93.7,17.04,55.37,1.62,58.33,53.33
LINEAR70,96.3,4.81,50.56,0.83,51.67,50.0
LINEAR71,95.56,11.11,53.33,2.36,56.67,50.0
LINEAR72,96.67,7.41,52.04,1.11,53.33,50.0
LINEAR73,58.52,46.3,52.41,1.47,55.0,50.0
LINEAR74,37.41,59.26,48.33,2.36,53.33,45.0
LINEAR75,71.48,36.67,54.07,3.02,56.67,46.67
LINEAR76,100.0,48.89,74.44,10.47,83.33,58.33
LINEAR77,94.07,34.44,64.26,6.98,71.67,53.33
LINEAR78,96.3,11.48,53.89,1.86,55.0,50.0
LINEAR79,92.96,17.41,55.19,2.12,58.33,51.67
LINEAR80,94.07,14.81,54.44,2.36,56.67,50.0
LINEAR81,61.85,46.67,54.26,1.47,56.67,51.67
LINEAR82,54.44,36.67,45.56,1.86,48.33,43.33
LINEAR83,66.3,42.22,54.26,2.06,58.33,51.67
LINEAR84,95.19,5.19,50.19,1.0,51.67,48.33
LINEAR85,92.22,35.19,63.7,3.98,68.33,56.67
LINEAR86,91.11,34.07,62.59,4.26,66.67,53.33
LINEAR87,55.56,67.78,61.67,1.44,63.33,60.0
LINEAR88,34.44,70.0,52.22,2.04,55.0,50.0
LINEAR89,66.3,43.7,55.0,2.64,60.0,51.67
LINEAR90,98.89,8.15,53.52,1.76,56.67,51.67
LINEAR91,91.85,25.19,58.52,1.76,60.0,55.0
LINEAR92,48.15,65.56,56.85,1.94,60.0,53.33
LINEAR93,36.67,71.48,54.07,1.47,56.67,51.67
LINEAR94,59.26,54.44,56.85,1.55,58.33,53.33
LINEAR95,91.48,37.78,64.63,3.89,70.0,56.67
LINEAR96,62.96,63.33,63.15,1.0,65.0,61.67
LINEAR97,46.3,70.74,58.52,1.94,61.67,55.0
LINEAR98,82.59,26.67,54.63,2.17,58.33,51.67
LINEAR99,46.67,80.0,63.33,2.5,68.33,60.0
LINEAR100,42.59,73.7,58.15,2.27,60.0,55.0
LINEAR101,89.63,13.7,51.67,2.04,55.0,48.33
LINEAR102,67.78,53.7,60.74,2.22,63.33,56.67
LINEAR103,49.26,79.26,64.26,4.18,66.67,53.33
LINEAR104,58.89,49.63,54.26,2.06,56.67,51.67
LINEAR105,58.89,59.26,59.07,4.72,70.0,53.33
LINEAR106,72.96,32.59,52.78,2.2,56.67,50.0
OLD1,60.0,60.0,60.0,0.0,60.0,60.0
OLD2,90.0,93.33,91.67,0.0,91.67,91.67
OLD3,100.0,3.33,51.67,0.0,51.67,51.67
OLD4,76.67,100.0,88.33,0.0,88.33,88.33
OLD5,96.67,73.33,85.0,0.0,85.0,85.0
OLD6,93.33,10.0,51.67,0.0,51.67,51.67
OLD7,90.0,100.0,95.0,0.0,95.0,95.0
OLD8,96.67,100.0,98.33,0.0,98.33,98.33
OLD9,86.67,76.67,81.67,0.0,81.67,81.67
OLD10,56.67,80.0,68.33,0.0,68.33,68.33
OLD11,66.67,50.0,58.33,0.0,58.33,58.33
OLD12,96.67,100.0,98.33,0.0,98.33,98.33
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,96.67,100.0,98.33,0.0,98.33,98.33
OLD15,96.67,100.0,98.33,0.0,98.33,98.33
OLD16,96.67,100.0,98.33,0.0,98.33,98.33
OLD17,80.0,93.33,86.67,0.0,86.67,86.67
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,96.67,100.0,98.33,0.0,98.33,98.33
OLD21,96.67,100.0,98.33,0.0,98.33,98.33
OLD22,96.67,100.0,98.33,0.0,98.33,98.33
OLD23,96.67,100.0,98.33,0.0,98.33,98.33
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,96.67,100.0,98.33,0.0,98.33,98.33
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,96.67,100.0,98.33,0.0,98.33,98.33
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,90.0,100.0,95.0,0.0,95.0,95.0
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,96.67,100.0,98.33,0.0,98.33,98.33
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,96.67,100.0,98.33,0.0,98.33,98.33
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,73.33,83.33,78.33,0.0,78.33,78.33
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,93.33,96.67,95.0,0.0,95.0,95.0
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,100.0,100.0,100.0,0.0,100.0,100.0
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,100.0,3.33,51.67,0.0,51.67,51.67
OLD60,100.0,0.0,50.0,0.0,50.0,50.0
OLD61,100.0,3.33,51.67,0.0,51.67,51.67
OLD62,93.33,10.0,51.67,0.0,51.67,51.67
OLD63,0.0,100.0,50.0,0.0,50.0,50.0
OLD64,0.0,100.0,50.0,0.0,50.0,50.0
OLD65,20.0,100.0,60.0,0.0,60.0,60.0
OLD66,26.67,96.67,61.67,0.0,61.67,61.67
OLD67,33.33,83.33,58.33,0.0,58.33,58.33
OLD68,73.33,36.67,55.0,0.0,55.0,55.0
OLD69,43.33,60.0,51.67,0.0,51.67,51.67
OLD70,73.33,36.67,55.0,0.0,55.0,55.0
OLD71,23.33,80.0,51.67,0.0,51.67,51.67
OLD72,73.33,40.0,56.67,0.0,56.67,56.67
OLD73,20.0,90.0,55.0,0.0,55.0,55.0
OLD74,93.33,10.0,51.67,0.0,51.67,51.67
OLD75,33.33,76.67,55.0,0.0,55.0,55.0
OLD76,100.0,0.0,50.0,0.0,50.0,50.0
OLD77,90.0,16.67,53.33,0.0,53.33,53.33
OLD78,93.33,16.67,55.0,0.0,55.0,55.0
OLD79,3.33,100.0,51.67,0.0,51.67,51.67
OLD80,3.33,100.0,51.67,0.0,51.67,51.67
OLD81,20.0,86.67,53.33,0.0,53.33,53.33
OLD82,93.33,16.67,55.0,0.0,55.0,55.0
OLD83,76.67,36.67,56.67,0.0,56.67,56.67
OLD84,93.33,13.33,53.33,0.0,53.33,53.33
OLD85,23.33,83.33,53.33,0.0,53.33,53.33
OLD86,46.67,63.33,55.0,0.0,55.0,55.0
OLD87,73.33,40.0,56.67,0.0,56.67,56.67
OLD88,46.67,63.33,55.0,0.0,55.0,55.0
OLD89,33.33,76.67,55.0,0.0,55.0,55.0
OLD90,23.33,86.67,55.0,0.0,55.0,55.0
OLD91,46.67,66.67,56.67,0.0,56.67,56.67
OLD92,20.0,93.33,56.67,0.0,56.67,56.67
OLD93,46.67,70.0,58.33,0.0,58.33,58.33
OLD94,33.33,76.67,55.0,0.0,55.0,55.0
OLD95,46.67,83.33,65.0,0.0,65.0,65.0
OLD96,20.0,90.0,55.0,0.0,55.0,55.0
OLD97,46.67,66.67,56.67,0.0,56.67,56.67
OLD98,76.67,36.67,56.67,0.0,56.67,56.67
OLD99,43.33,83.33,63.33,0.0,63.33,63.33
OLD100,46.67,66.67,56.67,0.0,56.67,56.67
OLD101,33.33,80.0,56.67,0.0,56.67,56.67
OLD102,20.0,100.0,60.0,0.0,60.0,60.0
OLD103,66.67,53.33,60.0,0.0,60.0,60.0
OLD104,83.33,30.0,56.67,0.0,56.67,56.67
OLD105,56.67,73.33,65.0,0.0,65.0,65.0
OLD106,33.33,83.33,58.33,0.0,58.33,58.33
