Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF86,56.67,54.44,55.56,4.0,61.67,48.33
RBF87,60.37,60.74,60.56,1.67,63.33,58.33
RBF88,53.33,48.15,50.74,2.22,55.0,46.67
RBF89,64.81,48.15,56.48,2.27,60.0,53.33
RBF90,63.7,73.7,68.7,5.05,73.33,60.0
RBF91,61.85,62.22,62.04,6.0,71.67,51.67
RBF92,58.89,70.74,64.81,2.94,68.33,60.0
RBF93,53.33,60.37,56.85,3.95,65.0,53.33
RBF94,60.0,55.19,57.59,1.47,60.0,55.0
RBF95,77.04,66.67,71.85,2.56,76.67,68.33
RBF96,63.33,70.0,66.67,3.23,71.67,61.67
RBF97,47.78,64.81,56.3,2.98,58.33,50.0
RBF98,68.15,44.81,56.48,2.42,60.0,53.33
RBF99,48.89,77.41,63.15,3.38,68.33,58.33
RBF100,64.44,40.74,52.59,3.55,58.33,48.33
RBF101,68.89,46.3,57.59,4.18,63.33,50.0
RBF102,53.7,71.85,62.78,1.67,65.0,60.0
RBF103,65.93,54.44,60.19,2.12,63.33,56.67
RBF104,61.48,53.33,57.41,2.22,60.0,53.33
RBF105,55.56,77.04,66.3,4.7,73.33,60.0
RBF106,51.48,64.44,57.96,2.74,61.67,53.33
LINEAR1,82.96,78.89,80.93,5.41,90.0,70.0
LINEAR2,97.41,94.44,95.93,1.88,98.33,93.33
LINEAR3,87.04,61.85,74.44,2.89,78.33,70.0
LINEAR4,95.93,98.89,97.41,3.13,100.0,90.0
LINEAR5,97.78,84.81,91.3,4.23,95.0,81.67
LINEAR6,100.0,17.78,58.89,1.44,61.67,56.67
LINEAR7,94.81,98.52,96.67,3.73,100.0,88.33
LINEAR8,100.0,86.67,93.33,1.86,95.0,90.0
LINEAR9,99.63,43.33,71.48,4.2,76.67,65.0
LINEAR10,97.41,54.44,75.93,7.27,86.67,65.0
LINEAR11,89.26,63.7,76.48,7.47,83.33,61.67
LINEAR12,97.41,93.7,95.56,2.5,98.33,90.0
LINEAR13,95.56,99.26,97.41,2.78,100.0,91.67
LINEAR14,96.67,98.89,97.78,1.18,98.33,95.0
LINEAR15,90.0,88.89,89.44,1.44,91.67,88.33
LINEAR16,84.07,95.56,89.81,1.76,91.67,86.67
LINEAR17,62.22,97.78,80.0,8.25,91.67,70.0
LINEAR18,97.41,94.81,96.11,0.83,96.67,95.0
LINEAR19,100.0,99.63,99.81,0.56,100.0,98.33
LINEAR20,96.67,95.19,95.93,1.69,98.33,93.33
LINEAR21,85.56,97.04,91.3,2.86,93.33,85.0
LINEAR22,90.37,93.7,92.04,1.11,93.33,90.0
LINEAR23,69.26,97.78,83.52,9.66,96.67,70.0
LINEAR24,95.56,96.67,96.11,3.44,98.33,88.33
LINEAR25,90.37,96.67,93.52,3.48,98.33,88.33
LINEAR26,100.0,97.04,98.52,1.3,100.0,96.67
LINEAR27,91.48,89.26,90.37,0.73,91.67,90.0
LINEAR28,91.85,99.26,95.56,0.83,96.67,95.0
LINEAR29,86.3,99.26,92.78,4.71,96.67,85.0
LINEAR30,81.11,95.56,88.33,3.23,93.33,83.33
LINEAR31,83.33,96.3,89.81,8.35,98.33,75.0
LINEAR32,93.7,96.3,95.0,3.0,98.33,88.33
LINEAR33,100.0,98.89,99.44,0.83,100.0,98.33
LINEAR34,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR35,88.89,99.63,94.26,2.52,98.33,91.67
LINEAR36,85.19,100.0,92.59,5.41,98.33,83.33
LINEAR37,91.11,98.52,94.81,2.94,100.0,91.67
LINEAR38,68.52,93.7,81.11,6.01,90.0,71.67
LINEAR39,77.41,96.67,87.04,10.16,96.67,71.67
LINEAR40,98.15,93.33,95.74,1.21,96.67,93.33
LINEAR41,100.0,94.07,97.04,1.11,100.0,96.67
LINEAR42,99.26,100.0,99.63,0.73,100.0,98.33
LINEAR43,91.48,100.0,95.74,2.52,100.0,93.33
LINEAR44,80.0,100.0,90.0,5.89,96.67,80.0
LINEAR45,90.74,99.26,95.0,2.36,98.33,91.67
LINEAR46,82.96,100.0,91.48,5.68,100.0,83.33
LINEAR47,67.78,94.44,81.11,6.82,91.67,70.0
LINEAR48,87.41,92.96,90.19,4.89,95.0,81.67
LINEAR49,100.0,81.48,90.74,3.13,95.0,85.0
LINEAR50,96.67,94.07,95.37,1.39,96.67,93.33
LINEAR51,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR52,92.96,100.0,96.48,2.12,100.0,95.0
LINEAR53,85.19,100.0,92.59,7.46,100.0,80.0
LINEAR54,86.3,100.0,93.15,4.67,100.0,88.33
LINEAR55,81.11,100.0,90.56,6.82,100.0,81.67
LINEAR56,75.56,100.0,87.78,8.9,100.0,76.67
LINEAR57,73.33,96.67,85.0,8.58,95.0,71.67
LINEAR58,86.67,92.96,89.81,3.48,95.0,85.0
LINEAR59,85.56,66.67,76.11,3.82,81.67,70.0
LINEAR60,94.07,63.7,78.89,3.23,83.33,75.0
LINEAR61,97.78,63.33,80.56,7.36,88.33,66.67
LINEAR62,88.15,78.89,83.52,7.29,90.0,70.0
LINEAR63,64.81,95.19,80.0,6.82,88.33,71.67
LINEAR64,77.41,81.48,79.44,1.86,81.67,76.67
LINEAR65,54.81,92.22,73.52,6.69,85.0,65.0
LINEAR66,44.81,91.85,68.33,9.57,85.0,58.33
LINEAR67,61.85,77.78,69.81,9.63,80.0,53.33
LINEAR68,81.85,28.52,55.19,1.55,58.33,53.33
LINEAR69,97.78,18.15,57.96,1.62,60.0,55.0
LINEAR70,81.48,34.81,58.15,4.12,63.33,51.67
LINEAR71,54.07,47.41,50.74,2.9,55.0,46.67
LINEAR72,86.67,21.11,53.89,2.89,60.0,50.0
LINEAR73,52.96,48.52,50.74,2.37,55.0,48.33
LINEAR74,45.19,55.19,50.19,1.3,51.67,48.33
LINEAR75,62.22,35.56,48.89,2.5,53.33,45.0
LINEAR76,92.22,52.22,72.22,2.5,75.0,68.33
LINEAR77,99.63,5.56,52.59,1.47,55.0,51.67
LINEAR78,82.96,40.74,61.85,7.93,73.33,51.67
LINEAR79,82.22,51.48,66.85,4.29,71.67,58.33
LINEAR80,51.11,66.67,58.89,3.63,63.33,51.67
LINEAR81,49.26,65.19,57.22,3.33,60.0,50.0
LINEAR82,54.07,60.74,57.41,2.52,61.67,53.33
LINEAR83,49.26,54.44,51.85,2.56,56.67,50.0
LINEAR84,82.96,34.07,58.52,4.03,65.0,51.67
LINEAR85,77.41,64.44,70.93,2.52,75.0,68.33
LINEAR86,52.22,63.7,57.96,2.17,60.0,55.0
LINEAR87,58.15,60.37,59.26,3.55,65.0,53.33
LINEAR88,49.63,54.81,52.22,3.91,56.67,45.0
LINEAR89,57.04,40.74,48.89,4.08,53.33,41.67
LINEAR90,70.37,78.52,74.44,5.89,80.0,63.33
LINEAR91,58.15,62.96,60.56,2.2,63.33,56.67
LINEAR92,44.44,80.74,62.59,2.65,66.67,58.33
LINEAR93,41.11,62.22,51.67,1.18,53.33,50.0
LINEAR94,40.74,72.59,56.67,2.2,61.67,55.0
LINEAR95,80.0,74.07,77.04,5.19,81.67,66.67
LINEAR96,54.44,75.56,65.0,1.18,66.67,63.33
LINEAR97,42.22,72.22,57.22,3.44,61.67,51.67
LINEAR98,65.56,45.93,55.74,3.55,61.67,50.0
LINEAR99,42.96,92.96,67.96,2.98,73.33,63.33
LINEAR100,61.85,52.96,57.41,1.88,60.0,55.0
LINEAR101,54.07,57.78,55.93,4.42,63.33,51.67
LINEAR102,34.07,86.3,60.19,3.48,68.33,56.67
LINEAR103,53.7,67.78,60.74,3.02,65.0,56.67
LINEAR104,50.74,65.93,58.33,2.2,61.67,56.67
LINEAR105,50.74,78.52,64.63,4.7,70.0,56.67
LINEAR106,37.04,74.44,55.74,5.66,65.0,50.0
OLD1,66.67,56.67,61.67,0.0,61.67,61.67
OLD2,73.33,100.0,86.67,0.0,86.67,86.67
OLD3,10.0,93.33,51.67,0.0,51.67,51.67
OLD4,73.33,100.0,86.67,0.0,86.67,86.67
OLD5,83.33,76.67,80.0,0.0,80.0,80.0
OLD6,83.33,23.33,53.33,0.0,53.33,53.33
OLD7,96.67,100.0,98.33,0.0,98.33,98.33
OLD8,93.33,100.0,96.67,0.0,96.67,96.67
OLD9,73.33,86.67,80.0,0.0,80.0,80.0
OLD10,63.33,76.67,70.0,0.0,70.0,70.0
OLD11,80.0,46.67,63.33,0.0,63.33,63.33
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,100.0,100.0,100.0,0.0,100.0,100.0
OLD15,100.0,100.0,100.0,0.0,100.0,100.0
OLD16,100.0,100.0,100.0,0.0,100.0,100.0
OLD17,83.33,93.33,88.33,0.0,88.33,88.33
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,100.0,100.0,100.0,0.0,100.0,100.0
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,100.0,100.0,100.0,0.0,100.0,100.0
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,90.0,100.0,95.0,0.0,95.0,95.0
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,56.67,100.0,78.33,0.0,78.33,78.33
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,83.33,93.33,88.33,0.0,88.33,88.33
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,100.0,100.0,100.0,0.0,100.0,100.0
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,96.67,3.33,50.0,0.0,50.0,50.0
OLD61,90.0,10.0,50.0,0.0,50.0,50.0
OLD62,53.33,50.0,51.67,0.0,51.67,51.67
OLD63,0.0,100.0,50.0,0.0,50.0,50.0
OLD64,0.0,100.0,50.0,0.0,50.0,50.0
OLD65,43.33,80.0,61.67,0.0,61.67,61.67
OLD66,60.0,66.67,63.33,0.0,63.33,63.33
OLD67,6.67,100.0,53.33,0.0,53.33,53.33
OLD68,73.33,33.33,53.33,0.0,53.33,53.33
OLD69,50.0,53.33,51.67,0.0,51.67,51.67
OLD70,83.33,30.0,56.67,0.0,56.67,56.67
OLD71,16.67,90.0,53.33,0.0,53.33,53.33
OLD72,16.67,90.0,53.33,0.0,53.33,53.33
OLD73,43.33,73.33,58.33,0.0,58.33,58.33
OLD74,10.0,93.33,51.67,0.0,51.67,51.67
OLD75,6.67,100.0,53.33,0.0,53.33,53.33
OLD76,0.0,100.0,50.0,0.0,50.0,50.0
OLD77,93.33,13.33,53.33,0.0,53.33,53.33
OLD78,90.0,16.67,53.33,0.0,53.33,53.33
OLD79,60.0,50.0,55.0,0.0,55.0,55.0
OLD80,16.67,93.33,55.0,0.0,55.0,55.0
OLD81,43.33,76.67,60.0,0.0,60.0,60.0
OLD82,66.67,40.0,53.33,0.0,53.33,53.33
OLD83,63.33,50.0,56.67,0.0,56.67,56.67
OLD84,83.33,26.67,55.0,0.0,55.0,55.0
OLD85,13.33,93.33,53.33,0.0,53.33,53.33
OLD86,36.67,76.67,56.67,0.0,56.67,56.67
OLD87,23.33,86.67,55.0,0.0,55.0,55.0
OLD88,30.0,76.67,53.33,0.0,53.33,53.33
OLD89,63.33,46.67,55.0,0.0,55.0,55.0
OLD90,13.33,93.33,53.33,0.0,53.33,53.33
OLD91,36.67,83.33,60.0,0.0,60.0,60.0
OLD92,43.33,76.67,60.0,0.0,60.0,60.0
OLD93,30.0,80.0,55.0,0.0,55.0,55.0
OLD94,73.33,40.0,56.67,0.0,56.67,56.67
OLD95,53.33,70.0,61.67,0.0,61.67,61.67
OLD96,23.33,93.33,58.33,0.0,58.33,58.33
OLD97,30.0,83.33,56.67,0.0,56.67,56.67
OLD98,63.33,50.0,56.67,0.0,56.67,56.67
OLD99,43.33,96.67,70.0,0.0,70.0,70.0
OLD100,30.0,86.67,58.33,0.0,58.33,58.33
OLD101,63.33,50.0,56.67,0.0,56.67,56.67
OLD102,43.33,80.0,61.67,0.0,61.67,61.67
OLD103,60.0,66.67,63.33,0.0,63.33,63.33
OLD104,53.33,63.33,58.33,0.0,58.33,58.33
OLD105,60.0,73.33,66.67,0.0,66.67,66.67
OLD106,53.33,66.67,60.0,0.0,60.0,60.0
