Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF76,85.56,1.85,43.7,3.31,48.33,38.33
RBF77,50.37,51.11,50.74,2.78,55.0,46.67
RBF78,72.59,37.04,54.81,2.82,58.33,50.0
RBF79,83.33,19.63,51.48,5.03,61.67,46.67
RBF80,75.93,14.44,45.19,3.58,50.0,41.67
RBF81,79.63,17.41,48.52,3.06,53.33,45.0
RBF82,85.56,21.48,53.52,2.82,58.33,50.0
RBF83,77.41,21.48,49.44,2.64,53.33,46.67
RBF84,70.37,36.3,53.33,4.79,58.33,45.0
RBF85,26.67,70.37,48.52,1.94,51.67,45.0
RBF86,94.81,5.19,50.0,3.23,55.0,45.0
RBF87,81.48,17.41,49.44,3.33,53.33,45.0
RBF88,88.52,25.19,56.85,1.94,60.0,53.33
RBF89,80.0,19.26,49.63,2.61,55.0,46.67
RBF90,33.33,72.59,52.96,3.89,56.67,46.67
RBF91,73.7,28.52,51.11,2.5,55.0,46.67
RBF92,82.59,10.0,46.3,2.61,50.0,43.33
RBF93,90.37,20.37,55.37,4.06,60.0,48.33
RBF94,86.67,20.74,53.7,2.74,58.33,50.0
RBF95,82.22,13.7,47.96,2.74,51.67,43.33
RBF96,81.48,18.89,50.19,2.12,53.33,46.67
RBF97,83.33,18.15,50.74,2.52,55.0,46.67
RBF98,83.33,20.74,52.04,2.17,55.0,48.33
RBF99,83.33,14.07,48.7,2.32,51.67,45.0
RBF100,86.67,12.59,49.63,2.74,55.0,45.0
RBF101,81.85,21.85,51.85,3.86,58.33,45.0
RBF102,81.48,11.11,46.3,3.8,53.33,40.0
RBF103,71.48,31.48,51.48,4.82,58.33,41.67
RBF104,87.04,19.63,53.33,2.04,56.67,50.0
RBF105,89.63,22.22,55.93,4.01,60.0,48.33
RBF106,75.19,31.85,53.52,2.94,56.67,48.33
LINEAR1,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR2,100.0,77.41,88.7,1.39,90.0,86.67
LINEAR3,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR4,100.0,76.3,88.15,2.27,90.0,85.0
LINEAR5,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR6,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR7,100.0,89.26,94.63,2.86,98.33,91.67
LINEAR8,100.0,41.85,70.93,1.21,73.33,70.0
LINEAR9,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR10,100.0,7.78,53.89,0.83,55.0,53.33
LINEAR11,98.89,3.33,51.11,0.83,51.67,50.0
LINEAR12,100.0,95.19,97.59,0.88,98.33,96.67
LINEAR13,100.0,94.81,97.41,1.21,98.33,95.0
LINEAR14,100.0,94.44,97.22,1.44,98.33,95.0
LINEAR15,100.0,88.52,94.26,0.88,95.0,93.33
LINEAR16,100.0,97.78,98.89,0.83,100.0,98.33
LINEAR17,100.0,1.85,50.93,0.88,51.67,50.0
LINEAR18,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR19,98.89,94.81,96.85,1.55,98.33,95.0
LINEAR20,100.0,95.19,97.59,0.88,98.33,96.67
LINEAR21,100.0,93.7,96.85,1.76,98.33,95.0
LINEAR22,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR23,100.0,70.74,85.37,2.47,88.33,83.33
LINEAR24,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR25,98.52,91.85,95.19,1.76,96.67,93.33
LINEAR26,100.0,99.26,99.63,1.11,100.0,96.67
LINEAR27,100.0,90.74,95.37,1.82,96.67,91.67
LINEAR28,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR29,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR30,100.0,24.07,62.04,2.74,66.67,60.0
LINEAR31,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR32,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR33,100.0,92.96,96.48,0.56,96.67,95.0
LINEAR34,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR35,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR36,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR37,100.0,88.52,94.26,1.21,96.67,93.33
LINEAR38,100.0,14.81,57.41,3.02,61.67,55.0
LINEAR39,100.0,95.19,97.59,0.88,98.33,96.67
LINEAR40,100.0,95.56,97.78,1.18,98.33,95.0
LINEAR41,100.0,87.78,93.89,2.04,96.67,90.0
LINEAR42,100.0,88.89,94.44,1.18,96.67,93.33
LINEAR43,100.0,98.52,99.26,0.88,100.0,98.33
LINEAR44,100.0,95.19,97.59,0.88,98.33,96.67
LINEAR45,100.0,86.67,93.33,0.0,93.33,93.33
LINEAR46,100.0,94.44,97.22,0.83,98.33,96.67
LINEAR47,95.19,34.81,65.0,1.44,66.67,63.33
LINEAR48,100.0,90.0,95.0,0.0,95.0,95.0
LINEAR49,98.89,88.52,93.7,1.62,95.0,91.67
LINEAR50,96.3,86.3,91.3,1.82,93.33,88.33
LINEAR51,100.0,91.85,95.93,1.69,96.67,91.67
LINEAR52,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR53,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR54,100.0,95.19,97.59,0.88,98.33,96.67
LINEAR55,100.0,96.3,98.15,0.56,98.33,96.67
LINEAR56,100.0,88.52,94.26,0.88,95.0,93.33
LINEAR57,100.0,34.44,67.22,0.83,68.33,66.67
LINEAR58,100.0,4.44,52.22,2.64,55.0,50.0
LINEAR59,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR60,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR61,100.0,4.81,52.41,0.88,53.33,51.67
LINEAR62,96.67,6.67,51.67,0.0,51.67,51.67
LINEAR63,78.52,32.22,55.37,1.62,56.67,51.67
LINEAR64,98.52,10.37,54.44,1.67,56.67,53.33
LINEAR65,92.59,20.0,56.3,1.82,60.0,55.0
LINEAR66,92.22,23.33,57.78,1.18,58.33,55.0
LINEAR67,94.81,24.07,59.44,3.33,63.33,56.67
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR69,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR70,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR71,89.26,10.74,50.0,1.18,51.67,48.33
LINEAR72,96.67,4.81,50.74,0.88,51.67,50.0
LINEAR73,89.63,4.44,47.04,1.62,48.33,45.0
LINEAR74,93.33,7.41,50.37,0.73,51.67,50.0
LINEAR75,90.37,10.37,50.37,0.73,51.67,50.0
LINEAR76,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR77,95.19,4.44,49.81,0.56,50.0,48.33
LINEAR78,95.56,3.33,49.44,0.83,50.0,48.33
LINEAR79,100.0,2.96,51.48,0.56,51.67,50.0
LINEAR80,94.81,1.85,48.33,2.2,51.67,46.67
LINEAR81,87.78,8.89,48.33,2.04,50.0,45.0
LINEAR82,91.11,5.56,48.33,1.44,50.0,46.67
LINEAR83,90.0,12.22,51.11,1.86,55.0,50.0
LINEAR84,96.67,2.96,49.81,0.56,50.0,48.33
LINEAR85,71.11,30.74,50.93,0.88,51.67,50.0
LINEAR86,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR87,92.96,3.33,48.15,1.3,50.0,45.0
LINEAR88,79.26,22.96,51.11,1.44,53.33,48.33
LINEAR89,80.37,19.26,49.81,2.82,51.67,45.0
LINEAR90,78.52,35.19,56.85,1.3,58.33,55.0
LINEAR91,94.81,1.11,47.96,0.73,48.33,46.67
LINEAR92,90.0,10.0,50.0,1.44,51.67,48.33
LINEAR93,83.33,9.63,46.48,0.56,46.67,45.0
LINEAR94,93.33,4.07,48.7,0.73,50.0,48.33
LINEAR95,98.52,3.33,50.93,2.06,55.0,48.33
LINEAR96,90.37,11.11,50.74,0.88,51.67,50.0
LINEAR97,85.56,8.15,46.85,0.56,48.33,46.67
LINEAR98,86.3,16.67,51.48,0.56,51.67,50.0
LINEAR99,89.63,8.89,49.26,2.06,51.67,46.67
LINEAR100,87.78,13.33,50.56,0.83,51.67,50.0
LINEAR101,84.07,29.26,56.67,0.83,58.33,55.0
LINEAR102,95.56,3.33,49.44,1.18,51.67,48.33
LINEAR103,83.33,14.44,48.89,1.67,50.0,45.0
LINEAR104,96.67,1.85,49.26,0.88,50.0,48.33
LINEAR105,93.33,13.33,53.33,0.0,53.33,53.33
LINEAR106,90.0,11.48,50.74,1.21,53.33,50.0
OLD1,33.33,90.0,61.67,0.0,61.67,61.67
OLD2,80.0,100.0,90.0,0.0,90.0,90.0
OLD3,100.0,6.67,53.33,0.0,53.33,53.33
OLD4,90.0,93.33,91.67,0.0,91.67,91.67
OLD5,90.0,83.33,86.67,0.0,86.67,86.67
OLD6,100.0,3.33,51.67,0.0,51.67,51.67
OLD7,93.33,100.0,96.67,0.0,96.67,96.67
OLD8,100.0,100.0,100.0,0.0,100.0,100.0
OLD9,83.33,73.33,78.33,0.0,78.33,78.33
OLD10,90.0,56.67,73.33,0.0,73.33,73.33
OLD11,86.67,36.67,61.67,0.0,61.67,61.67
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,100.0,100.0,100.0,0.0,100.0,100.0
OLD15,100.0,100.0,100.0,0.0,100.0,100.0
OLD16,100.0,100.0,100.0,0.0,100.0,100.0
OLD17,70.0,96.67,83.33,0.0,83.33,83.33
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,100.0,100.0,100.0,0.0,100.0,100.0
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,96.67,100.0,98.33,0.0,98.33,98.33
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,90.0,100.0,95.0,0.0,95.0,95.0
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,86.67,76.67,81.67,0.0,81.67,81.67
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,90.0,93.33,91.67,0.0,91.67,91.67
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,100.0,100.0,100.0,0.0,100.0,100.0
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,100.0,6.67,53.33,0.0,53.33,53.33
OLD60,96.67,6.67,51.67,0.0,51.67,51.67
OLD61,100.0,0.0,50.0,0.0,50.0,50.0
OLD62,73.33,30.0,51.67,0.0,51.67,51.67
OLD63,0.0,100.0,50.0,0.0,50.0,50.0
OLD64,3.33,100.0,51.67,0.0,51.67,51.67
OLD65,40.0,90.0,65.0,0.0,65.0,65.0
OLD66,56.67,76.67,66.67,0.0,66.67,66.67
OLD67,60.0,80.0,70.0,0.0,70.0,70.0
OLD68,73.33,30.0,51.67,0.0,51.67,51.67
OLD69,90.0,16.67,53.33,0.0,53.33,53.33
OLD70,96.67,6.67,51.67,0.0,51.67,51.67
OLD71,20.0,86.67,53.33,0.0,53.33,53.33
OLD72,36.67,70.0,53.33,0.0,53.33,53.33
OLD73,40.0,83.33,61.67,0.0,61.67,61.67
OLD74,56.67,56.67,56.67,0.0,56.67,56.67
OLD75,60.0,60.0,60.0,0.0,60.0,60.0
OLD76,0.0,100.0,50.0,0.0,50.0,50.0
OLD77,90.0,20.0,55.0,0.0,55.0,55.0
OLD78,56.67,46.67,51.67,0.0,51.67,51.67
OLD79,6.67,100.0,53.33,0.0,53.33,53.33
OLD80,53.33,56.67,55.0,0.0,55.0,55.0
OLD81,40.0,76.67,58.33,0.0,58.33,58.33
OLD82,86.67,20.0,53.33,0.0,53.33,53.33
OLD83,60.0,53.33,56.67,0.0,56.67,56.67
OLD84,96.67,6.67,51.67,0.0,51.67,51.67
OLD85,20.0,90.0,55.0,0.0,55.0,55.0
OLD86,53.33,53.33,53.33,0.0,53.33,53.33
OLD87,40.0,83.33,61.67,0.0,61.67,61.67
OLD88,63.33,56.67,60.0,0.0,60.0,60.0
OLD89,60.0,63.33,61.67,0.0,61.67,61.67
OLD90,66.67,50.0,58.33,0.0,58.33,58.33
OLD91,36.67,80.0,58.33,0.0,58.33,58.33
OLD92,40.0,83.33,61.67,0.0,61.67,61.67
OLD93,56.67,60.0,58.33,0.0,58.33,58.33
OLD94,60.0,73.33,66.67,0.0,66.67,66.67
OLD95,53.33,76.67,65.0,0.0,65.0,65.0
OLD96,40.0,83.33,61.67,0.0,61.67,61.67
OLD97,23.33,93.33,58.33,0.0,58.33,58.33
OLD98,60.0,66.67,63.33,0.0,63.33,63.33
OLD99,86.67,46.67,66.67,0.0,66.67,66.67
OLD100,36.67,86.67,61.67,0.0,61.67,61.67
OLD101,60.0,70.0,65.0,0.0,65.0,65.0
OLD102,40.0,90.0,65.0,0.0,65.0,65.0
OLD103,56.67,76.67,66.67,0.0,66.67,66.67
OLD104,60.0,80.0,70.0,0.0,70.0,70.0
OLD105,56.67,83.33,70.0,0.0,70.0,70.0
OLD106,60.0,80.0,70.0,0.0,70.0,70.0
