Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF76,68.89,32.59,50.74,3.74,55.0,45.0
RBF77,93.7,15.93,54.81,2.27,58.33,50.0
RBF78,83.7,10.74,47.22,3.0,51.67,43.33
RBF79,81.48,31.11,56.3,2.74,60.0,51.67
RBF80,82.22,24.07,53.15,2.69,58.33,50.0
RBF81,78.89,31.85,55.37,1.82,58.33,53.33
RBF82,85.93,20.0,52.96,3.71,58.33,48.33
RBF83,67.78,17.78,42.78,2.5,46.67,40.0
RBF84,82.96,15.93,49.44,1.67,51.67,46.67
RBF85,75.93,31.11,53.52,3.67,58.33,46.67
RBF86,81.48,21.85,51.67,5.34,58.33,40.0
RBF87,61.85,46.67,54.26,3.02,58.33,50.0
RBF88,88.89,21.11,55.0,1.86,58.33,53.33
RBF89,64.44,23.7,44.07,4.18,51.67,40.0
RBF90,77.04,24.44,50.74,3.74,55.0,43.33
RBF91,75.56,37.04,56.3,5.05,61.67,48.33
RBF92,78.89,13.7,46.3,3.71,50.0,38.33
RBF93,75.93,32.22,54.07,2.37,56.67,50.0
RBF94,75.56,12.22,43.89,4.93,53.33,38.33
RBF95,63.7,29.26,46.48,3.27,51.67,41.67
RBF96,75.93,23.33,49.63,2.98,53.33,45.0
RBF97,79.63,31.48,55.56,6.56,63.33,43.33
RBF98,60.74,26.67,43.7,5.05,51.67,38.33
RBF99,79.26,31.11,55.19,3.38,58.33,48.33
RBF100,74.81,26.67,50.74,3.24,56.67,45.0
RBF101,66.67,34.44,50.56,5.27,58.33,43.33
RBF102,80.74,23.7,52.22,2.2,55.0,48.33
RBF103,85.93,21.11,53.52,3.06,58.33,50.0
RBF104,75.93,26.3,51.11,5.65,58.33,43.33
RBF105,82.96,14.44,48.7,6.22,58.33,40.0
RBF106,69.63,26.67,48.15,7.29,58.33,36.67
LINEAR1,94.44,10.0,52.22,0.83,53.33,51.67
LINEAR2,98.15,74.81,86.48,1.55,88.33,85.0
LINEAR3,100.0,3.33,51.67,1.18,53.33,50.0
LINEAR4,100.0,75.19,87.59,3.64,90.0,81.67
LINEAR5,100.0,22.96,61.48,0.56,61.67,60.0
LINEAR6,99.26,10.0,54.63,0.73,55.0,53.33
LINEAR7,97.04,93.33,95.19,1.3,96.67,93.33
LINEAR8,100.0,33.33,66.67,1.44,68.33,63.33
LINEAR9,100.0,16.3,58.15,1.55,60.0,56.67
LINEAR10,100.0,11.48,55.74,1.21,58.33,55.0
LINEAR11,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR12,100.0,91.48,95.74,3.74,98.33,88.33
LINEAR13,100.0,82.22,91.11,1.44,93.33,88.33
LINEAR14,100.0,84.07,92.04,1.62,93.33,88.33
LINEAR15,100.0,86.67,93.33,1.44,95.0,91.67
LINEAR16,100.0,78.89,89.44,0.83,90.0,88.33
LINEAR17,100.0,54.07,77.04,1.39,80.0,75.0
LINEAR18,100.0,91.48,95.74,1.21,98.33,95.0
LINEAR19,100.0,88.89,94.44,0.83,95.0,93.33
LINEAR20,100.0,86.3,93.15,1.76,95.0,90.0
LINEAR21,100.0,82.22,91.11,0.83,91.67,90.0
LINEAR22,100.0,81.48,90.74,3.34,93.33,85.0
LINEAR23,100.0,70.37,85.19,1.0,86.67,83.33
LINEAR24,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR25,100.0,83.7,91.85,3.95,95.0,86.67
LINEAR26,100.0,96.67,98.33,0.0,98.33,98.33
LINEAR27,100.0,85.19,92.59,2.06,95.0,90.0
LINEAR28,100.0,82.96,91.48,1.76,93.33,88.33
LINEAR29,100.0,88.15,94.07,1.21,95.0,91.67
LINEAR30,100.0,42.96,71.48,1.3,73.33,70.0
LINEAR31,100.0,89.63,94.81,0.56,95.0,93.33
LINEAR32,100.0,82.59,91.3,1.11,91.67,88.33
LINEAR33,100.0,87.04,93.52,2.27,95.0,90.0
LINEAR34,100.0,78.52,89.26,1.21,90.0,86.67
LINEAR35,100.0,86.67,93.33,1.18,95.0,91.67
LINEAR36,100.0,81.48,90.74,1.21,91.67,88.33
LINEAR37,100.0,80.37,90.19,1.55,91.67,88.33
LINEAR38,100.0,18.15,59.07,0.88,60.0,58.33
LINEAR39,100.0,90.37,95.19,2.69,98.33,91.67
LINEAR40,100.0,90.0,95.0,0.83,96.67,93.33
LINEAR41,100.0,73.7,86.85,1.94,88.33,83.33
LINEAR42,100.0,79.26,89.63,2.17,91.67,85.0
LINEAR43,100.0,90.37,95.19,1.0,96.67,93.33
LINEAR44,100.0,83.33,91.67,0.83,93.33,90.0
LINEAR45,100.0,94.44,97.22,2.2,98.33,91.67
LINEAR46,100.0,83.33,91.67,0.83,93.33,90.0
LINEAR47,100.0,22.22,61.11,0.83,61.67,60.0
LINEAR48,100.0,95.56,97.78,1.18,98.33,95.0
LINEAR49,100.0,89.63,94.81,0.56,95.0,93.33
LINEAR50,100.0,91.85,95.93,2.22,98.33,93.33
LINEAR51,100.0,73.33,86.67,3.91,91.67,81.67
LINEAR52,100.0,86.67,93.33,2.36,96.67,90.0
LINEAR53,100.0,78.89,89.44,1.44,91.67,86.67
LINEAR54,100.0,89.26,94.63,0.73,95.0,93.33
LINEAR55,100.0,84.81,92.41,0.88,93.33,91.67
LINEAR56,100.0,84.44,92.22,1.86,93.33,88.33
LINEAR57,100.0,53.33,76.67,1.67,80.0,73.33
LINEAR58,94.81,14.44,54.63,2.0,58.33,53.33
LINEAR59,100.0,7.78,53.89,0.83,55.0,53.33
LINEAR60,96.67,2.22,49.44,1.86,53.33,48.33
LINEAR61,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR62,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR63,88.15,36.3,62.22,7.02,75.0,56.67
LINEAR64,86.3,28.52,57.41,0.88,58.33,56.67
LINEAR65,99.26,22.22,60.74,2.06,63.33,58.33
LINEAR66,100.0,18.89,59.44,0.83,60.0,58.33
LINEAR67,100.0,12.22,56.11,1.44,58.33,53.33
LINEAR68,96.67,1.48,49.07,0.88,50.0,48.33
LINEAR69,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR70,99.26,0.0,49.63,0.73,50.0,48.33
LINEAR71,88.89,15.93,52.41,1.21,55.0,51.67
LINEAR72,83.7,16.3,50.0,2.5,51.67,46.67
LINEAR73,99.63,4.07,51.85,1.0,53.33,50.0
LINEAR74,93.7,3.33,48.52,0.56,50.0,48.33
LINEAR75,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR76,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR77,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR78,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR79,88.89,6.67,47.78,0.83,48.33,46.67
LINEAR80,93.33,3.33,48.33,0.0,48.33,48.33
LINEAR81,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR82,100.0,4.81,52.41,0.88,53.33,51.67
LINEAR83,98.89,0.0,49.44,0.83,50.0,48.33
LINEAR84,99.63,0.74,50.19,0.56,51.67,50.0
LINEAR85,88.15,14.81,51.48,2.12,53.33,48.33
LINEAR86,94.44,11.11,52.78,1.18,53.33,50.0
LINEAR87,98.89,5.56,52.22,2.36,56.67,50.0
LINEAR88,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR89,100.0,1.48,50.74,1.21,53.33,50.0
LINEAR90,89.63,17.41,53.52,1.55,56.67,51.67
LINEAR91,85.56,10.0,47.78,0.83,48.33,46.67
LINEAR92,100.0,1.11,50.56,0.83,51.67,50.0
LINEAR93,96.3,2.59,49.44,1.44,51.67,48.33
LINEAR94,100.0,7.04,53.52,1.0,55.0,51.67
LINEAR95,89.63,2.22,45.93,0.88,46.67,45.0
LINEAR96,97.78,3.33,50.56,0.83,51.67,50.0
LINEAR97,100.0,4.44,52.22,0.83,53.33,51.67
LINEAR98,97.78,0.0,48.89,1.67,50.0,46.67
LINEAR99,97.78,5.56,51.67,1.44,53.33,50.0
LINEAR100,99.26,11.11,55.19,0.56,56.67,55.0
LINEAR101,99.26,0.37,49.81,0.56,50.0,48.33
LINEAR102,95.93,8.52,52.22,1.18,55.0,51.67
LINEAR103,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR104,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR105,100.0,12.59,56.3,0.73,56.67,55.0
LINEAR106,100.0,0.0,50.0,0.0,50.0,50.0
OLD1,46.67,93.33,70.0,0.0,70.0,70.0
OLD2,66.67,100.0,83.33,0.0,83.33,83.33
OLD3,6.67,100.0,53.33,0.0,53.33,53.33
OLD4,80.0,90.0,85.0,0.0,85.0,85.0
OLD5,66.67,90.0,78.33,0.0,78.33,78.33
OLD6,96.67,3.33,50.0,0.0,50.0,50.0
OLD7,90.0,96.67,93.33,0.0,93.33,93.33
OLD8,100.0,90.0,95.0,0.0,95.0,95.0
OLD9,70.0,86.67,78.33,0.0,78.33,78.33
OLD10,66.67,83.33,75.0,0.0,75.0,75.0
OLD11,93.33,30.0,61.67,0.0,61.67,61.67
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,100.0,100.0,100.0,0.0,100.0,100.0
OLD15,100.0,100.0,100.0,0.0,100.0,100.0
OLD16,100.0,100.0,100.0,0.0,100.0,100.0
OLD17,86.67,93.33,90.0,0.0,90.0,90.0
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,100.0,100.0,100.0,0.0,100.0,100.0
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,100.0,100.0,100.0,0.0,100.0,100.0
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,100.0,100.0,100.0,0.0,100.0,100.0
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,86.67,66.67,76.67,0.0,76.67,76.67
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,90.0,90.0,90.0,0.0,90.0,90.0
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,100.0,100.0,100.0,0.0,100.0,100.0
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,100.0,0.0,50.0,0.0,50.0,50.0
OLD61,100.0,0.0,50.0,0.0,50.0,50.0
OLD62,100.0,10.0,55.0,0.0,55.0,55.0
OLD63,6.67,96.67,51.67,0.0,51.67,51.67
OLD64,0.0,100.0,50.0,0.0,50.0,50.0
OLD65,43.33,73.33,58.33,0.0,58.33,58.33
OLD66,26.67,93.33,60.0,0.0,60.0,60.0
OLD67,43.33,83.33,63.33,0.0,63.33,63.33
OLD68,43.33,60.0,51.67,0.0,51.67,51.67
OLD69,93.33,13.33,53.33,0.0,53.33,53.33
OLD70,96.67,16.67,56.67,0.0,56.67,56.67
OLD71,73.33,43.33,58.33,0.0,58.33,58.33
OLD72,16.67,93.33,55.0,0.0,55.0,55.0
OLD73,50.0,60.0,55.0,0.0,55.0,55.0
OLD74,13.33,93.33,53.33,0.0,53.33,53.33
OLD75,60.0,50.0,55.0,0.0,55.0,55.0
OLD76,100.0,0.0,50.0,0.0,50.0,50.0
OLD77,96.67,16.67,56.67,0.0,56.67,56.67
OLD78,93.33,13.33,53.33,0.0,53.33,53.33
OLD79,73.33,40.0,56.67,0.0,56.67,56.67
OLD80,40.0,80.0,60.0,0.0,60.0,60.0
OLD81,86.67,23.33,55.0,0.0,55.0,55.0
OLD82,13.33,93.33,53.33,0.0,53.33,53.33
OLD83,70.0,43.33,56.67,0.0,56.67,56.67
OLD84,93.33,13.33,53.33,0.0,53.33,53.33
OLD85,73.33,43.33,58.33,0.0,58.33,58.33
OLD86,40.0,80.0,60.0,0.0,60.0,60.0
OLD87,96.67,20.0,58.33,0.0,58.33,58.33
OLD88,13.33,96.67,55.0,0.0,55.0,55.0
OLD89,70.0,43.33,56.67,0.0,56.67,56.67
OLD90,20.0,93.33,56.67,0.0,56.67,56.67
OLD91,40.0,83.33,61.67,0.0,61.67,61.67
OLD92,43.33,70.0,56.67,0.0,56.67,56.67
OLD93,13.33,96.67,55.0,0.0,55.0,55.0
OLD94,60.0,53.33,56.67,0.0,56.67,56.67
OLD95,40.0,80.0,60.0,0.0,60.0,60.0
OLD96,26.67,90.0,58.33,0.0,58.33,58.33
OLD97,50.0,63.33,56.67,0.0,56.67,56.67
OLD98,70.0,43.33,56.67,0.0,56.67,56.67
OLD99,86.67,33.33,60.0,0.0,60.0,60.0
OLD100,16.67,96.67,56.67,0.0,56.67,56.67
OLD101,70.0,50.0,60.0,0.0,60.0,60.0
OLD102,43.33,76.67,60.0,0.0,60.0,60.0
OLD103,50.0,70.0,60.0,0.0,60.0,60.0
OLD104,70.0,53.33,61.67,0.0,61.67,61.67
OLD105,60.0,63.33,61.67,0.0,61.67,61.67
OLD106,70.0,56.67,63.33,0.0,63.33,63.33
