Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF96,76.67,25.93,51.3,2.61,55.0,48.33
RBF97,89.26,18.89,54.07,3.02,60.0,50.0
RBF98,83.7,23.7,53.7,3.51,58.33,46.67
RBF99,72.59,26.67,49.63,2.98,55.0,45.0
RBF100,70.0,41.11,55.56,3.12,60.0,50.0
RBF101,81.48,23.7,52.59,2.37,55.0,48.33
RBF102,70.74,23.7,47.22,4.56,53.33,41.67
RBF103,80.37,26.3,53.33,3.12,60.0,48.33
RBF104,80.37,21.11,50.74,2.06,53.33,48.33
RBF105,86.67,24.44,55.56,3.44,60.0,48.33
RBF106,82.96,32.22,57.59,2.37,61.67,55.0
LINEAR1,100.0,2.59,51.3,0.73,51.67,50.0
LINEAR2,100.0,41.85,70.93,4.01,75.0,63.33
LINEAR3,96.67,2.59,49.63,0.73,50.0,48.33
LINEAR4,100.0,63.33,81.67,3.12,85.0,76.67
LINEAR5,96.67,15.56,56.11,1.86,60.0,55.0
LINEAR6,100.0,2.22,51.11,0.83,51.67,50.0
LINEAR7,97.04,83.33,90.19,0.56,91.67,90.0
LINEAR8,98.89,42.96,70.93,1.69,71.67,66.67
LINEAR9,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR10,100.0,10.0,55.0,0.0,55.0,55.0
LINEAR11,100.0,14.07,57.04,1.11,60.0,56.67
LINEAR12,100.0,78.89,89.44,5.89,93.33,80.0
LINEAR13,98.89,93.33,96.11,0.83,96.67,95.0
LINEAR14,100.0,83.7,91.85,3.77,95.0,85.0
LINEAR15,100.0,92.59,96.3,1.11,96.67,93.33
LINEAR16,100.0,93.33,96.67,0.83,98.33,95.0
LINEAR17,100.0,44.44,72.22,8.04,90.0,66.67
LINEAR18,100.0,82.22,91.11,3.12,93.33,85.0
LINEAR19,98.89,88.89,93.89,1.67,95.0,91.67
LINEAR20,100.0,88.89,94.44,3.44,96.67,88.33
LINEAR21,100.0,96.67,98.33,1.86,100.0,95.0
LINEAR22,100.0,90.0,95.0,2.2,96.67,90.0
LINEAR23,100.0,79.26,89.63,2.86,96.67,88.33
LINEAR24,100.0,83.7,91.85,4.52,95.0,81.67
LINEAR25,98.89,70.37,84.63,3.2,86.67,78.33
LINEAR26,100.0,83.7,91.85,3.67,95.0,85.0
LINEAR27,100.0,85.56,92.78,2.36,95.0,90.0
LINEAR28,100.0,99.63,99.81,0.56,100.0,98.33
LINEAR29,100.0,92.59,96.3,2.32,100.0,91.67
LINEAR30,100.0,8.15,54.07,0.88,55.0,53.33
LINEAR31,100.0,88.89,94.44,4.86,98.33,85.0
LINEAR32,98.89,96.67,97.78,0.83,98.33,96.67
LINEAR33,100.0,81.11,90.56,1.67,91.67,88.33
LINEAR34,100.0,93.33,96.67,0.0,96.67,96.67
LINEAR35,100.0,98.89,99.44,0.83,100.0,98.33
LINEAR36,100.0,96.3,98.15,0.56,98.33,96.67
LINEAR37,100.0,83.33,91.67,2.76,93.33,85.0
LINEAR38,100.0,10.37,55.19,2.27,56.67,51.67
LINEAR39,100.0,73.7,86.85,4.2,90.0,78.33
LINEAR40,98.89,77.78,88.33,4.64,91.67,81.67
LINEAR41,100.0,83.33,91.67,1.44,93.33,90.0
LINEAR42,100.0,95.93,97.96,0.73,98.33,96.67
LINEAR43,100.0,99.26,99.63,0.73,100.0,98.33
LINEAR44,100.0,100.0,100.0,0.0,100.0,100.0
LINEAR45,100.0,87.41,93.7,0.73,95.0,93.33
LINEAR46,100.0,76.3,88.15,1.94,90.0,83.33
LINEAR47,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR48,96.67,94.07,95.37,2.0,96.67,91.67
LINEAR49,98.89,91.48,95.19,2.27,96.67,91.67
LINEAR50,100.0,72.59,86.3,5.39,91.67,76.67
LINEAR51,100.0,92.22,96.11,1.18,96.67,93.33
LINEAR52,100.0,92.59,96.3,0.73,96.67,95.0
LINEAR53,100.0,95.19,97.59,1.21,98.33,95.0
LINEAR54,100.0,91.48,95.74,2.52,98.33,91.67
LINEAR55,100.0,87.41,93.7,2.0,95.0,90.0
LINEAR56,100.0,71.85,85.93,4.01,88.33,78.33
LINEAR57,100.0,37.78,68.89,2.04,71.67,65.0
LINEAR58,100.0,5.56,52.78,0.83,53.33,51.67
LINEAR59,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR60,100.0,4.07,52.04,0.73,53.33,51.67
LINEAR61,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR62,100.0,2.59,51.3,2.74,58.33,50.0
LINEAR63,95.19,22.22,58.7,3.89,68.33,56.67
LINEAR64,100.0,3.7,51.85,0.56,53.33,51.67
LINEAR65,96.67,10.74,53.7,0.73,55.0,53.33
LINEAR66,100.0,10.37,55.19,0.56,56.67,55.0
LINEAR67,98.52,4.81,51.67,1.44,53.33,50.0
LINEAR68,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR69,100.0,0.37,50.19,0.56,51.67,50.0
LINEAR70,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR71,95.19,2.96,49.07,1.47,50.0,46.67
LINEAR72,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR73,96.67,3.33,50.0,0.0,50.0,50.0
LINEAR74,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR75,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR76,100.0,6.67,53.33,0.0,53.33,53.33
LINEAR77,99.26,7.04,53.15,0.56,53.33,51.67
LINEAR78,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR79,99.26,2.96,51.11,1.18,51.67,48.33
LINEAR80,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR81,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR82,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR83,100.0,2.59,51.3,0.73,51.67,50.0
LINEAR84,100.0,4.07,52.04,0.73,53.33,51.67
LINEAR85,99.63,7.41,53.52,0.56,55.0,53.33
LINEAR86,100.0,2.22,51.11,0.83,51.67,50.0
LINEAR87,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR88,100.0,3.33,51.67,0.83,53.33,50.0
LINEAR89,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR90,92.22,8.89,50.56,0.83,51.67,50.0
LINEAR91,100.0,0.37,50.19,0.56,51.67,50.0
LINEAR92,96.67,1.85,49.26,0.88,50.0,48.33
LINEAR93,100.0,0.37,50.19,0.56,51.67,50.0
LINEAR94,99.26,4.81,52.04,1.11,53.33,50.0
LINEAR95,100.0,3.33,51.67,0.0,51.67,51.67
LINEAR96,100.0,4.44,52.22,0.83,53.33,51.67
LINEAR97,97.78,3.33,50.56,0.83,51.67,50.0
LINEAR98,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR99,96.67,0.0,48.33,0.0,48.33,48.33
LINEAR100,95.56,6.67,51.11,0.83,51.67,50.0
LINEAR101,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR102,97.04,0.0,48.52,0.56,50.0,48.33
LINEAR103,96.3,2.96,49.63,1.11,50.0,46.67
LINEAR104,92.96,4.07,48.52,2.42,51.67,43.33
LINEAR105,100.0,0.0,50.0,0.0,50.0,50.0
LINEAR106,100.0,3.33,51.67,0.0,51.67,51.67
OLD1,43.33,76.67,60.0,0.0,60.0,60.0
OLD2,76.67,93.33,85.0,0.0,85.0,85.0
OLD3,3.33,100.0,51.67,0.0,51.67,51.67
OLD4,90.0,80.0,85.0,0.0,85.0,85.0
OLD5,56.67,100.0,78.33,0.0,78.33,78.33
OLD6,100.0,3.33,51.67,0.0,51.67,51.67
OLD7,93.33,96.67,95.0,0.0,95.0,95.0
OLD8,90.0,96.67,93.33,0.0,93.33,93.33
OLD9,73.33,80.0,76.67,0.0,76.67,76.67
OLD10,66.67,73.33,70.0,0.0,70.0,70.0
OLD11,50.0,63.33,56.67,0.0,56.67,56.67
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,100.0,100.0,100.0,0.0,100.0,100.0
OLD14,100.0,100.0,100.0,0.0,100.0,100.0
OLD15,100.0,100.0,100.0,0.0,100.0,100.0
OLD16,100.0,100.0,100.0,0.0,100.0,100.0
OLD17,90.0,90.0,90.0,0.0,90.0,90.0
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,100.0,100.0,100.0,0.0,100.0,100.0
OLD20,100.0,100.0,100.0,0.0,100.0,100.0
OLD21,100.0,100.0,100.0,0.0,100.0,100.0
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,100.0,100.0,100.0,0.0,100.0,100.0
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,90.0,100.0,95.0,0.0,95.0,95.0
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,86.67,60.0,73.33,0.0,73.33,73.33
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,80.0,100.0,90.0,0.0,90.0,90.0
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,96.67,100.0,98.33,0.0,98.33,98.33
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,100.0,0.0,50.0,0.0,50.0,50.0
OLD61,100.0,0.0,50.0,0.0,50.0,50.0
OLD62,83.33,23.33,53.33,0.0,53.33,53.33
OLD63,6.67,96.67,51.67,0.0,51.67,51.67
OLD64,30.0,73.33,51.67,0.0,51.67,51.67
OLD65,40.0,86.67,63.33,0.0,63.33,63.33
OLD66,30.0,90.0,60.0,0.0,60.0,60.0
OLD67,56.67,66.67,61.67,0.0,61.67,61.67
OLD68,63.33,40.0,51.67,0.0,51.67,51.67
OLD69,100.0,6.67,53.33,0.0,53.33,53.33
OLD70,86.67,23.33,55.0,0.0,55.0,55.0
OLD71,36.67,73.33,55.0,0.0,55.0,55.0
OLD72,46.67,70.0,58.33,0.0,58.33,58.33
OLD73,40.0,73.33,56.67,0.0,56.67,56.67
OLD74,13.33,90.0,51.67,0.0,51.67,51.67
OLD75,76.67,36.67,56.67,0.0,56.67,56.67
OLD76,0.0,100.0,50.0,0.0,50.0,50.0
OLD77,96.67,10.0,53.33,0.0,53.33,53.33
OLD78,50.0,53.33,51.67,0.0,51.67,51.67
OLD79,36.67,70.0,53.33,0.0,53.33,53.33
OLD80,63.33,53.33,58.33,0.0,58.33,58.33
OLD81,20.0,86.67,53.33,0.0,53.33,53.33
OLD82,13.33,90.0,51.67,0.0,51.67,51.67
OLD83,76.67,43.33,60.0,0.0,60.0,60.0
OLD84,50.0,56.67,53.33,0.0,53.33,53.33
OLD85,36.67,76.67,56.67,0.0,56.67,56.67
OLD86,30.0,86.67,58.33,0.0,58.33,58.33
OLD87,40.0,66.67,53.33,0.0,53.33,53.33
OLD88,13.33,96.67,55.0,0.0,55.0,55.0
OLD89,76.67,36.67,56.67,0.0,56.67,56.67
OLD90,53.33,66.67,60.0,0.0,60.0,60.0
OLD91,63.33,60.0,61.67,0.0,61.67,61.67
OLD92,60.0,56.67,58.33,0.0,58.33,58.33
OLD93,56.67,53.33,55.0,0.0,55.0,55.0
OLD94,13.33,96.67,55.0,0.0,55.0,55.0
OLD95,63.33,73.33,68.33,0.0,68.33,68.33
OLD96,40.0,83.33,61.67,0.0,61.67,61.67
OLD97,43.33,73.33,58.33,0.0,58.33,58.33
OLD98,43.33,66.67,55.0,0.0,55.0,55.0
OLD99,40.0,86.67,63.33,0.0,63.33,63.33
OLD100,56.67,60.0,58.33,0.0,58.33,58.33
OLD101,43.33,73.33,58.33,0.0,58.33,58.33
OLD102,10.0,100.0,55.0,0.0,55.0,55.0
OLD103,20.0,93.33,56.67,0.0,56.67,56.67
OLD104,56.67,63.33,60.0,0.0,60.0,60.0
OLD105,56.67,76.67,66.67,0.0,66.67,66.67
OLD106,76.67,50.0,63.33,0.0,63.33,63.33
