Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
LINEAR79,53.7,80.74,67.22,2.2,70.0,63.33,0.72,0.02,0.74,0.69
LINEAR80,67.04,62.59,64.81,5.1,70.0,55.0,0.75,0.02,0.78,0.71
LINEAR81,44.44,63.7,54.07,2.52,58.33,50.0,0.57,0.03,0.61,0.54
LINEAR82,66.67,60.37,63.52,5.3,70.0,55.0,0.64,0.01,0.66,0.62
LINEAR83,79.63,22.59,51.11,2.36,55.0,46.67,0.5,0.04,0.55,0.44
LINEAR84,92.22,38.52,65.37,3.71,71.67,60.0,0.74,0.02,0.77,0.72
LINEAR85,53.7,89.63,71.67,4.08,78.33,66.67,0.79,0.02,0.82,0.77
LINEAR86,53.33,83.7,68.52,5.56,76.67,61.67,0.79,0.02,0.82,0.75
LINEAR87,61.11,68.15,64.63,3.8,70.0,58.33,0.67,0.02,0.7,0.62
LINEAR88,66.67,58.89,62.78,3.23,66.67,58.33,0.67,0.01,0.69,0.65
LINEAR89,87.41,21.11,54.26,1.69,56.67,51.67,0.56,0.04,0.59,0.46
LINEAR90,88.15,71.48,79.81,4.52,83.33,68.33,0.85,0.01,0.87,0.83
LINEAR91,65.93,82.96,74.44,3.54,78.33,66.67,0.83,0.02,0.86,0.8
LINEAR92,89.26,35.93,62.59,5.66,70.0,55.0,0.71,0.05,0.76,0.61
LINEAR93,71.48,53.33,62.41,2.52,65.0,56.67,0.73,0.02,0.76,0.7
LINEAR94,67.41,56.67,62.04,3.31,66.67,55.0,0.64,0.03,0.66,0.57
LINEAR95,68.89,81.85,75.37,4.62,81.67,70.0,0.88,0.02,0.9,0.84
LINEAR96,80.37,68.52,74.44,5.53,80.0,61.67,0.83,0.04,0.87,0.73
LINEAR97,74.07,69.26,71.67,3.44,75.0,63.33,0.78,0.03,0.8,0.71
LINEAR98,86.3,38.52,62.41,2.22,65.0,58.33,0.65,0.03,0.67,0.58
LINEAR99,92.59,45.19,68.89,5.77,76.67,58.33,0.8,0.04,0.85,0.72
LINEAR100,74.07,53.33,63.7,4.55,68.33,53.33,0.74,0.03,0.78,0.71
LINEAR101,87.04,24.81,55.93,2.06,58.33,51.67,0.64,0.03,0.66,0.58
LINEAR102,67.04,67.41,67.22,3.91,71.67,58.33,0.78,0.02,0.8,0.75
LINEAR103,86.67,53.33,70.0,4.0,73.33,60.0,0.77,0.02,0.79,0.73
LINEAR104,79.63,44.44,62.04,1.11,63.33,60.0,0.67,0.03,0.7,0.6
LINEAR105,74.44,61.48,67.96,4.77,73.33,60.0,0.76,0.05,0.82,0.69
LINEAR106,79.26,45.56,62.41,3.55,65.0,53.33,0.67,0.02,0.68,0.62
OLD1,0.0,0.0,61.67,0.0,61.67,61.67,0.55,0.0,0.55,0.55
OLD2,0.0,0.0,88.33,0.0,88.33,88.33,0.8,0.0,0.8,0.8
OLD3,0.0,0.0,51.67,0.0,51.67,51.67,0.45,0.0,0.45,0.45
OLD4,0.0,0.0,83.33,0.0,83.33,83.33,0.85,0.0,0.85,0.85
OLD5,0.0,0.0,75.0,0.0,75.0,75.0,0.8,0.0,0.8,0.8
OLD6,0.0,0.0,53.33,0.0,53.33,53.33,0.44,0.0,0.43,0.43
OLD7,0.0,0.0,90.0,0.0,90.0,90.0,0.93,0.0,0.93,0.93
OLD8,0.0,0.0,86.67,0.0,86.67,86.67,0.94,0.0,0.94,0.94
OLD9,0.0,0.0,71.67,0.0,71.67,71.67,0.7,0.0,0.7,0.7
OLD10,0.0,0.0,65.0,0.0,65.0,65.0,0.63,0.0,0.63,0.63
OLD11,0.0,0.0,63.33,0.0,63.33,63.33,0.57,0.0,0.57,0.57
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,96.67,0.0,96.67,96.67,0.97,0.0,0.97,0.97
OLD15,0.0,0.0,96.67,0.0,96.67,96.67,0.98,0.0,0.98,0.98
OLD16,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD17,0.0,0.0,80.0,0.0,80.0,80.0,0.83,0.0,0.83,0.83
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD21,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,98.33,0.0,98.33,98.33,0.97,0.0,0.97,0.97
OLD23,0.0,0.0,96.67,0.0,96.67,96.67,0.99,0.0,0.99,0.99
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,98.33,0.0,98.33,98.33,0.98,0.0,0.98,0.98
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,98.33,0.0,98.33,98.33,0.98,0.0,0.98,0.98
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,93.33,0.0,93.33,93.33,0.94,0.0,0.95,0.95
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,71.67,0.0,71.67,71.67,0.79,0.0,0.79,0.79
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,80.0,0.0,80.0,80.0,0.86,0.0,0.86,0.86
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.23,0.0,0.23,0.23
OLD59,0.0,0.0,51.67,0.0,51.67,51.67,0.36,0.0,0.36,0.36
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.34,0.34
OLD61,0.0,0.0,51.67,0.0,51.67,51.67,0.39,0.0,0.39,0.39
OLD62,0.0,0.0,51.67,0.0,51.67,51.67,0.4,0.0,0.4,0.4
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.33,0.0,0.33,0.33
OLD64,0.0,0.0,50.0,0.0,50.0,50.0,0.42,0.0,0.42,0.42
OLD65,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
OLD66,0.0,0.0,63.33,0.0,63.33,63.33,0.58,0.0,0.58,0.58
OLD67,0.0,0.0,60.0,0.0,60.0,60.0,0.58,0.0,0.58,0.58
OLD68,0.0,0.0,51.67,0.0,51.67,51.67,0.49,0.0,0.49,0.49
OLD69,0.0,0.0,51.67,0.0,51.67,51.67,0.47,0.0,0.47,0.47
OLD70,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD71,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD72,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD73,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD74,0.0,0.0,53.33,0.0,53.33,53.33,0.47,0.0,0.47,0.47
OLD75,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.38,0.0,0.38,0.38
OLD77,0.0,0.0,55.0,0.0,55.0,55.0,0.49,0.0,0.49,0.49
OLD78,0.0,0.0,58.33,0.0,58.33,58.33,0.52,0.0,0.52,0.52
OLD79,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD80,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD81,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD82,0.0,0.0,51.67,0.0,51.67,51.67,0.48,0.0,0.48,0.48
OLD83,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD84,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD85,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD86,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD87,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD88,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.51,0.51
OLD89,0.0,0.0,56.67,0.0,56.67,56.67,0.51,0.0,0.51,0.51
OLD90,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD91,0.0,0.0,63.33,0.0,63.33,63.33,0.58,0.0,0.58,0.58
OLD92,0.0,0.0,58.33,0.0,58.33,58.33,0.58,0.0,0.58,0.58
OLD93,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD94,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD95,0.0,0.0,56.67,0.0,56.67,56.67,0.56,0.0,0.56,0.56
OLD96,0.0,0.0,58.33,0.0,58.33,58.33,0.57,0.0,0.57,0.57
OLD97,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD98,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD99,0.0,0.0,56.67,0.0,56.67,56.67,0.55,0.0,0.55,0.55
OLD100,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD101,0.0,0.0,58.33,0.0,58.33,58.33,0.54,0.0,0.54,0.54
OLD102,0.0,0.0,56.67,0.0,56.67,56.67,0.58,0.0,0.58,0.58
OLD103,0.0,0.0,61.67,0.0,61.67,61.67,0.58,0.0,0.58,0.58
OLD104,0.0,0.0,61.67,0.0,61.67,61.67,0.58,0.0,0.58,0.58
OLD105,0.0,0.0,65.0,0.0,65.0,65.0,0.65,0.0,0.65,0.65
OLD106,0.0,0.0,63.33,0.0,63.33,63.33,0.62,0.0,0.62,0.62
