Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
LINEAR37,82.96,100.0,91.48,0.56,91.67,90.0,1.0,0.0,1.0,1.0
LINEAR38,73.33,90.74,82.04,1.11,83.33,80.0,0.92,0.0,0.93,0.92
LINEAR39,100.0,95.19,97.59,0.88,98.33,96.67,0.97,0.0,0.97,0.97
LINEAR40,79.26,88.52,83.89,0.83,85.0,83.33,0.91,0.0,0.91,0.9
LINEAR41,93.33,100.0,96.67,0.83,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR42,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR43,84.07,100.0,92.04,1.11,93.33,90.0,1.0,0.0,1.0,1.0
LINEAR44,70.37,100.0,85.19,0.56,86.67,85.0,1.0,0.0,1.0,1.0
LINEAR45,82.96,100.0,91.48,0.56,91.67,90.0,1.0,0.0,1.0,1.0
LINEAR46,73.33,100.0,86.67,0.83,88.33,85.0,0.99,0.0,0.99,0.99
LINEAR47,72.59,96.67,84.63,0.73,85.0,83.33,0.95,0.0,0.96,0.95
LINEAR48,100.0,87.04,93.52,0.56,95.0,93.33,1.0,0.0,1.0,0.99
LINEAR49,79.26,85.19,82.22,0.83,83.33,81.67,0.93,0.01,0.94,0.91
LINEAR50,93.33,100.0,96.67,0.83,98.33,95.0,1.0,0.0,1.0,1.0
LINEAR51,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR52,84.07,100.0,92.04,1.11,93.33,90.0,1.0,0.0,1.0,1.0
LINEAR53,70.37,100.0,85.19,0.56,86.67,85.0,1.0,0.0,1.0,1.0
LINEAR54,82.96,100.0,91.48,0.56,91.67,90.0,1.0,0.0,1.0,1.0
LINEAR55,73.33,100.0,86.67,0.83,88.33,85.0,1.0,0.0,1.0,1.0
LINEAR56,72.59,100.0,86.3,0.73,86.67,85.0,1.0,0.0,1.0,1.0
LINEAR57,67.41,96.3,81.85,1.55,85.0,80.0,0.95,0.0,0.95,0.94
LINEAR58,100.0,84.07,92.04,2.32,95.0,88.33,0.99,0.0,0.99,0.99
LINEAR59,79.26,87.04,83.15,1.0,85.0,81.67,0.91,0.01,0.92,0.91
LINEAR60,93.33,94.07,93.7,1.11,95.0,91.67,0.97,0.0,0.98,0.97
LINEAR61,95.93,93.33,94.63,0.73,95.0,93.33,0.98,0.01,0.99,0.97
LINEAR62,84.07,93.33,88.7,1.11,90.0,86.67,0.94,0.0,0.95,0.93
LINEAR63,70.37,93.33,81.85,1.0,83.33,80.0,0.92,0.0,0.93,0.92
LINEAR64,82.96,96.67,89.81,0.56,90.0,88.33,0.94,0.0,0.94,0.93
LINEAR65,73.33,88.52,80.93,0.88,81.67,80.0,0.91,0.0,0.91,0.9
LINEAR66,72.59,93.33,82.96,0.73,83.33,81.67,0.87,0.01,0.88,0.85
LINEAR67,67.41,99.63,83.52,1.55,86.67,81.67,0.93,0.01,0.94,0.92
LINEAR68,93.33,27.41,60.37,1.39,63.33,58.33,0.77,0.01,0.79,0.76
LINEAR69,95.93,24.81,60.37,2.32,63.33,56.67,0.71,0.01,0.71,0.7
LINEAR70,84.07,22.96,53.52,1.0,55.0,51.67,0.59,0.01,0.6,0.59
LINEAR71,70.37,44.44,57.41,1.69,60.0,55.0,0.63,0.0,0.63,0.62
LINEAR72,82.96,45.56,64.26,1.21,65.0,61.67,0.66,0.0,0.66,0.65
LINEAR73,73.33,32.96,53.15,1.0,55.0,51.67,0.54,0.0,0.55,0.54
LINEAR74,72.59,29.26,50.93,0.88,51.67,50.0,0.48,0.01,0.49,0.47
LINEAR75,67.41,34.81,51.11,2.04,53.33,48.33,0.55,0.0,0.56,0.54
LINEAR76,93.33,91.48,92.41,1.21,95.0,91.67,0.98,0.0,0.99,0.98
LINEAR77,95.93,54.07,75.0,1.44,76.67,73.33,0.87,0.01,0.87,0.85
LINEAR78,84.07,46.67,65.37,1.11,66.67,63.33,0.75,0.01,0.75,0.74
LINEAR79,70.37,70.0,70.19,1.3,71.67,68.33,0.77,0.01,0.78,0.76
LINEAR80,82.96,48.15,65.56,1.18,68.33,65.0,0.67,0.0,0.67,0.66
LINEAR81,73.33,35.56,54.44,1.18,56.67,53.33,0.6,0.0,0.6,0.6
LINEAR82,72.59,40.74,56.67,1.67,58.33,53.33,0.57,0.0,0.57,0.56
LINEAR83,67.41,41.48,54.44,1.67,56.67,51.67,0.54,0.01,0.55,0.53
LINEAR84,84.07,37.04,60.56,2.04,63.33,56.67,0.77,0.01,0.77,0.75
LINEAR85,70.37,84.07,77.22,1.86,78.33,73.33,0.86,0.0,0.87,0.86
LINEAR86,82.96,70.37,76.67,0.83,78.33,75.0,0.83,0.0,0.83,0.82
LINEAR87,73.33,43.7,58.52,1.0,60.0,56.67,0.65,0.0,0.66,0.64
LINEAR88,72.59,33.33,52.96,1.11,55.0,51.67,0.55,0.01,0.57,0.54
LINEAR89,67.41,38.89,53.15,1.94,56.67,50.0,0.58,0.01,0.59,0.57
LINEAR90,70.37,81.48,75.93,1.21,78.33,75.0,0.84,0.0,0.85,0.84
LINEAR91,82.96,75.19,79.07,1.69,81.67,76.67,0.83,0.0,0.83,0.83
LINEAR92,73.33,50.0,61.67,0.83,63.33,60.0,0.69,0.0,0.7,0.68
LINEAR93,72.59,48.89,60.74,1.21,61.67,58.33,0.61,0.01,0.62,0.6
LINEAR94,67.41,44.81,56.11,1.44,58.33,53.33,0.56,0.01,0.57,0.55
LINEAR95,82.96,88.89,85.93,1.21,86.67,83.33,0.9,0.0,0.91,0.89
LINEAR96,73.33,50.0,61.67,0.83,63.33,60.0,0.74,0.0,0.74,0.73
LINEAR97,72.59,67.04,69.81,2.27,71.67,65.0,0.77,0.01,0.78,0.75
LINEAR98,67.41,53.33,60.37,2.61,63.33,56.67,0.6,0.0,0.61,0.6
LINEAR99,73.33,65.19,69.26,0.88,70.0,68.33,0.77,0.01,0.78,0.76
LINEAR100,72.59,62.22,67.41,1.21,68.33,65.0,0.7,0.01,0.72,0.69
LINEAR101,67.41,56.3,61.85,1.55,65.0,60.0,0.66,0.0,0.67,0.65
LINEAR102,73.33,54.81,64.07,0.88,65.0,63.33,0.74,0.01,0.75,0.73
LINEAR103,72.59,53.7,63.15,1.76,66.67,61.67,0.71,0.01,0.71,0.7
LINEAR104,67.41,41.85,54.63,1.62,56.67,51.67,0.59,0.0,0.6,0.59
LINEAR105,72.59,64.44,68.52,1.55,70.0,66.67,0.76,0.01,0.77,0.74
LINEAR106,67.41,59.26,63.33,1.44,66.67,61.67,0.7,0.01,0.71,0.69
OLD1,0.0,0.0,65.0,0.0,65.0,65.0,0.55,0.0,0.55,0.55
OLD2,0.0,0.0,85.0,0.0,85.0,85.0,0.86,0.0,0.86,0.86
OLD3,0.0,0.0,53.33,0.0,53.33,53.33,0.42,0.0,0.42,0.42
OLD4,0.0,0.0,86.67,0.0,86.67,86.67,0.92,0.0,0.92,0.92
OLD5,0.0,0.0,78.33,0.0,78.33,78.33,0.79,0.0,0.79,0.79
OLD6,0.0,0.0,53.33,0.0,53.33,53.33,0.44,0.0,0.44,0.44
OLD7,0.0,0.0,95.0,0.0,95.0,95.0,0.98,0.0,0.98,0.98
OLD8,0.0,0.0,86.67,0.0,86.67,86.67,0.91,0.0,0.91,0.91
OLD9,0.0,0.0,76.67,0.0,76.67,76.67,0.79,0.0,0.79,0.79
OLD10,0.0,0.0,71.67,0.0,71.67,71.67,0.72,0.0,0.72,0.72
OLD11,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD14,0.0,0.0,98.33,0.0,98.33,98.33,0.98,0.0,0.98,0.98
OLD15,0.0,0.0,96.67,0.0,96.67,96.67,0.97,0.0,0.97,0.97
OLD16,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,0.99,0.99
OLD17,0.0,0.0,81.67,0.0,81.67,81.67,0.88,0.0,0.88,0.88
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD21,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,96.67,0.0,96.67,96.67,0.98,0.0,0.98,0.98
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,93.33,0.0,93.33,93.33,0.96,0.0,0.96,0.96
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,78.33,0.0,78.33,78.33,0.83,0.0,0.83,0.83
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,86.67,0.0,86.67,86.67,0.92,0.0,0.92,0.92
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,96.67,0.0,96.67,96.67,0.97,0.0,0.97,0.97
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.27,0.0,0.27,0.27
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.34,0.34
OLD60,0.0,0.0,50.0,0.0,50.0,50.0,0.31,0.0,0.31,0.31
OLD61,0.0,0.0,51.67,0.0,51.67,51.67,0.38,0.0,0.38,0.38
OLD62,0.0,0.0,51.67,0.0,51.67,51.67,0.46,0.0,0.46,0.46
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.36,0.0,0.36,0.36
OLD64,0.0,0.0,51.67,0.0,51.67,51.67,0.41,0.0,0.41,0.41
OLD65,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD66,0.0,0.0,63.33,0.0,63.33,63.33,0.57,0.0,0.57,0.57
OLD67,0.0,0.0,61.67,0.0,61.67,61.67,0.57,0.0,0.57,0.57
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.48,0.0,0.48,0.48
OLD69,0.0,0.0,51.67,0.0,51.67,51.67,0.48,0.0,0.48,0.48
OLD70,0.0,0.0,53.33,0.0,53.33,53.33,0.5,0.0,0.5,0.5
OLD71,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD72,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD73,0.0,0.0,51.67,0.0,51.67,51.67,0.49,0.0,0.49,0.49
OLD74,0.0,0.0,53.33,0.0,53.33,53.33,0.52,0.0,0.52,0.52
OLD75,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.38,0.0,0.38,0.38
OLD77,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD78,0.0,0.0,55.0,0.0,55.0,55.0,0.5,0.0,0.5,0.5
OLD79,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD80,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD81,0.0,0.0,56.67,0.0,56.67,56.67,0.49,0.0,0.49,0.49
OLD82,0.0,0.0,55.0,0.0,55.0,55.0,0.52,0.0,0.52,0.52
OLD83,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD84,0.0,0.0,50.0,0.0,50.0,50.0,0.45,0.0,0.45,0.45
OLD85,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD86,0.0,0.0,56.67,0.0,56.67,56.67,0.57,0.0,0.57,0.57
OLD87,0.0,0.0,51.67,0.0,51.67,51.67,0.45,0.0,0.45,0.45
OLD88,0.0,0.0,56.67,0.0,56.67,56.67,0.53,0.0,0.53,0.53
OLD89,0.0,0.0,60.0,0.0,60.0,60.0,0.56,0.0,0.56,0.56
OLD90,0.0,0.0,61.67,0.0,61.67,61.67,0.55,0.0,0.55,0.55
OLD91,0.0,0.0,56.67,0.0,56.67,56.67,0.57,0.0,0.57,0.57
OLD92,0.0,0.0,55.0,0.0,55.0,55.0,0.54,0.0,0.54,0.54
OLD93,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD94,0.0,0.0,58.33,0.0,58.33,58.33,0.52,0.0,0.52,0.52
OLD95,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD96,0.0,0.0,53.33,0.0,53.33,53.33,0.54,0.0,0.54,0.54
OLD97,0.0,0.0,61.67,0.0,61.67,61.67,0.6,0.0,0.6,0.6
OLD98,0.0,0.0,60.0,0.0,60.0,60.0,0.55,0.0,0.55,0.55
OLD99,0.0,0.0,56.67,0.0,56.67,56.67,0.59,0.0,0.59,0.59
OLD100,0.0,0.0,61.67,0.0,61.67,61.67,0.6,0.0,0.6,0.6
OLD101,0.0,0.0,58.33,0.0,58.33,58.33,0.55,0.0,0.55,0.55
OLD102,0.0,0.0,61.67,0.0,61.67,61.67,0.57,0.0,0.57,0.57
OLD103,0.0,0.0,60.0,0.0,60.0,60.0,0.59,0.0,0.59,0.59
OLD104,0.0,0.0,63.33,0.0,63.33,63.33,0.61,0.0,0.61,0.61
OLD105,0.0,0.0,66.67,0.0,66.67,66.67,0.65,0.0,0.65,0.65
OLD106,0.0,0.0,63.33,0.0,63.33,63.33,0.6,0.0,0.6,0.6
