Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
RBF29,85.19,99.26,92.22,3.73,98.33,86.67,0.99,0.01,1.0,0.97
RBF30,71.11,87.04,79.07,4.65,85.0,71.67,0.86,0.04,0.9,0.81
RBF31,100.0,98.52,99.26,0.88,100.0,98.33,1.0,0.0,1.0,0.99
RBF32,94.44,100.0,97.22,1.18,98.33,95.0,1.0,0.0,1.0,1.0
RBF33,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
RBF34,92.22,100.0,96.11,0.83,96.67,95.0,1.0,0.0,1.0,1.0
RBF35,95.56,100.0,97.78,1.67,100.0,95.0,1.0,0.0,1.0,1.0
RBF36,85.19,100.0,92.59,3.45,98.33,86.67,1.0,0.0,1.0,0.99
RBF37,71.11,99.26,85.19,2.27,88.33,81.67,0.98,0.02,1.0,0.95
RBF38,77.04,91.11,84.07,2.9,90.0,80.0,0.94,0.02,0.97,0.9
RBF39,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
RBF40,94.44,100.0,97.22,1.18,98.33,95.0,1.0,0.0,1.0,1.0
RBF41,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
RBF42,92.22,100.0,96.11,0.83,96.67,95.0,1.0,0.0,1.0,1.0
RBF43,95.56,100.0,97.78,1.67,100.0,95.0,1.0,0.0,1.0,1.0
RBF44,85.19,100.0,92.59,3.45,98.33,86.67,1.0,0.0,1.0,1.0
RBF45,71.11,100.0,85.56,1.67,88.33,83.33,1.0,0.0,1.0,1.0
RBF46,77.04,100.0,88.52,2.12,91.67,85.0,0.99,0.01,1.0,0.98
RBF47,74.81,93.33,84.07,2.78,88.33,80.0,0.92,0.02,0.95,0.88
RBF48,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
RBF49,94.44,100.0,97.22,1.18,98.33,95.0,1.0,0.0,1.0,1.0
RBF50,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
RBF51,92.22,100.0,96.11,0.83,96.67,95.0,1.0,0.0,1.0,1.0
RBF52,95.56,100.0,97.78,1.67,100.0,95.0,1.0,0.0,1.0,1.0
RBF53,85.19,100.0,92.59,3.45,98.33,86.67,1.0,0.0,1.0,1.0
RBF54,71.11,100.0,85.56,1.67,88.33,83.33,1.0,0.0,1.0,1.0
RBF55,77.04,99.63,88.33,2.04,91.67,85.0,1.0,0.0,1.0,0.99
RBF56,74.81,99.63,87.22,1.44,90.0,85.0,0.99,0.01,1.0,0.97
RBF57,76.67,99.26,87.96,3.89,93.33,80.0,0.95,0.02,0.98,0.92
RBF58,100.0,96.67,98.33,0.0,98.33,98.33,0.99,0.01,1.0,0.97
RBF59,94.44,89.63,92.04,1.62,93.33,90.0,0.95,0.02,0.98,0.92
RBF60,95.93,90.37,93.15,2.27,96.67,90.0,0.96,0.03,1.0,0.92
RBF61,92.22,92.96,92.59,3.02,96.67,88.33,0.96,0.02,0.99,0.92
RBF62,95.56,90.37,92.96,2.98,96.67,88.33,0.96,0.03,0.99,0.91
RBF63,85.19,77.04,81.11,4.08,86.67,75.0,0.89,0.04,0.94,0.83
RBF64,71.11,89.63,80.37,2.61,83.33,75.0,0.87,0.03,0.91,0.82
RBF65,77.04,94.07,85.56,3.33,90.0,78.33,0.93,0.04,0.98,0.88
RBF66,74.81,87.78,81.3,3.51,86.67,76.67,0.88,0.04,0.93,0.83
RBF67,76.67,94.07,85.37,4.15,90.0,76.67,0.9,0.05,0.95,0.83
RBF68,95.93,35.56,65.74,4.87,71.67,55.0,0.73,0.01,0.75,0.7
RBF69,92.22,27.78,60.0,3.54,63.33,51.67,0.72,0.01,0.73,0.69
RBF70,95.56,21.85,58.7,3.31,65.0,56.67,0.74,0.02,0.76,0.71
RBF71,85.19,25.19,55.19,1.76,56.67,51.67,0.57,0.01,0.58,0.55
RBF72,71.11,33.33,52.22,2.04,55.0,50.0,0.53,0.02,0.55,0.51
RBF73,77.04,28.15,52.59,3.02,56.67,48.33,0.54,0.01,0.55,0.51
RBF74,74.81,27.04,50.93,2.65,53.33,46.67,0.55,0.02,0.58,0.52
RBF75,76.67,25.93,51.3,2.61,56.67,48.33,0.51,0.03,0.56,0.47
RBF76,95.93,93.33,94.63,2.17,98.33,91.67,0.98,0.01,1.0,0.96
RBF77,92.22,57.78,75.0,5.89,80.0,60.0,0.84,0.02,0.86,0.78
RBF78,95.56,50.37,72.96,4.06,80.0,65.0,0.87,0.03,0.9,0.82
RBF79,85.19,49.63,67.41,3.74,71.67,60.0,0.73,0.02,0.75,0.7
RBF80,71.11,48.52,59.81,4.12,65.0,55.0,0.62,0.02,0.64,0.59
RBF81,77.04,35.93,56.48,3.17,61.67,51.67,0.62,0.01,0.64,0.59
RBF82,74.81,29.63,52.22,2.64,56.67,48.33,0.53,0.02,0.56,0.5
RBF83,76.67,33.7,55.19,3.58,60.0,48.33,0.6,0.03,0.64,0.54
RBF84,95.56,52.96,74.26,4.65,78.33,63.33,0.8,0.02,0.83,0.76
RBF85,85.19,61.85,73.52,1.94,76.67,71.67,0.82,0.02,0.85,0.79
RBF86,71.11,49.63,60.37,2.86,65.0,55.0,0.67,0.03,0.71,0.62
RBF87,77.04,35.93,56.48,3.06,61.67,51.67,0.64,0.02,0.66,0.61
RBF88,74.81,33.33,54.07,2.52,58.33,51.67,0.55,0.02,0.58,0.53
RBF89,76.67,44.07,60.37,3.8,66.67,53.33,0.61,0.04,0.66,0.51
RBF90,85.19,72.96,79.07,3.24,83.33,73.33,0.87,0.03,0.91,0.83
RBF91,71.11,63.33,67.22,3.63,73.33,61.67,0.73,0.02,0.76,0.7
RBF92,77.04,45.19,61.11,2.04,63.33,56.67,0.67,0.02,0.7,0.64
RBF93,74.81,36.67,55.74,1.88,58.33,51.67,0.6,0.02,0.63,0.58
RBF94,76.67,41.85,59.26,3.45,63.33,51.67,0.65,0.03,0.68,0.59
RBF95,71.11,78.52,74.81,4.37,81.67,68.33,0.81,0.03,0.84,0.77
RBF96,77.04,57.78,67.41,3.13,71.67,61.67,0.75,0.01,0.78,0.73
RBF97,74.81,45.56,60.19,2.56,63.33,55.0,0.68,0.03,0.7,0.61
RBF98,76.67,42.59,59.63,3.31,63.33,51.67,0.64,0.03,0.69,0.58
RBF99,77.04,62.22,69.63,2.0,71.67,65.0,0.78,0.02,0.81,0.75
RBF100,74.81,50.37,62.59,4.34,68.33,56.67,0.67,0.02,0.7,0.63
RBF101,76.67,50.0,63.33,6.87,73.33,50.0,0.68,0.06,0.74,0.58
RBF102,77.04,56.67,66.85,1.76,68.33,63.33,0.76,0.02,0.79,0.73
RBF103,74.81,51.85,63.33,2.89,66.67,60.0,0.69,0.02,0.73,0.65
RBF104,76.67,50.37,63.52,5.17,70.0,51.67,0.69,0.04,0.74,0.63
RBF105,74.81,72.96,73.89,2.2,76.67,70.0,0.82,0.01,0.83,0.8
RBF106,76.67,44.81,60.74,3.74,66.67,55.0,0.65,0.03,0.7,0.6
LINEAR1,100.0,63.7,81.85,2.42,85.0,78.33,0.99,0.0,1.0,0.99
LINEAR2,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR3,91.11,92.22,91.67,3.0,95.0,86.67,0.96,0.01,0.97,0.95
LINEAR4,100.0,96.67,98.33,0.0,98.33,98.33,1.0,0.0,1.0,1.0
LINEAR5,91.11,92.96,92.04,0.73,93.33,91.67,0.95,0.01,0.96,0.94
LINEAR6,100.0,78.15,89.07,4.18,93.33,81.67,0.97,0.0,0.97,0.97
LINEAR7,100.0,96.67,98.33,0.0,98.33,98.33,1.0,0.0,1.0,0.99
LINEAR8,91.11,98.52,94.81,1.0,96.67,93.33,0.99,0.01,1.0,0.97
LINEAR9,100.0,90.74,95.37,2.61,96.67,90.0,1.0,0.0,1.0,0.99
LINEAR10,95.93,93.7,94.81,4.03,98.33,86.67,0.99,0.0,0.99,0.99
LINEAR11,98.52,93.33,95.93,2.22,98.33,91.67,0.99,0.01,0.99,0.97
LINEAR12,100.0,96.67,98.33,0.0,98.33,98.33,0.98,0.01,0.99,0.97
LINEAR13,91.11,99.26,95.19,1.0,96.67,93.33,0.99,0.01,1.0,0.97
LINEAR14,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR15,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR16,98.52,100.0,99.26,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR17,77.41,96.3,86.85,1.3,88.33,85.0,0.98,0.0,0.99,0.97
LINEAR18,100.0,96.67,98.33,0.0,98.33,98.33,1.0,0.01,1.0,0.98
LINEAR19,91.11,96.67,93.89,0.83,95.0,93.33,0.97,0.0,0.97,0.97
LINEAR20,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR21,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR22,98.52,100.0,99.26,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR23,77.41,100.0,88.7,1.39,90.0,86.67,1.0,0.0,1.0,1.0
LINEAR24,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR25,91.11,96.67,93.89,0.83,95.0,93.33,0.97,0.0,0.97,0.97
LINEAR26,100.0,99.63,99.81,0.56,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR27,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR28,98.52,100.0,99.26,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR29,77.41,100.0,88.7,1.39,90.0,86.67,1.0,0.0,1.0,1.0
LINEAR30,68.52,100.0,84.26,1.21,86.67,83.33,0.95,0.01,0.96,0.94
LINEAR31,100.0,99.26,99.63,0.73,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR32,91.11,96.67,93.89,0.83,95.0,93.33,0.98,0.01,0.99,0.97
LINEAR33,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR34,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR35,98.52,100.0,99.26,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR36,77.41,100.0,88.7,1.39,90.0,86.67,1.0,0.0,1.0,1.0
LINEAR37,68.52,100.0,84.26,1.21,86.67,83.33,1.0,0.0,1.0,1.0
LINEAR38,78.52,90.0,84.26,1.21,86.67,83.33,0.93,0.01,0.95,0.91
LINEAR39,100.0,96.67,98.33,0.0,98.33,98.33,0.99,0.01,1.0,0.97
LINEAR40,91.11,100.0,95.56,0.83,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR41,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR42,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR43,98.52,100.0,99.26,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR44,77.41,100.0,88.7,1.39,90.0,86.67,1.0,0.0,1.0,1.0
LINEAR45,68.52,100.0,84.26,1.21,86.67,83.33,1.0,0.0,1.0,1.0
LINEAR46,78.52,100.0,89.26,1.21,91.67,88.33,0.99,0.01,1.0,0.98
LINEAR47,77.41,96.3,86.85,1.0,88.33,85.0,0.96,0.0,0.96,0.95
LINEAR48,100.0,99.26,99.63,0.73,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR49,91.11,100.0,95.56,0.83,96.67,95.0,1.0,0.0,1.0,1.0
LINEAR50,100.0,100.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
LINEAR51,95.93,100.0,97.96,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR52,98.52,100.0,99.26,0.88,100.0,98.33,1.0,0.0,1.0,1.0
LINEAR53,77.41,100.0,88.7,1.39,90.0,86.67,1.0,0.0,1.0,1.0
LINEAR54,68.52,100.0,84.26,1.21,86.67,83.33,1.0,0.0,1.0,1.0
LINEAR55,78.52,100.0,89.26,1.21,91.67,88.33,1.0,0.0,1.0,1.0
LINEAR56,77.41,100.0,88.7,0.73,90.0,88.33,1.0,0.0,1.0,1.0
LINEAR57,78.15,100.0,89.07,1.88,91.67,86.67,0.97,0.0,0.97,0.97
LINEAR58,100.0,94.07,97.04,0.73,98.33,96.67,1.0,0.0,1.0,1.0
LINEAR59,91.11,97.78,94.44,2.2,96.67,90.0,0.98,0.01,0.99,0.96
LINEAR60,100.0,88.52,94.26,6.02,100.0,83.33,1.0,0.0,1.0,0.99
LINEAR61,95.93,97.78,96.85,1.76,98.33,93.33,0.99,0.0,1.0,0.99
LINEAR62,98.52,93.7,96.11,4.17,100.0,88.33,1.0,0.0,1.0,1.0
LINEAR63,77.41,94.44,85.93,1.88,88.33,83.33,0.94,0.0,0.95,0.93
LINEAR64,68.52,97.41,82.96,1.62,86.67,81.67,0.93,0.01,0.94,0.92
LINEAR65,78.52,95.56,87.04,1.62,90.0,85.0,0.94,0.02,0.97,0.92
LINEAR66,77.41,93.33,85.37,0.73,86.67,85.0,0.91,0.01,0.92,0.89
LINEAR67,78.15,93.7,85.93,2.65,91.67,83.33,0.94,0.01,0.95,0.93
LINEAR68,100.0,17.78,58.89,1.67,60.0,55.0,0.75,0.01,0.76,0.74
LINEAR69,95.93,21.11,58.52,2.42,61.67,55.0,0.7,0.01,0.71,0.69
LINEAR70,98.52,14.44,56.48,1.0,58.33,55.0,0.75,0.01,0.76,0.73
LINEAR71,77.41,26.67,52.04,1.62,55.0,50.0,0.55,0.02,0.59,0.53
LINEAR72,68.52,49.63,59.07,0.88,60.0,58.33,0.62,0.02,0.63,0.59
LINEAR73,78.52,32.96,55.74,1.47,58.33,53.33,0.56,0.01,0.57,0.55
LINEAR74,77.41,23.7,50.56,1.18,51.67,48.33,0.57,0.0,0.58,0.56
LINEAR75,78.15,21.48,49.81,2.12,53.33,46.67,0.54,0.01,0.55,0.51
LINEAR76,100.0,96.3,98.15,0.56,98.33,96.67,0.99,0.0,1.0,0.99
LINEAR77,95.93,50.0,72.96,2.32,75.0,68.33,0.82,0.0,0.82,0.81
LINEAR78,98.52,41.85,70.19,2.12,71.67,65.0,0.94,0.01,0.95,0.92
LINEAR79,77.41,67.04,72.22,1.44,73.33,70.0,0.74,0.01,0.75,0.71
LINEAR80,68.52,64.44,66.48,2.27,70.0,63.33,0.7,0.0,0.7,0.69
LINEAR81,78.52,36.67,57.59,1.47,58.33,55.0,0.63,0.01,0.65,0.62
LINEAR82,77.41,27.78,52.59,0.88,53.33,51.67,0.59,0.02,0.61,0.55
LINEAR83,78.15,37.04,57.59,2.52,63.33,55.0,0.61,0.03,0.64,0.55
LINEAR84,98.52,30.74,64.63,1.62,66.67,61.67,0.87,0.01,0.89,0.86
LINEAR85,77.41,80.74,79.07,2.22,81.67,75.0,0.85,0.01,0.86,0.84
LINEAR86,68.52,70.0,69.26,1.69,71.67,66.67,0.75,0.01,0.76,0.74
LINEAR87,78.52,37.41,57.96,1.62,60.0,55.0,0.68,0.01,0.69,0.67
LINEAR88,77.41,37.04,57.22,1.44,58.33,55.0,0.57,0.01,0.59,0.55
LINEAR89,78.15,35.19,56.67,1.18,58.33,55.0,0.58,0.03,0.6,0.52
LINEAR90,77.41,84.07,80.74,1.47,83.33,78.33,0.89,0.01,0.9,0.88
LINEAR91,68.52,77.04,72.78,2.04,75.0,68.33,0.77,0.01,0.78,0.75
LINEAR92,78.52,51.11,64.81,1.3,66.67,63.33,0.7,0.01,0.73,0.69
LINEAR93,77.41,38.89,58.15,2.27,61.67,55.0,0.63,0.01,0.65,0.62
LINEAR94,78.15,38.89,58.52,3.67,66.67,53.33,0.67,0.03,0.7,0.61
LINEAR95,68.52,89.63,79.07,1.69,81.67,76.67,0.89,0.01,0.9,0.86
LINEAR96,78.52,62.59,70.56,1.67,71.67,66.67,0.8,0.01,0.81,0.78
LINEAR97,77.41,53.33,65.37,3.09,68.33,60.0,0.72,0.03,0.74,0.67
LINEAR98,78.15,41.11,59.63,2.98,63.33,53.33,0.65,0.01,0.66,0.62
LINEAR99,78.52,70.37,74.44,2.64,78.33,70.0,0.86,0.01,0.87,0.85
LINEAR100,77.41,45.19,61.3,2.32,63.33,56.67,0.74,0.02,0.75,0.69
LINEAR101,78.15,44.81,61.48,1.94,65.0,58.33,0.72,0.01,0.73,0.69
LINEAR102,78.52,66.67,72.59,1.21,75.0,71.67,0.8,0.01,0.82,0.78
LINEAR103,77.41,49.63,63.52,1.94,66.67,61.67,0.73,0.02,0.74,0.69
LINEAR104,78.15,56.67,67.41,1.69,70.0,65.0,0.76,0.02,0.78,0.71
LINEAR105,77.41,82.22,79.81,2.56,83.33,76.67,0.85,0.01,0.86,0.83
LINEAR106,78.15,45.56,61.85,1.94,65.0,58.33,0.68,0.03,0.71,0.63
OLD1,0.0,0.0,58.33,0.0,58.33,58.33,0.55,0.0,0.55,0.55
OLD2,0.0,0.0,90.0,0.0,90.0,90.0,0.95,0.0,0.95,0.95
OLD3,0.0,0.0,53.33,0.0,53.33,53.33,0.41,0.0,0.41,0.41
OLD4,0.0,0.0,90.0,0.0,90.0,90.0,0.96,0.0,0.96,0.96
OLD5,0.0,0.0,83.33,0.0,83.33,83.33,0.9,0.0,0.9,0.9
OLD6,0.0,0.0,53.33,0.0,53.33,53.33,0.38,0.0,0.38,0.38
OLD7,0.0,0.0,98.33,0.0,98.33,98.33,0.99,0.0,0.99,0.99
OLD8,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD9,0.0,0.0,75.0,0.0,75.0,75.0,0.83,0.0,0.83,0.83
OLD10,0.0,0.0,75.0,0.0,75.0,75.0,0.78,0.0,0.78,0.78
OLD11,0.0,0.0,60.0,0.0,60.0,60.0,0.58,0.0,0.58,0.58
OLD12,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD13,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD14,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD15,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD16,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD17,0.0,0.0,83.33,0.0,83.33,83.33,0.89,0.0,0.89,0.89
OLD18,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD19,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD20,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD21,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD22,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD23,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD24,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD25,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD26,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD27,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD28,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD29,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD30,0.0,0.0,95.0,0.0,95.0,95.0,0.98,0.0,0.98,0.98
OLD31,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD32,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD33,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD34,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD35,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD36,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD37,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD38,0.0,0.0,78.33,0.0,78.33,78.33,0.86,0.0,0.86,0.86
OLD39,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD40,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD41,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD42,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD43,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD44,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD45,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD46,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD47,0.0,0.0,88.33,0.0,88.33,88.33,0.93,0.0,0.93,0.93
OLD48,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD49,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD50,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD51,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD52,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD53,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD54,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD55,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD56,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD57,0.0,0.0,100.0,0.0,100.0,100.0,1.0,0.0,1.0,1.0
OLD58,0.0,0.0,50.0,0.0,50.0,50.0,0.13,0.0,0.13,0.13
OLD59,0.0,0.0,50.0,0.0,50.0,50.0,0.29,0.0,0.29,0.29
OLD60,0.0,0.0,51.67,0.0,51.67,51.67,0.28,0.0,0.28,0.28
OLD61,0.0,0.0,50.0,0.0,50.0,50.0,0.3,0.0,0.3,0.3
OLD62,0.0,0.0,53.33,0.0,53.33,53.33,0.41,0.0,0.41,0.41
OLD63,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD64,0.0,0.0,51.67,0.0,51.67,51.67,0.4,0.0,0.4,0.4
OLD65,0.0,0.0,61.67,0.0,61.67,61.67,0.6,0.0,0.6,0.6
OLD66,0.0,0.0,65.0,0.0,65.0,65.0,0.62,0.0,0.62,0.62
OLD67,0.0,0.0,63.33,0.0,63.33,63.33,0.62,0.0,0.62,0.62
OLD68,0.0,0.0,53.33,0.0,53.33,53.33,0.47,0.0,0.47,0.47
OLD69,0.0,0.0,51.67,0.0,51.67,51.67,0.48,0.0,0.48,0.48
OLD70,0.0,0.0,56.67,0.0,56.67,56.67,0.51,0.0,0.51,0.51
OLD71,0.0,0.0,53.33,0.0,53.33,53.33,0.49,0.0,0.49,0.49
OLD72,0.0,0.0,56.67,0.0,56.67,56.67,0.54,0.0,0.54,0.54
OLD73,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD74,0.0,0.0,58.33,0.0,58.33,58.33,0.54,0.0,0.54,0.54
OLD75,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD76,0.0,0.0,50.0,0.0,50.0,50.0,0.35,0.0,0.35,0.35
OLD77,0.0,0.0,55.0,0.0,55.0,55.0,0.48,0.0,0.48,0.48
OLD78,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD79,0.0,0.0,53.33,0.0,53.33,53.33,0.51,0.0,0.51,0.51
OLD80,0.0,0.0,56.67,0.0,56.67,56.67,0.52,0.0,0.52,0.52
OLD81,0.0,0.0,55.0,0.0,55.0,55.0,0.51,0.0,0.51,0.51
OLD82,0.0,0.0,53.33,0.0,53.33,53.33,0.52,0.0,0.52,0.52
OLD83,0.0,0.0,55.0,0.0,55.0,55.0,0.55,0.0,0.55,0.55
OLD84,0.0,0.0,56.67,0.0,56.67,56.67,0.48,0.0,0.48,0.48
OLD85,0.0,0.0,53.33,0.0,53.33,53.33,0.53,0.0,0.53,0.53
OLD86,0.0,0.0,53.33,0.0,53.33,53.33,0.52,0.0,0.52,0.52
OLD87,0.0,0.0,56.67,0.0,56.67,56.67,0.51,0.0,0.51,0.51
OLD88,0.0,0.0,55.0,0.0,55.0,55.0,0.55,0.0,0.55,0.55
OLD89,0.0,0.0,58.33,0.0,58.33,58.33,0.56,0.0,0.56,0.56
OLD90,0.0,0.0,55.0,0.0,55.0,55.0,0.53,0.0,0.53,0.53
OLD91,0.0,0.0,61.67,0.0,61.67,61.67,0.58,0.0,0.58,0.58
