Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score,Average AUC,AUC STD,Max AUC,Min AUC
LINEAR17,59.0,84.0,71.5,4.12,75.0,65.0,0.74,0.02,0.77,0.72
LINEAR18,80.0,75.0,77.5,6.77,85.0,65.0,0.9,0.02,0.94,0.88
LINEAR19,6.0,66.0,36.0,2.11,40.0,35.0,0.3,0.03,0.35,0.26
LINEAR20,22.0,91.0,56.5,4.12,65.0,50.0,0.65,0.03,0.71,0.62
LINEAR21,21.0,86.0,53.5,7.47,70.0,45.0,0.65,0.04,0.7,0.59
LINEAR22,2.0,69.0,35.5,1.58,40.0,35.0,0.23,0.03,0.28,0.19
LINEAR23,21.0,95.0,58.0,6.32,65.0,50.0,0.68,0.04,0.76,0.62
LINEAR24,27.0,94.0,60.5,7.62,75.0,55.0,0.76,0.05,0.86,0.69
LINEAR25,49.0,74.0,61.5,4.74,70.0,55.0,0.67,0.02,0.72,0.63
LINEAR26,64.0,42.0,53.0,5.37,60.0,45.0,0.51,0.04,0.58,0.45
LINEAR27,74.0,19.0,46.5,5.8,55.0,40.0,0.64,0.05,0.74,0.59
OLD1,0.0,0.0,50.0,0.0,50.0,50.0,0.35,0.0,0.35,0.35
OLD2,0.0,0.0,60.0,0.0,60.0,60.0,0.62,0.0,0.62,0.62
OLD3,0.0,0.0,55.0,0.0,55.0,55.0,0.28,0.0,0.28,0.28
OLD4,0.0,0.0,50.0,0.0,50.0,50.0,0.36,0.0,0.36,0.36
OLD5,0.0,0.0,80.0,0.0,80.0,80.0,0.83,0.0,0.83,0.83
OLD6,0.0,0.0,60.0,0.0,60.0,60.0,0.55,0.0,0.56,0.56
OLD7,0.0,0.0,50.0,0.0,50.0,50.0,0.12,0.0,0.12,0.12
OLD8,0.0,0.0,50.0,0.0,50.0,50.0,0.27,0.0,0.28,0.28
OLD9,0.0,0.0,55.0,0.0,55.0,55.0,0.39,0.0,0.39,0.39
OLD10,0.0,0.0,50.0,0.0,50.0,50.0,0.29,0.0,0.29,0.29
OLD11,0.0,0.0,50.0,0.0,50.0,50.0,0.13,0.0,0.13,0.13
OLD12,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD13,0.0,0.0,50.0,0.0,50.0,50.0,0.28,0.0,0.28,0.28
OLD14,0.0,0.0,55.0,0.0,55.0,55.0,0.15,0.0,0.15,0.15
OLD15,0.0,0.0,55.0,0.0,55.0,55.0,0.27,0.0,0.28,0.28
OLD16,0.0,0.0,50.0,0.0,50.0,50.0,0.15,0.0,0.15,0.15
OLD17,0.0,0.0,55.0,0.0,55.0,55.0,0.25,0.0,0.25,0.25
OLD18,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD19,0.0,0.0,50.0,0.0,50.0,50.0,0.12,0.0,0.12,0.12
OLD20,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD21,0.0,0.0,50.0,0.0,50.0,50.0,0.32,0.0,0.32,0.32
OLD22,0.0,0.0,55.0,0.0,55.0,55.0,0.2,0.0,0.2,0.2
OLD23,0.0,0.0,50.0,0.0,50.0,50.0,0.33,0.0,0.33,0.33
OLD24,0.0,0.0,50.0,0.0,50.0,50.0,0.34,0.0,0.33,0.33
OLD25,0.0,0.0,50.0,0.0,50.0,50.0,0.2,0.0,0.2,0.2
OLD26,0.0,0.0,55.0,0.0,55.0,55.0,0.37,0.0,0.36,0.36
OLD27,0.0,0.0,50.0,0.0,50.0,50.0,0.35,0.0,0.35,0.35
