Model,Average TNR,Average TPR,Average Test Score,Standard Deviation,Max Test Score,Min Test Score
RBF48,40.0,99.63,69.81,11.01,81.67,55.0
RBF49,68.52,100.0,84.26,4.09,91.67,78.33
RBF50,92.22,100.0,96.11,2.5,98.33,90.0
RBF51,74.07,99.63,86.85,5.8,93.33,78.33
RBF52,67.41,98.52,82.96,7.21,91.67,73.33
RBF53,41.85,98.52,70.19,7.75,80.0,58.33
RBF54,72.22,92.59,82.41,8.78,91.67,71.67
RBF55,78.52,80.37,79.44,11.06,91.67,66.67
RBF56,69.26,82.96,76.11,12.13,88.33,60.0
RBF57,70.0,82.59,76.3,10.83,88.33,60.0
RBF58,70.37,92.96,81.67,10.03,88.33,58.33
RBF59,72.96,85.19,79.07,4.42,85.0,70.0
RBF60,77.78,80.37,79.07,8.0,86.67,60.0
RBF61,77.78,83.7,80.74,4.57,88.33,73.33
RBF62,65.56,91.11,78.33,8.42,86.67,68.33
RBF63,32.22,95.19,63.7,5.51,70.0,55.0
RBF64,64.44,79.63,72.04,9.08,81.67,58.33
RBF65,73.7,69.26,71.48,9.7,81.67,53.33
RBF66,68.52,79.63,74.07,10.07,85.0,60.0
RBF67,77.41,57.41,67.41,9.58,78.33,53.33
RBF68,72.22,55.93,64.07,3.83,68.33,55.0
RBF69,64.44,45.56,55.0,3.63,60.0,50.0
RBF70,45.19,74.81,60.0,2.89,63.33,55.0
RBF71,30.74,77.78,54.26,3.34,60.0,48.33
RBF72,65.56,37.41,51.48,2.27,55.0,48.33
RBF73,70.0,38.15,54.07,2.78,60.0,50.0
RBF74,64.44,43.33,53.89,2.76,58.33,50.0
RBF75,50.0,54.07,52.04,3.61,58.33,46.67
RBF76,72.59,82.22,77.41,6.93,85.0,60.0
RBF77,67.41,49.26,58.33,5.59,66.67,51.67
RBF78,51.48,82.22,66.85,2.56,70.0,63.33
RBF79,37.78,82.59,60.19,2.42,65.0,58.33
RBF80,64.07,42.96,53.52,3.06,58.33,48.33
RBF81,69.63,34.07,51.85,3.67,58.33,46.67
RBF82,52.96,63.7,58.33,2.64,61.67,55.0
RBF83,52.96,46.3,49.63,2.32,53.33,46.67
RBF84,55.19,88.15,71.67,4.64,78.33,65.0
RBF85,34.44,92.22,63.33,4.08,68.33,56.67
RBF86,67.78,48.89,58.33,3.91,65.0,51.67
RBF87,72.96,42.22,57.59,1.21,58.33,55.0
RBF88,53.33,65.93,59.63,3.09,63.33,55.0
RBF89,67.04,35.19,51.11,2.76,55.0,48.33
RBF90,34.44,93.33,63.89,5.83,70.0,56.67
RBF91,70.37,61.48,65.93,4.5,71.67,58.33
RBF92,64.81,55.56,60.19,3.67,68.33,56.67
RBF93,48.89,77.41,63.15,2.69,68.33,58.33
RBF94,65.93,42.22,54.07,2.52,60.0,51.67
RBF95,62.96,65.19,64.07,5.6,70.0,53.33
RBF96,70.74,54.44,62.59,1.69,66.67,61.67
RBF97,54.81,68.89,61.85,4.67,68.33,55.0
RBF98,75.93,44.81,60.37,3.98,66.67,55.0
RBF99,71.11,51.85,61.48,1.0,63.33,60.0
RBF100,55.93,79.63,67.78,4.79,73.33,61.67
RBF101,69.26,44.07,56.67,4.86,65.0,48.33
RBF102,69.63,47.41,58.52,2.82,63.33,55.0
RBF103,67.78,55.19,61.48,3.17,65.0,56.67
RBF104,73.7,40.74,57.22,3.23,60.0,50.0
RBF105,63.7,75.56,69.63,6.11,76.67,61.67
RBF106,54.44,65.93,60.19,2.42,63.33,58.33
LINEAR1,92.96,81.11,87.04,2.86,91.67,83.33
LINEAR2,92.59,93.33,92.96,3.09,96.67,88.33
LINEAR3,84.81,32.22,58.52,6.74,75.0,53.33
LINEAR4,24.81,100.0,62.41,17.38,91.67,50.0
LINEAR5,95.93,28.89,62.41,4.01,71.67,58.33
LINEAR6,82.22,87.78,85.0,1.67,88.33,83.33
LINEAR7,26.3,99.26,62.78,16.91,88.33,51.67
LINEAR8,92.22,55.19,73.7,9.6,88.33,61.67
LINEAR9,68.52,99.63,84.07,6.83,95.0,76.67
LINEAR10,54.44,99.26,76.85,7.33,90.0,70.0
LINEAR11,56.3,95.93,76.11,6.18,86.67,71.67
LINEAR12,40.74,100.0,70.37,9.53,85.0,61.67
LINEAR13,42.96,99.26,71.11,9.86,85.0,56.67
LINEAR14,90.74,98.89,94.81,3.17,98.33,88.33
LINEAR15,78.52,100.0,89.26,5.08,98.33,83.33
LINEAR16,73.33,100.0,86.67,6.67,96.67,78.33
LINEAR17,42.22,99.63,70.93,7.41,85.0,63.33
LINEAR18,7.04,99.63,53.33,5.2,61.67,50.0
LINEAR19,45.19,98.52,71.85,8.68,85.0,60.0
LINEAR20,87.04,97.78,92.41,2.9,96.67,86.67
LINEAR21,84.07,100.0,92.04,4.47,100.0,86.67
LINEAR22,72.22,100.0,86.11,7.82,96.67,76.67
LINEAR23,60.0,100.0,80.0,3.82,86.67,75.0
LINEAR24,41.85,95.19,68.52,12.26,88.33,58.33
LINEAR25,71.48,93.7,82.59,2.65,88.33,80.0
LINEAR26,79.26,97.41,88.33,5.71,96.67,80.0
LINEAR27,90.0,93.7,91.85,3.27,96.67,86.67
LINEAR28,88.52,99.63,94.07,3.24,98.33,91.67
LINEAR29,34.07,100.0,67.04,7.3,80.0,60.0
LINEAR30,62.59,93.7,78.15,4.67,86.67,73.33
LINEAR31,33.7,93.7,63.7,14.48,88.33,53.33
LINEAR32,51.11,94.81,72.96,8.32,86.67,65.0
LINEAR33,78.89,100.0,89.44,5.83,98.33,81.67
LINEAR34,85.56,100.0,92.78,4.0,100.0,88.33
LINEAR35,87.04,100.0,93.52,2.69,98.33,90.0
LINEAR36,21.48,100.0,60.74,5.28,70.0,55.0
LINEAR37,67.78,95.93,81.85,5.68,91.67,75.0
LINEAR38,56.67,94.81,75.74,6.62,85.0,66.67
LINEAR39,17.04,93.33,55.19,10.59,73.33,48.33
LINEAR40,52.22,96.67,74.44,7.95,88.33,63.33
LINEAR41,84.81,100.0,92.41,3.74,98.33,88.33
LINEAR42,66.3,100.0,83.15,5.98,93.33,75.0
LINEAR43,67.78,100.0,83.89,7.77,95.0,75.0
LINEAR44,47.41,100.0,73.7,8.03,86.67,65.0
LINEAR45,63.33,100.0,81.67,4.64,88.33,75.0
LINEAR46,74.07,97.78,85.93,4.34,93.33,80.0
LINEAR47,54.81,96.67,75.74,1.47,78.33,73.33
LINEAR48,0.0,97.78,48.89,1.44,50.0,46.67
LINEAR49,35.19,97.04,66.11,10.61,85.0,55.0
LINEAR50,89.26,100.0,94.63,2.61,98.33,91.67
LINEAR51,50.37,100.0,75.19,9.22,90.0,65.0
LINEAR52,76.3,100.0,88.15,6.21,96.67,80.0
LINEAR53,38.89,100.0,69.44,6.77,81.67,61.67
LINEAR54,76.3,100.0,88.15,3.27,93.33,85.0
LINEAR55,81.11,100.0,90.56,3.44,95.0,85.0
LINEAR56,66.3,100.0,83.15,4.12,90.0,78.33
LINEAR57,53.33,96.67,75.0,4.71,83.33,68.33
LINEAR58,60.74,99.26,80.0,7.86,90.0,70.0
LINEAR59,77.04,87.78,82.41,1.69,85.0,80.0
LINEAR60,98.89,63.33,81.11,8.9,93.33,68.33
LINEAR61,95.93,63.7,79.81,4.2,85.0,73.33
LINEAR62,87.04,93.33,90.19,4.03,93.33,83.33
LINEAR63,36.3,97.04,66.67,5.71,76.67,60.0
LINEAR64,68.15,81.48,74.81,1.94,78.33,73.33
LINEAR65,61.48,95.93,78.7,2.98,83.33,75.0
LINEAR66,71.85,84.07,77.96,4.06,85.0,73.33
LINEAR67,69.63,75.93,72.78,4.49,78.33,65.0
LINEAR68,78.89,61.48,70.19,1.94,73.33,66.67
LINEAR69,75.56,43.7,59.63,1.62,61.67,56.67
LINEAR70,38.52,83.7,61.11,3.33,66.67,58.33
LINEAR71,33.7,69.63,51.67,4.17,58.33,46.67
LINEAR72,70.37,39.26,54.81,3.06,58.33,50.0
LINEAR73,62.96,60.37,61.67,3.33,68.33,58.33
LINEAR74,54.44,79.63,67.04,2.61,70.0,61.67
LINEAR75,14.81,90.74,52.78,3.0,58.33,50.0
LINEAR76,95.93,91.85,93.89,1.18,95.0,91.67
LINEAR77,82.96,64.07,73.52,2.42,76.67,70.0
LINEAR78,54.07,94.81,74.44,3.73,80.0,70.0
LINEAR79,48.52,86.3,67.41,6.19,76.67,60.0
LINEAR80,62.96,59.63,61.3,1.82,63.33,58.33
LINEAR81,55.56,53.7,54.63,2.32,56.67,50.0
LINEAR82,28.89,82.22,55.56,2.5,60.0,51.67
LINEAR83,18.89,81.11,50.0,3.23,55.0,46.67
LINEAR84,58.52,92.59,75.56,3.23,81.67,71.67
LINEAR85,27.78,97.04,62.41,4.42,70.0,58.33
LINEAR86,70.0,77.41,73.7,3.89,78.33,68.33
LINEAR87,52.59,67.41,60.0,4.08,68.33,55.0
LINEAR88,23.7,97.41,60.56,2.89,65.0,56.67
LINEAR89,41.11,73.33,57.22,4.0,61.67,50.0
LINEAR90,31.85,96.67,64.26,4.94,73.33,60.0
LINEAR91,68.52,73.7,71.11,3.0,76.67,66.67
LINEAR92,78.15,70.37,74.26,1.88,76.67,71.67
LINEAR93,23.33,94.81,59.07,2.52,63.33,55.0
LINEAR94,25.56,73.7,49.63,4.23,55.0,45.0
LINEAR95,52.22,88.52,70.37,3.89,76.67,65.0
LINEAR96,54.07,90.74,72.41,3.45,76.67,66.67
LINEAR97,17.78,99.26,58.52,2.42,61.67,55.0
LINEAR98,72.96,67.41,70.19,2.82,75.0,66.67
LINEAR99,79.63,72.22,75.93,4.01,81.67,68.33
LINEAR100,41.85,96.67,69.26,3.83,75.0,65.0
LINEAR101,44.44,71.11,57.78,2.04,60.0,55.0
LINEAR102,68.15,64.07,66.11,2.36,70.0,63.33
LINEAR103,60.37,87.04,73.7,3.98,80.0,68.33
LINEAR104,71.48,65.19,68.33,2.2,71.67,65.0
LINEAR105,62.96,81.48,72.22,4.86,80.0,66.67
LINEAR106,35.56,87.78,61.67,3.91,66.67,56.67
OLD1,3.33,100.0,51.67,0.0,51.67,51.67
OLD2,70.0,90.0,80.0,0.0,80.0,80.0
OLD3,3.33,100.0,51.67,0.0,51.67,51.67
OLD4,86.67,80.0,83.33,0.0,83.33,83.33
OLD5,46.67,93.33,70.0,0.0,70.0,70.0
OLD6,86.67,20.0,53.33,0.0,53.33,53.33
OLD7,86.67,100.0,93.33,0.0,93.33,93.33
OLD8,76.67,100.0,88.33,0.0,88.33,88.33
OLD9,76.67,76.67,76.67,0.0,76.67,76.67
OLD10,53.33,86.67,70.0,0.0,70.0,70.0
OLD11,40.0,80.0,60.0,0.0,60.0,60.0
OLD12,100.0,100.0,100.0,0.0,100.0,100.0
OLD13,96.67,100.0,98.33,0.0,98.33,98.33
OLD14,96.67,100.0,98.33,0.0,98.33,98.33
OLD15,96.67,100.0,98.33,0.0,98.33,98.33
OLD16,96.67,100.0,98.33,0.0,98.33,98.33
OLD17,80.0,90.0,85.0,0.0,85.0,85.0
OLD18,100.0,100.0,100.0,0.0,100.0,100.0
OLD19,96.67,100.0,98.33,0.0,98.33,98.33
OLD20,96.67,100.0,98.33,0.0,98.33,98.33
OLD21,96.67,100.0,98.33,0.0,98.33,98.33
OLD22,100.0,100.0,100.0,0.0,100.0,100.0
OLD23,96.67,100.0,98.33,0.0,98.33,98.33
OLD24,100.0,100.0,100.0,0.0,100.0,100.0
OLD25,100.0,100.0,100.0,0.0,100.0,100.0
OLD26,100.0,100.0,100.0,0.0,100.0,100.0
OLD27,100.0,100.0,100.0,0.0,100.0,100.0
OLD28,100.0,100.0,100.0,0.0,100.0,100.0
OLD29,100.0,100.0,100.0,0.0,100.0,100.0
OLD30,93.33,100.0,96.67,0.0,96.67,96.67
OLD31,100.0,100.0,100.0,0.0,100.0,100.0
OLD32,100.0,100.0,100.0,0.0,100.0,100.0
OLD33,100.0,100.0,100.0,0.0,100.0,100.0
OLD34,100.0,100.0,100.0,0.0,100.0,100.0
OLD35,100.0,100.0,100.0,0.0,100.0,100.0
OLD36,100.0,100.0,100.0,0.0,100.0,100.0
OLD37,100.0,100.0,100.0,0.0,100.0,100.0
OLD38,66.67,83.33,75.0,0.0,75.0,75.0
OLD39,100.0,100.0,100.0,0.0,100.0,100.0
OLD40,100.0,100.0,100.0,0.0,100.0,100.0
OLD41,100.0,100.0,100.0,0.0,100.0,100.0
OLD42,100.0,100.0,100.0,0.0,100.0,100.0
OLD43,100.0,100.0,100.0,0.0,100.0,100.0
OLD44,100.0,100.0,100.0,0.0,100.0,100.0
OLD45,100.0,100.0,100.0,0.0,100.0,100.0
OLD46,100.0,100.0,100.0,0.0,100.0,100.0
OLD47,83.33,90.0,86.67,0.0,86.67,86.67
OLD48,100.0,100.0,100.0,0.0,100.0,100.0
OLD49,100.0,100.0,100.0,0.0,100.0,100.0
OLD50,100.0,100.0,100.0,0.0,100.0,100.0
OLD51,100.0,100.0,100.0,0.0,100.0,100.0
OLD52,100.0,100.0,100.0,0.0,100.0,100.0
OLD53,100.0,100.0,100.0,0.0,100.0,100.0
OLD54,100.0,100.0,100.0,0.0,100.0,100.0
OLD55,100.0,100.0,100.0,0.0,100.0,100.0
OLD56,100.0,100.0,100.0,0.0,100.0,100.0
OLD57,96.67,100.0,98.33,0.0,98.33,98.33
OLD58,0.0,100.0,50.0,0.0,50.0,50.0
OLD59,0.0,100.0,50.0,0.0,50.0,50.0
OLD60,0.0,100.0,50.0,0.0,50.0,50.0
OLD61,100.0,0.0,50.0,0.0,50.0,50.0
OLD62,53.33,50.0,51.67,0.0,51.67,51.67
OLD63,3.33,100.0,51.67,0.0,51.67,51.67
OLD64,10.0,100.0,55.0,0.0,55.0,55.0
OLD65,33.33,83.33,58.33,0.0,58.33,58.33
OLD66,60.0,66.67,63.33,0.0,63.33,63.33
OLD67,63.33,66.67,65.0,0.0,65.0,65.0
OLD68,83.33,23.33,53.33,0.0,53.33,53.33
OLD69,83.33,20.0,51.67,0.0,51.67,51.67
OLD70,40.0,66.67,53.33,0.0,53.33,53.33
OLD71,36.67,76.67,56.67,0.0,56.67,56.67
OLD72,66.67,50.0,58.33,0.0,58.33,58.33
OLD73,93.33,13.33,53.33,0.0,53.33,53.33
OLD74,70.0,36.67,53.33,0.0,53.33,53.33
OLD75,63.33,50.0,56.67,0.0,56.67,56.67
OLD76,0.0,100.0,50.0,0.0,50.0,50.0
OLD77,63.33,43.33,53.33,0.0,53.33,53.33
OLD78,80.0,26.67,53.33,0.0,53.33,53.33
OLD79,36.67,76.67,56.67,0.0,56.67,56.67
OLD80,10.0,96.67,53.33,0.0,53.33,53.33
OLD81,66.67,43.33,55.0,0.0,55.0,55.0
OLD82,50.0,56.67,53.33,0.0,53.33,53.33
OLD83,63.33,56.67,60.0,0.0,60.0,60.0
OLD84,53.33,50.0,51.67,0.0,51.67,51.67
OLD85,70.0,46.67,58.33,0.0,58.33,58.33
OLD86,53.33,66.67,60.0,0.0,60.0,60.0
OLD87,6.67,96.67,51.67,0.0,51.67,51.67
OLD88,50.0,56.67,53.33,0.0,53.33,53.33
OLD89,40.0,73.33,56.67,0.0,56.67,56.67
OLD90,36.67,86.67,61.67,0.0,61.67,61.67
OLD91,66.67,60.0,63.33,0.0,63.33,63.33
OLD92,33.33,80.0,56.67,0.0,56.67,56.67
OLD93,70.0,43.33,56.67,0.0,56.67,56.67
OLD94,40.0,83.33,61.67,0.0,61.67,61.67
OLD95,30.0,93.33,61.67,0.0,61.67,61.67
OLD96,33.33,83.33,58.33,0.0,58.33,58.33
OLD97,60.0,60.0,60.0,0.0,60.0,60.0
OLD98,40.0,76.67,58.33,0.0,58.33,58.33
OLD99,33.33,90.0,61.67,0.0,61.67,61.67
OLD100,70.0,50.0,60.0,0.0,60.0,60.0
OLD101,63.33,53.33,58.33,0.0,58.33,58.33
OLD102,23.33,93.33,58.33,0.0,58.33,58.33
OLD103,60.0,56.67,58.33,0.0,58.33,58.33
OLD104,63.33,70.0,66.67,0.0,66.67,66.67
OLD105,50.0,83.33,66.67,0.0,66.67,66.67
OLD106,63.33,73.33,68.33,0.0,68.33,68.33
